"VAR"|"No "|"Yes"|"Variable"|"7929517"|"15147670"
"SIL"|"No "|"No "|"Silt loam"|"7980068"|"15614662"
"GR-FSL"|"No "|"No "|"Gravelly fine sandy loam"|"7980069"|"15318320"
"GR-SCL"|"No "|"No "|"Gravelly sandy clay loam"|"7980069"|"15466492"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980069"|"15614663"
"SICL"|"No "|"No "|"Silty clay loam"|"7980070"|"15170149"
"SIL"|"No "|"No "|"Silt loam"|"7980070"|"15318321"
"SIL"|"No "|"Yes"|"Silt loam"|"7980071"|"15466493"
"SIL"|"No "|"Yes"|"Silt loam"|"7980072"|"15614664"
"SIL"|"No "|"Yes"|"Silt loam"|"7980073"|"15170150"
"SIL"|"No "|"No "|"Silt loam"|"7980074"|"15318322"
"SICL"|"No "|"No "|"Silty clay loam"|"7980074"|"15466494"
"SICL"|"No "|"No "|"Silty clay loam"|"7980075"|"15170151"
"SIL"|"No "|"No "|"Silt loam"|"7980075"|"15614665"
"SIL"|"No "|"Yes"|"Silt loam"|"7980076"|"15318323"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980077"|"15466495"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980077"|"15614666"
"GRV-FSL"|"No "|"Yes"|"Very gravelly fine sandy loam"|"7980078"|"15170152"
"SIL"|"No "|"Yes"|"Silt loam"|"7980079"|"15318324"
"SIL"|"No "|"Yes"|"Silt loam"|"7980080"|"15466496"
"SIL"|"No "|"Yes"|"Silt loam"|"7980081"|"15614667"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980082"|"15170153"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980082"|"15318325"
"GR-SCL"|"No "|"No "|"Gravelly sandy clay loam"|"7980082"|"15466497"
"SICL"|"No "|"No "|"Silty clay loam"|"7980083"|"15170154"
"SIL"|"No "|"No "|"Silt loam"|"7980083"|"15614668"
"SIL"|"No "|"Yes"|"Silt loam"|"7980084"|"15318326"
"SIL"|"No "|"No "|"Silt loam"|"7980085"|"15466498"
"SICL"|"No "|"No "|"Silty clay loam"|"7980085"|"15614669"
"SIL"|"No "|"Yes"|"Silt loam"|"7980086"|"15170155"
"SIL"|"No "|"No "|"Silt loam"|"7980087"|"15318327"
"SICL"|"No "|"No "|"Silty clay loam"|"7980087"|"15466499"
"SIL"|"No "|"Yes"|"Silt loam"|"7980088"|"15614670"
"SIL"|"No "|"Yes"|"Silt loam"|"7980089"|"15170156"
"SIL"|"No "|"No "|"Silt loam"|"7980090"|"15318328"
"SICL"|"No "|"No "|"Silty clay loam"|"7980090"|"15466500"
"SIL"|"No "|"Yes"|"Silt loam"|"7980091"|"15614671"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"7980092"|"15170157"
"GRV-LS"|"No "|"No "|"Very gravelly loamy sand"|"7980092"|"15318329"
"CN-L"|"No "|"No "|"Channery loam"|"7980093"|"15170158"
"SIL"|"No "|"No "|"Silt loam"|"7980093"|"15466501"
"L"|"No "|"No "|"Loam"|"7980093"|"15614672"
"SIL"|"No "|"No "|"Silt loam"|"7980094"|"15318330"
"SICL"|"No "|"No "|"Silty clay loam"|"7980094"|"15466502"
"SICL"|"No "|"No "|"Silty clay loam"|"7980095"|"15170159"
"SIL"|"No "|"No "|"Silt loam"|"7980095"|"15614673"
"SIL"|"No "|"No "|"Silt loam"|"7980096"|"15318331"
"SICL"|"No "|"No "|"Silty clay loam"|"7980096"|"15466503"
"SIL"|"No "|"Yes"|"Silt loam"|"7980097"|"15614674"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7980098"|"15170160"
"SIL"|"No "|"Yes"|"Silt loam"|"7980099"|"15318332"
"CN-C"|"No "|"No "|"Channery clay"|"7980100"|"15170161"
"SIC"|"No "|"No "|"Silty clay"|"7980100"|"15466504"
"C"|"No "|"No "|"Clay"|"7980100"|"15614675"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980101"|"15318333"
"CL"|"No "|"No "|"Clay loam"|"7980101"|"15466505"
"CN-SCL"|"No "|"No "|"Channery sandy clay loam"|"7980101"|"15614676"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980102"|"15170162"
"CNV-L"|"No "|"No "|"Very channery loam"|"7980103"|"15318334"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"7980103"|"15466506"
"CN-CL"|"No "|"No "|"Channery clay loam"|"7980103"|"15614677"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980104"|"15170163"
"C"|"No "|"No "|"Clay"|"7980105"|"15318335"
"SIC"|"No "|"No "|"Silty clay"|"7980105"|"15466507"
"C"|"No "|"No "|"Clay"|"7980106"|"15170164"
"SICL"|"No "|"No "|"Silty clay loam"|"7980106"|"15318336"
"SIC"|"No "|"No "|"Silty clay"|"7980106"|"15614678"
"SIL"|"No "|"Yes"|"Silt loam"|"7980107"|"15466508"
"L"|"No "|"Yes"|"Loam"|"7980108"|"15614679"
"CN-SICL"|"No "|"No "|"Channery silty clay loam"|"7980109"|"15170165"
"CN-SIL"|"No "|"No "|"Channery silt loam"|"7980109"|"15318337"
"CN-L"|"No "|"No "|"Channery loam"|"7980109"|"15466509"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980110"|"15614680"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980111"|"15170166"
"CL"|"No "|"No "|"Clay loam"|"7980111"|"15318338"
"CN-SCL"|"No "|"No "|"Channery sandy clay loam"|"7980111"|"15466510"
"SIL"|"No "|"No "|"Silt loam"|"7980112"|"15170167"
"SICL"|"No "|"No "|"Silty clay loam"|"7980112"|"15614681"
"C"|"No "|"No "|"Clay"|"7980113"|"15318339"
"SIC"|"No "|"No "|"Silty clay"|"7980113"|"15466511"
"SICL"|"No "|"No "|"Silty clay loam"|"7980114"|"15170168"
"SIL"|"No "|"No "|"Silt loam"|"7980114"|"15614682"
"SIL"|"No "|"No "|"Silt loam"|"7980115"|"15318340"
"SICL"|"No "|"No "|"Silty clay loam"|"7980115"|"15466512"
"SIL"|"No "|"Yes"|"Silt loam"|"7980116"|"15614683"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980117"|"15170169"
"SIL"|"No "|"Yes"|"Silt loam"|"7980118"|"15318341"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980119"|"15466513"
"C"|"No "|"No "|"Clay"|"7980120"|"15170170"
"SIC"|"No "|"No "|"Silty clay"|"7980120"|"15318342"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980120"|"15614684"
"SIL"|"No "|"Yes"|"Silt loam"|"7980121"|"15466514"
"SICL"|"No "|"No "|"Silty clay loam"|"7980122"|"15170171"
"SIL"|"No "|"No "|"Silt loam"|"7980122"|"15614685"
"SIL"|"No "|"Yes"|"Silt loam"|"7980123"|"15318343"
"SIL"|"No "|"No "|"Silt loam"|"7980124"|"15466515"
"SICL"|"No "|"No "|"Silty clay loam"|"7980124"|"15614686"
"SIL"|"No "|"Yes"|"Silt loam"|"7980125"|"15170172"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980126"|"15318344"
"SIC"|"No "|"No "|"Silty clay"|"7980127"|"15170173"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980127"|"15466516"
"C"|"No "|"No "|"Clay"|"7980127"|"15614687"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980128"|"15318345"
"SIL"|"No "|"Yes"|"Silt loam"|"7980129"|"15466517"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980130"|"15614688"
"L"|"No "|"No "|"Loam"|"7980131"|"15170174"
"SICL"|"No "|"No "|"Silty clay loam"|"7980131"|"15318346"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980131"|"15466518"
"C"|"No "|"No "|"Clay"|"7980132"|"15170175"
"SIC"|"No "|"No "|"Silty clay"|"7980132"|"15318347"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980132"|"15614689"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980133"|"15466519"
"SICL"|"No "|"No "|"Silty clay loam"|"7980134"|"15170176"
"SIL"|"No "|"No "|"Silt loam"|"7980134"|"15614690"
"SIL"|"No "|"Yes"|"Silt loam"|"7980135"|"15318348"
"CN-CL"|"No "|"No "|"Channery clay loam"|"7980136"|"15170177"
"CNV-CL"|"No "|"No "|"Very channery clay loam"|"7980136"|"15466520"
"CNV-SICL"|"No "|"No "|"Very channery silty clay loam"|"7980136"|"15614691"
"SIL"|"No "|"Yes"|"Silt loam"|"7980137"|"15318349"
"SIL"|"No "|"Yes"|"Silt loam"|"7980138"|"15466521"
"C"|"No "|"No "|"Clay"|"7980139"|"15170178"
"SICL"|"No "|"No "|"Silty clay loam"|"7980139"|"15318350"
"SIC"|"No "|"No "|"Silty clay"|"7980139"|"15614692"
"SIL"|"No "|"No "|"Silt loam"|"7980140"|"15466522"
"SICL"|"No "|"No "|"Silty clay loam"|"7980140"|"15614693"
"SIL"|"No "|"Yes"|"Silt loam"|"7980141"|"15170179"
"SIC"|"No "|"No "|"Silty clay"|"7980142"|"15318351"
"C"|"No "|"No "|"Clay"|"7980142"|"15466523"
"SICL"|"No "|"No "|"Silty clay loam"|"7980142"|"15614694"
"SIC"|"No "|"No "|"Silty clay"|"7980143"|"15170180"
"C"|"No "|"No "|"Clay"|"7980143"|"15318352"
"SICL"|"No "|"No "|"Silty clay loam"|"7980143"|"15466524"
"CNV-SIL"|"No "|"No "|"Very channery silt loam"|"7980144"|"15170181"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980144"|"15318353"
"CN-L"|"No "|"No "|"Channery loam"|"7980144"|"15614695"
"SIL"|"No "|"No "|"Silt loam"|"7980145"|"15466525"
"SICL"|"No "|"No "|"Silty clay loam"|"7980145"|"15614696"
"SIL"|"No "|"Yes"|"Silt loam"|"7980146"|"15170182"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980147"|"15318354"
"CN-L"|"No "|"No "|"Channery loam"|"7980148"|"15170183"
"SIL"|"No "|"No "|"Silt loam"|"7980148"|"15466526"
"L"|"No "|"No "|"Loam"|"7980148"|"15614697"
"SIL"|"No "|"No "|"Silt loam"|"7980149"|"15318355"
"L"|"No "|"No "|"Loam"|"7980149"|"15466527"
"CN-L"|"No "|"No "|"Channery loam"|"7980149"|"15614698"
"SIL"|"No "|"No "|"Silt loam"|"7980150"|"15170184"
"SICL"|"No "|"No "|"Silty clay loam"|"7980150"|"15318356"
"SIL"|"No "|"Yes"|"Silt loam"|"7980151"|"15466528"
"SIL"|"No "|"Yes"|"Silt loam"|"7980152"|"15614699"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7980153"|"15170185"
"SIC"|"No "|"No "|"Silty clay"|"7980154"|"15318357"
"C"|"No "|"No "|"Clay"|"7980154"|"15466529"
"SL"|"No "|"No "|"Sandy loam"|"7980155"|"15170186"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"7980155"|"15318358"
"CL"|"No "|"No "|"Clay loam"|"7980155"|"15614700"
"SIL"|"No "|"Yes"|"Silt loam"|"7980156"|"15466530"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7980157"|"15614701"
"SIL"|"No "|"Yes"|"Silt loam"|"7980158"|"15170187"
"SIL"|"No "|"Yes"|"Silt loam"|"7980159"|"15318359"
"SIL"|"No "|"No "|"Silt loam"|"7980160"|"15466531"
"SICL"|"No "|"No "|"Silty clay loam"|"7980160"|"15614702"
"SICL"|"No "|"No "|"Silty clay loam"|"7980161"|"15170188"
"SIL"|"No "|"No "|"Silt loam"|"7980161"|"15318360"
"SIL"|"No "|"Yes"|"Silt loam"|"7980162"|"15466532"
"C"|"No "|"No "|"Clay"|"7980163"|"15170189"
"SICL"|"No "|"No "|"Silty clay loam"|"7980163"|"15318361"
"SIC"|"No "|"No "|"Silty clay"|"7980163"|"15614703"
"SIL"|"No "|"Yes"|"Silt loam"|"7980164"|"15466533"
"SIL"|"No "|"Yes"|"Silt loam"|"7980165"|"15614704"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980166"|"15170190"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980166"|"15318362"
"SIL"|"No "|"No "|"Silt loam"|"7980167"|"15466534"
"SICL"|"No "|"No "|"Silty clay loam"|"7980167"|"15614705"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980168"|"15170191"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980168"|"15318363"
"GRV-SIL"|"No "|"No "|"Very gravelly silt loam"|"7980169"|"15466535"
"GRV-SICL"|"No "|"No "|"Very gravelly silty clay loam"|"7980169"|"15614706"
"SIL"|"No "|"No "|"Silt loam"|"7980170"|"15170192"
"L"|"No "|"No "|"Loam"|"7980170"|"15318364"
"FSL"|"No "|"No "|"Fine sandy loam"|"7980170"|"15466536"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7980171"|"15614707"
"SIL"|"No "|"No "|"Silt loam"|"7980172"|"15170193"
"SICL"|"No "|"No "|"Silty clay loam"|"7980172"|"15318365"
"SICL"|"No "|"No "|"Silty clay loam"|"7980173"|"15466537"
"SIC"|"No "|"No "|"Silty clay"|"7980173"|"15614708"
"SIC"|"No "|"No "|"Silty clay"|"7980174"|"15170194"
"C"|"No "|"No "|"Clay"|"7980174"|"15318366"
"SICL"|"No "|"No "|"Silty clay loam"|"7980174"|"15466538"
"SIL"|"No "|"Yes"|"Silt loam"|"7980175"|"15614709"
"SIL"|"No "|"Yes"|"Silt loam"|"7980176"|"15170195"
"SIL"|"No "|"No "|"Silt loam"|"7980177"|"15318367"
"SICL"|"No "|"No "|"Silty clay loam"|"7980177"|"15466539"
"SICL"|"No "|"Yes"|"Silty clay loam"|"7980178"|"15614710"
"SIL"|"No "|"Yes"|"Silt loam"|"7980179"|"15170196"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980180"|"15318368"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980180"|"15466540"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980181"|"15170197"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980181"|"15614711"
"SICL"|"No "|"No "|"Silty clay loam"|"7980182"|"15318369"
"SIL"|"No "|"No "|"Silt loam"|"7980182"|"15466541"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980183"|"15170198"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980183"|"15614712"
"SIC"|"No "|"No "|"Silty clay"|"7980184"|"15318370"
"C"|"No "|"No "|"Clay"|"7980184"|"15466542"
"SICL"|"No "|"No "|"Silty clay loam"|"7980184"|"15614713"
"C"|"No "|"No "|"Clay"|"7980185"|"15170199"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980185"|"15318371"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980185"|"15466543"
"SIL"|"No "|"Yes"|"Silt loam"|"7980186"|"15614714"
"SIL"|"No "|"Yes"|"Silt loam"|"7980187"|"15170200"
"SIL"|"No "|"Yes"|"Silt loam"|"7980188"|"15318372"
"SIL"|"No "|"No "|"Silt loam"|"7980189"|"15466544"
"SICL"|"No "|"No "|"Silty clay loam"|"7980189"|"15614715"
"SIC"|"No "|"No "|"Silty clay"|"7980190"|"15170201"
"C"|"No "|"No "|"Clay"|"7980190"|"15318373"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980191"|"15466545"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980191"|"15614716"
"CL"|"No "|"No "|"Clay loam"|"7980192"|"15170202"
"L"|"No "|"No "|"Loam"|"7980192"|"15318374"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980192"|"15466546"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980193"|"15170203"
"FSL"|"No "|"No "|"Fine sandy loam"|"7980193"|"15318375"
"L"|"No "|"No "|"Loam"|"7980193"|"15614717"
"FSL"|"No "|"No "|"Fine sandy loam"|"7980194"|"15170204"
"L"|"No "|"No "|"Loam"|"7980194"|"15466547"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980194"|"15614718"
"L"|"No "|"No "|"Loam"|"7980195"|"15318376"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980195"|"15466548"
"FSL"|"No "|"No "|"Fine sandy loam"|"7980195"|"15614719"
"SL"|"No "|"No "|"Sandy loam"|"7980196"|"15170205"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980196"|"15318377"
"LS"|"No "|"No "|"Loamy sand"|"7980196"|"15466549"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980197"|"15614720"
"C"|"No "|"No "|"Clay"|"7980198"|"15170206"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980198"|"15318378"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980198"|"15466550"
"SIL"|"No "|"Yes"|"Silt loam"|"7980199"|"15614721"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980200"|"15170207"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980200"|"15318379"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980201"|"15466551"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980201"|"15614722"
"SIL"|"No "|"No "|"Silt loam"|"7980202"|"15170208"
"SICL"|"No "|"No "|"Silty clay loam"|"7980202"|"15318380"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980203"|"15170209"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980203"|"15466552"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980203"|"15614723"
"SIL"|"No "|"Yes"|"Silt loam"|"7980204"|"15318381"
"L"|"No "|"Yes"|"Loam"|"7980205"|"15466553"
"SICL"|"No "|"No "|"Silty clay loam"|"7980206"|"15170210"
"SIL"|"No "|"No "|"Silt loam"|"7980206"|"15614724"
"SIC"|"No "|"No "|"Silty clay"|"7980207"|"15318382"
"C"|"No "|"No "|"Clay"|"7980207"|"15466554"
"SICL"|"No "|"No "|"Silty clay loam"|"7980207"|"15614725"
"GR-L"|"No "|"No "|"Gravelly loam"|"7980208"|"15170211"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"7980208"|"15318383"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980208"|"15466555"
"CN-SIL"|"No "|"No "|"Channery silt loam"|"7980209"|"15170212"
"SICL"|"No "|"No "|"Silty clay loam"|"7980209"|"15318384"
"CN-L"|"No "|"No "|"Channery loam"|"7980209"|"15614726"
"C"|"No "|"No "|"Clay"|"7980210"|"15170213"
"SICL"|"No "|"No "|"Silty clay loam"|"7980210"|"15466556"
"SIC"|"No "|"No "|"Silty clay"|"7980210"|"15614727"
"SICL"|"No "|"No "|"Silty clay loam"|"7980211"|"15318385"
"SIC"|"No "|"No "|"Silty clay"|"7980211"|"15466557"
"C"|"No "|"No "|"Clay"|"7980211"|"15614728"
"GR-SIL"|"No "|"No "|"Gravelly silt loam"|"7980212"|"15170214"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980212"|"15318386"
"ST-SIL"|"No "|"No "|"Stony silt loam"|"7980212"|"15466558"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980213"|"15170215"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980213"|"15318387"
"C"|"No "|"No "|"Clay"|"7980213"|"15614729"
"L"|"No "|"No "|"Loam"|"7980214"|"15170216"
"CN-CL"|"No "|"No "|"Channery clay loam"|"7980214"|"15466559"
"CN-SICL"|"No "|"No "|"Channery silty clay loam"|"7980214"|"15614730"
"C"|"No "|"No "|"Clay"|"7980215"|"15318388"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980215"|"15466560"
"GR-SICL"|"No "|"No "|"Gravelly silty clay loam"|"7980215"|"15614731"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980216"|"15170217"
"SIL"|"No "|"Yes"|"Silt loam"|"7980217"|"15318389"
"L"|"No "|"Yes"|"Loam"|"7980218"|"15466561"
"L"|"No "|"No "|"Loam"|"7980219"|"15170218"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980219"|"15318390"
"FSL"|"No "|"No "|"Fine sandy loam"|"7980219"|"15614732"
"CN-SICL"|"No "|"No "|"Channery silty clay loam"|"7980220"|"15170219"
"SICL"|"No "|"No "|"Silty clay loam"|"7980220"|"15466562"
"SIL"|"No "|"No "|"Silt loam"|"7980220"|"15614733"
"CNV-L"|"No "|"No "|"Very channery loam"|"7980221"|"15318391"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"7980221"|"15466563"
"GR-SCL"|"No "|"No "|"Gravelly sandy clay loam"|"7980221"|"15614734"
"C"|"No "|"No "|"Clay"|"7980222"|"15170220"
"SIC"|"No "|"No "|"Silty clay"|"7980222"|"15318392"
"SIL"|"No "|"No "|"Silt loam"|"7980223"|"15170221"
"SIC"|"No "|"No "|"Silty clay"|"7980223"|"15466564"
"SICL"|"No "|"No "|"Silty clay loam"|"7980223"|"15614735"
"GRV-SIC"|"No "|"No "|"Very gravelly silty clay"|"7980224"|"15318393"
"GRV-C"|"No "|"No "|"Very gravelly clay"|"7980224"|"15466565"
"GR-CL"|"No "|"No "|"Gravelly clay loam"|"7980224"|"15614736"
"C"|"No "|"No "|"Clay"|"7980225"|"15170222"
"SIC"|"No "|"No "|"Silty clay"|"7980225"|"15318394"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980226"|"15466566"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980227"|"15614737"
"GR-SIL"|"No "|"Yes"|"Gravelly silt loam"|"7980228"|"15170223"
"SIL"|"No "|"Yes"|"Silt loam"|"7980229"|"15318395"
"SIL"|"No "|"Yes"|"Silt loam"|"7980230"|"15466567"
"C"|"No "|"No "|"Clay"|"7980231"|"15170224"
"SICL"|"No "|"No "|"Silty clay loam"|"7980231"|"15318396"
"SIC"|"No "|"No "|"Silty clay"|"7980231"|"15614738"
"SICL"|"No "|"No "|"Silty clay loam"|"7980232"|"15170225"
"SIC"|"No "|"No "|"Silty clay"|"7980232"|"15466568"
"C"|"No "|"No "|"Clay"|"7980232"|"15614739"
"SICL"|"No "|"No "|"Silty clay loam"|"7980233"|"15318397"
"SIC"|"No "|"No "|"Silty clay"|"7980233"|"15466569"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980233"|"15614740"
"GR-SIL"|"No "|"Yes"|"Gravelly silt loam"|"7980234"|"15170226"
"SIL"|"No "|"Yes"|"Silt loam"|"7980235"|"15318398"
"SIL"|"No "|"Yes"|"Silt loam"|"7980236"|"15466570"
"SIL"|"No "|"Yes"|"Silt loam"|"7980237"|"15614741"
"SICL"|"No "|"No "|"Silty clay loam"|"7980238"|"15170227"
"GR-SIC"|"No "|"No "|"Gravelly silty clay"|"7980238"|"15318399"
"GRX-C"|"No "|"No "|"Extremely gravelly clay"|"7980238"|"15466571"
"GR-SIL"|"No "|"Yes"|"Gravelly silt loam"|"7980239"|"15614742"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7980240"|"15170228"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980241"|"15318400"
"C"|"No "|"No "|"Clay"|"7980241"|"15466572"
"SICL"|"No "|"No "|"Silty clay loam"|"7980241"|"15614743"
"SICL"|"No "|"No "|"Silty clay loam"|"7980242"|"15170229"
"SIC"|"No "|"No "|"Silty clay"|"7980242"|"15318401"
"L"|"No "|"No "|"Loam"|"7980243"|"15170230"
"SIL"|"No "|"No "|"Silt loam"|"7980243"|"15466573"
"SICL"|"No "|"No "|"Silty clay loam"|"7980243"|"15614744"
"CN-C"|"No "|"No "|"Channery clay"|"7980244"|"15318402"
"CNV-SIC"|"No "|"No "|"Very channery silty clay"|"7980244"|"15466574"
"CNV-SICL"|"No "|"No "|"Very channery silty clay loam"|"7980244"|"15614745"
"SIL"|"No "|"No "|"Silt loam"|"7980245"|"15170231"
"SICL"|"No "|"No "|"Silty clay loam"|"7980245"|"15318403"
"C"|"No "|"No "|"Clay"|"7980246"|"15466575"
"SIC"|"No "|"No "|"Silty clay"|"7980246"|"15614746"
"CN-SIL"|"No "|"No "|"Channery silt loam"|"7980247"|"15170232"
"CN-SICL"|"No "|"No "|"Channery silty clay loam"|"7980247"|"15318404"
"CN-L"|"No "|"No "|"Channery loam"|"7980247"|"15466576"
"SICL"|"No "|"No "|"Silty clay loam"|"7980248"|"15170233"
"SIL"|"No "|"No "|"Silt loam"|"7980248"|"15614747"
"SICL"|"No "|"No "|"Silty clay loam"|"7980249"|"15318405"
"SIL"|"No "|"No "|"Silt loam"|"7980249"|"15466577"
"SIC"|"No "|"No "|"Silty clay"|"7980250"|"15170234"
"GR-C"|"No "|"No "|"Gravelly clay"|"7980250"|"15318406"
"SICL"|"No "|"No "|"Silty clay loam"|"7980250"|"15614748"
"SIL"|"No "|"Yes"|"Silt loam"|"7980251"|"15466578"
"C"|"No "|"No "|"Clay"|"7980252"|"15170235"
"SIC"|"No "|"No "|"Silty clay"|"7980252"|"15318407"
"SICL"|"No "|"No "|"Silty clay loam"|"7980252"|"15614749"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980253"|"15170236"
"C"|"No "|"No "|"Clay"|"7980253"|"15466579"
"SIC"|"No "|"No "|"Silty clay"|"7980253"|"15614750"
"C"|"No "|"No "|"Clay"|"7980254"|"15318408"
"SIC"|"No "|"No "|"Silty clay"|"7980254"|"15466580"
"SIL"|"No "|"No "|"Silt loam"|"7980255"|"15170237"
"SIC"|"No "|"No "|"Silty clay"|"7980255"|"15318409"
"SICL"|"No "|"No "|"Silty clay loam"|"7980255"|"15614751"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980256"|"15466581"
"SICL"|"No "|"No "|"Silty clay loam"|"7980257"|"15170238"
"SIC"|"No "|"No "|"Silty clay"|"7980257"|"15318410"
"SIL"|"No "|"No "|"Silt loam"|"7980257"|"15614752"
"CN-C"|"No "|"No "|"Channery clay"|"7980258"|"15170239"
"CNV-C"|"No "|"No "|"Very channery clay"|"7980258"|"15466582"
"CNV-SIC"|"No "|"No "|"Very channery silty clay"|"7980258"|"15614753"
"WB"|"No "|"Yes"|"Weathered bedrock"|"7980259"|"15318411"
"SIL"|"No "|"Yes"|"Silt loam"|"7980260"|"15466583"
"L"|"No "|"No "|"Loam"|"7980261"|"15170240"
"SCL"|"No "|"No "|"Sandy clay loam"|"7980261"|"15318412"
"CL"|"No "|"No "|"Clay loam"|"7980261"|"15614754"
"CNV-SICL"|"No "|"No "|"Very channery silty clay loam"|"7980262"|"15170241"
"CN-C"|"No "|"No "|"Channery clay"|"7980262"|"15466584"
"CNV-SIC"|"No "|"No "|"Very channery silty clay"|"7980262"|"15614755"
"SIL"|"No "|"No "|"Silt loam"|"7980263"|"15318413"
"SICL"|"No "|"No "|"Silty clay loam"|"7980263"|"15466585"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980264"|"15614756"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980265"|"15170242"
"SIL"|"No "|"Yes"|"Silt loam"|"7980266"|"15318414"
"UWB"|"No "|"Yes"|"Unweathered bedrock"|"7980267"|"15466586"
"SICL"|"No "|"No "|"Silty clay loam"|"7980268"|"15170243"
"CN-SICL"|"No "|"No "|"Channery silty clay loam"|"7980268"|"15318415"
"SIL"|"No "|"No "|"Silt loam"|"7980268"|"15614757"
"SIL"|"No "|"Yes"|"Silt loam"|"7980269"|"15466587"
"C"|"No "|"No "|"Clay"|"7980270"|"15170244"
"CN-SIC"|"No "|"No "|"Channery silty clay"|"7980270"|"15318416"
"SIC"|"No "|"No "|"Silty clay"|"7980270"|"15614758"
