site,outlet,policy,support_mode,outside_area_range,duration_min,scenario,F,T,reference_S,ssurgo_S,rainfall_mm,reference_probability,ssurgo_probability,delta_probability_pp,reference_threshold_mm,ssurgo_threshold_mm,delta_threshold_mm,delta_threshold_mm_hour,delta_threshold_pct
topanga,nested_20000,all_layers,common_support,False,15,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.23410504511571686,0.20174831121853284,-3.235673389718402,,,,,
topanga,nested_20000,all_layers,common_support,False,15,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.7923994465780748,0.7229603971741366,-6.94390494039382,,,,,
topanga,nested_20000,all_layers,common_support,False,15,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.9983227140415311,0.9964185082580086,-0.19042057835224613,,,,,
topanga,nested_20000,all_layers,common_support,False,15,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,7.34733515026423,0.5,0.430604142157502,-6.939585784249802,,,,,
topanga,nested_20000,all_layers,common_support,False,15,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,9.523042073456532,0.75,0.67622851183199,-7.377148816801005,,,,,
topanga,nested_20000,all_layers,common_support,False,30,inverse_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.5,,,11.318612210781321,12.396935067485794,1.0783228567044727,2.1566457134089454,9.526988261664604
topanga,nested_20000,all_layers,common_support,False,30,inverse_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.75,,,14.599553230684561,15.990450953227356,1.3908977225427943,2.7817954450855886,9.526988261664604
topanga,nested_20000,all_layers,common_support,False,30,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.10757382119321035,0.09437096083761058,-1.3202860355599768,,,,,
topanga,nested_20000,all_layers,common_support,False,30,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.3913757578030849,0.32458218122744836,-6.679357657563656,,,,,
topanga,nested_20000,all_layers,common_support,False,30,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.9481881513544583,0.9108789567574335,-3.7309194597024864,,,,,
topanga,nested_20000,all_layers,common_support,False,30,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,11.318612210781321,0.5,0.4183219784779762,-8.16780215220238,,,,,
topanga,nested_20000,all_layers,common_support,False,30,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,14.599553230684561,0.75,0.6622609319353546,-8.773906806464538,,,,,
topanga,nested_20000,all_layers,common_support,False,60,inverse_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.5,,,18.172478484549785,19.67755927118125,1.5050807866314635,1.5050807866314635,8.282198754072434
topanga,nested_20000,all_layers,common_support,False,60,inverse_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.75,,,23.942567553533376,25.92553858514507,1.9829710316116937,1.9829710316116937,8.282198754072434
topanga,nested_20000,all_layers,common_support,False,60,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.07529848533276311,0.0703826724053141,-0.4915812927449012,,,,,
topanga,nested_20000,all_layers,common_support,False,60,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.17421821139706747,0.15424964748922285,-1.9968563907844628,,,,,
topanga,nested_20000,all_layers,common_support,False,60,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.5861218469322501,0.5141702808727145,-7.1951566059535566,,,,,
topanga,nested_20000,all_layers,common_support,False,60,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,18.172478484549785,0.5000000000000001,0.43422206115536705,-6.577793884463307,,,,,
topanga,nested_20000,all_layers,common_support,False,60,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,23.942567553533376,0.75,0.6791649593418553,-7.083504065814472,,,,,
topanga,nested_20000,all_layers,known_support,False,15,inverse_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.5,,,7.34733515026423,7.945696874187465,0.5983617239232357,2.393446895692943,8.143928535800038
topanga,nested_20000,all_layers,known_support,False,15,inverse_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.75,,,9.523042073456532,10.298591814353001,0.7755497408964693,3.1021989635858773,8.143928535800038
topanga,nested_20000,all_layers,known_support,False,15,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.23410504511571686,0.20174831121853284,-3.235673389718402,,,,,
topanga,nested_20000,all_layers,known_support,False,15,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.7923994465780748,0.7229603971741366,-6.94390494039382,,,,,
topanga,nested_20000,all_layers,known_support,False,15,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.9983227140415311,0.9964185082580086,-0.19042057835224613,,,,,
topanga,nested_20000,all_layers,known_support,False,15,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,7.34733515026423,0.5,0.430604142157502,-6.939585784249802,,,,,
topanga,nested_20000,all_layers,known_support,False,15,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,9.523042073456532,0.75,0.67622851183199,-7.377148816801005,,,,,
topanga,nested_20000,all_layers,known_support,False,30,inverse_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.5,,,11.318612210781321,12.396935067485794,1.0783228567044727,2.1566457134089454,9.526988261664604
topanga,nested_20000,all_layers,known_support,False,30,inverse_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.75,,,14.599553230684561,15.990450953227356,1.3908977225427943,2.7817954450855886,9.526988261664604
topanga,nested_20000,all_layers,known_support,False,30,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.10757382119321035,0.09437096083761058,-1.3202860355599768,,,,,
topanga,nested_20000,all_layers,known_support,False,30,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.3913757578030849,0.32458218122744836,-6.679357657563656,,,,,
topanga,nested_20000,all_layers,known_support,False,30,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.9481881513544583,0.9108789567574335,-3.7309194597024864,,,,,
topanga,nested_20000,all_layers,known_support,False,30,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,11.318612210781321,0.5,0.4183219784779762,-8.16780215220238,,,,,
topanga,nested_20000,all_layers,known_support,False,30,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,14.599553230684561,0.75,0.6622609319353546,-8.773906806464538,,,,,
topanga,nested_20000,all_layers,known_support,False,60,inverse_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.5,,,18.172478484549785,19.67755927118125,1.5050807866314635,1.5050807866314635,8.282198754072434
topanga,nested_20000,all_layers,known_support,False,60,inverse_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,,0.75,,,23.942567553533376,25.92553858514507,1.9829710316116937,1.9829710316116937,8.282198754072434
topanga,nested_20000,all_layers,known_support,False,60,fixed_5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,5.0,0.07529848533276311,0.0703826724053141,-0.4915812927449012,,,,,
topanga,nested_20000,all_layers,known_support,False,60,fixed_10,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,10.0,0.17421821139706747,0.15424964748922285,-1.9968563907844628,,,,,
topanga,nested_20000,all_layers,known_support,False,60,fixed_20,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,20.0,0.5861218469322501,0.5141702808727145,-7.1951566059535566,,,,,
topanga,nested_20000,all_layers,known_support,False,60,reference_p0.5,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,18.172478484549785,0.5000000000000001,0.43422206115536705,-6.577793884463307,,,,,
topanga,nested_20000,all_layers,known_support,False,60,reference_p0.75,0.5,0.5849843387559569,0.3249999819778082,0.2440944881889764,23.942567553533376,0.75,0.6791649593418553,-7.083504065814472,,,,,
topanga,nested_100000,all_layers,common_support,False,15,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,9.214289239821124,8.760958865104243,-0.45333037471688087,-1.8133214988675235,-4.919862649391737
topanga,nested_100000,all_layers,common_support,False,15,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,11.942842175187652,11.355270743734792,-0.5875714314528597,-2.350285725811439,-4.919862649391726
topanga,nested_100000,all_layers,common_support,False,15,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.15488072381942367,0.1690111265388076,1.4130402719383928,,,,,
topanga,nested_100000,all_layers,common_support,False,15,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.5784356936329778,0.6282452585529881,4.980956492001032,,,,,
topanga,nested_100000,all_layers,common_support,False,15,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.987165617189407,0.9915020206930866,0.43364035036795867,,,,,
topanga,nested_100000,all_layers,common_support,False,15,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,9.214289239821124,0.5000000000000001,0.5478460618765834,4.784606187658325,,,,,
topanga,nested_100000,all_layers,common_support,False,15,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,11.942842175187652,0.75,0.7937093017217955,4.370930172179555,,,,,
topanga,nested_100000,all_layers,common_support,False,30,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,14.381688904087657,13.560529951373692,-0.8211589527139651,-1.6423179054279302,-5.70975327161033
topanga,nested_100000,all_layers,common_support,False,30,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,18.550527996919453,17.49133861771435,-1.059189379205101,-2.118378758410202,-5.7097532716103405
topanga,nested_100000,all_layers,common_support,False,30,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.07781926176117168,0.08374164331715149,0.5922381555979808,,,,,
topanga,nested_100000,all_layers,common_support,False,30,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.23963083565216728,0.2699011847973205,3.0270349145153226,,,,,
topanga,nested_100000,all_layers,common_support,False,30,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.8146618300916665,0.8581187487782377,4.34569186865712,,,,,
topanga,nested_100000,all_layers,common_support,False,30,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,14.381688904087657,0.5,0.5571254141715987,5.7125414171598665,,,,,
topanga,nested_100000,all_layers,common_support,False,30,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,18.550527996919453,0.75,0.8013323717577185,5.133237175771854,,,,,
topanga,nested_100000,all_layers,common_support,False,60,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,23.423796235261435,22.223355536378257,-1.2004406988831775,-1.2004406988831775,-5.124876799756617
topanga,nested_100000,all_layers,common_support,False,60,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,30.861273226971267,29.279670995252715,-1.581602231718552,-1.581602231718552,-5.124876799756617
topanga,nested_100000,all_layers,common_support,False,60,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.06172032154134793,0.06407148420470765,0.23511626633597182,,,,,
topanga,nested_100000,all_layers,common_support,False,60,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.12101326231173397,0.12976034370219075,0.8747081390456781,,,,,
topanga,nested_100000,all_layers,common_support,False,60,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.3761928563332025,0.41431421017174347,3.8121353838540983,,,,,
topanga,nested_100000,all_layers,common_support,False,60,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,23.423796235261435,0.5,0.5465892317590042,4.65892317590042,,,,,
topanga,nested_100000,all_layers,common_support,False,60,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,30.861273226971267,0.75,0.7932872431587568,4.328724315875676,,,,,
topanga,nested_100000,all_layers,known_support,False,15,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,9.214289239821124,8.760958865104243,-0.45333037471688087,-1.8133214988675235,-4.919862649391737
topanga,nested_100000,all_layers,known_support,False,15,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,11.942842175187652,11.355270743734792,-0.5875714314528597,-2.350285725811439,-4.919862649391726
topanga,nested_100000,all_layers,known_support,False,15,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.15488072381942367,0.1690111265388076,1.4130402719383928,,,,,
topanga,nested_100000,all_layers,known_support,False,15,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.5784356936329778,0.6282452585529881,4.980956492001032,,,,,
topanga,nested_100000,all_layers,known_support,False,15,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.987165617189407,0.9915020206930866,0.43364035036795867,,,,,
topanga,nested_100000,all_layers,known_support,False,15,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,9.214289239821124,0.5000000000000001,0.5478460618765834,4.784606187658325,,,,,
topanga,nested_100000,all_layers,known_support,False,15,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,11.942842175187652,0.75,0.7937093017217955,4.370930172179555,,,,,
topanga,nested_100000,all_layers,known_support,False,30,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,14.381688904087657,13.560529951373692,-0.8211589527139651,-1.6423179054279302,-5.70975327161033
topanga,nested_100000,all_layers,known_support,False,30,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,18.550527996919453,17.49133861771435,-1.059189379205101,-2.118378758410202,-5.7097532716103405
topanga,nested_100000,all_layers,known_support,False,30,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.07781926176117168,0.08374164331715149,0.5922381555979808,,,,,
topanga,nested_100000,all_layers,known_support,False,30,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.23963083565216728,0.2699011847973205,3.0270349145153226,,,,,
topanga,nested_100000,all_layers,known_support,False,30,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.8146618300916665,0.8581187487782377,4.34569186865712,,,,,
topanga,nested_100000,all_layers,known_support,False,30,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,14.381688904087657,0.5,0.5571254141715987,5.7125414171598665,,,,,
topanga,nested_100000,all_layers,known_support,False,30,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,18.550527996919453,0.75,0.8013323717577185,5.133237175771854,,,,,
topanga,nested_100000,all_layers,known_support,False,60,inverse_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.5,,,23.423796235261435,22.223355536378257,-1.2004406988831775,-1.2004406988831775,-5.124876799756617
topanga,nested_100000,all_layers,known_support,False,60,inverse_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,,0.75,,,30.861273226971267,29.279670995252715,-1.581602231718552,-1.581602231718552,-5.124876799756617
topanga,nested_100000,all_layers,known_support,False,60,fixed_5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,5.0,0.06172032154134793,0.06407148420470765,0.23511626633597182,,,,,
topanga,nested_100000,all_layers,known_support,False,60,fixed_10,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,10.0,0.12101326231173397,0.12976034370219075,0.8747081390456781,,,,,
topanga,nested_100000,all_layers,known_support,False,60,fixed_20,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,20.0,0.3761928563332025,0.41431421017174347,3.8121353838540983,,,,,
topanga,nested_100000,all_layers,known_support,False,60,reference_p0.5,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,23.423796235261435,0.5,0.5465892317590042,4.65892317590042,,,,,
topanga,nested_100000,all_layers,known_support,False,60,reference_p0.75,0.5,0.3842359646867864,0.24399999182993973,0.2883279154619833,30.861273226971267,0.75,0.7932872431587568,4.328724315875676,,,,,
topanga,nested_1000000,all_layers,common_support,False,15,inverse_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.5,,,9.247956571347942,10.14208142598623,0.8941248546382887,3.576499418553155,9.668350491701805
topanga,nested_1000000,all_layers,common_support,False,15,inverse_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.75,,,11.986479141254101,13.145373956245276,1.158894814991175,4.6355792599647,9.668350491701805
topanga,nested_1000000,all_layers,common_support,False,15,fixed_5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,5.0,0.15392383536169263,0.1322755596785837,-2.1648275683108924,,,,,
topanga,nested_1000000,all_layers,common_support,False,15,fixed_10,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,10.0,0.5748573197546406,0.48700948449357934,-8.784783526106127,,,,,
topanga,nested_1000000,all_layers,common_support,False,15,fixed_20,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,20.0,0.9867888390993593,0.9735592545801742,-1.32295845191851,,,,,
topanga,nested_1000000,all_layers,common_support,False,15,reference_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,9.247956571347942,0.5,0.4189529242073522,-8.10470757926478,,,,,
topanga,nested_1000000,all_layers,common_support,False,15,reference_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,11.986479141254101,0.75,0.6625515312147784,-8.74484687852216,,,,,
topanga,nested_1000000,all_layers,common_support,False,30,inverse_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.5,,,14.223922398158786,15.833702233506596,1.60977983534781,3.21955967069562,11.317411542938306
topanga,nested_1000000,all_layers,common_support,False,30,inverse_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.75,,,18.34702950625346,20.423438341380486,2.076408835127026,4.152817670254052,11.317411542938306
topanga,nested_1000000,all_layers,common_support,False,30,fixed_5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,5.0,0.07887456696519157,0.06957826166626362,-0.9296305298927956,,,,,
topanga,nested_1000000,all_layers,common_support,False,30,fixed_10,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,10.0,0.2449971813086523,0.1983925216816601,-4.66046596269922,,,,,
topanga,nested_1000000,all_layers,common_support,False,30,fixed_20,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,20.0,0.8233266456150798,0.7305189073680751,-9.280773824700471,,,,,
topanga,nested_1000000,all_layers,common_support,False,30,reference_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,14.223922398158786,0.5,0.40484406469290174,-9.515593530709825,,,,,
topanga,nested_1000000,all_layers,common_support,False,30,reference_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,18.34702950625346,0.75,0.6460216271773311,-10.397837282266886,,,,,
topanga,nested_1000000,all_layers,common_support,False,60,inverse_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.5,,,23.83887688115214,26.292547164524823,2.4536702833726842,2.4536702833726842,10.2927260189537
topanga,nested_1000000,all_layers,common_support,False,60,inverse_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,,0.75,,,31.40814945042377,34.6409042209794,3.23275477055563,3.23275477055563,10.2927260189537
topanga,nested_1000000,all_layers,common_support,False,60,fixed_5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,5.0,0.060979780465404365,0.057215177637321354,-0.37646028280830107,,,,,
topanga,nested_1000000,all_layers,common_support,False,60,fixed_10,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,10.0,0.11830404187709351,0.10488969034325456,-1.341435153383895,,,,,
topanga,nested_1000000,all_layers,common_support,False,60,fixed_20,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,20.0,0.364200509163779,0.3040521569326599,-6.014835223111908,,,,,
topanga,nested_1000000,all_layers,common_support,False,60,reference_p0.5,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,23.83887688115214,0.5,0.4199706808646347,-8.002931913536532,,,,,
topanga,nested_1000000,all_layers,common_support,False,60,reference_p0.75,0.5,0.2689944209508238,0.31934359416974795,0.2440944881889764,31.40814945042377,0.75,0.6622179706507485,-8.778202934925151,,,,,
topanga,nested_1000000,all_layers,known_support,False,15,inverse_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.5,,,9.247956571347942,10.14208142598623,0.8941248546382887,3.576499418553155,9.668350491701805
topanga,nested_1000000,all_layers,known_support,False,15,inverse_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.75,,,11.986479141254101,13.145373956245276,1.158894814991175,4.6355792599647,9.668350491701805
topanga,nested_1000000,all_layers,known_support,False,15,fixed_5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,5.0,0.15392383536169263,0.1322755596785837,-2.1648275683108924,,,,,
topanga,nested_1000000,all_layers,known_support,False,15,fixed_10,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,10.0,0.5748573197546406,0.48700948449357934,-8.784783526106127,,,,,
topanga,nested_1000000,all_layers,known_support,False,15,fixed_20,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,20.0,0.9867888390993593,0.9735592545801742,-1.32295845191851,,,,,
topanga,nested_1000000,all_layers,known_support,False,15,reference_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,9.247956571347942,0.5,0.4189529242073522,-8.10470757926478,,,,,
topanga,nested_1000000,all_layers,known_support,False,15,reference_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,11.986479141254101,0.75,0.6625515312147784,-8.74484687852216,,,,,
topanga,nested_1000000,all_layers,known_support,False,30,inverse_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.5,,,14.223922398158786,15.833702233506596,1.60977983534781,3.21955967069562,11.317411542938306
topanga,nested_1000000,all_layers,known_support,False,30,inverse_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.75,,,18.34702950625346,20.423438341380486,2.076408835127026,4.152817670254052,11.317411542938306
topanga,nested_1000000,all_layers,known_support,False,30,fixed_5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,5.0,0.07887456696519157,0.06957826166626362,-0.9296305298927956,,,,,
topanga,nested_1000000,all_layers,known_support,False,30,fixed_10,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,10.0,0.2449971813086523,0.1983925216816601,-4.66046596269922,,,,,
topanga,nested_1000000,all_layers,known_support,False,30,fixed_20,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,20.0,0.8233266456150798,0.7305189073680751,-9.280773824700471,,,,,
topanga,nested_1000000,all_layers,known_support,False,30,reference_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,14.223922398158786,0.5,0.40484406469290174,-9.515593530709825,,,,,
topanga,nested_1000000,all_layers,known_support,False,30,reference_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,18.34702950625346,0.75,0.6460216271773311,-10.397837282266886,,,,,
topanga,nested_1000000,all_layers,known_support,False,60,inverse_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.5,,,23.838876881152146,26.292547164524823,2.453670283372677,2.453670283372677,10.292726018953658
topanga,nested_1000000,all_layers,known_support,False,60,inverse_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,,0.75,,,31.408149450423778,34.6409042209794,3.2327547705556228,3.2327547705556228,10.29272601895368
topanga,nested_1000000,all_layers,known_support,False,60,fixed_5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,5.0,0.060979780465404365,0.057215177637321354,-0.37646028280830107,,,,,
topanga,nested_1000000,all_layers,known_support,False,60,fixed_10,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,10.0,0.11830404187709345,0.10488969034325456,-1.3414351533838895,,,,,
topanga,nested_1000000,all_layers,known_support,False,60,fixed_20,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,20.0,0.36420050916377883,0.3040521569326599,-6.014835223111891,,,,,
topanga,nested_1000000,all_layers,known_support,False,60,reference_p0.5,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,23.838876881152146,0.5,0.41997068086463496,-8.002931913536504,,,,,
topanga,nested_1000000,all_layers,known_support,False,60,reference_p0.75,0.5,0.2689944209508238,0.3193435941697479,0.2440944881889764,31.408149450423778,0.75,0.6622179706507489,-8.778202934925105,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,15,inverse_p0.5,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,,0.5,,,7.597082254636582,8.93859990016547,1.3415176455288869,5.366070582115547,17.658327244122486
az_ponderosa,terminal,strict_soil,common_support,True,15,inverse_p0.75,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,,0.75,,,9.846744767565472,11.585515181515692,1.7387704139502205,6.955081655800882,17.658327244122507
az_ponderosa,terminal,strict_soil,common_support,True,15,fixed_5,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,5.0,0.2195530098903232,0.163183303031588,-5.636970685873519,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,15,fixed_10,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,10.0,0.7637687339450472,0.6083872564917275,-15.538147745331965,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,15,fixed_20,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,20.0,0.9976638393376527,0.9899598896731333,-0.7703949664519372,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,15,reference_p0.5,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,7.597082254636582,0.5,0.36428773338784787,-13.571226661215213,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,15,reference_p0.75,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,9.846744767565472,0.75,0.5931322003478245,-15.686779965217546,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,30,inverse_p0.5,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,,0.5,,,11.20715196949868,13.437872610314399,2.2307206408157185,4.461441281631437,19.90443822736441
az_ponderosa,terminal,strict_soil,common_support,True,30,inverse_p0.75,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,,0.75,,,14.455783862549408,17.333126431751868,2.87734256920246,5.75468513840492,19.90443822736441
az_ponderosa,terminal,strict_soil,common_support,True,30,fixed_5,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,5.0,0.10918282350812511,0.08472556638430453,-2.4457257123820577,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,30,fixed_10,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,10.0,0.39933638899759716,0.2749576281727028,-12.437876082489435,,,,,
az_ponderosa,terminal,strict_soil,common_support,True,30,fixed_20,0.5,0.1279508538997312,0.6008534128712791,0.44491392116307876,20.0,0.9513642504237901,0.864217932577518,-8.714631784627214,,,,,
