AFFGEOID,MUKEY,source,lng,lat
0500000US45001,1155019,surgo,-82.45926938141673,34.22257542704871
0500000US48145,None,None,-96.93674167184584,31.25370473938651
0500000US48149,673692,statsgo,-96.92085909714649,29.877300661368583
0500000US48161,375386,surgo,-96.14962119572442,31.70517816272259
0500000US48163,365992,surgo,-99.10845245449215,28.86861656806496
0500000US48165,366035,surgo,-102.63530857683227,32.74134791058017
0500000US48179,391946,surgo,-100.81299493857583,35.401270636543686
0500000US51720,2508615,surgo,-82.62623255460281,36.931514533666565
0500000US51740,122438,surgo,-76.35404965469834,36.8470300362569
0500000US51790,674865,statsgo,-79.06138017805772,38.15940272783695
0500000US51810,120929,surgo,-76.04404444602669,36.73413899369741
0500000US72021,None,None,-66.16911168661028,18.350243478910894
0500000US72025,None,None,-66.0513217701307,18.21225507700609
0500000US72033,None,None,-66.1389316108601,18.442211617355532
0500000US45039,129937,surgo,-81.12147543826907,34.39550454120934
0500000US48183,576142,surgo,-94.81788755912872,32.48054820581298
0500000US48189,366915,surgo,-101.82757432506453,34.07110537125783
0500000US48221,374319,surgo,-97.83235666543705,32.429970169481834
0500000US48227,391901,surgo,-101.4365565367826,32.30630059505953
0500000US51830,120798,surgo,-76.70832026294062,37.269989595537254
0500000US53013,675779,statsgo,-117.90748580696372,46.2972726403785
0500000US53029,2230275,surgo,-122.55581751402052,48.167334411150726
0500000US53035,74189,surgo,-122.67220191148975,47.613282990489175
0500000US53041,675921,statsgo,-122.39261177325743,46.57970958158137
0500000US53051,158429,surgo,-117.27404682682119,48.53160358471208
0500000US72061,None,None,-66.11483020625398,18.344103014081433
0500000US72065,None,None,-66.796499802753,18.41070851204909
0500000US45081,131203,surgo,-81.72765015758564,34.006534235282516
0500000US46005,354587,surgo,-98.27812343369304,44.414705293721575
0500000US46011,418792,surgo,-96.79052179952454,44.37022088272123
0500000US48231,367898,surgo,-96.08578224833401,33.12359576961105
0500000US48251,368146,surgo,-97.36641019983485,32.37985065032582
0500000US53059,675963,statsgo,-121.91608252595807,46.022720481895554
0500000US54011,513656,surgo,-82.24191254011477,38.420849197616626
0500000US54015,516104,surgo,-81.07617578479196,38.46281526436132
0500000US72005,None,None,-67.1212915925108,18.460332291272927
0500000US72007,None,None,-66.12809202163258,18.251642320924955
0500000US46015,355505,surgo,-99.08182163273767,43.718025915920904
0500000US46035,352924,surgo,-98.14636036246615,43.67511523426305
0500000US46039,416867,surgo,-96.66909199377096,44.76044899551398
0500000US46049,2798632,surgo,-99.14545344426121,45.07186560558784
0500000US48275,673640,statsgo,-99.7421576299621,33.60605031977935
0500000US48279,394238,surgo,-102.35222806873446,34.069271070593835
0500000US48285,369049,surgo,-96.93023080200909,29.384867046742215
0500000US48303,369828,surgo,-101.82080964545597,33.610396327810726
0500000US54049,514387,surgo,-80.24349954531414,39.51064249960007
0500000US54073,514693,surgo,-81.16098084882269,39.371067452456074
0500000US72035,None,None,-66.1502075573448,18.10347677197419
0500000US72041,None,None,-66.161186118231,18.17391623615554
0500000US46059,2862749,surgo,-99.00549255231265,44.547216773523736
0500000US46063,355772,surgo,-103.49592987712664,45.58019951385959
0500000US46073,356446,surgo,-98.62990652385581,44.06634814621537
0500000US46077,417503,surgo,-97.49178569076793,44.370328552719414
0500000US46087,418018,surgo,-97.36843397142461,43.67429535808272
0500000US48309,370137,surgo,-97.20207753606186,31.552761543076613
0500000US48337,370792,surgo,-97.72544047133115,33.675767957992576
0500000US48355,None,None,-97.58544133579242,27.73072691163865
0500000US54097,515481,surgo,-80.23370814084966,38.89823684536904
0500000US54101,2515649,surgo,-80.42227861532147,38.495319961550265
0500000US55005,431298,surgo,-91.84840002758115,45.424038352380535
0500000US72069,None,None,-65.81116903780381,18.145695032836198
0500000US72077,None,None,-65.90950091983852,18.223607023721847
0500000US13047,531188,surgo,-85.13854801724955,34.90409052298652
0500000US20051,1150134,surgo,-99.31795123609125,38.9152083942339
0500000US20059,1460731,surgo,-95.28612893043822,38.56465177039305
0500000US20065,2745864,surgo,-99.88419913348457,39.35017267735422
0500000US20069,1380603,surgo,-100.43878782577006,37.7386689302615
0500000US23009,285155,surgo,-68.3621100673033,44.65724231445435
0500000US23019,285235,surgo,-68.65161139026122,45.39743468915874
0500000US24015,2440748,surgo,-75.94119646559513,39.57173503896511
0500000US24025,129627,surgo,-76.31564057698192,39.586480410260506
0500000US24035,139711,surgo,-76.02135861952462,39.06852969323406
0500000US25001,276501,surgo,-70.29205171526367,41.72476995470707
0500000US25009,790408,surgo,-70.96512598579871,42.69495735263996
0500000US13167,325957,surgo,-82.66028279593232,32.70222471569041
0500000US13175,325957,surgo,-82.92267339503636,32.46365428667779
0500000US05065,2856284,surgo,-91.91419912994665,36.09510129073852
0500000US05071,565855,surgo,-93.46016480955872,35.570099211304964
0500000US20117,1457092,surgo,-96.52327792788844,39.78352207113593
0500000US20123,2605953,surgo,-98.2102574077799,39.39361547289697
0500000US20127,2605803,surgo,-96.6503384782288,38.687552518385786
0500000US20129,1382615,surgo,-101.7993727119652,37.191704914733606
0500000US20137,2745877,surgo,-99.90433830419542,39.785073096907
0500000US25013,668425,statsgo,-72.63175139432667,42.13538062137497
0500000US26001,190385,surgo,-83.59456494540633,44.6860292756693
0500000US72083,None,None,-66.98381846529328,18.237063796105918
0500000US72087,None,None,-65.90013758305889,18.42676022673886
0500000US05079,None,None,-91.73430601095579,33.95747923178483
0500000US05083,565880,surgo,-93.7174910106926,35.215569660046135
0500000US20139,1454796,surgo,-95.72707117065613,38.65285868857139
0500000US20147,2745881,surgo,-99.34705927001447,39.78519822986134
0500000US20151,1445163,surgo,-98.7397550417542,37.64821875885231
0500000US20157,2668962,surgo,-97.65131906458785,39.82774602647924
0500000US20163,2605959,surgo,-99.32527318294481,39.35012362913468
0500000US26005,2689430,surgo,-85.88938633913028,42.591443762504774
0500000US26009,241507,surgo,-85.14124202040097,44.99931292328896
0500000US72089,None,None,-65.72561488514181,18.343204232208716
0500000US72093,None,None,-66.94277358666338,18.172546644163624
0500000US72099,None,None,-67.0810283671705,18.378620819808983
0500000US05089,2804548,surgo,-92.68469811730344,36.26844496657462
0500000US05123,658097,statsgo,-90.74785600760472,35.02237955394764
0500000US20167,2605961,surgo,-98.76304313904629,38.914685687953224
0500000US20173,1444011,surgo,-97.4614566848837,37.68487825911468
0500000US20177,1473497,surgo,-95.75728333103993,39.04193904809585
0500000US20181,1149618,surgo,-101.72041814169059,39.35186128215257
0500000US26011,189167,surgo,-83.88081099471793,44.062479364953404
0500000US26015,666544,statsgo,-85.3094482460765,42.59561617821924
0500000US72101,None,None,-66.42113938953003,18.31749174416431
0500000US72103,None,None,-65.75381279227012,18.230892028957797
0500000US72105,None,None,-66.25311076380643,18.28914413952745
0500000US05127,566308,surgo,-94.06370271630345,34.86106294149446
0500000US05137,566433,surgo,-92.15756421568001,35.860005063299596
0500000US20185,1443672,surgo,-98.71771616579187,38.03119114386062
0500000US20191,1444646,surgo,-97.4774979688856,37.23764749841219
0500000US20201,2668984,surgo,-97.08781737929772,39.78472449382562
0500000US20205,2493453,surgo,-95.74433702857317,37.55944343566749
0500000US26021,186174,surgo,-86.41257974591383,41.95529212024368
0500000US26025,188680,surgo,-85.00609846047948,42.247133058722525
0500000US26035,2507793,surgo,-84.84882089376738,43.9884320451306
0500000US26039,189733,surgo,-84.6107728867173,44.684147355482565
0500000US72111,None,None,-66.72174076658268,18.060997501889695
0500000US72121,None,None,-66.94383234580793,18.084166152202314
0500000US05141,564819,surgo,-92.51593204983384,35.58102976381391
0500000US06049,486477,surgo,-120.72480356659949,41.59053532574373
0500000US06087,455889,surgo,-122.0024882595078,37.056784544360546
0500000US06103,460942,surgo,-122.23545049516697,40.126611124678575
0500000US06111,465325,surgo,-119.1152381546758,34.41379553983025
0500000US08009,2766504,surgo,-102.56056002274083,37.319551334414996
0500000US08011,2611042,surgo,-103.07212332374316,37.9549212220071
0500000US20209,1862304,surgo,-94.76485404781062,39.115236694989
0500000US21001,1592495,surgo,-85.28101524699815,37.10488536379924
0500000US21015,552031,surgo,-84.72841079722119,38.97028262569458
0500000US26043,415199,surgo,-87.87081017299145,46.00917939274737
0500000US26049,2384477,surgo,-83.70772770635425,43.022263041313344
0500000US26059,188615,surgo,-84.59321476703812,41.88822081166838
0500000US72123,None,None,-66.25552421243225,18.00770048405916
0500000US72131,None,None,-66.97205334750065,18.3290626271162
0500000US08014,497593,surgo,-105.05448849852846,39.95475290566207
0500000US08017,94345,surgo,-102.60376750287557,38.82871265478681
0500000US08041,95444,surgo,-104.52571062950179,38.83207969201612
0500000US21019,550403,surgo,-82.68818017422385,38.360047533207435
0500000US21039,570528,surgo,-88.97104838671616,36.853827912585054
0500000US26067,668630,statsgo,-85.07470154256812,42.945389880280096
0500000US26073,186625,surgo,-84.84691291085342,43.64098426576982
0500000US26081,187135,surgo,-85.54966029802563,43.03237603492461
0500000US26087,192001,surgo,-83.22192008998448,43.09050362796497
0500000US72133,None,None,-66.38894274937263,17.994904740579667
0500000US72135,None,None,-66.24686051385487,18.362569300609202
0500000US72137,None,None,-66.21223271308955,18.432744574341857
0500000US08047,762994,surgo,-105.52344993371172,39.85807101648325
0500000US08061,94450,surgo,-102.74067203765108,38.43395293583552
0500000US08075,94477,surgo,-103.11077379089039,40.72480018538934
0500000US21047,549071,surgo,-87.4909287010577,36.893966282344834
0500000US21053,551413,surgo,-85.13648237381973,36.72785035065682
0500000US26091,662348,statsgo,-84.06694554777583,41.89544775084214
0500000US26093,187584,surgo,-83.91236553408517,42.60321323712581
0500000US26101,193280,surgo,-86.05719248372556,44.33298030576183
0500000US26117,2763238,surgo,-85.15300383412709,43.311038403082115
0500000US72149,None,None,-66.47348098287756,18.128334796419125
0500000US72153,None,None,-66.85864675933531,18.080413386769123
0500000US08081,497165,surgo,-108.20728751697105,40.6187807793615
0500000US08085,502120,surgo,-108.270915660452,38.40354653654842
0500000US08089,2611093,surgo,-103.7170930191445,37.902527536553485
0500000US08099,94912,surgo,-102.39335146591046,37.95547745231656
0500000US21077,551986,surgo,-84.85965347508933,38.757563703208255
0500000US21081,551953,surgo,-84.62553226144225,38.6495311458501
0500000US26121,2507491,surgo,-86.1529437725044,43.29169480161556
0500000US27007,397687,surgo,-94.9364315953782,47.972945557203374
0500000US13055,531288,surgo,-85.34576933200509,34.475426896449825
0500000US01053,329314,surgo,-87.16174443184876,31.126378438292775
0500000US01057,329501,surgo,-87.73962090379705,33.72153664594443
0500000US08103,659509,statsgo,-108.2178078409635,39.98133299688876
0500000US08109,659704,statsgo,-106.28134946385012,38.08142985375723
0500000US08119,2450687,surgo,-105.1622793778189,38.88266841696129
0500000US09003,286020,surgo,-72.73381001210586,41.80701123574968
0500000US12001,320671,surgo,-82.35847223951633,29.674989680306265
0500000US21087,552556,surgo,-85.5538445077681,37.26403948121032
0500000US21105,570528,surgo,-88.97676397799009,36.67820794265023
0500000US21129,557799,surgo,-83.71625527986491,37.59507144986059
0500000US13057,531365,surgo,-84.4763900928639,34.24447024496469
0500000US13061,1605098,surgo,-84.98020118247221,31.62681610914339
0500000US01067,329817,surgo,-85.2423272307155,31.51502265284417
0500000US01077,523044,surgo,-87.6542359704384,34.901653426587956
0500000US09015,286014,surgo,-71.9877153847553,41.83020316449406
0500000US12011,None,None,-80.48769425602548,26.152689553896874
0500000US21143,549496,surgo,-88.08360104350348,37.01948614135287
0500000US21149,551089,surgo,-87.26406114847832,37.52985516340486
0500000US21169,549750,surgo,-85.62960350643249,36.99117367130078
0500000US13065,2686808,surgo,-82.7061142109876,30.915668998609483
0500000US13071,325573,surgo,-83.7689911861701,31.18913576540038
0500000US01083,522736,surgo,-86.98165321668513,34.810699385015575
0500000US01111,122856,surgo,-85.45974953798589,33.29431236488062
0500000US01125,331515,surgo,-87.52591508727652,33.29016849688108
0500000US12015,1453449,surgo,-81.91259462442477,26.906191016710494
0500000US12021,None,None,-81.34816993132162,26.11139910253846
0500000US12027,1386930,surgo,-81.80992496536335,27.186924591646264
0500000US21173,550523,surgo,-83.91399425525407,38.03422247941077
0500000US21191,551953,surgo,-84.36070252899307,38.69583347293064
0500000US13085,125688,surgo,-84.17132881661655,34.44481840658757
0500000US13089,124246,surgo,-84.22699778104523,33.772189283919126
0500000US13171,125751,surgo,-84.13958010006725,33.07684206149665
0500000US02013,None,None,-162.0603476342667,55.192663957477336
0500000US02060,None,None,-156.70042979369236,58.74426456167526
0500000US02068,None,None,-150.03413022491745,63.67654902085788
0500000US02188,None,None,-159.9935263855776,67.05575963404897
0500000US02230,None,None,-135.3369751729009,59.56299301542981
0500000US02275,None,None,-132.02168225308458,56.3391956832096
0500000US12051,1151409,surgo,-81.16646916532771,26.553345598316024
0500000US12061,756763,surgo,-80.60669918604775,27.69487534486612
0500000US12063,1424919,surgo,-85.2154594882586,30.795772790879447
0500000US21201,551832,surgo,-84.0527130948573,38.51961638527117
0500000US21207,552490,surgo,-85.059043866146,36.99180683636855
0500000US13091,325386,surgo,-83.16917494169397,32.172683279204456
0500000US13099,325471,surgo,-84.90402690748883,31.323342116926128
0500000US04003,None,None,-109.75161768681814,31.880045757664067
0500000US04017,None,None,-110.32095854951551,35.39077135662925
0500000US05023,564818,surgo,-92.02749052749864,35.53883818134433
0500000US12067,886564,surgo,-83.18139141151609,29.985549549264046
0500000US12081,1384088,surgo,-82.31609730289588,27.471970076914857
0500000US21211,551660,surgo,-85.19500668177706,38.215568784675085
0500000US21219,551174,surgo,-87.17982402294606,36.83560076024886
0500000US13101,2686808,surgo,-82.89434490489164,30.710336461178354
0500000US13109,325535,surgo,-81.88736415949322,32.15736611884228
0500000US05031,564129,surgo,-90.63307097525745,35.83133277520133
0500000US05037,658097,statsgo,-90.77115744408133,35.296345971102966
0500000US05047,565576,surgo,-93.89114536177468,35.512698063526216
0500000US12099,1407310,surgo,-80.46619645585861,26.64784495645538
0500000US13011,125266,surgo,-83.49740940872017,34.35410867189821
0500000US21225,2583849,surgo,-87.94595374020192,37.658557068968115
0500000US22049,1725268,surgo,-92.55842588320382,32.30285163847511
0500000US13115,531231,surgo,-85.21520789469069,34.263520235373406
0500000US13129,2023822,surgo,-84.87645731583065,34.50397905021475
0500000US05051,565594,surgo,-93.15127297466545,34.57671524466575
0500000US05055,577978,surgo,-90.559272447206,36.11795464678906
0500000US13015,884422,surgo,-84.84104830994407,34.23863092700879
0500000US13035,1018578,surgo,-83.95781148444259,33.28821570913912
0500000US13043,325535,surgo,-82.07371885851862,32.40415689538043
0500000US22089,375483,surgo,-90.358381579955,29.9060083938151
0500000US22093,1415791,surgo,-90.7972577569081,30.026937995851398
0500000US22121,667678,statsgo,-91.31333010843939,30.46402158169281
0500000US13147,124608,surgo,-82.96453437792684,34.351557243630516
0500000US13161,125145,surgo,-82.6375059395263,31.80583417349917
0500000US72081,None,None,-66.86702597794131,18.269211851606904
0500000US13177,326019,surgo,-84.14158049130108,31.779709007097644
0500000US17099,1029931,surgo,-88.88608188418821,41.34400161465375
0500000US17103,923947,surgo,-89.30050095903336,41.746835994192715
0500000US17105,176946,surgo,-88.55803798790576,40.89182609715258
0500000US19057,405235,surgo,-91.18254696775901,40.92361177898293
0500000US19061,405390,surgo,-90.88326150755017,42.46916634192466
0500000US19067,406052,surgo,-92.78992805545951,43.06044942642875
0500000US37005,545900,surgo,-81.12813234068469,36.49183923924712
0500000US37037,1485527,surgo,-79.25571413580738,35.70289985452558
0500000US13187,125688,surgo,-84.00333365640046,34.5729769125112
0500000US13201,326027,surgo,-84.73080119904651,31.164754999987654
0500000US13207,2200546,surgo,-83.91889142369857,33.01449614524816
0500000US17113,199064,surgo,-88.84802464031952,40.4910690042365
0500000US17123,182231,surgo,-89.34557968926819,41.03370209015982
0500000US17133,184097,surgo,-90.17788913953022,38.279225740724186
0500000US19071,406084,surgo,-95.6052360765837,40.74615516245149
0500000US19077,406385,surgo,-94.50166899943413,41.68392825641644
0500000US19081,406559,surgo,-93.73526416947578,43.081908831712774
0500000US19089,407003,surgo,-92.31724513898746,43.35708494917944
0500000US37041,811399,surgo,-76.60869099210353,36.15106542603991
0500000US37061,1865944,surgo,-77.93321991373804,34.93681012342865
0500000US13211,142635,surgo,-83.49305230457836,33.591659753639284
0500000US13225,325885,surgo,-83.82780360397324,32.56893191041849
0500000US17137,1672157,surgo,-90.20174885617975,39.71605250525276
0500000US17141,1144320,surgo,-89.32165674713852,42.04312949506067
0500000US17147,1722818,surgo,-88.59198441250064,40.01065847131948
0500000US17151,607233,surgo,-88.56157443796958,37.41327798378423
0500000US19095,628333,surgo,-92.06615970246898,41.686295227219155
0500000US19099,407671,surgo,-93.05373104743228,41.68661254067075
0500000US19101,407777,surgo,-91.94915248538322,41.032505902924
0500000US19105,408104,surgo,-91.13182660552647,42.12140205843946
0500000US19109,408382,surgo,-94.2067858233264,43.20432122059782
0500000US37071,2439209,surgo,-81.1804149380702,35.29470167184283
0500000US37081,2433097,surgo,-79.78911261119855,36.07996753836483
0500000US13231,125751,surgo,-84.38934976177094,33.09267719719007
0500000US13235,326206,surgo,-83.47679538075211,32.23252692854602
0500000US13249,326264,surgo,-84.31502780517978,32.261931234872776
0500000US17157,200548,surgo,-89.82554941707758,38.05286458817544
0500000US17165,178882,surgo,-88.54152557686916,37.75346055058522
0500000US19113,408684,surgo,-91.59993035242293,42.07906074166402
0500000US19115,3051906,surgo,-91.25944430637949,41.21905095247602
0500000US19133,667228,statsgo,-95.959838252162,42.051674872557314
0500000US19137,409829,surgo,-95.15713175284955,41.030591476781474
0500000US37143,811436,surgo,-76.4419104212218,36.20625540006826
0500000US13255,124946,surgo,-84.28485268715352,33.26138758608434
0500000US13259,2425385,surgo,-84.83620782295385,32.0786312197356
0500000US17167,199353,surgo,-89.6600055807686,39.75816717533227
0500000US17179,179410,surgo,-89.51447297127007,40.5080868763584
0500000US19139,409926,surgo,-91.11323113218052,41.48470800904653
0500000US19143,2499229,surgo,-95.62432070177366,43.379134199125986
0500000US19153,2765535,surgo,-93.57359048171891,41.68600803494331
0500000US19157,410539,surgo,-92.53132618448396,41.68687382221011
0500000US37149,111097,surgo,-82.16971608468717,35.279611293207296
0500000US13275,325452,surgo,-83.91952367201105,30.864195699548098
0500000US13285,125600,surgo,-85.02910041936272,33.03391093065622
0500000US17181,199545,surgo,-89.25582141238972,37.47143433777654
0500000US17191,2231394,surgo,-88.42621764088662,38.430019991964514
0500000US17195,793028,surgo,-89.91413678412863,41.75684192792178
0500000US19161,667241,statsgo,-95.10618233442001,42.386911815536905
0500000US19167,667237,statsgo,-96.17836061014232,43.08337711807427
0500000US19171,411361,surgo,-92.53345405772248,42.08037984848075
0500000US19173,411635,surgo,-94.69699907985228,40.73801945565492
0500000US37171,1427621,surgo,-80.68811639834645,36.41498639295666
0500000US37181,117666,surgo,-78.40810783712637,36.36555187143549
0500000US13293,125763,surgo,-84.29926899194508,32.88152634829826
0500000US13299,2408352,surgo,-82.42357120882996,31.0539603321358
0500000US17203,869211,surgo,-89.21136902108056,40.78832491172801
0500000US18001,163442,surgo,-84.93724119849409,40.7463031728865
0500000US18005,200884,surgo,-85.89822391482465,39.206315697860234
0500000US18015,165160,surgo,-86.56402806480628,40.58342750738135
0500000US19181,411931,surgo,-93.56175007136905,41.33488135708917
0500000US19185,2422539,surgo,-93.32785901381672,40.74009525374332
0500000US19191,437408,surgo,-91.84443652203294,43.290553429008646
0500000US19195,2398729,surgo,-93.26139214655853,43.37746791767745
0500000US37185,2454982,surgo,-78.10718999494564,36.39650935225075
0500000US37187,116202,surgo,-76.57771918045489,35.82277872476452
0500000US13307,2455444,surgo,-84.55180442819933,32.04682387597903
0500000US13321,325132,surgo,-83.85171944201393,31.551373353177315
0500000US18019,210745,surgo,-85.70795020099494,38.47773544927562
0500000US18029,1600654,surgo,-84.97358826990201,39.14527821023184
0500000US19197,412692,surgo,-93.73601347024014,42.73323539485374
0500000US20013,1152187,surgo,-95.56473581260592,39.826780988195516
0500000US20017,662763,statsgo,-96.59484127762009,38.30237949713743
0500000US20021,1426892,surgo,-94.84655430752878,37.1699724053627
0500000US20023,1149570,surgo,-101.73186937369911,39.785895685649216
0500000US37191,116268,surgo,-78.00476798411816,35.3639935819836
0500000US38001,2525769,surgo,-102.52882097094508,46.09708249460963
0500000US16001,2519229,surgo,-116.24101685441696,43.450707052719295
0500000US16053,80170,surgo,-114.26465655266131,42.690192791022135
0500000US16063,81872,surgo,-114.13904146465485,43.00262286011405
0500000US18033,160318,surgo,-84.99923340343082,41.397903542415015
0500000US18039,165351,surgo,-85.85884797663547,41.597393514024624
0500000US18043,185238,surgo,-85.90712835945395,38.31954384723877
0500000US20027,2668914,surgo,-97.16547680820105,39.35024780941468
0500000US20031,1454614,surgo,-95.73510954158023,38.23688937490514
0500000US20037,1387013,surgo,-94.85215247724645,37.507385303203854
0500000US20045,1468833,surgo,-95.29272050042388,38.88522116113595
0500000US38009,2989626,surgo,-100.8345740720503,48.79289308377385
0500000US39027,172023,surgo,-83.80895850946494,39.4154331934433
0500000US39031,536618,surgo,-81.92083472376463,40.30242154056261
0500000US39033,168539,surgo,-82.92081173051201,40.85146549439293
0500000US16071,485576,surgo,-112.54022993275301,42.19517066923541
0500000US16081,150409,surgo,-111.20752445543471,43.7594896905888
0500000US18045,242334,surgo,-87.2426448198748,40.12127807829769
0500000US18049,162565,surgo,-86.26450860815845,41.04780117004286
0500000US18057,160790,surgo,-86.0524830326249,40.07266597691889
0500000US18059,160821,surgo,-85.77413919491508,39.824057638641776
0500000US35049,665807,statsgo,-105.97719160798529,35.505773660307916
0500000US35059,376579,surgo,-103.47055126787038,36.48105252918451
0500000US36003,299757,surgo,-78.02809038699465,42.257371054678906
0500000US39037,168490,surgo,-84.62020115785542,40.133581252376764
0500000US39041,172077,surgo,-83.00486936431308,40.27883311177277
0500000US39057,169334,surgo,-83.89012221717336,39.69154019886194
0500000US17009,2604138,surgo,-90.75031344245895,39.96207489271598
0500000US17013,2518612,surgo,-90.66769728698678,39.16907329551424
0500000US18069,161428,surgo,-85.48816766714378,40.829385145201876
0500000US18073,161400,surgo,-87.11638997860923,41.02315121153221
0500000US18077,964637,surgo,-85.43945971418663,38.78638517263038
0500000US18127,160684,surgo,-87.06828010970514,41.46107144074202
0500000US18131,184959,surgo,-86.69938283793313,41.041902553121425
0500000US36007,289215,surgo,-75.82011399306836,42.16059594254882
0500000US36011,289413,surgo,-76.55502151308278,42.91751370821797
0500000US39065,1611198,surgo,-83.66044389908845,40.661779896279334
0500000US39069,666537,statsgo,-84.06880481420338,41.33400440228793
0500000US39071,666560,statsgo,-83.60203789752877,39.185162443951505
0500000US39079,2451039,surgo,-82.61919799425509,39.020116327009326
0500000US17019,242963,surgo,-88.19992319010862,40.14046444721908
0500000US17023,1596173,surgo,-87.78823713068822,39.334258559440784
0500000US17033,166420,surgo,-87.75962506854043,39.003205936359464
0500000US18139,161006,surgo,-85.46618255925304,39.62045229521651
0500000US18141,200283,surgo,-86.29085955200617,41.61727699307883
0500000US18149,162616,surgo,-86.64826924138674,41.281388328573705
0500000US18155,535275,surgo,-85.03790079873124,38.82670972419351
0500000US18169,161165,surgo,-85.79456754990876,40.845939336862294
0500000US36015,289956,surgo,-76.76106974361304,42.14132721897425
0500000US36021,290264,surgo,-73.63267634883097,42.25013372969705
0500000US39085,286794,surgo,-81.2381755891152,41.69681321809328
0500000US39089,2996483,surgo,-82.48371434535547,40.091935388557566
0500000US39099,816728,surgo,-80.77661841555302,41.01514135522132
0500000US17041,1019440,surgo,-88.21750212169043,39.77006087865461
0500000US17051,173373,surgo,-89.02513356855955,39.00035455236123
0500000US17055,809253,surgo,-88.92460371736959,37.99295428826522
0500000US18163,162742,surgo,-87.58601855540573,38.02567177427403
0500000US18165,160437,surgo,-87.46402154277993,39.85398605115197
0500000US36027,290700,surgo,-73.74295646289272,41.764891249190775
0500000US36039,291739,surgo,-74.12295967362462,42.27694585235512
0500000US39103,666578,statsgo,-81.90069800207407,41.1179219745627
0500000US39105,537202,surgo,-82.02335457434548,39.08304805581129
0500000US39117,2996466,surgo,-82.79449194632421,40.524153470551646
0500000US17057,615653,surgo,-90.20825157244208,40.473101791490514
0500000US17061,2542216,surgo,-90.39124151534014,39.35675720186816
0500000US18173,159968,surgo,-87.27311539987372,38.09276853090233
0500000US19005,402566,surgo,-91.37901375131982,43.28457797875943
0500000US36041,291966,surgo,-74.49738968350454,43.660749475377834
0500000US36093,309551,surgo,-74.05914890633716,42.81834594541831
0500000US38011,2563602,surgo,-103.5206509945536,46.113435725549664
0500000US38015,2564134,surgo,-100.4693906397136,46.97706041611135
0500000US38021,2575254,surgo,-98.50461059559815,46.1108152403305
0500000US17069,713915,surgo,-88.26691905221803,37.51891399926978
0500000US17071,201263,surgo,-90.92540086555235,40.81814698071404
0500000US17075,175595,surgo,-87.82451924366545,40.74765233190544
0500000US19013,413250,surgo,-92.30898346736657,42.470198167862584
0500000US19019,403232,surgo,-91.83797695997352,42.4713126990885
0500000US19023,403442,surgo,-92.79101638557817,42.731630397269015
0500000US19029,2229711,surgo,-94.92794672377869,41.3314421482008
0500000US19037,404092,surgo,-92.3185137115446,43.06026534250632
0500000US36095,294498,surgo,-74.44279260435556,42.58838170931296
0500000US36099,294779,surgo,-76.82400739513002,42.78131910553868
0500000US37033,2973906,surgo,-79.33388949062821,36.39388375085623
0500000US38033,2707339,surgo,-103.84676094587034,46.93995550224557
0500000US38039,2576576,surgo,-98.23799338842213,47.457472216274596
0500000US38043,2596655,surgo,-99.78089724548504,46.979881707006534
0500000US38047,2566533,surgo,-99.47807236918521,46.45807429880933
0500000US17085,1949553,surgo,-90.21250550350564,42.366056264217704
0500000US17089,198805,surgo,-88.42919163851873,41.9387304259559
0500000US19043,404219,surgo,-91.34156966705784,42.84503691042361
0500000US19047,399790,surgo,-95.38229692692884,42.03766945564856
0500000US19053,404767,surgo,-93.78722755802717,40.73783473740487
0500000US36109,295582,surgo,-76.47446972753787,42.45196189414853
0500000US37003,2390625,surgo,-81.17786251412254,35.92109442715223
0500000US38049,2585642,surgo,-100.63638878195913,48.23422862592433
0500000US38063,2577235,surgo,-98.19308403292996,47.921725037915934
0500000US38081,2579555,surgo,-97.63151992088603,46.10846096938783
0500000US38087,2715934,surgo,-103.46044256007549,46.447690546070795
0500000US29107,2521076,surgo,-93.7861422390924,39.06568956456968
0500000US29111,2531290,surgo,-91.7226947729116,40.09728456944824
0500000US31149,2738684,surgo,-99.45064991357818,42.42089333727142
0500000US31159,2605833,surgo,-97.13977698723586,40.873113530516946
0500000US31165,357894,surgo,-103.75977710450007,42.48690672148597
0500000US45037,129849,surgo,-81.96709703962665,33.772664449376116
0500000US51115,119484,surgo,-76.34392497860033,37.43545774611542
0500000US27055,398307,surgo,-91.4937285926191,43.671871794991425
0500000US27059,398415,surgo,-93.29547798390273,45.56225102506322
0500000US27065,1673452,surgo,-93.29431260626315,45.945449541401295
0500000US27083,1859018,surgo,-95.83990155608754,44.41346279903814
0500000US29117,2531337,surgo,-93.54922267771583,39.78243567052767
0500000US29121,888561,surgo,-92.5649700012854,39.830886058417626
0500000US29131,2534683,surgo,-92.42850336666328,38.21472235693123
0500000US31173,2862631,surgo,-96.54495855057965,42.15867620863963
0500000US31175,2605876,surgo,-98.98224263482405,41.56775855332355
0500000US31179,2772042,surgo,-97.11980249428689,42.20961908299808
0500000US31183,2738686,surgo,-98.52897923555848,41.915231983767946
0500000US39127,537512,surgo,-82.23703107379197,39.73770299461167
0500000US39129,171234,surgo,-83.02478434299397,39.642372025335334
0500000US39133,666584,statsgo,-81.19810746166756,41.1681778892827
0500000US27085,1674437,surgo,-94.27293606337355,44.82353481393307
0500000US27093,436488,surgo,-94.52763017200255,45.1234408197958
