huc,topaz_id,wepp_id,length,width,area,slope,centroid_lng,centroid_lat,landuse,soil_texture,sbs,ash_wind_transport,ash_water_transport,ash_transport
258,773,175,465.32244734743597,222.42640687119285,103500.0,0.03567734741299405,150.4776329763986,-34.343788536596506,130,sand loam,,-,-,-
258,782,176,198.77259482655654,697.2792206135787,138600.0,0.06743955779983826,150.48173172781986,-34.34847072300705,130,sand loam,,-,-,-
258,783,177,41.30339632759616,697.2792206135787,28800.0,0.08689349422408434,150.4797116978441,-34.35059278122655,130,sand loam,,-,-,-
258,792,178,101.86951123585918,114.85281374238569,11700.0,0.08152931684384222,150.4823026378146,-34.351187037616576,130,sand loam,,-,-,-
258,793,179,70.5250462402102,114.85281374238569,8100.0,0.08343968750000001,150.48096671259333,-34.35224136522338,130,sand loam,,-,-,-
258,801,180,376.0642761431629,449.9230869129077,169200.0,0.058049675227755386,150.48636969662996,-34.35695025270187,130,sand loam,,-,-,-
258,802,181,188.8079563730322,581.5432893255072,109800.0,0.055736553822216685,150.48551310378306,-34.35287580066307,130,sand loam,,-,-,-
258,803,182,24.761699196463237,581.5432893255072,14400.0,0.06619210829714903,150.48481283650383,-34.35448414628508,130,sand loam,,-,-,-
258,811,183,448.5284817082185,228.74801530829973,102600.0,0.09416272552837561,150.48180690079883,-34.35685641904157,130,sand loam,,-,-,-
258,812,184,407.8938696852793,282.42640687119285,115200.0,0.07733531369815382,150.48347688596243,-34.35553849988348,130,sand loam,,-,-,-
258,813,185,137.0268468473985,282.42640687119285,38700.0,0.10683259832534078,150.4808858040059,-34.35494426247008,130,sand loam,,-,-,-
258,821,186,509.766483720235,319.5580823815031,162900.0,0.0927029185609435,150.47888178442105,-34.35652571855353,130,sand loam,,-,-,-
258,822,187,80.0523671481498,337.2792206135785,27000.0,0.08192231881201924,150.48029064477785,-34.35303881255979,130,sand loam,,-,-,-
258,823,188,96.06284057777975,337.2792206135785,32400.0,0.07976921755598054,150.47899515018307,-34.35274166884819,130,sand loam,,-,-,-
258,831,189,441.14985490388193,238.69440016690666,105300.0,0.10799950286263711,150.4759404800546,-34.356735526201476,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,832,190,230.65106115820532,1451.5432893255067,334800.0,0.06689649058494389,150.47712079774703,-34.34999847149951,130,sand loam,,-,-,-
258,833,191,151.2872551682852,1451.5432893255067,219600.0,0.10269347396304189,150.47410671328984,-34.352640842556944,131,sand loam,,554.7570776404391,2465.532378121336,878.5138545654634
258,842,192,180.07795588354512,1359.4112549695426,244800.0,0.036807099376615,150.47510714956678,-34.3410318800576,130,sand loam,,-,-,-
258,843,193,242.97283018110684,1359.4112549695426,330300.0,0.06403445479038203,150.4707980265275,-34.3433769931178,130,sand loam,,-,-,-
258,851,194,393.0869045189629,265.5901247276571,104400.0,0.16655346733120463,150.47011472600192,-34.35526291580336,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,852,195,157.0349944399519,722.1320343559643,113400.0,0.11190657791494134,150.47282748364123,-34.351803058339726,131,sand loam,,560.0155477287512,2445.9060290274156,856.4890057926807
258,853,196,183.2074935132772,722.1320343559643,132300.0,0.14751137381863166,150.47022035575264,-34.351749178513316,131,sand loam,,555.1994911587669,2475.0890313514874,880.211182144316
258,861,197,654.4010433354447,178.78944600035734,117000.0,0.1338771467939844,150.46727107682705,-34.35222907132905,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,862,198,164.02857069974564,362.13203435596427,59400.0,0.13530556490319737,150.46925893995055,-34.35118838451843,131,sand loam,,549.7370271235066,2468.0010082237136,948.6058769374403
258,863,199,646.1731573020282,362.13203435596427,234000.0,0.08862535492954456,150.46769455950547,-34.348992372262956,130,sand loam,,-,-,-
258,871,200,173.61933584200503,585.7642497408688,101700.0,0.07052391121756116,150.46856578449135,-34.3417080977996,130,sand loam,,-,-,-
258,872,201,113.091726225943,517.2792206135786,58500.0,0.05138109741610247,150.4718973467742,-34.339342870110876,130,sand loam,,-,-,-
258,873,202,57.41579946855568,517.2792206135786,29700.0,0.06475583687690462,150.4705939757167,-34.33931593574409,130,sand loam,,-,-,-
258,881,203,334.77581882234733,301.0970157718909,100800.0,0.0829573569870711,150.4620895179609,-34.34022167026954,130,sand loam,,-,-,-
258,882,204,176.4325242570075,367.27922061357856,64800.0,0.09219443509092323,150.46406900580232,-34.33945134291929,130,sand loam,,-,-,-
258,883,205,208.2883966923005,367.27922061357856,76500.0,0.1006959581185028,150.46083504975854,-34.33857291401429,130,sand loam,,-,-,-
258,891,206,362.8633633650417,319.95514488797545,116100.0,0.07353584919388928,150.45662366769338,-34.33767408972514,130,sand loam,,-,-,-
258,892,207,37.210759208692124,386.98484809835,14400.0,0.110848768576886,150.45864392411562,-34.335552420982935,130,sand loam,,-,-,-
258,893,208,144.19169193368197,386.98484809835,55800.0,0.08510456275272121,150.45637131606722,-34.335234749038825,130,sand loam,,-,-,-
258,901,209,355.06236797072137,359.9367647166102,127800.0,0.04613654126650989,150.45304769034556,-34.3373292583485,130,sand loam,,-,-,-
258,902,210,26.470588235294116,510.0,13500.0,0.07883072115741516,150.4544163789945,-34.33519409863758,130,sand loam,,-,-,-
258,903,211,183.52941176470588,510.0,93600.0,0.10377516292717097,150.45216015641012,-34.33433578018063,130,sand loam,,-,-,-
258,911,212,602.6120241609852,206.10275769542312,124200.0,0.10501130525892619,150.4446335507966,-34.33526066204723,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,912,213,345.71744591805947,559.7056274847714,193500.0,0.09649318419716557,150.4478835678166,-34.33559893941745,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,913,214,180.09466950150076,559.7056274847714,100800.0,0.1333065996193823,150.44733842929242,-34.33207166133683,131,sand loam,,552.5955430364049,2477.0654045786,902.8876204515607
258,921,215,341.45435553512533,297.8436161419477,101700.0,0.10191452483783797,150.4423774380156,-34.33440216750161,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,922,216,60.27952245911451,552.4264068711929,33300.0,0.1634838799851618,150.44375454075546,-34.331996853423725,131,sand loam,,526.9423482703239,2446.9797509127197,1169.5834949746745
258,923,217,125.44657376626533,552.4264068711929,69300.0,0.12847978205173252,150.4411316606872,-34.33248294652079,131,sand loam,,538.3108109176217,2435.711333104815,1104.1831408308615
258,931,218,365.37494404217256,305.43966361064656,111600.0,0.13269155900755397,150.438191165648,-34.33269188025869,132,sand loam,,530.3892525972966,2467.837830294931,1272.8614309432626
258,932,219,141.47744500409192,814.2640687119285,115200.0,0.2647802513298162,150.4350400909993,-34.32910997894636,131,sand loam,,535.014717172169,2423.9706396437755,1122.6439631464177
258,933,220,328.27188411105703,814.2640687119285,267300.0,0.20237032399415195,150.43240902467477,-34.32986616771531,131,sand loam,,574.5816210831589,2540.77681233906,625.9104455748572
258,941,221,315.748821453528,384.79953603843427,121500.0,0.16957949682639115,150.42554254227966,-34.33053327297137,131,sand loam,,574.5816210831589,2540.77681233906,625.9104455748572
258,942,222,57.3786327785076,392.13203435596427,22500.0,0.2628363520679191,150.42397968811252,-34.32833676338773,131,sand loam,,528.9359311635266,2360.0614950940035,1124.9110561872649
258,943,223,245.58054829201254,392.13203435596427,96300.0,0.196350020207125,150.42229284829247,-34.33019441449822,131,sand loam,,568.9207140423265,2390.864228307848,737.9717200842956
258,952,224,198.3851434756867,766.6904755831214,152100.0,0.39633940983890414,150.41444061203399,-34.33111057773116,130,sand loam,,-,-,-
258,953,225,686.7178043389155,766.6904755831214,526500.0,0.30923646221571843,150.40979634741046,-34.333716883025446,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,962,226,392.3611489829354,761.5432893255072,298800.0,0.23607553740755888,150.41956227719936,-34.33419365497895,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,963,227,319.0888862210619,761.5432893255072,243000.0,0.3056545076767966,150.41619637682157,-34.33763850872194,131,sand loam,,571.7283556835714,2529.3794824594515,673.9255064900141
258,972,228,74.83380391569193,192.42640687119285,14400.0,0.17352802776663995,150.42174364614522,-34.337485061995125,131,sand loam,,535.014717172169,2346.4421035849964,1103.8491665261076
258,973,229,219.82429900234504,192.42640687119285,42300.0,0.21665552536795296,150.42169398918554,-34.33910672957078,131,sand loam,,552.5955430364049,2477.0654045786,902.8876204515607
258,981,230,322.0883784986368,310.16331748965234,99900.0,0.20964565622814055,150.4247917773489,-34.33376291027533,131,sand loam,,576.5752039763616,2392.11984265062,600.7380306698022
258,982,231,155.33008588991063,289.7056274847714,45000.0,0.3280228553006597,150.42309656713917,-34.33589084533111,131,sand loam,,537.8223588134138,2322.4038417046168,1077.3707260781227
258,983,232,130.47727214752493,289.7056274847714,37800.0,0.275414485806199,150.4250349427518,-34.33647255392613,131,sand loam,,535.014717172169,2409.6915030632413,1119.1823542784093
258,992,233,123.81283245125276,566.98484809835,70200.0,0.26794774971640273,150.4266227438736,-34.33785821855566,131,sand loam,,537.8223588134138,2382.715464298538,1091.3825171858014
258,993,234,382.5499053942553,566.98484809835,216900.0,0.19585188600083445,150.42457685271953,-34.34079015402733,132,sand loam,,515.608463914127,2490.118302723193,1365.5924419815453
258,1001,235,428.99081595059744,237.06801222455954,101700.0,0.12690145860510085,150.4361622602104,-34.33508347307874,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1002,236,397.85666461774565,836.98484809835,333000.0,0.18476682135712572,150.42937787054115,-34.33304797347285,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1003,237,224.73525109488875,836.98484809835,188100.0,0.24489201951757042,150.43123378708498,-34.336332382830115,131,sand loam,,551.7306100167092,2453.2388233034603,923.4334620323853
258,1012,238,246.83766184073568,229.70562748477138,56700.0,0.3657144674182993,150.43018208663906,-34.33874437824221,131,sand loam,,551.7306100167092,2423.7628093267995,967.932304547574
258,1013,239,82.27922061357856,229.70562748477138,18900.0,0.19886216639125692,150.4281858297682,-34.340054702392614,132,sand loam,,497.7841617025934,2481.922820822918,1645.9727030778624
258,1022,240,350.81307891365964,187.27922061357853,65700.0,0.3101769114798976,150.43178650607618,-34.33958942133299,131,sand loam,,573.7219385767742,2429.8127063302845,622.8090639571839
258,1023,241,52.86224476781173,187.27922061357853,9900.0,0.08171032020159029,150.430099589647,-34.3414471746564,132,sand loam,,503.86335546521667,2479.4650306109543,1550.6680820328415
258,1031,242,403.7621384730059,271.9422886337344,109800.0,0.10840861263795899,150.43935468936414,-34.337313946120986,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1032,243,168.86476538824186,671.5432893255072,113400.0,0.21159640569601934,150.43542831081055,-34.33777262826056,131,sand loam,,543.1120354520692,2401.7095826549585,1028.3058905338794
258,1033,244,186.28732054734618,671.5432893255072,125100.0,0.13910457977561147,150.43732569569727,-34.33970555309235,131,sand loam,,555.1994911587669,2475.0890313514874,880.211182144316
258,1042,245,398.5121633045323,284.5584412271571,113400.0,0.286736362014989,150.43498720956177,-34.341549729012236,131,sand loam,,576.5752039763616,2392.11984265062,600.7380306698022
258,1043,246,126.5117978744547,284.5584412271571,36000.0,0.13831513192580636,150.43136172079028,-34.34282594060639,132,sand loam,,499.1146218770811,2481.54052429126,1622.0460256268752
258,1051,247,345.29813619075276,383.14715932006544,132300.0,0.20153871143828603,150.43981731882118,-34.343544059649695,131,sand loam,,576.5752039763616,2392.11984265062,600.7380306698022
258,1052,248,164.8777535891919,414.8528137423857,68400.0,0.24498011706929998,150.43824563655272,-34.34161799034072,131,sand loam,,543.1120354520692,2392.424958468292,1050.5961175514042
258,1053,249,58.5749914066866,414.8528137423857,24300.0,0.1531377427269508,150.43654235279655,-34.34401639848995,131,sand loam,,526.9423482703239,2442.1500900114797,1168.3150991824298
258,1062,250,192.7559747339546,354.85281374238576,68400.0,0.2286629808783715,150.43391082294673,-34.34477259753219,131,sand loam,,548.8933058976509,2428.3025567018253,990.4028616616192
258,1063,251,121.740615621445,354.85281374238576,43200.0,0.17446325705518223,150.4319556988711,-34.34473157862762,132,sand loam,,504.2341695956916,2472.9724701956075,1623.219290698789
258,1072,252,174.47798375662248,711.8376618407357,124200.0,0.33971690236577634,150.43745408813174,-34.346199122667336,131,sand loam,,537.8223588134138,2373.771879649003,1089.304714691465
258,1073,253,177.00665018787788,711.8376618407357,126000.0,0.32747651608014683,150.43544128217897,-34.34805012209674,131,sand loam,,533.0211342789663,2400.8027831405384,1139.28446335486
258,1082,254,181.83517552274816,252.42640687119288,45900.0,0.2896100950882889,150.4406962656858,-34.34680788958433,131,sand loam,,543.1120354520692,2359.4625659512562,1043.6040948962752
258,1083,255,164.00819753032187,252.42640687119288,41400.0,0.2097763153598524,150.43996233265898,-34.34949706925767,131,sand loam,,538.3108109176217,2409.58126493745,1073.773314237055
258,1092,256,256.1675748740793,337.27922061357856,86400.0,0.26722152269396865,150.44298552654533,-34.346585299550284,131,sand loam,,557.1930740519696,2457.226968795153,855.0387672392612
258,1093,257,85.3891916246931,337.27922061357856,28800.0,0.19552885633408282,150.44357979263432,-34.348490893069894,131,sand loam,,533.0211342789663,2402.2303183842027,1139.644952052755
258,1102,258,63.63961030678927,42.42640687119285,2700.0,0.17865801051122307,150.44525837168277,-34.34690323121416,131,sand loam,,528.9359311635266,2368.33139573821,1126.9994149358017
258,1111,259,234.93514692915065,448.2087987956749,105300.0,0.026567618808115933,150.4491131689136,-34.33805866722468,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1112,260,395.7099174146588,1066.6904755831213,422100.0,0.12246089514891995,150.44380960637324,-34.34092298842455,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1113,261,271.6814358369299,1066.6904755831213,289800.0,0.10293063025629294,150.44898214358193,-34.34238320541173,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1122,262,249.57769189396805,504.85281374238576,126000.0,0.22241615947749774,150.4485498024833,-34.34589009542678,130,sand loam,,-,-,-
258,1123,263,153.3120107348661,504.85281374238576,77400.0,0.18624817820576126,150.44814200006883,-34.348586131319905,131,sand loam,,538.3108109176217,2377.0414352459825,1066.5422409722846
258,1132,264,234.46738825437038,886.6904755831213,207900.0,0.2521014399073996,150.4537881414716,-34.34518785327388,131,sand loam,,554.5382516579541,2444.1035351747546,875.4811401152454
258,1133,265,271.0077604498567,886.6904755831213,240300.0,0.1633435784137735,150.45763317498395,-34.3474314450217,131,sand loam,,574.5816210831589,2540.77681233906,625.9104455748572
258,1141,266,334.30700198087544,382.28334806852473,127800.0,0.05746271459021015,150.45390258632074,-34.34140387011484,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1142,267,178.664863476206,307.27922061357856,54900.0,0.15560811511432304,150.45580865908056,-34.34306624498,131,sand loam,,549.7370271235066,2468.877490941042,973.6856871840896
258,1143,268,325.1114728829322,307.27922061357856,99900.0,0.0801247166080072,150.45717738244826,-34.34093105721013,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1151,269,479.19850486248595,210.3512406177608,100800.0,0.14345897688845807,150.46373514764224,-34.350533091405914,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1152,270,292.10892000320274,976.6904755831213,285300.0,0.0907912062233885,150.46359659622877,-34.34430974924959,130,sand loam,,-,-,-
258,1153,271,220.23353905604245,976.6904755831213,215100.0,0.08691688773890048,150.46221982185625,-34.346715298748755,130,sand loam,,-,-,-
258,1162,272,90.1153368624908,229.70562748477138,20700.0,0.13993426447938392,150.45238653563243,-34.34840413084884,130,sand loam,,-,-,-
258,1163,273,97.95145311140305,229.70562748477138,22500.0,0.20259795066378133,150.45041492450991,-34.34890397032779,131,sand loam,,533.0211342789663,2373.850780433943,1132.4784020653155
258,1172,274,178.01200921446676,399.4112549695429,71100.0,0.32737027040421646,150.45463495483813,-34.349532744723,131,sand loam,,537.8223588134138,2350.3196777030985,1083.8562233302953
258,1173,275,81.1193966040608,399.4112549695429,32400.0,0.2532806590334577,150.45328237252076,-34.35112732412216,131,sand loam,,526.9423482703239,2369.7431037036204,1149.2991229803658
258,1181,276,377.7700051958977,266.82901928047147,100800.0,0.17337607217851705,150.460468155366,-34.35073577868866,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1182,277,103.86642005221235,277.2792206135785,28800.0,0.1870208591260843,150.45755969690165,-34.34986401059443,131,sand loam,,535.014717172169,2318.7790172957248,1097.1429637893143
258,1183,278,94.12894317231743,277.2792206135785,26100.0,0.30448134020990814,150.45751887193825,-34.351215435434554,131,sand loam,,528.9359311635266,2342.7528995789544,1120.5401987339696
258,1192,279,355.3952365161155,362.13203435596427,128700.0,0.16555513798232066,150.45776310962498,-34.35392505650125,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1193,280,345.45411101916125,362.13203435596427,125100.0,0.29068820710178817,150.4545041568072,-34.353857293404566,131,sand loam,,574.5816210831589,2540.77681233906,625.9104455748572
258,1202,281,342.21437887483376,1038.8225099390856,355500.0,0.22736496568486106,150.46390627514535,-34.35567528440322,131,sand loam,,576.5752039763616,2392.11984265062,600.7380306698022
258,1203,282,191.46677906667912,1038.8225099390856,198900.0,0.21661668601023423,150.4608997380707,-34.35804701462398,132,sand loam,,505.36754068255266,2475.036203972125,1600.278908703673
258,1212,283,236.25994385398081,514.2640687119286,121500.0,0.2882465612168266,150.46736919563673,-34.359803847985944,131,sand loam,,551.7306100167092,2455.092722748138,948.5132722790349
258,1213,284,225.75950190491503,514.2640687119286,116100.0,0.10243215994115475,150.46598410262834,-34.36247971420689,132,sand loam,,515.0282646827837,2486.1707809556897,1363.6623888020833
258,1221,285,277.5939696074823,385.81529761413526,107100.0,0.058447546937261424,150.47295045966138,-34.35856698972507,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1222,286,197.58388100348955,441.8376618407358,87300.0,0.1520766394966059,150.47000095042694,-34.35904693799857,131,sand loam,,557.1930740519696,2457.226968795153,855.0387672392612
258,1223,287,50.923680671002465,441.8376618407358,22500.0,0.14905681018078804,150.47158180937322,-34.36070235355785,131,sand loam,,526.9423482703239,2443.2212368765954,1143.9174080876462
258,1232,288,470.16697493473464,114.85281374238569,54000.0,0.16763775606181838,150.47123151121897,-34.3615064788946,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1233,289,23.508348746736733,114.85281374238569,2700.0,0.07542,150.46857528770425,-34.36307427241893,131,sand loam,,526.9423482703239,2447.0691195496292,1120.1712257369009
258,1241,290,257.8029751187724,432.8887203438392,111600.0,0.05813692618766004,150.47680473828035,-34.36053973566581,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1242,291,113.98055797157039,836.9848480983499,95400.0,0.20608200403455523,150.47316272979182,-34.36235775102853,131,sand loam,,535.014717172169,2418.8849021580345,1096.9778762593892
258,1243,292,469.90097956204016,836.9848480983499,393300.0,0.11141243856070308,150.4747031410105,-34.36536457011335,130,sand loam,,-,-,-
258,1253,293,60.0,150.0,9000.0,0.06787375,150.4682249500006,-34.36387838714427,131,sand loam,,533.0211342789663,2444.399553048493,1076.2210349564093
258,1262,294,309.2835818657797,637.2792206135786,197100.0,0.28733689278679075,150.47136244859362,-34.36800011004341,130,sand loam,,-,-,-
258,1263,295,146.8743950412835,637.2792206135786,93600.0,0.23471815177064242,150.4680785068313,-34.368743544077674,131,sand loam,,533.0211342789663,2430.1577721525955,1122.150291164444
258,1271,296,286.1307002651609,358.57739104863373,102600.0,0.09162072634531723,150.471819352871,-34.374500474228846,130,sand loam,,-,-,-
258,1272,297,215.21387367793713,397.2792206135785,85500.0,0.16536751805136857,150.4718924864697,-34.372067891565486,131,sand loam,,565.5020317404238,2410.487400157098,760.2888923591793
258,1273,298,29.45031955592824,397.2792206135785,11700.0,0.103356413627263,150.46991227485472,-34.372838310966536,131,sand loam,,526.9423482703239,2443.2212368765954,1143.9174080876462
258,1291,299,273.16519760161646,375.59689484907085,102600.0,0.0734937782509476,150.46325423789992,-34.377298126891695,130,sand loam,,-,-,-
258,1292,300,171.73718836294478,964.2640687119285,165600.0,0.17902606957071335,150.46753279226445,-34.37603452186559,130,sand loam,,-,-,-
258,1293,301,93.33542845812217,964.2640687119285,90000.0,0.1119952195290629,150.46695410519132,-34.373588447861245,131,sand loam,,533.0211342789663,2430.1577721525955,1122.150291164444
258,1301,302,535.618823187024,270.528207238536,144900.0,0.056742646234275086,150.46039382630468,-34.37480467957195,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1302,303,78.59598370888953,858.8225099390858,67500.0,0.057122660774599744,150.46565835482443,-34.373291151760405,131,sand loam,,544.6422154040683,2448.4232173018736,989.8100730953182
258,1303,304,231.59616532886113,858.8225099390858,198900.0,0.08726831984382535,150.46407739671844,-34.37163565733908,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1312,305,230.02735365484668,1056.3961030678927,243000.0,0.24542408528748974,150.46418334324474,-34.368121945884816,131,sand loam,,549.7370271235066,2475.8096052570418,924.8596945866949
258,1313,306,207.024618289362,1056.3961030678927,218700.0,0.255739002779223,150.4622928696013,-34.36591910451175,131,sand loam,,551.7306100167092,2455.092722748138,948.5132722790349
258,1321,307,503.70560962301823,210.837437525228,106200.0,0.06675121275033727,150.4529454979107,-34.373027075604945,130,clay loam,,-,-,-
258,1322,308,250.4443943760241,736.6904755831214,184500.0,0.14628991955733078,150.45785138034972,-34.37258823132833,131,sand loam,,574.5816210831589,2540.77681233906,625.9104455748572
258,1323,309,97.7343978052777,736.6904755831214,72000.0,0.2933064021377981,150.4565802075305,-34.37147998934283,131,sand loam,,535.014717172169,2418.8849021580345,1096.9778762593892
258,1331,310,380.6069820467996,262.4754792010522,99900.0,0.13885525805291643,150.45014290762725,-34.3686414276447,131,clay loam,,568.4867936679688,2749.7028429992433,651.8111222437033
258,1332,311,188.82650037287252,667.2792206135787,126000.0,0.25063098813479007,150.4546571506029,-34.370358171039385,131,clay loam,,569.2636903173951,2685.4460825269334,677.7665623386854
258,1333,312,269.7521433898179,667.2792206135787,180000.0,0.20527225240982963,150.45473894819995,-34.36765533549393,131,clay loam,,573.0523353208823,2694.6348004927404,627.4894019975034
258,1341,313,466.6448694410424,221.79607401228822,103500.0,0.21494879958652346,150.4557985487012,-34.36497283980286,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1342,314,225.67283113250758,821.5432893255072,185400.0,0.17044243159748634,150.46138029687964,-34.36373653358967,132,sand loam,,507.33475067172276,2489.2112023683508,1507.9520571774028
258,1343,315,156.65638277644942,821.5432893255072,128700.0,0.29663536926455447,150.45980775535415,-34.36181070830704,132,sand loam,,509.42605097704575,2464.9325576518445,1599.8059144690064
258,1351,316,377.9792797854352,373.83001544479043,141300.0,0.21320539617206283,150.45591298791584,-34.36118886296375,132,sand loam,,520.3719176136703,2481.289769463567,1342.2122254387618
258,1352,317,165.34277784093902,582.4264068711929,96300.0,0.20423321757111218,150.4579583633532,-34.35825638523534,131,sand loam,,538.3108109176217,2449.5314653821406,1033.1656524089633
258,1353,318,231.78894089851264,582.4264068711929,135000.0,0.26398990891506846,150.45472377124284,-34.35737776772846,131,sand loam,,549.7370271235066,2468.0010082237136,948.6058769374403
258,1361,319,395.00162127428956,264.30271264001857,104400.0,0.27804878977967495,150.44894567572607,-34.365100569965236,131,clay loam,,559.9581541061633,2717.692882317535,697.2153703848269
258,1362,320,307.3886037130846,1636.6904755831213,503100.0,0.24239510425373947,150.45173329859114,-34.359208690552855,131,sand loam,,574.5636988221239,2387.8388857155937,622.8028682305197
258,1363,321,271.6457428162143,1636.6904755831213,444600.0,0.22132846903207992,150.44852333494038,-34.3575190615084,131,sand loam,,571.7283556835714,2529.3794824594515,673.9255064900141
258,1371,322,373.15471932351966,277.3648426251499,103500.0,0.17270668946723594,150.44406484789977,-34.364728230312835,131,clay loam,,575.0295233332822,2680.165697059506,602.101904111661
258,1372,323,223.87853063306255,1829.116882454314,409500.0,0.19635392378266636,150.44593248792657,-34.35692409177225,131,sand loam,,555.1994911587669,2475.0890313514874,880.211182144316
258,1373,324,203.70486083975362,1829.116882454314,372600.0,0.20777238759425698,150.4423064660147,-34.35820060273932,131,clay loam,,575.0295233332822,2680.165697059506,602.101904111661
258,1381,325,338.45689001593706,303.1405269816455,102600.0,0.19630282603407728,150.43735199294966,-34.36026053999181,131,clay loam,,575.0295233332822,2680.165697059506,602.101904111661
258,1382,326,199.8396842680434,1301.543289325507,260100.0,0.2493198844493776,150.44143558368404,-34.35466650032194,130,sand loam,,-,-,-
258,1383,327,140.37181974537305,1301.543289325507,182700.0,0.2198140473320389,150.43884488319327,-34.354071386323014,131,sand loam,,533.0211342789663,2386.636464548625,1135.7071101750837
258,1391,328,260.7716878027773,393.4476202707895,102600.0,0.20647415678888106,150.43596127425144,-34.352388268207356,131,sand loam,,571.7283556835714,2529.3794824594515,673.9255064900141
258,1392,329,141.70772927982858,457.27922061357856,64800.0,0.1959655508547829,150.43858480512023,-34.351902316682136,131,sand loam,,538.3108109176217,2400.0766545087154,1095.9043771166164
258,1393,330,147.61221799982144,457.27922061357856,67500.0,0.33190617042461856,150.43701300843534,-34.34997622814706,131,sand loam,,533.0211342789663,2385.7676615942764,1135.4877154896421
258,1402,331,125.37785998259591,114.85281374238569,14400.0,0.307338902488417,150.432834346388,-34.34799545133266,131,sand loam,,533.0211342789663,2370.077422343948,1131.5255338607712
258,1403,332,78.36116248912244,114.85281374238569,9000.0,0.08467999999999999,150.43126275338156,-34.34606929698093,132,sand loam,,508.9887536383069,2465.9811473838736,1599.8390741560054
258,1412,333,185.43184195147745,596.98484809835,110700.0,0.2744330539664494,150.43148139313732,-34.34958977244918,130,sand loam,,-,-,-
258,1413,334,88.94698109867618,596.98484809835,53100.0,0.17133396139003843,150.42887441779666,-34.34953501522825,131,sand loam,,533.0211342789663,2357.091902416183,1128.2463621618408
258,1421,335,371.70521955070643,384.9824873940973,143100.0,0.2419088423127334,150.43252101430568,-34.35826607628455,131,clay loam,,559.9581541061633,2717.692882317535,697.2153703848269
258,1422,336,468.1567622413845,609.4112549695428,285300.0,0.19793947409790727,150.43394828001277,-34.35423923322951,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1423,337,147.68352121179322,609.4112549695428,90000.0,0.2427490764674973,150.4306563656853,-34.35525195206652,131,clay loam,,569.2636903173951,2685.4460825269334,677.7665623386854
258,1431,338,330.02599968418525,395.4233912627506,130500.0,0.2476595594689427,150.42766548609015,-34.35708226656513,131,clay loam,,559.9581541061633,2717.692882317535,697.2153703848269
258,1432,339,143.70702850944326,469.7056274847715,67500.0,0.18445555654823723,150.42939407345673,-34.35387317346846,131,sand loam,,538.3108109176217,2342.2797333353683,1082.4768095712934
258,1433,340,551.8349894762622,469.7056274847715,259200.0,0.15302150037726273,150.4258423781815,-34.35271668611918,131,sand loam,,576.5752039763616,nan,576.5752039763616
258,1441,341,308.414134734846,385.1963532804239,118800.0,0.14927643368931875,150.42629224407932,-34.348669367299486,131,sand loam,,574.5816210831589,2689.433782027501,601.7476188814165
