INFO:wctl2:docker compose logs --since 30m scheduler rq-worker
wepppy-rq-worker  | >>> WEPPpyo3 interchange import OK: /workdir/wepppyo3/release/linux/py312/wepppyo3/wepp_interchange/wepp_interchange_rust.so
wepppy-rq-worker  | 08:03:28 *** Listening on default...
wepppy-rq-worker  | 08:03:28 Cleaning registries for queue: default
wepppy-rq-worker  | 08:03:28 Starting worker started with PID 362
wepppy-rq-worker  | 08:03:28 Worker rq:worker:25a0bf64d9b044bcbc1f552568fe7fcd started with PID 362, version 1.16.2
wepppy-rq-worker  | 08:03:28 Subscribing to channel rq:pubsub:25a0bf64d9b044bcbc1f552568fe7fcd
wepppy-rq-worker  | 08:03:28 *** Listening on default...
wepppy-rq-worker  | 08:03:28 Cleaning registries for queue: default
wepppy-rq-worker  | 08:03:28 Starting worker started with PID 365
wepppy-rq-worker  | 08:03:28 Worker rq:worker:3d0d30551ca84c97be06595f6da2deff started with PID 365, version 1.16.2
wepppy-rq-worker  | 08:03:28 Subscribing to channel rq:pubsub:3d0d30551ca84c97be06595f6da2deff
wepppy-rq-worker  | 08:03:28 *** Listening on default...
wepppy-rq-worker  | 08:03:28 Cleaning registries for queue: default
wepppy-rq-worker  | 08:03:28 Starting worker started with PID 367
wepppy-rq-worker  | 08:03:28 Worker rq:worker:0a9ba1cd9b5c49ad8dfdaeea12a2fd00 started with PID 367, version 1.16.2
wepppy-rq-worker  | 08:03:28 Subscribing to channel rq:pubsub:0a9ba1cd9b5c49ad8dfdaeea12a2fd00
wepppy-rq-worker  | 08:03:28 *** Listening on default...
wepppy-rq-worker  | 08:03:28 Cleaning registries for queue: default
wepppy-rq-worker  | 08:03:28 Starting worker started with PID 369
wepppy-rq-worker  | 08:03:28 Worker rq:worker:c97edbf6790e4139ad85af9416d87504 started with PID 369, version 1.16.2
wepppy-rq-worker  | 08:03:28 Subscribing to channel rq:pubsub:c97edbf6790e4139ad85af9416d87504
wepppy-rq-worker  | 08:03:28 *** Listening on default...
wepppy-rq-worker  | 08:03:28 Cleaning registries for queue: default
wepppy-rq-worker  | 08:05:03 default: wepppy.rq.project_rq.build_climate_rq('qa-freshness-runtime-7e24c8d1') (8dff6225-ff3c-4679-a448-d2ca9ef6f4f1)
wepppy-rq-worker  | Starting job 8dff6225-ff3c-4679-a448-d2ca9ef6f4f1
wepppy-rq-worker  | [2026-09-17 08:05:06,947] WARNING in agent_auth: AGENT_JWT_SECRET not configured; falling back to SECRET_KEY for agent JWTs
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: Build Climates
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate:   assert not self.islocked()
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate:   climate_mode: 11
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate:   precip_scaling_mode: None
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate:   precip_scaling_mode validation passed
wepppy-rq-worker  | 2026-09-17 08:05:08 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate:   routing by climate_mode
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 711 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 352 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 633 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 801 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 443 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 372 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 653 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 712 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 203 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 291 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 173 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 872 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 721 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 433 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 693 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 183 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 93 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 92 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 413 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 431 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 582 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 493 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 652 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 192 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 522 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 512 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 733 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 363 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 353 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 613 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 282 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 702 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 603 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 561 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 311 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 572 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 843 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 342 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 793 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 481 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 391 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 492 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 782 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 91 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 531 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 701 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 452 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 133 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 53 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 262 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 242 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 313 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 532 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 623 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 861 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 523 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 761 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 241 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 381 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 643 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 402 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 233 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 542 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 143 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 853 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 513 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 393 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 83 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 52 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 82 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 182 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 573 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 152 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 813 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 422 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 142 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 332 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 842 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 193 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 222 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 592 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 722 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 153 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 223 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 743 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 432 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 293 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 863 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 591 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 873 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 453 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 703 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 131 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 172 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 132 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 212 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 583 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 123 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 323 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 202 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 303 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 833 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 321 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 511 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 812 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 752 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 283 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 292 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 312 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 631 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 602 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 32 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 411 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 751 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 713 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 662 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 22 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 362 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 272 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 841 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 343 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 62 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 821 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 803 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 622 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 823 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 121 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 581 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 792 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 63 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 822 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 112 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 161 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 333 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 382 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 81 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 263 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 553 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 672 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 122 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 753 to thread pool... 
wepppy-rq-worker  | 2026-09-17 08:06:25 [INFO] wepppy.run.qa-freshness-runtime-7e24c8d1.climate: submitting climate build for 322 to thread pool... 
