"SR- LS GR-L"|"Yes"|"Yes"|"Stratified loamy sand to gravelly loam"|"7933867"|"15149498"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102024"|"15224239"
"FS"|"No "|"No "|"Fine sand"|"8102024"|"15372411"
"LS"|"No "|"No "|"Loamy sand"|"8102024"|"15668753"
"COSL"|"No "|"No "|"Coarse sandy loam"|"8102025"|"15224240"
"SL"|"No "|"No "|"Sandy loam"|"8102025"|"15520583"
"L"|"No "|"No "|"Loam"|"8102025"|"15668754"
"L"|"No "|"No "|"Loam"|"8102026"|"15372412"
"CL"|"No "|"No "|"Clay loam"|"8102026"|"15520584"
"SIL"|"No "|"No "|"Silt loam"|"8102027"|"15224241"
"CL"|"No "|"No "|"Clay loam"|"8102027"|"15372413"
"L"|"No "|"No "|"Loam"|"8102027"|"15668755"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102028"|"15224242"
"L"|"No "|"No "|"Loam"|"8102028"|"15520585"
"SCL"|"No "|"No "|"Sandy clay loam"|"8102028"|"15668756"
"SR- SIL SIC"|"Yes"|"Yes"|"Stratified silt loam to silty clay"|"8102029"|"15372414"
"L"|"No "|"Yes"|"Loam"|"8102030"|"15520586"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"8102031"|"15224243"
"GR-LS"|"No "|"No "|"Gravelly loamy sand"|"8102031"|"15372415"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102031"|"15668757"
"SICL"|"No "|"No "|"Silty clay loam"|"8102032"|"15224244"
"L"|"No "|"No "|"Loam"|"8102032"|"15520587"
"SIL"|"No "|"No "|"Silt loam"|"8102032"|"15668758"
"L"|"No "|"Yes"|"Loam"|"8102033"|"15372416"
"L"|"No "|"Yes"|"Loam"|"8102034"|"15520588"
"SIL"|"No "|"No "|"Silt loam"|"8102035"|"15224245"
"SICL"|"No "|"No "|"Silty clay loam"|"8102035"|"15372417"
"L"|"No "|"No "|"Loam"|"8102035"|"15668759"
"L"|"No "|"Yes"|"Loam"|"8102036"|"15520589"
"SIL"|"No "|"No "|"Silt loam"|"8102037"|"15224246"
"L"|"No "|"No "|"Loam"|"8102037"|"15372418"
"SICL"|"No "|"No "|"Silty clay loam"|"8102037"|"15668760"
"LCOS"|"No "|"Yes"|"Loamy coarse sand"|"8102038"|"15520590"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"8102039"|"15224247"
"GR-LS"|"No "|"No "|"Gravelly loamy sand"|"8102039"|"15372419"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102039"|"15668761"
"L"|"No "|"No "|"Loam"|"8102040"|"15224248"
"SIL"|"No "|"No "|"Silt loam"|"8102040"|"15520591"
"SICL"|"No "|"No "|"Silty clay loam"|"8102040"|"15668762"
"L"|"No "|"Yes"|"Loam"|"8102041"|"15372420"
"SL"|"No "|"Yes"|"Sandy loam"|"8102042"|"15520592"
"CL"|"No "|"No "|"Clay loam"|"8102043"|"15224249"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102043"|"15372421"
"L"|"No "|"No "|"Loam"|"8102043"|"15668763"
"L"|"No "|"No "|"Loam"|"8102044"|"15224250"
"SIL"|"No "|"No "|"Silt loam"|"8102044"|"15520593"
"SICL"|"No "|"No "|"Silty clay loam"|"8102044"|"15668764"
"L"|"No "|"No "|"Loam"|"8102045"|"15372422"
"CL"|"No "|"No "|"Clay loam"|"8102045"|"15520594"
"CL"|"No "|"No "|"Clay loam"|"8102046"|"15224251"
"L"|"No "|"No "|"Loam"|"8102046"|"15668765"
"SL"|"No "|"No "|"Sandy loam"|"8102047"|"15372423"
"L"|"No "|"No "|"Loam"|"8102047"|"15520595"
"COSL"|"No "|"No "|"Coarse sandy loam"|"8102047"|"15668766"
"GRX-S"|"No "|"No "|"Extremely gravelly sand"|"8102048"|"15224252"
"GRV-LS"|"No "|"No "|"Very gravelly loamy sand"|"8102048"|"15372424"
"GRV-S"|"No "|"No "|"Very gravelly sand"|"8102048"|"15520596"
"L"|"No "|"Yes"|"Loam"|"8102049"|"15668767"
"L"|"No "|"No "|"Loam"|"8102050"|"15224253"
"CL"|"No "|"No "|"Clay loam"|"8102050"|"15372425"
"L"|"No "|"Yes"|"Loam"|"8102051"|"15520597"
"L"|"No "|"Yes"|"Loam"|"8102052"|"15668768"
"L"|"No "|"No "|"Loam"|"8102053"|"15224254"
"SICL"|"No "|"No "|"Silty clay loam"|"8102053"|"15372426"
"CL"|"No "|"No "|"Clay loam"|"8102053"|"15520598"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102054"|"15668769"
"L"|"No "|"No "|"Loam"|"8102055"|"15224255"
"CL"|"No "|"No "|"Clay loam"|"8102055"|"15372427"
"SIL"|"No "|"Yes"|"Silt loam"|"8102056"|"15520599"
"L"|"No "|"Yes"|"Loam"|"8102057"|"15668770"
"L"|"No "|"No "|"Loam"|"8102058"|"15224256"
"CL"|"No "|"No "|"Clay loam"|"8102058"|"15372428"
"L"|"No "|"No "|"Loam"|"8102059"|"15520600"
"CL"|"No "|"No "|"Clay loam"|"8102059"|"15668771"
"L"|"No "|"Yes"|"Loam"|"8102060"|"15224257"
"SIC"|"No "|"Yes"|"Silty clay"|"8102061"|"15372429"
"GR-LS"|"No "|"No "|"Gravelly loamy sand"|"8102062"|"15224258"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102062"|"15520601"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"8102062"|"15668772"
"SR- S GR-S"|"Yes"|"Yes"|"Stratified sand to gravelly sand"|"8102063"|"15372430"
"L"|"No "|"Yes"|"Loam"|"8102064"|"15520602"
"L"|"No "|"Yes"|"Loam"|"8102065"|"15668773"
"SICL"|"No "|"No "|"Silty clay loam"|"8102066"|"15224259"
"CL"|"No "|"No "|"Clay loam"|"8102066"|"15372431"
"C"|"No "|"No "|"Clay"|"8102066"|"15520603"
"SIC"|"No "|"No "|"Silty clay"|"8102067"|"15224260"
"C"|"No "|"No "|"Clay"|"8102067"|"15372432"
"CL"|"No "|"No "|"Clay loam"|"8102067"|"15668774"
"L"|"No "|"Yes"|"Loam"|"8102068"|"15520604"
"SICL"|"No "|"Yes"|"Silty clay loam"|"8102069"|"15668775"
"L"|"No "|"No "|"Loam"|"8102070"|"15224261"
"CL"|"No "|"No "|"Clay loam"|"8102070"|"15372433"
"L"|"No "|"Yes"|"Loam"|"8102071"|"15520605"
"SICL"|"No "|"No "|"Silty clay loam"|"8102072"|"15224262"
"SIC"|"No "|"No "|"Silty clay"|"8102072"|"15372434"
"CL"|"No "|"No "|"Clay loam"|"8102072"|"15668776"
"CL"|"No "|"No "|"Clay loam"|"8102073"|"15224263"
"L"|"No "|"No "|"Loam"|"8102073"|"15520606"
"SIL"|"No "|"No "|"Silt loam"|"8102073"|"15668777"
"L"|"No "|"No "|"Loam"|"8102074"|"15372435"
"CL"|"No "|"No "|"Clay loam"|"8102074"|"15520607"
"SIL"|"No "|"No "|"Silt loam"|"8102075"|"15224264"
"CL"|"No "|"No "|"Clay loam"|"8102075"|"15372436"
"L"|"No "|"No "|"Loam"|"8102075"|"15668778"
"L"|"No "|"Yes"|"Loam"|"8102076"|"15520608"
"CL"|"No "|"No "|"Clay loam"|"8102077"|"15224265"
"L"|"No "|"No "|"Loam"|"8102077"|"15668779"
"L"|"No "|"No "|"Loam"|"8102078"|"15372437"
"CL"|"No "|"No "|"Clay loam"|"8102078"|"15520609"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102079"|"15668780"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102080"|"15224266"
"CL"|"No "|"No "|"Clay loam"|"8102081"|"15372438"
"SIC"|"No "|"No "|"Silty clay"|"8102081"|"15520610"
"C"|"No "|"No "|"Clay"|"8102081"|"15668781"
"CL"|"No "|"No "|"Clay loam"|"8102082"|"15224267"
"SICL"|"No "|"No "|"Silty clay loam"|"8102082"|"15372439"
"SIC"|"No "|"No "|"Silty clay"|"8102082"|"15520611"
"CL"|"No "|"No "|"Clay loam"|"8102083"|"15224268"
"L"|"No "|"No "|"Loam"|"8102083"|"15668782"
"L"|"No "|"Yes"|"Loam"|"8102084"|"15372440"
"L"|"No "|"Yes"|"Loam"|"8102085"|"15520612"
"L"|"No "|"Yes"|"Loam"|"8102086"|"15668783"
"L"|"No "|"Yes"|"Loam"|"8102087"|"15224269"
"CL"|"No "|"No "|"Clay loam"|"8102088"|"15372441"
"SICL"|"No "|"No "|"Silty clay loam"|"8102088"|"15520613"
"L"|"No "|"No "|"Loam"|"8102088"|"15668784"
"SIL"|"No "|"Yes"|"Silt loam"|"8102089"|"15224270"
"L"|"No "|"Yes"|"Loam"|"8102090"|"15372442"
"L"|"No "|"Yes"|"Loam"|"8102091"|"15520614"
"L"|"No "|"Yes"|"Loam"|"8102092"|"15668785"
"CL"|"No "|"No "|"Clay loam"|"8102093"|"15224271"
"SICL"|"No "|"No "|"Silty clay loam"|"8102093"|"15372443"
"SIC"|"No "|"No "|"Silty clay"|"8102093"|"15520615"
"L"|"No "|"Yes"|"Loam"|"8102094"|"15668786"
"LS"|"No "|"No "|"Loamy sand"|"8102095"|"15224272"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102095"|"15372444"
"FS"|"No "|"No "|"Fine sand"|"8102095"|"15520616"
"SIL"|"No "|"No "|"Silt loam"|"8102096"|"15224273"
"SICL"|"No "|"No "|"Silty clay loam"|"8102096"|"15372445"
"L"|"No "|"No "|"Loam"|"8102096"|"15668787"
"SIL"|"No "|"Yes"|"Silt loam"|"8102097"|"15520617"
"SICL"|"No "|"Yes"|"Silty clay loam"|"8102098"|"15668788"
"SIC"|"No "|"No "|"Silty clay"|"8102099"|"15224274"
"C"|"No "|"No "|"Clay"|"8102099"|"15372446"
"L"|"No "|"Yes"|"Loam"|"8102100"|"15520618"
"L"|"No "|"Yes"|"Loam"|"8102101"|"15668789"
"L"|"No "|"No "|"Loam"|"8102102"|"15224275"
"CL"|"No "|"No "|"Clay loam"|"8102102"|"15372447"
"L"|"No "|"No "|"Loam"|"8102103"|"15520619"
"CL"|"No "|"No "|"Clay loam"|"8102103"|"15668790"
"PEAT"|"No "|"Yes"|"Peat"|"8102104"|"15224276"
"GR-COS"|"No "|"No "|"Gravelly coarse sand"|"8102105"|"15372448"
"COS"|"No "|"No "|"Coarse sand"|"8102105"|"15520620"
"GR-LCOS"|"No "|"No "|"Gravelly loamy coarse sand"|"8102105"|"15668791"
"SR- VFS C"|"Yes"|"Yes"|"Stratified very fine sand to clay"|"8102106"|"15224277"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"8102107"|"15372449"
"SIL"|"No "|"No "|"Silt loam"|"8102108"|"15520621"
"SICL"|"No "|"No "|"Silty clay loam"|"8102108"|"15668792"
"CL"|"No "|"No "|"Clay loam"|"8102109"|"15224278"
"SICL"|"No "|"No "|"Silty clay loam"|"8102109"|"15372450"
"L"|"No "|"No "|"Loam"|"8102109"|"15520622"
"SR- SIL SIC"|"Yes"|"Yes"|"Stratified silt loam to silty clay"|"8102110"|"15668793"
"L"|"No "|"No "|"Loam"|"8102111"|"15224279"
"CL"|"No "|"No "|"Clay loam"|"8102111"|"15372451"
"SR- VFS C"|"Yes"|"Yes"|"Stratified very fine sand to clay"|"8102112"|"15520623"
"SICL"|"No "|"No "|"Silty clay loam"|"8102113"|"15224280"
"SIL"|"No "|"No "|"Silt loam"|"8102113"|"15668794"
"SIC"|"No "|"No "|"Silty clay"|"8102114"|"15372452"
"C"|"No "|"No "|"Clay"|"8102114"|"15520624"
"SICL"|"No "|"No "|"Silty clay loam"|"8102114"|"15668795"
"L"|"No "|"Yes"|"Loam"|"8102115"|"15224281"
"L"|"No "|"Yes"|"Loam"|"8102116"|"15372453"
"S"|"No "|"No "|"Sand"|"8102117"|"15520625"
"FS"|"No "|"No "|"Fine sand"|"8102117"|"15668796"
"L"|"No "|"Yes"|"Loam"|"8102118"|"15224282"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"8102119"|"15372454"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102119"|"15520626"
"GR-COSL"|"No "|"No "|"Gravelly coarse sandy loam"|"8102119"|"15668797"
"SIC"|"No "|"No "|"Silty clay"|"8102120"|"15224283"
"SICL"|"No "|"No "|"Silty clay loam"|"8102120"|"15372455"
"L"|"No "|"No "|"Loam"|"8102120"|"15520627"
"CL"|"No "|"No "|"Clay loam"|"8102121"|"15224284"
"L"|"No "|"No "|"Loam"|"8102121"|"15668798"
"L"|"No "|"Yes"|"Loam"|"8102122"|"15372456"
"CL"|"No "|"No "|"Clay loam"|"8102123"|"15520628"
"L"|"No "|"No "|"Loam"|"8102123"|"15668799"
"CL"|"No "|"No "|"Clay loam"|"8102124"|"15224285"
"L"|"No "|"No "|"Loam"|"8102124"|"15372457"
"SICL"|"No "|"Yes"|"Silty clay loam"|"8102125"|"15520629"
"CL"|"No "|"No "|"Clay loam"|"8102126"|"15224286"
"L"|"No "|"No "|"Loam"|"8102126"|"15668800"
"CL"|"No "|"No "|"Clay loam"|"8102127"|"15372458"
"L"|"No "|"No "|"Loam"|"8102127"|"15520630"
"L"|"No "|"No "|"Loam"|"8102128"|"15224287"
"CL"|"No "|"No "|"Clay loam"|"8102128"|"15668801"
"SIL"|"No "|"Yes"|"Silt loam"|"8102129"|"15372459"
"SICL"|"No "|"No "|"Silty clay loam"|"8102130"|"15224288"
"C"|"No "|"No "|"Clay"|"8102130"|"15520631"
"SIC"|"No "|"No "|"Silty clay"|"8102130"|"15668802"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102131"|"15372460"
"SL"|"No "|"No "|"Sandy loam"|"8102131"|"15520632"
"LS"|"No "|"No "|"Loamy sand"|"8102131"|"15668803"
"L"|"No "|"Yes"|"Loam"|"8102132"|"15224289"
"SICL"|"No "|"No "|"Silty clay loam"|"8102133"|"15372461"
"CL"|"No "|"No "|"Clay loam"|"8102133"|"15520633"
"L"|"No "|"No "|"Loam"|"8102134"|"15224290"
"CL"|"No "|"No "|"Clay loam"|"8102134"|"15668804"
"CL"|"No "|"No "|"Clay loam"|"8102135"|"15372462"
"SICL"|"No "|"No "|"Silty clay loam"|"8102135"|"15520634"
"C"|"No "|"No "|"Clay"|"8102135"|"15668805"
"CL"|"No "|"No "|"Clay loam"|"8102136"|"15224291"
"L"|"No "|"No "|"Loam"|"8102136"|"15372463"
"L"|"No "|"Yes"|"Loam"|"8102137"|"15520635"
"SICL"|"No "|"No "|"Silty clay loam"|"8102138"|"15224292"
"SIL"|"No "|"No "|"Silt loam"|"8102138"|"15668806"
"SIL"|"No "|"Yes"|"Silt loam"|"8102139"|"15372464"
"CL"|"No "|"No "|"Clay loam"|"8102140"|"15224293"
"L"|"No "|"No "|"Loam"|"8102140"|"15520636"
"SIL"|"No "|"No "|"Silt loam"|"8102140"|"15668807"
"L"|"No "|"No "|"Loam"|"8102141"|"15372465"
"SICL"|"No "|"No "|"Silty clay loam"|"8102141"|"15520637"
"CL"|"No "|"No "|"Clay loam"|"8102141"|"15668808"
"CL"|"No "|"No "|"Clay loam"|"8102142"|"15224294"
"L"|"No "|"No "|"Loam"|"8102142"|"15372466"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102143"|"15520638"
"SICL"|"No "|"No "|"Silty clay loam"|"8102144"|"15224295"
"CL"|"No "|"No "|"Clay loam"|"8102144"|"15372467"
"SIL"|"No "|"No "|"Silt loam"|"8102144"|"15668809"
"L"|"No "|"Yes"|"Loam"|"8102145"|"15520639"
"SIC"|"No "|"No "|"Silty clay"|"8102146"|"15224296"
"SICL"|"No "|"No "|"Silty clay loam"|"8102146"|"15668810"
"CL"|"No "|"No "|"Clay loam"|"8102147"|"15372468"
"L"|"No "|"No "|"Loam"|"8102147"|"15520640"
"SIL"|"No "|"Yes"|"Silt loam"|"8102148"|"15668811"
"CL"|"No "|"No "|"Clay loam"|"8102149"|"15224297"
"SICL"|"No "|"No "|"Silty clay loam"|"8102149"|"15372469"
"SIC"|"No "|"No "|"Silty clay"|"8102149"|"15520641"
"L"|"No "|"No "|"Loam"|"8102150"|"15224298"
"CL"|"No "|"No "|"Clay loam"|"8102150"|"15668812"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102151"|"15372470"
"SIC"|"No "|"Yes"|"Silty clay"|"8102152"|"15520642"
"L"|"No "|"No "|"Loam"|"8102153"|"15224299"
"CL"|"No "|"No "|"Clay loam"|"8102153"|"15668813"
"L"|"No "|"Yes"|"Loam"|"8102154"|"15372471"
"SICL"|"No "|"No "|"Silty clay loam"|"8102155"|"15224300"
"SIC"|"No "|"No "|"Silty clay"|"8102155"|"15520643"
"C"|"No "|"No "|"Clay"|"8102155"|"15668814"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102156"|"15372472"
"SL"|"No "|"No "|"Sandy loam"|"8102156"|"15520644"
"LS"|"No "|"No "|"Loamy sand"|"8102156"|"15668815"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102157"|"15224301"
"L"|"No "|"Yes"|"Loam"|"8102158"|"15372473"
"L"|"No "|"Yes"|"Loam"|"8102159"|"15520645"
"SIL"|"No "|"Yes"|"Silt loam"|"8102160"|"15668816"
"SIL"|"No "|"No "|"Silt loam"|"8102161"|"15224302"
"SICL"|"No "|"No "|"Silty clay loam"|"8102161"|"15372474"
"C"|"No "|"No "|"Clay"|"8102162"|"15224303"
"SIC"|"No "|"No "|"Silty clay"|"8102162"|"15520646"
"SICL"|"No "|"No "|"Silty clay loam"|"8102162"|"15668817"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102163"|"15372475"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102164"|"15520647"
"SIC"|"No "|"Yes"|"Silty clay"|"8102165"|"15668818"
"L"|"No "|"Yes"|"Loam"|"8102166"|"15224304"
"SIC"|"No "|"No "|"Silty clay"|"8102167"|"15372476"
"SICL"|"No "|"No "|"Silty clay loam"|"8102167"|"15520648"
"CL"|"No "|"No "|"Clay loam"|"8102167"|"15668819"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102168"|"15224305"
"SIL"|"No "|"Yes"|"Silt loam"|"8102169"|"15372477"
"L"|"No "|"No "|"Loam"|"8102170"|"15520649"
"CL"|"No "|"No "|"Clay loam"|"8102170"|"15668820"
"SIL"|"No "|"No "|"Silt loam"|"8102171"|"15224306"
"SICL"|"No "|"No "|"Silty clay loam"|"8102171"|"15372478"
"L"|"No "|"No "|"Loam"|"8102171"|"15520650"
"L"|"No "|"No "|"Loam"|"8102172"|"15224307"
"CL"|"No "|"No "|"Clay loam"|"8102172"|"15668821"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102173"|"15372479"
"SIL"|"No "|"Yes"|"Silt loam"|"8102174"|"15520651"
"CL"|"No "|"No "|"Clay loam"|"8102175"|"15224308"
"L"|"No "|"No "|"Loam"|"8102175"|"15372480"
"SIC"|"No "|"No "|"Silty clay"|"8102175"|"15668822"
"SIL"|"No "|"Yes"|"Silt loam"|"8102176"|"15520652"
"C"|"No "|"No "|"Clay"|"8102177"|"15224309"
"CL"|"No "|"No "|"Clay loam"|"8102177"|"15372481"
"SIC"|"No "|"No "|"Silty clay"|"8102177"|"15668823"
"SICL"|"No "|"Yes"|"Silty clay loam"|"8102178"|"15520653"
"SICL"|"No "|"No "|"Silty clay loam"|"8102179"|"15224310"
"C"|"No "|"No "|"Clay"|"8102179"|"15372482"
"SIC"|"No "|"No "|"Silty clay"|"8102179"|"15668824"
"CL"|"No "|"No "|"Clay loam"|"8102180"|"15520654"
"L"|"No "|"No "|"Loam"|"8102180"|"15668825"
"SIC"|"No "|"No "|"Silty clay"|"8102181"|"15224311"
"CL"|"No "|"No "|"Clay loam"|"8102181"|"15372483"
"L"|"No "|"No "|"Loam"|"8102181"|"15520655"
"L"|"No "|"Yes"|"Loam"|"8102182"|"15668826"
"CL"|"No "|"No "|"Clay loam"|"8102183"|"15224312"
"L"|"No "|"No "|"Loam"|"8102183"|"15372484"
"CL"|"No "|"No "|"Clay loam"|"8102184"|"15520656"
"L"|"No "|"No "|"Loam"|"8102184"|"15668827"
"SIC"|"No "|"Yes"|"Silty clay"|"8102185"|"15224313"
"FS"|"No "|"Yes"|"Fine sand"|"8102186"|"15372485"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102187"|"15520657"
"CL"|"No "|"No "|"Clay loam"|"8102188"|"15224314"
"L"|"No "|"No "|"Loam"|"8102188"|"15372486"
"SIC"|"No "|"No "|"Silty clay"|"8102188"|"15668828"
"SIC"|"No "|"Yes"|"Silty clay"|"8102189"|"15520658"
"L"|"No "|"Yes"|"Loam"|"8102190"|"15668829"
"L"|"No "|"No "|"Loam"|"8102191"|"15224315"
"CL"|"No "|"No "|"Clay loam"|"8102191"|"15372487"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102192"|"15520659"
"SL"|"No "|"No "|"Sandy loam"|"8102192"|"15668830"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102193"|"15224316"
"SL"|"No "|"No "|"Sandy loam"|"8102193"|"15372488"
"LS"|"No "|"No "|"Loamy sand"|"8102194"|"15224317"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102194"|"15520660"
"SL"|"No "|"No "|"Sandy loam"|"8102194"|"15668831"
"L"|"No "|"Yes"|"Loam"|"8102195"|"15372489"
"SIL"|"No "|"No "|"Silt loam"|"8102196"|"15520661"
"SICL"|"No "|"No "|"Silty clay loam"|"8102196"|"15668832"
"SIL"|"No "|"Yes"|"Silt loam"|"8102197"|"15224318"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102198"|"15372490"
"SL"|"No "|"No "|"Sandy loam"|"8102198"|"15520662"
"SL"|"No "|"No "|"Sandy loam"|"8102199"|"15224319"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102199"|"15372491"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102199"|"15668833"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102200"|"15224320"
"CL"|"No "|"No "|"Clay loam"|"8102200"|"15520663"
"L"|"No "|"No "|"Loam"|"8102200"|"15668834"
"C"|"No "|"No "|"Clay"|"8102201"|"15372492"
"SIC"|"No "|"No "|"Silty clay"|"8102201"|"15520664"
"SICL"|"No "|"No "|"Silty clay loam"|"8102201"|"15668835"
"L"|"No "|"Yes"|"Loam"|"8102202"|"15224321"
"L"|"No "|"Yes"|"Loam"|"8102203"|"15372493"
"L"|"No "|"No "|"Loam"|"8102204"|"15520665"
"CL"|"No "|"No "|"Clay loam"|"8102204"|"15668836"
"SG"|"No "|"Yes"|"Sand and gravel"|"8102205"|"15224322"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102206"|"15372494"
"CL"|"No "|"No "|"Clay loam"|"8102207"|"15224323"
"L"|"No "|"No "|"Loam"|"8102207"|"15520666"
"SIL"|"No "|"No "|"Silt loam"|"8102207"|"15668837"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102208"|"15372495"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102208"|"15520667"
"SL"|"No "|"No "|"Sandy loam"|"8102208"|"15668838"
"L"|"No "|"Yes"|"Loam"|"8102209"|"15224324"
"GR-SL"|"No "|"No "|"Gravelly sandy loam"|"8102210"|"15372496"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102210"|"15520668"
"GR-COSL"|"No "|"No "|"Gravelly coarse sandy loam"|"8102210"|"15668839"
"L"|"No "|"No "|"Loam"|"8102211"|"15224325"
"GR-L"|"No "|"No "|"Gravelly loam"|"8102211"|"15372497"
"CL"|"No "|"No "|"Clay loam"|"8102212"|"15224326"
"SIC"|"No "|"No "|"Silty clay"|"8102212"|"15520669"
"SICL"|"No "|"No "|"Silty clay loam"|"8102212"|"15668840"
"L"|"No "|"Yes"|"Loam"|"8102213"|"15372498"
"C"|"No "|"Yes"|"Clay"|"8102214"|"15520670"
"SL"|"No "|"No "|"Sandy loam"|"8102215"|"15224327"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102215"|"15668841"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102216"|"15372499"
"SICL"|"No "|"No "|"Silty clay loam"|"8102217"|"15520671"
"SIC"|"No "|"No "|"Silty clay"|"8102217"|"15668842"
"FS"|"No "|"No "|"Fine sand"|"8102218"|"15224328"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102218"|"15372500"
"LS"|"No "|"No "|"Loamy sand"|"8102218"|"15520672"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102219"|"15668843"
"CL"|"No "|"No "|"Clay loam"|"8102220"|"15224329"
"L"|"No "|"No "|"Loam"|"8102220"|"15372501"
"SCL"|"No "|"No "|"Sandy clay loam"|"8102220"|"15520673"
"L"|"No "|"Yes"|"Loam"|"8102221"|"15668844"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102222"|"15224330"
"L"|"No "|"No "|"Loam"|"8102223"|"15372502"
"CL"|"No "|"No "|"Clay loam"|"8102223"|"15520674"
"SIC"|"No "|"No "|"Silty clay"|"8102224"|"15224331"
"SICL"|"No "|"No "|"Silty clay loam"|"8102224"|"15668845"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102225"|"15372503"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102225"|"15520675"
"SL"|"No "|"No "|"Sandy loam"|"8102225"|"15668846"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102226"|"15224332"
"LFS"|"No "|"No "|"Loamy fine sand"|"8102226"|"15372504"
"SL"|"No "|"No "|"Sandy loam"|"8102226"|"15520676"
"L"|"No "|"No "|"Loam"|"8102227"|"15224333"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102227"|"15372505"
"CL"|"No "|"No "|"Clay loam"|"8102227"|"15668847"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102228"|"15520677"
"CL"|"No "|"No "|"Clay loam"|"8102229"|"15224334"
"L"|"No "|"No "|"Loam"|"8102229"|"15668848"
"C"|"No "|"No "|"Clay"|"8102230"|"15372506"
"SIC"|"No "|"No "|"Silty clay"|"8102230"|"15520678"
"SICL"|"No "|"No "|"Silty clay loam"|"8102230"|"15668849"
"SICL"|"No "|"No "|"Silty clay loam"|"8102231"|"15224335"
"CL"|"No "|"No "|"Clay loam"|"8102231"|"15372507"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102232"|"15520679"
"SL"|"No "|"No "|"Sandy loam"|"8102232"|"15668850"
"FSL"|"No "|"No "|"Fine sandy loam"|"8102233"|"15224336"
"SL"|"No "|"No "|"Sandy loam"|"8102233"|"15372508"
"SICL"|"No "|"No "|"Silty clay loam"|"8102234"|"15520680"
"SIC"|"No "|"No "|"Silty clay"|"8102234"|"15668851"
"SIC"|"No "|"No "|"Silty clay"|"8102235"|"15224337"
"CL"|"No "|"No "|"Clay loam"|"8102235"|"15372509"
"L"|"No "|"No "|"Loam"|"8102235"|"15520681"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102236"|"15668852"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102237"|"15224338"
"C"|"No "|"No "|"Clay"|"8102238"|"15372510"
"SIC"|"No "|"No "|"Silty clay"|"8102238"|"15520682"
"SICL"|"No "|"No "|"Silty clay loam"|"8102238"|"15668853"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102239"|"15224339"
"SR- VFSL SIC"|"Yes"|"Yes"|"Stratified very fine sandy loam to silty clay"|"8102240"|"15372511"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102241"|"15520683"
"SIL"|"No "|"Yes"|"Silt loam"|"8102242"|"15668854"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"8102243"|"15224340"
"WB"|"No "|"Yes"|"Weathered bedrock"|"8102244"|"15372512"
