station,month,valid_days,expected_days,station_mm,gridmet_mm,wepp_cli_mm,wepp_hillslope_area_weighted_mm
PRIMET,1990-12,31,31,183.9,202.8,202.49999999999997,208.14095917466582
PRIMET,1991-01,31,31,232.0,205.6,205.20000000000002,211.05888563779237
PRIMET,1991-02,28,28,207.89999999999998,173.2,173.0,179.3548668972787
PRIMET,1991-03,31,31,221.20000000000002,244.1,244.2,253.85084851921548
PRIMET,1991-04,30,30,241.70000000000002,226.20000000000002,226.00000000000003,235.1591039635387
PRIMET,1991-05,31,31,194.8,155.4,155.70000000000002,166.83180123540726
PRIMET,1991-06,30,30,52.2,57.3,57.199999999999996,61.34254546980934
PRIMET,1991-07,31,31,33.1,16.8,16.7,18.79677344705437
PRIMET,1991-08,31,31,21.299999999999997,43.199999999999996,43.199999999999996,45.55990649890199
PRIMET,1991-09,30,30,0.3,3.4,3.3,3.4944679099324496
PRIMET,1991-10,28,31,96.5,80.0,80.3,81.55460344319378
PRIMET,1991-11,30,30,451.3,455.70000000000005,455.4,464.0469963736349
PRIMET,1991-12,31,31,213.90000000000003,223.00000000000003,222.9,229.09549456698304
PRIMET,1992-01,31,31,160.50000000000003,161.89999999999998,162.70000000000005,167.32876828158123
PRIMET,1992-02,29,29,200.89999999999998,187.60000000000002,187.39999999999998,194.2955747501517
PRIMET,1992-03,31,31,40.0,47.09999999999999,47.39999999999999,49.265713448813074
PRIMET,1992-04,30,30,289.5,295.5,296.0,307.9701469142036
PRIMET,1992-05,31,31,20.099999999999998,26.5,26.5,28.397338574148264
PRIMET,1992-06,30,30,53.099999999999994,51.8,52.1,55.88143278336331
PRIMET,1992-07,31,31,23.800000000000004,37.0,37.3,41.98241333084691
PRIMET,1992-08,31,31,1.1,8.5,8.5,8.9792763717188
PRIMET,1992-09,30,30,79.1,77.5,77.3,81.99158129626692
PRIMET,1992-10,31,31,176.2,140.7,141.0,143.17684677697196
PRIMET,1992-11,30,30,377.40000000000003,350.59999999999997,351.1,357.79308790130483
PRIMET,1992-12,31,31,419.09999999999997,368.2,368.09999999999997,378.33299289554793
PRIMET,1993-01,31,31,242.5,222.7,222.7,229.05890142724147
PRIMET,1993-02,28,28,94.69999999999999,91.0,91.5,94.8741602114307
PRIMET,1993-03,31,31,354.5,338.9,338.80000000000007,352.18351947392057
PRIMET,1993-04,30,30,393.50000000000006,314.7,314.5,327.2558789420275
PRIMET,1993-05,31,31,236.70000000000005,179.89999999999998,180.0,192.86537812016311
PRIMET,1993-06,26,30,67.2,87.3,87.2,93.52353844574941
PRIMET,1993-07,29,31,18.3,28.699999999999996,28.7,32.30110152591287
PRIMET,1993-08,28,31,2.5999999999999996,12.5,12.899999999999999,13.600654748666614
PRIMET,1993-09,30,30,0.0,2.0,2.0,2.121066352878236
PRIMET,1993-10,21,31,11.3,14.2,14.5,14.737778935369576
PRIMET,1993-11,26,30,62.599999999999994,70.9,70.7,72.03346804351665
PRIMET,1993-12,27,31,168.3,180.0,179.8,184.795151971366
PRIMET,1994-01,14,31,0.0,1.0,1.0,1.0346499077008657
PRIMET,1994-02,28,28,284.9,230.29999999999998,230.49999999999997,238.97801672437524
PRIMET,1994-03,31,31,156.3,169.1,168.7,175.35802237892776
PRIMET,1994-04,30,30,134.60000000000002,135.2,134.6,140.039783152137
PRIMET,1994-05,31,31,91.7,85.9,85.89999999999999,92.04288998869906
PRIMET,1994-06,30,30,96.19999999999999,98.60000000000001,98.80000000000001,105.96769113813046
PRIMET,1994-07,31,31,2.4,6.3,6.2,6.9806027278930465
PRIMET,1994-08,31,31,1.8,3.5,3.6,3.79600180323966
PRIMET,1994-09,30,30,45.3,47.2,47.2,50.072852541043346
PRIMET,1994-10,31,31,226.0,239.5,239.50000000000003,243.20788967637128
PRIMET,1994-11,30,30,435.90000000000003,398.7000000000001,399.19999999999993,406.8045842790377
PRIMET,1994-12,20,31,158.10000000000002,174.20000000000002,174.2,179.04426672057926
PRIMET,1995-01,31,31,431.1,354.7,355.09999999999997,365.2419694006321
PRIMET,1995-02,28,28,200.1,217.8,218.5,226.52571471869555
PRIMET,1995-03,31,31,178.2,241.8,241.8,251.3435458051249
PRIMET,1995-04,30,30,237.2,209.4,209.30000000000004,217.76800919487653
PRIMET,1995-05,31,31,115.49999999999999,123.70000000000002,123.6,132.45017911906334
PRIMET,1995-06,30,30,120.8,123.5,123.1,132.02956884142668
PRIMET,1995-07,31,31,38.7,56.5,56.6,63.70564825541689
PRIMET,1995-08,31,31,56.29999999999998,42.6,42.2,44.51682864661581
PRIMET,1995-09,30,30,101.6,79.69999999999999,79.5,84.32638305272108
PRIMET,1995-10,31,31,158.19999999999996,141.1,141.2,143.39991689437096
PRIMET,1995-11,23,30,270.8,262.3,262.8,267.7963335939167
PRIMET,1995-12,15,31,169.9,153.20000000000002,152.9,157.14967846242405
PRIMET,1996-01,31,31,552.6,482.9,483.29999999999995,497.1187085494307
PRIMET,1996-02,29,29,457.59999999999997,478.6,478.80000000000007,496.3675211554291
PRIMET,1996-03,31,31,116.6,118.9,119.4,124.1253466372653
PRIMET,1996-04,30,30,284.40000000000003,293.0,293.5,305.40175797744325
PRIMET,1996-05,31,31,198.40000000000003,214.89999999999995,215.00000000000006,230.35922687503668
PRIMET,1996-06,30,30,57.3,56.10000000000001,56.6,60.700029245827935
PRIMET,1996-07,31,31,14.2,10.499999999999998,11.100000000000001,12.496305149724499
PRIMET,1996-08,31,31,13.3,12.8,13.000000000000002,13.709471431088991
PRIMET,1996-09,30,30,77.6,93.20000000000002,93.4,99.06483932296749
PRIMET,1996-10,31,31,262.8,263.7,263.6,267.68984120787275
PRIMET,1996-11,30,30,497.5,491.99999999999994,491.70000000000005,501.05250558851145
PRIMET,1996-12,31,31,847.0999999999999,789.1,788.0000000000002,809.902305027732
PRIMET,1997-01,31,31,366.1,348.79999999999995,348.59999999999997,358.5467521130939
PRIMET,1997-02,28,28,151.5,151.4,150.89999999999998,156.44258051647608
PRIMET,1997-03,31,31,374.9,356.4000000000001,356.9,370.9894981828664
PRIMET,1997-04,30,30,246.9,235.4,235.79999999999998,245.3312003498071
PRIMET,1997-05,31,31,77.3,81.7,81.7,87.55737217558496
PRIMET,1997-06,30,30,91.69999999999999,97.80000000000001,98.39999999999999,105.53620925090289
PRIMET,1997-07,31,31,17.200000000000003,25.799999999999997,26.400000000000002,29.71949763168059
PRIMET,1997-08,31,31,38.599999999999994,41.4,41.199999999999996,43.46622308997707
PRIMET,1997-09,30,30,137.2,138.7,138.7,147.13481827570203
PRIMET,1997-10,31,31,312.29999999999995,302.09999999999997,302.29999999999995,307.006378658255
PRIMET,1997-11,30,30,107.30000000000001,138.9,138.6,141.2817630866876
PRIMET,1997-12,31,31,168.0,163.90000000000006,163.90000000000003,168.46608425678454
PRIMET,1998-01,29,31,505.3,408.40000000000003,407.90000000000003,419.55282040442876
PRIMET,1998-02,28,28,243.8,244.6,245.70000000000005,254.73314178592238
PRIMET,1998-03,31,31,189.30000000000004,182.19999999999996,182.20000000000005,189.39383034174074
PRIMET,1998-04,30,30,84.3,106.99999999999999,106.89999999999999,111.22690284902659
PRIMET,1998-05,31,31,199.20000000000005,202.70000000000002,202.70000000000005,217.1884264807429
PRIMET,1998-06,22,30,32.1,43.89999999999999,44.4,47.62130597503383
PRIMET,1998-07,31,31,6.9,10.1,9.9,11.142023523291405
PRIMET,1998-08,31,31,0.3,5.9,5.9,6.219389647587528
PRIMET,1998-09,30,30,37.5,43.300000000000004,43.300000000000004,45.9236816152853
PRIMET,1998-10,24,31,100.7,88.20000000000002,88.1,89.47470345762322
PRIMET,1998-11,30,30,494.2,481.3,481.90000000000003,491.0636153639258
PRIMET,1998-12,31,31,561.6,543.3,543.5000000000001,558.599180004977
PRIMET,1999-01,31,31,401.2000000000001,335.80000000000007,335.80000000000007,345.4102952367391
PRIMET,1999-02,28,28,518.7,482.09999999999997,482.7999999999999,500.5146811362305
PRIMET,1999-03,31,31,197.0,224.79999999999998,225.0,233.87820505327022
PRIMET,1999-04,30,30,75.19999999999999,93.5,93.4,97.17923400583989
PRIMET,1999-05,31,31,215.3,160.99999999999997,160.79999999999998,172.30571753568609
PRIMET,1999-06,30,30,32.3,50.8,51.199999999999996,54.906416736770346
PRIMET,1999-07,31,31,8.9,12.3,12.3,13.83951590538425
PRIMET,1999-08,31,31,70.6,81.3,80.8,85.22309545137499
PRIMET,1999-09,30,30,0.8,3.0,3.0999999999999996,3.2865973422068158
PRIMET,1999-10,31,31,98.99999999999999,114.6,114.5,116.28068232167172
PRIMET,1999-11,30,30,462.9,453.70000000000005,453.2,461.8109291151205
PRIMET,1999-12,31,31,388.3,319.9,320.2,329.1059525553748
PRIMET,2000-01,31,31,549.4999999999999,411.1,412.0,423.7553103194099
PRIMET,2000-02,29,29,249.20000000000002,245.49999999999997,246.0,255.05503996407367
PRIMET,2000-03,31,31,178.79999999999998,171.40000000000003,171.9,178.68850817901955
PRIMET,2000-04,30,30,116.4,109.99999999999999,110.1,114.55988008084017
PRIMET,2000-05,25,31,143.5,117.3,117.49999999999999,125.89996834763213
PRIMET,2000-06,30,30,90.0,76.80000000000001,76.7,82.25360294787757
PRIMET,2000-07,31,31,3.3999999999999995,13.1,12.899999999999999,14.519114395905735
PRIMET,2000-08,31,31,0.8,2.0,2.0,2.110152042713244
PRIMET,2000-09,30,30,47.3,38.099999999999994,38.5,40.825587883917
PRIMET,2000-10,31,31,133.2,139.7,139.89999999999998,142.09310707688954
PRIMET,2000-11,30,30,138.20000000000002,140.1,140.20000000000002,142.8731664851204
PRIMET,2000-12,31,31,272.40000000000003,204.5,204.70000000000002,210.38699216170022
PRIMET,2001-01,31,31,104.99999999999999,100.50000000000001,100.39999999999999,103.28085008395625
PRIMET,2001-02,28,28,72.69999999999999,78.70000000000002,79.0,81.90182270096005
PRIMET,2001-03,31,31,191.70000000000002,187.6,187.99999999999997,195.4168048979521
PRIMET,2001-04,27,30,156.79999999999998,161.7,161.89999999999998,168.4705982188143
PRIMET,2001-05,31,31,114.09999999999998,94.6,94.4,101.16241805968158
PRIMET,2001-06,30,30,86.19999999999999,81.69999999999999,81.7,87.6250327029842
PRIMET,2001-07,31,31,14.700000000000001,18.599999999999998,18.5,20.821851402459323
PRIMET,2001-08,30,31,15.0,21.199999999999996,21.4,22.566168799153868
PRIMET,2001-09,30,30,27.699999999999996,26.7,27.0,28.632486178476906
PRIMET,2001-10,31,31,223.8,182.7,183.1,185.9323833552202
PRIMET,2001-11,30,30,342.40000000000003,357.09999999999997,357.29999999999995,364.09013327104844
PRIMET,2001-12,31,31,494.1,463.7,463.3,476.1843130606776
PRIMET,2002-01,31,31,408.0,376.7,376.6,387.36644386471244
PRIMET,2002-02,28,28,147.2,162.8,162.7,168.68743552668823
PRIMET,2002-03,31,31,242.10000000000002,255.4,255.90000000000006,266.0014112544633
PRIMET,2002-04,30,30,178.4,197.60000000000002,197.79999999999998,205.80144245784987
PRIMET,2002-05,31,31,48.9,55.10000000000001,55.199999999999996,59.14740939238262
PRIMET,2002-06,30,30,46.4,49.0,48.79999999999999,52.33683220026226
PRIMET,2002-07,31,31,2.3,1.7,1.8,2.025440911917339
PRIMET,2002-08,31,31,7.4,17.1,17.5,18.450531673902667
PRIMET,2002-09,30,30,54.4,43.0,43.3,45.92520651753717
PRIMET,2002-10,31,31,16.400000000000002,18.1,18.1,18.392935520304547
PRIMET,2002-11,30,30,218.89999999999998,175.9,176.1,179.4453515476517
PRIMET,2002-12,31,31,402.69999999999993,386.6,386.8,397.5557598591158
PRIMET,2003-01,31,31,380.1,337.7,336.90000000000003,346.52640676546633
PRIMET,2003-02,28,28,157.4,148.6,148.6,154.06221064010012
PRIMET,2003-03,31,31,488.70000000000005,406.3,406.5,422.5416991073369
PRIMET,2003-04,30,30,209.4,205.20000000000002,204.70000000000002,212.9970863331681
PRIMET,2003-05,31,31,89.19999999999999,73.9,74.69999999999999,80.04989248774551
PRIMET,2003-06,30,30,5.6,7.200000000000001,7.1,7.612748070759849
PRIMET,2003-07,30,31,0.0,0.0,0.0,0.0
PRIMET,2003-08,31,31,7.199999999999999,21.4,21.299999999999997,22.472297967459856
PRIMET,2003-09,30,30,88.1,74.49999999999999,74.4,78.91314756782238
PRIMET,2003-10,31,31,113.20000000000002,115.8,115.50000000000001,117.33835499638349
PRIMET,2003-11,30,30,297.29999999999995,281.2,281.30000000000007,286.65125723427303
PRIMET,2003-12,31,31,496.59999999999997,436.4,436.70000000000005,448.82779101411046
PRIMET,2004-01,31,31,424.29999999999995,346.6,346.79999999999995,356.7066372159944
PRIMET,2004-02,29,29,208.99999999999997,187.5,187.49999999999997,194.39571175313299
PRIMET,2004-03,31,31,132.4,110.7,110.7,115.06868687587718
PRIMET,2004-04,30,30,135.6,120.69999999999999,120.99999999999999,125.91483159559054
PRIMET,2004-05,31,31,170.70000000000002,172.89999999999998,173.0,185.38890327769766
PRIMET,2004-06,30,30,63.0,55.8,56.099999999999994,60.16636006193787
PRIMET,2004-07,31,31,1.8,1.2,1.3,1.462357432507248
PRIMET,2004-08,31,31,113.6,119.5,119.69999999999999,126.2492550730238
PRIMET,2004-09,30,30,103.79999999999998,100.5,100.60000000000001,106.72253392756042
PRIMET,2004-10,31,31,148.00000000000006,136.2,136.29999999999998,138.42029833520007
PRIMET,2004-11,30,30,113.8,103.80000000000001,103.09999999999998,105.06506210587396
PRIMET,2004-12,31,31,257.70000000000005,256.8,256.8,263.9388823437388
PRIMET,2005-01,25,31,78.7,77.4,77.2,79.41013122304052
PRIMET,2005-02,28,28,92.5,88.19999999999999,88.69999999999999,91.96290269829947
PRIMET,2005-03,31,31,275.9,254.70000000000002,254.90000000000003,264.96963727630487
PRIMET,2005-04,30,30,171.10000000000002,176.4,176.40000000000003,183.522446034974
PRIMET,2005-05,31,31,212.79999999999998,200.00000000000003,200.20000000000002,214.5074805874348
PRIMET,2005-06,30,30,109.39999999999999,86.8,86.49999999999997,92.77230840015345
PRIMET,2005-07,31,31,12.2,12.0,11.7,13.172662667652489
PRIMET,2005-08,31,31,0.8,3.8000000000000003,3.8,4.005198725506885
PRIMET,2005-09,30,30,52.60000000000001,44.1,44.099999999999994,46.77340029990647
PRIMET,2005-10,31,31,155.3,143.70000000000002,144.0,146.23647553438659
PRIMET,2005-11,30,30,360.80000000000007,338.40000000000003,338.50000000000006,344.9257276885418
PRIMET,2005-12,31,31,505.1,475.50000000000006,475.09999999999997,488.30449648441083
PRIMET,2006-01,31,31,677.2,510.90000000000003,511.6999999999999,526.319507006411
PRIMET,2006-02,28,28,141.8,170.0,169.9,176.14754900108838
PRIMET,2006-03,31,31,177.10000000000002,188.70000000000002,188.5,195.95330965857465
PRIMET,2006-04,30,30,100.1,128.6,128.5,133.68624225511277
PRIMET,2006-05,31,31,107.8,109.09999999999998,109.3,117.12916648884281
PRIMET,2006-06,30,30,82.3,96.89999999999999,96.69999999999999,103.71029504081991
PRIMET,2006-07,30,31,2.1,6.4,6.3,7.090724559876657
PRIMET,2006-08,30,31,0.0,5.8999999999999995,5.8,6.116796649756779
PRIMET,2006-09,30,30,58.0,40.3,40.1,42.53381568241849
PRIMET,2006-10,31,31,69.39999999999999,78.10000000000001,78.0,79.20229863587062
PRIMET,2006-11,30,30,680.7999999999998,624.6,624.7999999999998,636.6725721562804
PRIMET,2006-12,31,31,374.59999999999997,349.9,349.5,359.2114063430972
PRIMET,2007-01,29,31,241.79999999999998,185.79999999999998,185.89999999999998,191.20331882105924
PRIMET,2007-02,28,28,333.99999999999994,285.79999999999995,285.30000000000007,295.78095083700083
PRIMET,2007-03,31,31,185.10000000000002,175.20000000000002,174.60000000000002,181.506581545574
PRIMET,2007-04,30,30,137.7,137.50000000000003,138.3,143.8902317938803
PRIMET,2007-05,31,31,72.7,65.1,65.30000000000001,69.97225272483507
PRIMET,2007-06,30,30,57.8,60.49999999999999,60.79999999999999,65.20287621689044
PRIMET,2007-07,31,31,21.400000000000002,22.8,22.5,25.327279521510636
PRIMET,2007-08,31,31,25.9,29.8,29.8,31.42634356195539
PRIMET,2007-09,30,30,67.3,67.69999999999999,67.9,72.02248146694839
PRIMET,2007-10,31,31,294.4,237.4,237.40000000000003,241.10605619822655
PRIMET,2007-11,30,30,326.8,292.3,292.40000000000003,297.94444869842926
PRIMET,2007-12,30,31,451.1,469.8999999999999,470.4,483.473898674088
PRIMET,2008-01,31,31,440.4,385.00000000000006,384.70000000000005,395.68705842644744
PRIMET,2008-02,29,29,200.79999999999998,185.4,185.1,191.90167633957495
PRIMET,2008-03,31,31,314.70000000000005,307.00000000000006,307.2000000000001,319.33105061534775
PRIMET,2008-04,30,30,199.9,178.5,178.1,185.32640127646536
PRIMET,2008-05,31,31,66.8,96.70000000000002,97.3,104.25780268664553
PRIMET,2008-06,30,30,80.10000000000001,59.400000000000006,59.39999999999999,63.71021161682229
PRIMET,2008-07,31,31,1.8,1.9,1.8,2.025440911917339
PRIMET,2008-08,31,31,42.099999999999994,52.199999999999996,52.099999999999994,54.94911402267979
PRIMET,2008-09,30,30,6.699999999999999,11.9,11.9,12.615317452172306
PRIMET,2008-10,31,31,120.89999999999999,102.80000000000001,102.69999999999999,104.30065262947471
PRIMET,2008-11,30,30,347.79999999999995,251.89999999999998,252.10000000000002,256.8826942135709
PRIMET,2008-12,31,31,543.8999999999999,415.1,415.40000000000003,426.94609782483724
PRIMET,2009-01,31,31,240.7,214.3,214.49999999999997,220.64523364188744
PRIMET,2009-02,28,28,160.00000000000003,151.6,151.3,156.8723135381326
PRIMET,2009-03,31,31,332.2,271.50000000000006,271.4000000000001,282.1156921099547
PRIMET,2009-04,30,30,143.70000000000005,159.29999999999998,159.3,165.74434001229267
PRIMET,2009-05,31,31,175.7,158.6,158.8,170.15576832118953
PRIMET,2009-06,30,30,52.699999999999996,48.400000000000006,48.9,52.438660462060255
PRIMET,2009-07,31,31,4.1,4.1,4.1,4.6156482306004705
PRIMET,2009-08,31,31,14.7,15.7,15.5,16.341747631607124
PRIMET,2009-09,30,30,42.0,37.9,38.00000000000001,40.30687517610272
PRIMET,2009-10,31,31,200.50000000000003,189.39999999999998,189.8,192.74745919012716
PRIMET,2009-11,30,30,270.2,280.6,281.0,286.34219774111125
PRIMET,2009-12,31,31,271.5,222.10000000000002,222.10000000000002,228.26561707945905
PRIMET,2010-01,31,31,223.5,186.80000000000004,187.00000000000003,192.32789619492726
PRIMET,2010-02,28,28,164.7,140.7,140.4,145.54852051343482
PRIMET,2010-03,31,31,248.80000000000004,231.90000000000006,231.5,240.6429448248305
PRIMET,2010-04,30,30,236.50000000000003,205.4,205.7,214.02669656904138
PRIMET,2010-05,31,31,170.90000000000003,152.2,152.3,163.1918642769583
PRIMET,2010-06,30,30,184.1,165.20000000000002,164.9,176.84688054461338
PRIMET,2010-07,31,31,3.0999999999999996,4.5,4.6,5.179029335656848
PRIMET,2010-08,31,31,19.7,13.0,13.2,13.921471800984303
PRIMET,2010-09,30,30,126.8,113.10000000000001,112.5,119.34045043146452
PRIMET,2010-10,31,31,244.70000000000002,202.6,203.20000000000005,206.34682379173978
PRIMET,2010-11,30,30,331.4,307.5,307.20000000000005,313.0526292869514
PRIMET,2010-12,31,31,448.00000000000006,410.70000000000005,410.79999999999995,422.21428792817187
PRIMET,2011-01,31,31,262.0,218.20000000000002,218.4,224.6310141433692
PRIMET,2011-02,28,28,200.20000000000005,228.9,228.3,236.68944357204194
PRIMET,2011-03,31,31,375.2000000000001,332.9,333.0,346.14581030045474
PRIMET,2011-04,30,30,293.90000000000003,271.09999999999997,271.4,282.3824649277821
PRIMET,2011-05,31,31,157.20000000000002,143.89999999999998,144.39999999999998,154.7272240617033
PRIMET,2011-06,30,30,51.800000000000004,51.00000000000001,51.3,55.02173988692397
PRIMET,2011-07,31,31,36.0,37.8,37.9,42.655880835912484
PRIMET,2011-08,31,31,0.5,0.6,0.5,0.5260560849199707
PRIMET,2011-09,30,30,7.5,13.8,13.7,14.527309333871372
PRIMET,2011-10,31,31,125.2,122.2,122.1,124.00304189263626
PRIMET,2011-11,30,30,258.20000000000005,252.8,252.50000000000003,257.3030080818926
PRIMET,2011-12,31,31,254.89999999999998,253.6,253.7,260.74198718192565
PRIMET,2012-01,31,31,497.1000000000001,384.09999999999997,385.0,396.0201702269472
PRIMET,2012-02,29,29,269.6,200.8,200.5,207.85969411930122
PRIMET,2012-03,31,31,472.3,482.4,482.7,501.7551865164798
PRIMET,2012-04,30,30,254.99999999999997,199.0,199.4,207.4790756966533
PRIMET,2012-05,31,31,106.7,97.4,97.9,104.89383481359488
PRIMET,2012-06,30,30,163.40000000000003,136.49999999999997,136.9,146.8282299513262
PRIMET,2012-07,31,31,3.6,8.1,8.2,9.229244699758995
PRIMET,2012-08,31,31,2.5,2.9,3.0,3.160372454998274
PRIMET,2012-09,30,30,1.0,1.7,1.8,1.9036999327442283
PRIMET,2012-10,31,31,295.40000000000003,272.3,272.1,276.3122022596594
PRIMET,2012-11,30,30,349.8,357.0,357.0,363.77093271480794
PRIMET,2012-12,31,31,478.90000000000003,468.4,468.3,481.32251516340585
PRIMET,2013-01,31,31,199.3,164.8,164.90000000000003,169.61482814251588
PRIMET,2013-02,28,28,149.09999999999997,115.1,115.79999999999998,120.0589170028122
PRIMET,2013-03,31,31,116.89999999999999,126.1,126.1,131.10137102247023
PRIMET,2013-04,30,30,166.20000000000005,183.1,183.6,191.04595676306468
PRIMET,2013-05,31,31,170.29999999999998,133.79999999999998,133.6,143.16010551681816
PRIMET,2013-06,30,30,56.50000000000001,59.5,59.199999999999996,63.49239425452788
PRIMET,2013-07,31,31,0.0,0.0,0.0,0.0
PRIMET,2013-08,31,31,31.6,42.199999999999996,42.49999999999999,44.81982425172526
PRIMET,2013-09,30,30,262.3,230.70000000000002,230.9,244.93319440490234
PRIMET,2013-10,31,31,45.400000000000006,45.699999999999996,46.0,46.71020911395542
PRIMET,2013-11,30,30,180.90000000000003,196.4,196.5,200.2386614057374
PRIMET,2013-12,31,31,136.0,131.79999999999998,131.4,135.05972139124395
PRIMET,2014-01,31,31,223.6,193.2,193.39999999999998,198.92700866168263
PRIMET,2014-02,28,28,477.40000000000003,478.0999999999999,477.4,494.9494874771922
PRIMET,2014-03,31,31,451.4,446.50000000000006,446.59999999999997,464.22395841472814
PRIMET,2014-04,30,30,222.0,189.29999999999998,188.7,196.34546876443378
PRIMET,2014-05,31,31,153.9,139.5,139.0,148.9348544782917
PRIMET,2014-06,30,30,69.8,64.0,63.7,68.31312586977889
PRIMET,2014-07,31,31,17.0,17.4,17.299999999999997,19.473773207477933
PRIMET,2014-08,31,31,10.7,22.4,22.4,23.623500592541077
PRIMET,2014-09,30,30,47.69999999999999,49.699999999999996,49.49999999999999,52.513733336629144
PRIMET,2014-10,31,31,249.39999999999995,235.99999999999997,235.9,239.55994030474764
PRIMET,2014-11,30,30,396.5,366.5,366.59999999999997,373.55325414488954
PRIMET,2014-12,31,31,423.3,417.5,417.70000000000005,429.3114857915692
PRIMET,2015-01,31,31,117.0,116.29999999999998,116.39999999999999,119.73421494601072
PRIMET,2015-02,28,28,164.5,179.1,178.6,185.1540453626579
PRIMET,2015-03,31,31,162.20000000000002,161.1,160.9,167.25287659893277
PRIMET,2015-04,30,30,94.5,97.7,97.49999999999999,101.44651322073709
PRIMET,2015-05,31,31,60.0,56.0,56.10000000000001,60.12679268370056
PRIMET,2015-06,30,30,11.9,11.899999999999999,11.899999999999999,12.762920595511865
PRIMET,2015-07,31,31,5.6,8.899999999999999,9.200000000000001,10.35613278627923
PRIMET,2015-08,31,31,19.9,25.400000000000002,25.4,26.787982942692903
PRIMET,2015-09,30,30,77.8,49.300000000000004,49.3,52.29318225595718
PRIMET,2015-10,31,31,122.19999999999999,135.9,136.2,138.33372154490985
PRIMET,2015-11,30,30,271.1,258.0,258.3,263.21773890321396
PRIMET,2015-12,31,31,684.3999999999999,618.3999999999999,618.8999999999997,636.1087638479313
PRIMET,2016-01,31,31,281.30000000000007,255.59999999999997,255.6,262.91010425313976
PRIMET,2016-02,29,29,203.8,187.99999999999997,187.79999999999995,194.71535489395046
PRIMET,2016-03,31,31,298.0,324.7,324.5,337.3060215711532
PRIMET,2016-04,30,30,135.4,126.60000000000001,126.8,131.9235132325902
PRIMET,2016-05,31,31,28.3,54.6,54.8,58.725853243315456
PRIMET,2016-06,30,30,47.00000000000001,47.2,46.8,50.18263741171762
PRIMET,2016-07,31,31,38.2,34.4,34.5,38.83036627799469
PRIMET,2016-08,31,31,2.0,0.0,0.0,0.0
PRIMET,2016-09,30,30,47.2,52.99999999999999,53.400000000000006,56.64609132195486
PRIMET,2016-10,31,31,368.8,446.90000000000003,447.30000000000007,454.22156985687553
PRIMET,2016-11,30,30,258.8,252.7,253.49999999999997,258.3169415254217
PRIMET,2016-12,31,31,362.40000000000003,362.20000000000005,362.1000000000001,372.1668548883504
PRIMET,2017-01,31,31,182.4,197.5,197.79999999999998,203.4648496021911
PRIMET,2017-02,28,28,346.1,348.6,348.4,361.19353537406397
PRIMET,2017-03,31,31,450.4,443.9,443.59999999999997,461.1091114656085
PRIMET,2017-04,30,30,273.3,251.5,251.70000000000002,261.88978969910124
PRIMET,2017-05,31,31,116.9,99.8,100.3,107.49015282214485
PRIMET,2017-06,30,30,53.599999999999994,55.4,55.7,59.73800439093951
PRIMET,2017-07,31,31,0.0,0.0,0.0,0.0
PRIMET,2017-08,31,31,0.5,3.5999999999999996,3.5999999999999996,3.79611592286677
PRIMET,2017-09,30,30,184.59999999999997,136.1,136.20000000000002,144.4858561605513
PRIMET,2017-10,31,31,295.0,264.1,263.9,268.0174814589484
PRIMET,2017-11,30,30,372.20000000000005,370.8,370.3,377.32996705685156
PRIMET,2017-12,31,31,151.2,150.8,150.39999999999998,154.5739281811413
PRIMET,2018-01,31,31,301.09999999999997,270.5,271.0,278.7377501924007
PRIMET,2018-02,28,28,222.5,194.0,194.1,201.22881841728628
PRIMET,2018-03,31,31,138.60000000000002,155.29999999999998,155.60000000000002,161.7499564275858
PRIMET,2018-04,30,30,257.7,210.6,210.60000000000002,219.11701781796313
PRIMET,2018-05,31,31,8.9,17.4,17.7,18.98258507355506
PRIMET,2018-06,30,30,68.2,55.400000000000006,55.3,59.31099352353402
PRIMET,2018-07,31,31,0.0,0.0,0.0,0.0
PRIMET,2018-08,31,31,1.0,6.5,6.6,6.96056839208616
PRIMET,2018-09,30,30,10.7,12.2,12.5,13.25793636389967
PRIMET,2018-10,31,31,159.512,144.6,145.0,147.24601695921694
PRIMET,2018-11,30,30,217.424,202.50000000000003,202.40000000000003,206.2669075465142
PRIMET,2018-12,31,31,328.676,333.20000000000005,333.1000000000001,342.3704424222906
PRIMET,2019-01,31,31,222.25,169.89999999999998,170.1,174.9575295035432
PRIMET,2019-02,26,28,260.604,340.5999999999999,340.49999999999994,353.01381450918944
PRIMET,2019-03,27,31,115.062,106.5,106.4,110.60018771011713
PRIMET,2019-04,29,30,368.3,352.4,352.0,366.2727982436895
PRIMET,2019-05,31,31,55.88,62.699999999999996,62.49999999999999,66.9647434776971
PRIMET,2019-06,30,30,29.464000000000002,33.49999999999999,33.699999999999996,36.14284312321083
PRIMET,2019-07,31,31,0.254,2.9,3.1,3.4927253709165424
PRIMET,2019-08,31,31,13.462,17.4,17.299999999999997,18.239752213241253
PRIMET,2019-09,27,30,112.77600000000001,96.60000000000001,97.10000000000001,103.00976783877137
PRIMET,2019-10,31,31,122.93599999999999,113.49999999999999,113.8,115.59178012805994
PRIMET,2019-11,30,30,56.89600000000001,62.199999999999996,61.99999999999999,63.16996939188106
PRIMET,2019-12,31,31,197.104,189.40000000000003,189.60000000000002,194.87962816737152
PRIMET,2020-01,31,31,583.438,426.20000000000005,425.8,437.97206169715406
