"VACCI"|"Vaccinium"|"huckleberry"|||"2991310"|"13908569"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3010781"|"14326142"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3010781"|"13870763"
"ACRU"|"Acer rubrum"|"red maple"|||"3010781"|"13870761"
"OXMO"|"Oxalis montana"|"wood sorrel"|||"3010781"|"14022556"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3010781"|"14022555"
"PIGL"|"Picea glauca"|"white spruce"|||"3010781"|"14174350"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3010781"|"14326143"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3010781"|"14174349"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3010781"|"13870762"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3010781"|"14326144"
"SALIX"|"Salix"|"willow"|||"3049640"|"14098470"
"ALGL2"|"Alnus glutinosa"|"European alder"|||"3049640"|"13946676"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3062593"|"14326139"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3062593"|"14022552"
"PIRU"|"Picea rubens"|"red spruce"|||"3062593"|"14326140"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3062593"|"13870758"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3062593"|"14022551"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3062593"|"13870759"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3062593"|"13870757"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3062593"|"14022553"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3062593"|"14174347"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3062593"|"14174345"
"PIGL"|"Picea glauca"|"white spruce"|||"3062593"|"14174346"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"2965444"|"13908695"
"PIMA"|"Picea mariana"|"black spruce"|||"2965444"|"13756901"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"2965444"|"13756900"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"2965444"|"14212282"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2965444"|"13908692"
"KAPO"|"Kalmia polifolia"|"pale laurel"|||"2965444"|"13908694"
"ANPO"|"Andromeda polifolia"|"bog rosemary"|||"2965444"|"13756899"
"ACRU"|"Acer rubrum"|"red maple"|||"2965444"|"14060486"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2965444"|"14060489"
"ARAR7"|"Aronia arbutifolia"|"red chokeberry"|||"2965444"|"13908693"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"2965444"|"14212280"
"LADE2"|"Larix decidua"|"European larch"|||"2965444"|"14060488"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"2965444"|"14212281"
"BEPO"|"Betula populifolia"|"gray birch"|||"2965444"|"14060487"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"2997828"|"14098473"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"2997828"|"14250267"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2997828"|"13794887"
"RIBES"|"Ribes"|"gooseberry"|||"2997828"|"13946680"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"2997828"|"14098474"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2997828"|"13794886"
"CAREX"|"Carex"|"sedge"|||"2997828"|"13946679"
"TRILL"|"Trillium"|"trillium"|||"2997828"|"14250268"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2997828"|"13794885"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3056116"|"13832646"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3056116"|"13984438"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3056116"|"13984439"
"PIRU"|"Picea rubens"|"red spruce"|||"3056116"|"14288027"
"ACRU"|"Acer rubrum"|"red maple"|||"3056116"|"14136232"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3056116"|"14288026"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3056116"|"13832644"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3056116"|"13832645"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3056116"|"14136233"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2971921"|"13794884"
"PIRU"|"Picea rubens"|"red spruce"|||"2971921"|"14098472"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2971921"|"13794883"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2971921"|"14250266"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2971921"|"14098471"
"ACRU"|"Acer rubrum"|"red maple"|||"2971921"|"13946677"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2971921"|"14250264"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2971921"|"13946678"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2971921"|"14250265"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"2984874"|"14174348"
"CAREX"|"Carex"|"sedge"|||"2984874"|"14326141"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"2984874"|"13870760"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"2984874"|"14022554"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"3023735"|"13794888"
"CHAMA5"|"Chamaedaphne"|"leatherleaf"|||"3023735"|"14098475"
"LEGL"|"Ledum glandulosum"|"Labrador tea"|||"3023735"|"14250269"
"CAREX"|"Carex"|"sedge"|||"3023735"|"13946681"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3056118"|"13984445"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3056118"|"13984446"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3056118"|"14288033"
"ACRU"|"Acer rubrum"|"red maple"|||"3056118"|"14136239"
"PIRU"|"Picea rubens"|"red spruce"|||"3056118"|"14136240"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3056118"|"13832652"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2971922"|"13794891"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2971922"|"13794890"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2971922"|"14098478"
"ACRU"|"Acer rubrum"|"red maple"|||"2971922"|"14250271"
"PIRU"|"Picea rubens"|"red spruce"|||"2971922"|"14250272"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2971922"|"13946684"
"ACRU"|"Acer rubrum"|"red maple"|||"3043164"|"13756905"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3043164"|"13908699"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3043164"|"14060492"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3043164"|"13756906"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3043164"|"14060493"
"PIRU"|"Picea rubens"|"red spruce"|||"3043164"|"13908700"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3043164"|"14212287"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3043164"|"14212286"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3043164"|"14060494"
"PIRU"|"Picea rubens"|"red spruce"|||"3049641"|"14098477"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3049641"|"13794889"
"ACRU"|"Acer rubrum"|"red maple"|||"3049641"|"14098476"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3049641"|"13946682"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3049641"|"13946683"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3049641"|"14250270"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3062594"|"13870764"
"ACRU"|"Acer rubrum"|"red maple"|||"3062594"|"14326145"
"DRYOP"|"Dryopteris"|"woodfern"|||"3062594"|"14022559"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3062594"|"14326148"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3062594"|"14174354"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3062594"|"14022557"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3062594"|"14174353"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3062594"|"14174352"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3062594"|"14022560"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3062594"|"14174351"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3062594"|"14326146"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"3062594"|"13870765"
"PIRU"|"Picea rubens"|"red spruce"|||"3062594"|"13870766"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3062594"|"14326147"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3062594"|"14022558"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2991352"|"14212288"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2991352"|"14212289"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2991352"|"13908702"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2991352"|"14060495"
"ACRU"|"Acer rubrum"|"red maple"|||"2991352"|"13908701"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2991352"|"13756907"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2991352"|"14212290"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2991352"|"13756908"
"PIRU"|"Picea rubens"|"red spruce"|||"2991352"|"14060496"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2978399"|"14288034"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"2978399"|"13984449"
"PIMA"|"Picea mariana"|"black spruce"|||"2978399"|"14136243"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"2978399"|"14136242"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"2978399"|"14288037"
"KAPO"|"Kalmia polifolia"|"pale laurel"|||"2978399"|"14288036"
"ANPO"|"Andromeda polifolia"|"bog rosemary"|||"2978399"|"14136241"
"ACRU"|"Acer rubrum"|"red maple"|||"2978399"|"13832653"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"2978399"|"13984447"
"ARAR7"|"Aronia arbutifolia"|"red chokeberry"|||"2978399"|"14288035"
"LADE2"|"Larix decidua"|"European larch"|||"2978399"|"13832655"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2978399"|"13832656"
"BEPO"|"Betula populifolia"|"gray birch"|||"2978399"|"13832654"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"2978399"|"13984448"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3010782"|"14174357"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3010782"|"14022563"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3010782"|"14022561"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"3010782"|"13870768"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3010782"|"14174356"
"PIRU"|"Picea rubens"|"red spruce"|||"3010782"|"13870769"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3010782"|"14326149"
"ACRU"|"Acer rubrum"|"red maple"|||"3010782"|"14174355"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3010782"|"13870767"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3010782"|"14022562"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3010782"|"14326150"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3030212"|"13984443"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3030212"|"13832651"
"PIRU"|"Picea rubens"|"red spruce"|||"3030212"|"14288032"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3030212"|"13984444"
"ACRU"|"Acer rubrum"|"red maple"|||"3030212"|"14136237"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3030212"|"14288031"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3030212"|"13832649"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3030212"|"14136238"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3030212"|"13832650"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2997829"|"13946685"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"2997829"|"14098479"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"2997829"|"14250273"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"2997829"|"13946686"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"2997829"|"13794892"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2978398"|"14136234"
"PIRU"|"Picea rubens"|"red spruce"|||"2978398"|"13832647"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2978398"|"14136235"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2978398"|"13984441"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2978398"|"13832648"
"ACSP2"|"Acer spicatum"|"mountain maple"|||"2978398"|"14288030"
"ACRU"|"Acer rubrum"|"red maple"|||"2978398"|"13984442"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2978398"|"14136236"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2978398"|"14288029"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2978398"|"13984440"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2978398"|"14288028"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3036689"|"14022564"
"PIRU"|"Picea rubens"|"red spruce"|||"3036689"|"14326152"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3036689"|"13870771"
"ACRU"|"Acer rubrum"|"red maple"|||"3036689"|"13870770"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3036689"|"14326151"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3036689"|"14174358"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"3049642"|"14250275"
"PIMA"|"Picea mariana"|"black spruce"|||"3049642"|"13794894"
"VAMA"|"Vaccinium macrocarpon"|"cranberry"|||"3049642"|"14098482"
"CYPRI"|"Cypripedium"|"ladyslipper"|||"3049642"|"13946687"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"3049642"|"14250274"
"COOC"|"Coptis occidentalis"|"goldthread"|||"3049642"|"13794893"
"CAREX"|"Carex"|"sedge"|||"3049642"|"14098480"
"SAPU4"|"Sarracenia purpurea"|"pitcherplant"|||"3049642"|"13946688"
"LALA"|"Larix laricina"|"tamarack"|||"3049642"|"14098481"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2965446"|"13756910"
"CAREX"|"Carex"|"sedge"|||"2965446"|"13908703"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2965446"|"13756909"
"TRILL"|"Trillium"|"trillium"|||"2965446"|"14212292"
"LYCE"|"Lycopodium cernuum"|"wolfclaw clubmoss"|||"2965446"|"14212291"
"COAL2"|"Cornus alternifolia"|"alternateleaf dogwood"|||"2965446"|"14060497"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"2965446"|"13756911"
"RIBES"|"Ribes"|"gooseberry"|||"2965446"|"13908704"
"UNKNOWN"|"unknown scientific name"|"false Solomons seal"|||"2965446"|"14060498"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2984876"|"14174359"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2984876"|"14022565"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2984876"|"14326153"
"RUBUS"|"Rubus"|"blackberry"|||"2984876"|"13870772"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3004306"|"14136245"
"COCO6"|"Corylus cornuta"|"western hazel"|||"3004306"|"14288038"
"LYSIC"|"Lysichiton"|"skunkcabbage"|||"3004306"|"13832658"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3004306"|"13984452"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"3004306"|"13984450"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"3004306"|"13832657"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3004306"|"14288040"
"OSCL2"|"Osmunda claytoniana"|"interrupted fern"|||"3004306"|"14136246"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3004306"|"13832659"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"3004306"|"13984451"
"ATFI"|"Athyrium filix-femina"|"ladyfern"|||"3004306"|"14136244"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3004306"|"14288039"
"ACRU"|"Acer rubrum"|"red maple"|||"3030213"|"14136247"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3030213"|"14288041"
"PIRU"|"Picea rubens"|"red spruce"|||"3030213"|"13832660"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3030213"|"13984454"
"VIBUR"|"Viburnum"|"viburnum"|||"3030213"|"14136248"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3030213"|"13984453"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2991353"|"14060499"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2991353"|"14212293"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2991353"|"13908705"
"RUBUS"|"Rubus"|"blackberry"|||"2991353"|"13756912"
"RUBUS"|"Rubus"|"blackberry"|||"2991354"|"13756913"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2991354"|"13908706"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"2991354"|"14212294"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"2991354"|"14060500"
"LYCO3"|"Lycopodium complanatum"|"planet clubmoss"|||"3049643"|"13946690"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"3049643"|"14250277"
"COPTI"|"Coptis"|"goldthread"|||"3049643"|"14098483"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3049643"|"14250276"
"VAAN"|"Vaccinium angustifolium"|"lowbush blueberry"|||"3049643"|"13946691"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3049643"|"14250278"
"COAM3"|"Corylus americana"|"American hazel"|||"3049643"|"13946689"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3049643"|"14098484"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3049643"|"13794896"
"AMELA"|"Amelanchier"|"serviceberry"|||"3049643"|"13794895"
"RUBUS"|"Rubus"|"blackberry"|||"3049643"|"13794897"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"3043167"|"13908707"
"HAVI4"|"Hamamelis virginiana"|"witchhazel"|||"3043167"|"13756914"
"KALA"|"Kalmia latifolia"|"mountain laurel"|||"3043167"|"14060502"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3043167"|"13908709"
"LYSIC"|"Lysichiton"|"skunkcabbage"|||"3043167"|"13756915"
"COCO6"|"Corylus cornuta"|"western hazel"|||"3043167"|"14212295"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"3043167"|"13908708"
"ATFI"|"Athyrium filix-femina"|"ladyfern"|||"3043167"|"14060501"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3043167"|"13756916"
"LYCOP2"|"Lycopodium"|"clubmoss"|||"3043167"|"14212296"
"VIAC"|"Viburnum acerifolium"|"mapleleaf viburnum"|||"3043167"|"14212297"
"OSCL2"|"Osmunda claytoniana"|"interrupted fern"|||"3043167"|"14060503"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3062596"|"14022568"
"MIRE"|"Mitchella repens"|"partridgeberry"|||"3062596"|"13870774"
"TRIEN"|"Trientalis"|"starflower"|||"3062596"|"14022566"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3062596"|"14326154"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3062596"|"14022567"
"DRYOP"|"Dryopteris"|"woodfern"|||"3062596"|"13870773"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3062596"|"14174361"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3062596"|"14174360"
"GAPR2"|"Gaultheria procumbens"|"wintergreen"|||"3062596"|"14326155"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3023738"|"14098485"
"TRILL"|"Trillium"|"trillium"|||"3023738"|"14250280"
"TRIEN"|"Trientalis"|"starflower"|||"3023738"|"14098486"
"VIBUR"|"Viburnum"|"viburnum"|||"3023738"|"13794899"
"OXALI"|"Oxalis"|"woodsorrel"|||"3023738"|"13794898"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3023738"|"14250279"
"STREP3"|"Streptopus"|"twistedstalk"|||"3023738"|"13946692"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"2978402"|"14136254"
"TRIEN"|"Trientalis"|"starflower"|||"2978402"|"13984461"
"VIBUR"|"Viburnum"|"viburnum"|||"2978402"|"14288049"
"OXALI"|"Oxalis"|"woodsorrel"|||"2978402"|"14288048"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2978402"|"13984460"
"TRILL"|"Trillium"|"trillium"|||"2978402"|"14136255"
"STREP3"|"Streptopus"|"twistedstalk"|||"2978402"|"13832667"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3030215"|"14288044"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3030215"|"14136253"
"PIRU"|"Picea rubens"|"red spruce"|||"3030215"|"13984459"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3030215"|"13832665"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3030215"|"13832664"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"3030215"|"13984458"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3030215"|"14136251"
"ACRU"|"Acer rubrum"|"red maple"|||"3030215"|"13832663"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3030215"|"13984457"
"DRYOP"|"Dryopteris"|"woodfern"|||"3030215"|"14136252"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3030215"|"14136250"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3030215"|"14288047"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"3030215"|"13832666"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"3030215"|"14288045"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3030215"|"14288046"
"STREP3"|"Streptopus"|"twistedstalk"|||"3062597"|"14022569"
"TRIEN"|"Trientalis"|"starflower"|||"3062597"|"14174363"
"VIBUR"|"Viburnum"|"viburnum"|||"3062597"|"13870776"
"OXALI"|"Oxalis"|"woodsorrel"|||"3062597"|"13870775"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3062597"|"14174362"
"TRILL"|"Trillium"|"trillium"|||"3062597"|"14326157"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3062597"|"14326156"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3049644"|"13946693"
"FAGR"|"Fagus grandifolia"|"American beech"|||"3049644"|"13794900"
"ACRU"|"Acer rubrum"|"red maple"|||"3049644"|"14098487"
"PIRU"|"Picea rubens"|"red spruce"|||"3049644"|"13946694"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3049644"|"14250281"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3049644"|"14098488"
"STREP3"|"Streptopus"|"twistedstalk"|||"3004308"|"14136249"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3004308"|"14288042"
"TRILL"|"Trillium"|"trillium"|||"3004308"|"13832662"
"TRIEN"|"Trientalis"|"starflower"|||"3004308"|"14288043"
"VIBUR"|"Viburnum"|"viburnum"|||"3004308"|"13984456"
"OXALI"|"Oxalis"|"woodsorrel"|||"3004308"|"13984455"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3004308"|"13832661"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"2984878"|"14174367"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2984878"|"14022570"
"UNKNOWN"|"unknown scientific name"|"hobblebush"|||"2984878"|"14326161"
"FAGR"|"Fagus grandifolia"|"American beech"|||"2984878"|"14174366"
"BEAL2"|"Betula alleghaniensis"|"yellow birch"|||"2984878"|"14174365"
"ACRU"|"Acer rubrum"|"red maple"|||"2984878"|"14326158"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"2984878"|"13870777"
"DRYOP"|"Dryopteris"|"woodfern"|||"2984878"|"14022572"
"PIST"|"Pinus strobus"|"eastern white pine"|||"2984878"|"14022573"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"2984878"|"14174364"
"PIRU"|"Picea rubens"|"red spruce"|||"2984878"|"13870779"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"2984878"|"14326160"
"COCA13"|"Cornus canadensis"|"bunchberry dogwood"|||"2984878"|"13870778"
"BEPA"|"Betula papyrifera"|"paper birch"|||"2984878"|"14326159"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"2984878"|"14022571"
"BEPO"|"Betula populifolia"|"gray birch"|||"2991356"|"13908713"
"CHCA2"|"Chamaedaphne calyculata"|"leatherleaf"|||"2991356"|"14060507"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"2991356"|"14212299"
"ALRU3"|"Alnus rugosa"|"speckled alder"|||"2991356"|"14060506"
"ARAR7"|"Aronia arbutifolia"|"red chokeberry"|||"2991356"|"13756919"
"LADE2"|"Larix decidua"|"European larch"|||"2991356"|"13908714"
"ABBA"|"Abies balsamea"|"balsam fir"|||"2991356"|"13756918"
"LEGR"|"Ledum groenlandicum"|"Labrador tea ledum"|||"2991356"|"14060508"
"PIMA"|"Picea mariana"|"black spruce"|||"2991356"|"14212302"
"KAAN"|"Kalmia angustifolia"|"sheep laurel"|||"2991356"|"14212301"
"UNKNOWN"|"unknown scientific name"|"sphagnum moss"|||"2991356"|"13756921"
"KAPO"|"Kalmia polifolia"|"pale laurel"|||"2991356"|"13756920"
"ACRU"|"Acer rubrum"|"red maple"|||"2991356"|"13908712"
"ANPO"|"Andromeda polifolia"|"bog rosemary"|||"2991356"|"14212300"
"OSCI"|"Osmunda cinnamomea"|"cinnamon fern"|||"3004309"|"13984463"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3004309"|"14288050"
"THOC2"|"Thuja occidentalis"|"northern whitecedar"|||"3004309"|"13832670"
"FRAM2"|"Fraxinus americana"|"white ash"|||"3004309"|"13832669"
"ACRU"|"Acer rubrum"|"red maple"|||"3004309"|"13984462"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3004309"|"14136256"
"PIGL"|"Picea glauca"|"white spruce"|||"3004309"|"14288051"
"OXMO"|"Oxalis montana"|"wood sorrel"|||"3004309"|"14136257"
"TRBO2"|"Trientalis borealis"|"American starflower"|||"3004309"|"13984464"
"ABBA"|"Abies balsamea"|"balsam fir"|||"3004309"|"13832668"
"ARNU2"|"Aralia nudicaulis"|"wild sarsaparilla"|||"3062598"|"14326162"
"MACA4"|"Maianthemum canadense"|"wild lily of the valley"|||"3062598"|"14022575"
"PIRU"|"Picea rubens"|"red spruce"|||"3062598"|"14326163"
"BEPA"|"Betula papyrifera"|"paper birch"|||"3062598"|"13870781"
"ACPE"|"Acer pensylvanicum"|"striped maple"|||"3062598"|"14022574"
"PIST"|"Pinus strobus"|"eastern white pine"|||"3062598"|"13870782"
"ACSA3"|"Acer saccharum"|"sugar maple"|||"3062598"|"14174368"
"PIGL"|"Picea glauca"|"white spruce"|||"3062598"|"14174369"
