"Lithic bedrock"||53|78|102|||||||"3013114"|"695796"
"Undefined"||51|69|86||||10|26|43|"3013114"|"703588"
"Lithic bedrock"||51|77|102|||||||"3013115"|"695797"
"Lithic bedrock"||51|77|102|||||||"3013117"|"703590"
"Undefined"||13|32|51||||10|26|43|"3013119"|"703591"
"Lithic bedrock"||36|44|51|||||||"3013120"|"711383"
"Lithic bedrock"||5|15|25|||||||"3013123"|"719176"
"Undefined"||102|127|152||||1|5|8|"3013125"|"711385"
"Lithic bedrock"||36|44|51|||||||"3013127"|"695803"
"Lithic bedrock"||28|46|64|||||||"3013129"|"703595"
"Undefined"||25|38|51||||1|5|8|"3013129"|"711387"
"Undefined"||25|38|51||||1|5|8|"3013139"|"703597"
"Undefined"||36|44|51||||10|26|43|"3013142"|"719181"
"Paralithic bedrock"||25|38|51|||||||"3013144"|"703599"
"Lithic bedrock"||0|0|0|||||||"3013145"|"711392"
"Lithic bedrock"||53|72|91|||||||"3013146"|"711393"
"Undefined"||51|63|74||||1|5|8|"3013146"|"719185"
"Lithic bedrock"||20|28|36|||||||"3013147"|"719186"
"Lithic bedrock"||76|89|102|||||||"3013148"|"695812"
"Lithic bedrock"||36|44|51|||||||"3013149"|"711396"
"Undefined"||36|44|51||||1|5|8|"3013154"|"695814"
"Paralithic bedrock"||127|140|152|||||||"3013158"|"703608"
"Lithic bedrock"||51|77|102|||||||"3013159"|"695817"
"Undefined"||51|64|76||||10|26|43|"3013161"|"711401"
"Lithic bedrock"||36|44|51|||||||"3013162"|"695818"
"Undefined"||51|64|76||||10|26|43|"3013163"|"695819"
"Lithic bedrock"||51|77|102|||||||"3013165"|"695820"
"Undefined"||25|38|51||||10|26|43|"3013166"|"695821"
"Undefined"||25|38|51||||10|26|43|"3013170"|"719197"
"Lithic bedrock"||102|102|102|||||||"3013171"|"703614"
"Lithic bedrock"||25|38|51|||||||"3013172"|"703615"
"Lithic bedrock"||36|44|51|||||||"3013174"|"695824"
"Lithic bedrock"||51|77|102|||||||"3013176"|"719200"
"Lithic bedrock"||36|44|51|||||||"3013177"|"711409"
"Lithic bedrock"||36|44|51|||||||"3013178"|"711410"
"Lithic bedrock"||51|77|102|||||||"3013179"|"711411"
"Lithic bedrock"||51|70|89|||||||"3013180"|"711412"
"Undefined"||36|44|51||||10|26|43|"3013180"|"719204"
"Lithic bedrock"||102|127|152|||||||"3013181"|"695829"
"Undefined"||30|41|51||||10|26|43|"3013183"|"695830"
"Lithic bedrock"||25|31|36|||||||"3013184"|"711414"
"Paralithic bedrock"||20|28|36|||||||"3013186"|"711415"
"Lithic bedrock"||25|38|51|||||||"3013187"|"703624"
"Lithic bedrock"||13|25|36|||||||"3013188"|"695833"
"Lithic bedrock"||51|77|102|||||||"3013194"|"695835"
"Undefined"||20|28|36||||10|26|43|"3013194"|"703627"
"Undefined"||20|28|36||||10|26|43|"3013196"|"695836"
"Lithic bedrock"||51|77|102|||||||"3013197"|"719212"
"Paralithic bedrock"||51|77|102|||||||"3013198"|"711421"
"Lithic bedrock"||0|0|0|||||||"3013199"|"719214"
"Lithic bedrock"||51|77|102|||||||"3013201"|"703632"
"Lithic bedrock"||56|79|102|||||||"3013205"|"711425"
"Undefined"||51|69|86||||1|5|8|"3013205"|"719217"
"Lithic bedrock"||51|77|102|||||||"3013207"|"711426"
"Lithic bedrock"||25|38|51|||||||"3013216"|"695844"
"Lithic bedrock"||51|59|66|||||||"3013217"|"703637"
"Lithic bedrock"||25|38|51|||||||"3013218"|"719221"
"Paralithic bedrock"||51|77|102|||||||"3013219"|"711430"
"Lithic bedrock"||51|77|102|||||||"3013220"|"703639"
"Undefined"||25|38|51||||10|26|43|"3013220"|"711431"
"Undefined"||15|26|36||||1|5|8|"3013222"|"695848"
"Undefined"||20|28|36||||10|26|43|"3013228"|"711433"
"Lithic bedrock"||20|29|38|||||||"3013230"|"711434"
"Undefined"||20|28|36||||1|5|8|"3013230"|"719226"
"Paralithic bedrock"||10|20|30|||||||"3013231"|"711435"
"Lithic bedrock"||25|38|51|||||||"3013234"|"719228"
"Paralithic bedrock"||102|127|152|||||||"3013237"|"719229"
"Lithic bedrock"||102|127|152|||||||"3013238"|"711438"
"Lithic bedrock"||10|20|30|||||||"3014135"|"711634"
"Lithic bedrock"||30|41|51|||||||"3014266"|"703897"
"Paralithic bedrock"||102|150|152|||||||"3015277"|"719827"
"Paralithic bedrock"||25|61|102|||||||"3015351"|"704270"
"Paralithic bedrock"||10|25|38|||||||"3015352"|"704271"
"Lithic bedrock"||10|36|36|20|46|46||||"3015356"|"696481"
"Petrocalcic"|"Indurated"|10|28|51||||46|||"3015358"|"719857"
"Lithic bedrock"||102|135|152|||||||"3015626"|"712153"
"Paralithic bedrock"||102|102|102|||||||"3015645"|"712160"
"Lithic bedrock"||51|77|102|||||||"3015650"|"719955"
"Lithic bedrock"||102|127|152|||||||"3016345"|"712376"
"Paralithic bedrock"||10|18|25|||||||"3016347"|"712377"
"Lithic bedrock"||0|0|0|||||||"3016348"|"712378"
"Lithic bedrock"||10|31|51|||||||"3016367"|"689018"
"Undefined"||51|74|97||||1|5|8|"3016369"|"689020"
"Lithic bedrock"||53|78|102|||||||"3016369"|"712395"
"Lithic bedrock"||76|89|102|||||||"3016395"|"696825"
"Undefined"||51|77|102||||10|26|43|"3016483"|"704674"
"Lithic bedrock"||102|127|152|||||||"3016486"|"696884"
"Lithic bedrock"||20|36|51|||||||"3016516"|"704697"
"Paralithic bedrock"||51|77|102|||||||"3016699"|"689207"
"Lithic bedrock"||46|61|76|||||||"3018331"|"705254"
"Undefined"||36|44|51||||10|26|43|"3018331"|"713046"
"Lithic bedrock"||51|77|102|||||||"3018333"|"697464"
"Lithic bedrock"||102|127|152|||||||"3018334"|"697465"
"Lithic bedrock"||51|77|102|||||||"3018336"|"705258"
"Undefined"||36|44|51||||10|26|43|"3018337"|"713051"
"Undefined"||38|45|51||||10|26|43|"3018374"|"697487"
"Paralithic bedrock"||25|38|51|||||||"3019331"|"713176"
"Paralithic bedrock"||15|23|30|||||||"3019333"|"689802"
"Paralithic bedrock"||25|38|51|||||||"3019334"|"689803"
"Undefined"||51|77|102||||10|26|43|"3019335"|"689804"
"Paralithic bedrock"||51|77|102|||||||"3019336"|"689805"
"Lithic bedrock"||64|83|102|||||||"3019337"|"705389"
"Paralithic bedrock"||51|77|102|||||||"3019339"|"713182"
"Lithic bedrock"||8|17|25|||||||"3019341"|"697600"
"Lithic bedrock"||18|27|36|||||||"3019342"|"689809"
"Paralithic bedrock"||25|38|51|||||||"3019343"|"689810"
"Lithic bedrock"||102|127|152|||||||"3019348"|"713187"
"Undefined"||51|77|102||||10|26|43|"3019349"|"713188"
"Lithic bedrock"||51|77|102|||||||"3019351"|"713189"
"Undefined"||36|44|51||||10|26|43|"3019354"|"689815"
"Lithic bedrock"||51|77|102|||||||"3019359"|"713192"
"Lithic bedrock"||25|38|51|||||||"3019360"|"713193"
"Undefined"||36|44|51||||10|26|43|"3019362"|"697610"
"Undefined"||15|26|36||||10|26|43|"3019363"|"697611"
"Paralithic bedrock"||51|77|102|||||||"3019366"|"697612"
"Lithic bedrock"||64|83|102|||||||"3019367"|"689821"
"Paralithic bedrock"||10|23|36|||||||"3019368"|"689822"
"Lithic bedrock"||76|89|102|||||||"3019369"|"689823"
"Lithic bedrock"||25|38|51|||||||"3019370"|"713199"
"Lithic bedrock"||25|38|51|||||||"3019376"|"705410"
"Lithic bedrock"||51|77|102|||||||"3019377"|"705411"
"Undefined"||38|45|51||||10|26|43|"3019378"|"697620"
"Lithic bedrock"||51|77|102|||||||"3019381"|"689830"
"Paralithic bedrock"||25|38|51|||||||"3019383"|"689831"
"Lithic bedrock"||30|41|51|||||||"3019384"|"689832"
"Lithic bedrock"||15|26|36|||||||"3019388"|"697625"
"Undefined"||25|38|51||||10|26|43|"3019393"|"713209"
"Undefined"||25|38|51||||10|26|43|"3019394"|"697626"
"Undefined"||51|64|76||||10|26|43|"3019395"|"689835"
"Lithic bedrock"||18|27|36|||||||"3019398"|"713211"
"Undefined"||51|77|102||||10|26|43|"3019399"|"705420"
"Lithic bedrock"||18|27|36|||||||"3019401"|"689838"
"Lithic bedrock"||102|127|152|||||||"3019402"|"689839"
"Paralithic bedrock"||127|140|152|||||||"3019404"|"713216"
"Paralithic bedrock"||51|77|102|||||||"3019405"|"697633"
"Paralithic bedrock"||56|69|81|||||||"3019406"|"697634"
"Paralithic bedrock"||102|127|152|||||||"3019407"|"697635"
"Paralithic bedrock"||58|80|102|||||||"3019410"|"713220"
"Lithic bedrock"||0|0|0|||||||"3019413"|"697638"
"Undefined"||51|77|102||||10|26|43|"3019414"|"689847"
"Undefined"||25|38|51||||10|26|43|"3019415"|"705431"
"Lithic bedrock"||76|89|102|||||||"3019416"|"689848"
"Lithic bedrock"||25|38|51|||||||"3019418"|"713225"
"Lithic bedrock"||51|77|102|||||||"3019420"|"697643"
"Undefined"||51|64|76||||10|26|43|"3019421"|"689852"
"Undefined"||51|77|102||||10|26|43|"3019422"|"689853"
"Lithic bedrock"||51|77|102|||||||"3019424"|"705438"
"Paralithic bedrock"||51|77|102|||||||"3019425"|"697647"
"Lithic bedrock"||36|44|51|||||||"3019426"|"697648"
"Undefined"||25|38|51||||10|26|43|"3019427"|"689857"
"Undefined"||51|70|89||||10|26|43|"3019428"|"705441"
"Paralithic bedrock"||102|127|152|||||||"3019429"|"705442"
"Lithic bedrock"||51|77|102|||||||"3019430"|"697651"
"Lithic bedrock"||51|77|102|||||||"3019431"|"697652"
"Lithic bedrock"||102|127|152|||||||"3019432"|"705445"
"Lithic bedrock"||25|38|51|||||||"3019435"|"705447"
"Lithic bedrock"||61|71|81|||||||"3019436"|"689864"
"Paralithic bedrock"||51|77|102|||||||"3019437"|"713240"
"Lithic bedrock"||36|44|51|||||||"3019438"|"713241"
"Lithic bedrock"||51|77|102|||||||"3019439"|"705450"
"Undefined"||25|38|51||||10|26|43|"3019442"|"689867"
"Undefined"||51|73|94||||10|26|43|"3019443"|"713243"
"Undefined"||51|64|76||||10|26|43|"3019444"|"713244"
"Undefined"||51|64|76||||10|26|43|"3019445"|"689870"
"Paralithic bedrock"||51|77|102|||||||"3019447"|"705455"
"Paralithic bedrock"||36|44|51|||||||"3019448"|"705456"
"Paralithic bedrock"||51|77|102|||||||"3019449"|"697665"
"Paralithic bedrock"||51|77|102|||||||"3019451"|"705458"
"Lithic bedrock"||51|77|102|||||||"3019452"|"697667"
"Lithic bedrock"||25|38|51|||||||"3019453"|"697668"
"Lithic bedrock"||51|77|102|||||||"3019454"|"697669"
"Paralithic bedrock"||36|44|51|||||||"3019455"|"713253"
"Lithic bedrock"||25|38|51|||||||"3019458"|"697671"
"Lithic bedrock"||0|0|0|||||||"3019459"|"697672"
"Lithic bedrock"||76|89|102|||||||"3019460"|"689881"
"Lithic bedrock"||76|89|102|||||||"3019461"|"713257"
"Lithic bedrock"||36|44|51|||||||"3019463"|"689883"
"Lithic bedrock"||20|28|36|||||||"3019464"|"689884"
"Undefined"||18|35|51||||10|26|43|"3019465"|"689885"
"Undefined"||51|77|102||||10|26|43|"3019466"|"713261"
"Undefined"||18|35|51||||10|26|43|"3019467"|"697678"
"Undefined"||10|31|51||||10|26|43|"3019469"|"689887"
"Lithic bedrock"||18|27|36|||||||"3019471"|"705472"
"Lithic bedrock"||25|38|51|||||||"3019472"|"697681"
"Lithic bedrock"||53|78|102|||||||"3019473"|"697682"
"Lithic bedrock"||25|38|51|||||||"3019476"|"713267"
"Lithic bedrock"||51|77|102|||||||"3019478"|"697685"
"Lithic bedrock"||20|28|36|||||||"3019484"|"713269"
"Lithic bedrock"||25|38|51|||||||"3019486"|"689895"
"Lithic bedrock"||51|77|102|||||||"3019487"|"689896"
"Lithic bedrock"||36|44|51|||||||"3019489"|"705481"
"Lithic bedrock"||41|51|61|||||||"3019490"|"697690"
"Undefined"||36|44|51||||1|5|8|"3019490"|"705482"
"Paralithic bedrock"||25|38|51|||||||"3019492"|"705483"
"Undefined"||51|77|102||||1|5|8|"3019496"|"689900"
"Undefined"||102|127|152||||10|26|43|"3019498"|"713276"
"Undefined"||51|77|102||||1|5|8|"3019501"|"697693"
"Undefined"||56|74|91||||10|26|43|"3019502"|"713277"
"Lithic bedrock"||36|44|51|||||||"3019504"|"689903"
"Lithic bedrock"||10|23|36|||||||"3019505"|"689904"
"Lithic bedrock"||36|44|51|||||||"3019506"|"689905"
"Lithic bedrock"||30|41|51|||||||"3019507"|"713281"
"Lithic bedrock"||25|38|51|||||||"3019508"|"689907"
"Lithic bedrock"||104|128|152|||||||"3019509"|"689908"
"Undefined"||102|126|150||||1|5|8|"3019509"|"697700"
"Lithic bedrock"||51|77|102|||||||"3019510"|"697701"
"Lithic bedrock"||51|77|102|||||||"3019511"|"705494"
"Lithic bedrock"||51|77|102|||||||"3019512"|"705495"
"Undefined"||51|71|91||||10|26|43|"3019513"|"697704"
"Lithic bedrock"||51|77|102|||||||"3019514"|"713288"
"Lithic bedrock"||0|0|0|||||||"3019515"|"697705"
"Lithic bedrock"||51|77|102|||||||"3019516"|"713289"
"Undefined"||25|38|51||||10|26|43|"3019519"|"697706"
"Lithic bedrock"||102|127|152|||||||"3019520"|"713290"
"Lithic bedrock"||0|0|0|||||||"3019521"|"705499"
"Paralithic bedrock"||25|38|51|||||||"3019525"|"697709"
"Undefined"||13|30|46||||1|5|8|"3019525"|"705501"
"Lithic bedrock"||0|0|0|||||||"3019531"|"705502"
"Lithic bedrock"||10|18|25|||||||"3019532"|"713295"
"Lithic bedrock"||18|27|36|||||||"3019533"|"713296"
"Paralithic bedrock"||10|23|36|||||||"3019534"|"705505"
"Lithic bedrock"||10|13|15|||||||"3019535"|"705506"
"Lithic bedrock"||18|27|36|||||||"3019536"|"705507"
"Undefined"||18|27|36||||10|26|43|"3019537"|"705508"
"Paralithic bedrock"||15|26|36|||||||"3019538"|"697717"
"Paralithic bedrock"||36|44|51|||||||"3019539"|"697718"
"Paralithic bedrock"||10|23|36|||||||"3019549"|"713304"
"Undefined"||51|77|102||||10|26|43|"3019551"|"689930"
"Lithic bedrock"||20|28|36|||||||"3019552"|"713306"
"Lithic bedrock"||10|23|36|||||||"3019553"|"705515"
"Paralithic bedrock"||0|4|8|||||||"3019554"|"689932"
"Undefined"||102|127|152||||1|5|8|"3019555"|"689933"
"Lithic bedrock"||51|77|102|||||||"3019556"|"713309"
"Paralithic bedrock"||76|89|102|||||||"3019557"|"705518"
"Lithic bedrock"||10|23|36|||||||"3019558"|"697727"
"Undefined"||15|26|36||||10|26|43|"3019566"|"689936"
"Paralithic bedrock"||36|44|51|||||||"3019568"|"713313"
"Lithic bedrock"||0|0|0|||||||"3019569"|"713314"
"Undefined"||38|45|51||||1|5|8|"3019570"|"689940"
"Lithic bedrock"||51|102|152|||||||"3019570"|"713315"
"Lithic bedrock"||0|0|0|||||||"3019572"|"705525"
"Lithic bedrock"||25|38|51|||||||"3019574"|"705526"
"Undefined"||56|74|91||||10|26|43|"3019580"|"689944"
"Lithic bedrock"||13|25|36|||||||"3019589"|"697738"
"Lithic bedrock"||10|18|25|||||||"3019590"|"705531"
"Lithic bedrock"||51|77|102|||||||"3019591"|"705532"
"Lithic bedrock"||51|77|102|||||||"3019592"|"697741"
"Lithic bedrock"||36|44|51|||||||"3019593"|"697742"
"Lithic bedrock"||30|41|51|||||||"3019594"|"697743"
"Lithic bedrock"||51|77|102|||||||"3019597"|"697744"
"Undefined"||20|28|36||||10|26|43|"3019599"|"689953"
"Undefined"||102|127|152||||1|5|8|"3019601"|"697745"
"Lithic bedrock"||41|51|61|||||||"3019602"|"689954"
"Undefined"||36|44|51||||1|5|8|"3019602"|"697746"
"Lithic bedrock"||10|31|51|||||||"3019603"|"713330"
"Paralithic bedrock"||13|19|25|||||||"3019604"|"713331"
"Undefined"||51|64|76||||10|26|43|"3019616"|"689958"
"Undefined"||36|44|51||||10|26|43|"3019619"|"713334"
"Undefined"||25|38|51||||1|5|8|"3019620"|"689959"
"Undefined"||36|44|51||||10|26|43|"3019621"|"705543"
"Lithic bedrock"||51|77|102|||||||"3019623"|"713337"
"Lithic bedrock"||30|41|51|||||||"3019624"|"689963"
"Lithic bedrock"||51|77|102|||||||"3019625"|"689964"
"Lithic bedrock"||51|77|102|||||||"3019628"|"689966"
"Undefined"||18|27|36||||10|26|43|"3019632"|"697759"
"Undefined"||51|70|89||||10|26|43|"3019633"|"689968"
"Paralithic bedrock"||127|140|152|||||||"3019634"|"713344"
"Lithic bedrock"||51|64|76|||||||"3019635"|"713345"
"Lithic bedrock"||0|0|0|||||||"3019636"|"713346"
"Lithic bedrock"||36|44|51|||||||"3019639"|"689972"
"Undefined"||23|37|51||||10|26|43|"3019641"|"689973"
"Lithic bedrock"||25|34|43|||||||"3019642"|"705557"
"Undefined"||102|127|152||||10|26|43|"3019643"|"697766"
"Paralithic bedrock"||25|38|51|||||||"3019646"|"689975"
"Paralithic bedrock"||36|44|51|||||||"3019647"|"713351"
"Lithic bedrock"||102|127|152|||||||"3019648"|"713352"
"Lithic bedrock"||51|77|102|||||||"3019649"|"697770"
"Lithic bedrock"||25|38|51|||||||"3019651"|"689979"
"Lithic bedrock"||51|77|102|||||||"3019653"|"705563"
"Lithic bedrock"||102|127|152|||||||"3019654"|"705564"
"Lithic bedrock"||51|77|102|||||||"3019655"|"697773"
"Lithic bedrock"||36|44|51|||||||"3019656"|"689982"
"Lithic bedrock"||51|77|102|||||||"3019657"|"689983"
"Lithic bedrock"||102|127|152|||||||"3019658"|"697775"
"Undefined"||23|37|51||||10|26|43|"3019660"|"705568"
"Lithic bedrock"||51|59|66|||||||"3019662"|"713360"
"Lithic bedrock"||10|18|25|||||||"3019663"|"713361"
"Lithic bedrock"||36|44|51|||||||"3019664"|"697778"
"Lithic bedrock"||36|44|51|||||||"3019665"|"697779"
"Lithic bedrock"||30|41|51|||||||"3019671"|"697781"
"Lithic bedrock"||51|77|102|||||||"3019672"|"689990"
"Paralithic bedrock"||36|44|51|||||||"3019673"|"713366"
"Lithic bedrock"||102|127|152|||||||"3019674"|"705575"
"Lithic bedrock"||0|0|0|||||||"3019675"|"705576"
"Lithic bedrock"||20|36|51|||||||"3019676"|"705577"
"Undefined"||20|36|51||||1|5|8|"3019676"|"713369"
"Lithic bedrock"||20|36|51|||||||"3019677"|"689995"
"Undefined"||20|36|51||||1|5|8|"3019677"|"697787"
"Lithic bedrock"||51|77|102|||||||"3019678"|"705580"
"Undefined"||51|77|102||||10|26|43|"3019682"|"697789"
"Undefined"||20|36|51||||10|26|43|"3019683"|"713373"
"Paralithic bedrock"||122|137|152|||||||"3019684"|"705582"
"Paralithic bedrock"||0|4|8|||||||"3019686"|"689999"
"Lithic bedrock"||25|38|51|||||||"3019687"|"713375"
"Paralithic bedrock"||76|89|102|||||||"3019694"|"713377"
"Lithic bedrock"||15|26|36|||||||"3019696"|"713378"
"Undefined"||25|38|51||||10|26|43|"3019699"|"705588"
"Undefined"||15|26|36||||1|5|8|"3019703"|"705589"
"Lithic bedrock"||10|23|36|||||||"3019706"|"705590"
"Paralithic bedrock"||10|23|36|||||||"3019707"|"697799"
"Undefined"||30|41|51||||10|26|43|"3019708"|"697800"
"Paralithic bedrock"||102|127|152|||||||"3019714"|"697802"
"Lithic bedrock"||51|77|102|||||||"3019715"|"697803"
"Lithic bedrock"||10|20|30|||||||"3020612"|"690206"
"Petrocalcic"||36|48|51||||10|26|43|"3021754"|"713978"
"Paralithic bedrock"||25|61|102|||||||"3021828"|"690635"
"Lithic bedrock"||13|18|51|||||||"3021829"|"706219"
"Lithic bedrock"||0|0|3|||||||"3021830"|"698428"
"Lithic bedrock"||36|44|51|||||||"3021833"|"690638"
"Petrocalcic"|"Indurated"|51|66|102||||46|||"3021835"|"714014"
"Petrocalcic"||25|30|51||||10|26|43|"3021836"|"698431"
"Paralithic bedrock"||102|114|152|||||||"3022103"|"714110"
"Paralithic bedrock"||51|77|102|||||||"3022122"|"706323"
"Undefined"||61|73|84||||1|5|8|"3022821"|"706532"
"Paralithic bedrock"||61|94|127|||||||"3022822"|"690949"
"Lithic bedrock"||102|127|152|||||||"3022823"|"706533"
"Paralithic bedrock"||36|44|51|||||||"3022824"|"706534"
"Lithic bedrock"||36|44|51|||||||"3022853"|"690972"
"Lithic bedrock"||25|38|51|||||||"3022963"|"698830"
"Lithic bedrock"||102|127|152|||||||"3023175"|"691155"
"Paralithic bedrock"||51|77|102|||||||"3023176"|"691156"
"Paralithic bedrock"||25|38|51|||||||"3024809"|"691625"
"Lithic bedrock"||25|38|51|||||||"3024810"|"699418"
"Lithic bedrock"||30|41|51|||||||"3024813"|"691628"
"Undefined"||51|64|76||||10|26|43|"3024851"|"691648"
"Lithic bedrock"||10|18|25|||||||"3025810"|"715124"
"Paralithic bedrock"||30|38|46|||||||"3025811"|"715125"
"Paralithic bedrock"||15|23|30|||||||"3025812"|"715126"
"Lithic bedrock"||51|77|102|||||||"3025813"|"715127"
"Lithic bedrock"||36|44|51|||||||"3025814"|"715128"
"Paralithic bedrock"||51|77|102|||||||"3025815"|"715129"
"Paralithic bedrock"||127|165|203|||||||"3025816"|"707338"
"Paralithic bedrock"||102|127|152|||||||"3025817"|"715130"
"Lithic bedrock"||25|38|51|||||||"3025818"|"691756"
"Undefined"||36|44|51||||10|26|43|"3025819"|"691757"
"Lithic bedrock"||25|38|51|||||||"3025820"|"715133"
"Lithic bedrock"||30|44|58|||||||"3025823"|"707343"
"Undefined"||28|40|51||||10|26|43|"3025823"|"715135"
"Undefined"||51|77|102||||1|5|8|"3025824"|"715136"
"Lithic bedrock"||56|79|102|||||||"3025825"|"691761"
"Undefined"||51|69|86||||10|26|43|"3025825"|"699553"
"Paralithic bedrock"||102|127|152|||||||"3025826"|"699554"
"Lithic bedrock"||102|127|152|||||||"3025827"|"691763"
"Lithic bedrock"||36|44|51|||||||"3025828"|"715139"
"Undefined"||36|44|51||||10|26|43|"3025829"|"699556"
"Undefined"||36|44|51||||10|26|43|"3025835"|"715140"
"Lithic bedrock"||18|27|36|||||||"3025836"|"707349"
"Paralithic bedrock"||30|41|51|||||||"3025837"|"707350"
"Undefined"||25|38|51||||10|26|43|"3025839"|"691767"
"Undefined"||36|44|51||||10|26|43|"3025840"|"707351"
"Paralithic bedrock"||13|19|25|||||||"3025843"|"699561"
"Lithic bedrock"||0|0|0|||||||"3025844"|"699562"
"Lithic bedrock"||102|102|102|||||||"3025846"|"715147"
"Lithic bedrock"||30|41|51|||||||"3025847"|"715148"
"Lithic bedrock"||36|44|51|||||||"3025848"|"715149"
"Lithic bedrock"||102|127|152|||||||"3025853"|"707359"
"Lithic bedrock"||76|89|102|||||||"3025854"|"707360"
"Paralithic bedrock"||51|77|102|||||||"3025857"|"691778"
"Undefined"||23|33|43||||1|5|8|"3025857"|"699570"
"Lithic bedrock"||102|127|152|||||||"3025858"|"699571"
"Paralithic bedrock"||36|44|51|||||||"3025860"|"715155"
"Lithic bedrock"||102|102|102|||||||"3025861"|"715156"
"Undefined"||15|26|36||||10|26|43|"3025862"|"699573"
"Lithic bedrock"||51|77|102|||||||"3025865"|"715157"
"Paralithic bedrock"||36|44|51|||||||"3025870"|"691783"
"Paralithic bedrock"||36|44|51|||||||"3025874"|"691784"
"Lithic bedrock"||36|44|51|||||||"3025875"|"691785"
"Undefined"||20|28|36||||10|26|43|"3025876"|"699577"
"Lithic bedrock"||18|27|36|||||||"3025877"|"715161"
"Lithic bedrock"||51|77|102|||||||"3025878"|"715162"
"Lithic bedrock"||30|41|51|||||||"3025879"|"699579"
"Lithic bedrock"||102|127|152|||||||"3025880"|"691788"
"Lithic bedrock"||51|77|102|||||||"3025881"|"691789"
"Lithic bedrock"||10|18|25|||||||"3025882"|"715165"
"Lithic bedrock"||36|44|51|||||||"3025883"|"715166"
"Paralithic bedrock"||51|77|102|||||||"3025884"|"715167"
"Lithic bedrock"||51|77|102|||||||"3025885"|"707376"
"Lithic bedrock"||102|127|152|||||||"3025890"|"691795"
"Undefined"||36|44|51||||10|26|43|"3025892"|"691796"
"Lithic bedrock"||51|77|102|||||||"3025894"|"715172"
"Lithic bedrock"||51|77|102|||||||"3025895"|"707381"
"Lithic bedrock"||53|67|81|||||||"3025896"|"691798"
"Undefined"||51|64|76||||1|5|8|"3025896"|"699590"
"Undefined"||25|38|51||||10|26|43|"3025898"|"707383"
"Lithic bedrock"||51|77|102|||||||"3025900"|"715177"
"Undefined"||51|77|102||||10|26|43|"3025901"|"715178"
"Paralithic bedrock"||114|133|152|||||||"3025902"|"715179"
"Lithic bedrock"||38|48|58|||||||"3025903"|"707388"
"Undefined"||36|44|51||||1|5|8|"3025903"|"715180"
"Undefined"||51|64|76||||10|26|43|"3025904"|"691805"
"Lithic bedrock"||51|77|102|||||||"3025905"|"691806"
"Lithic bedrock"||25|38|51|||||||"3025908"|"707392"
"Lithic bedrock"||36|44|51|||||||"3025909"|"699601"
"Undefined"||25|38|51||||10|26|43|"3025910"|"691810"
"Undefined"||30|41|51||||10|26|43|"3025912"|"691812"
"Lithic bedrock"||51|64|76|||||||"3025912"|"715187"
"Undefined"||25|32|38||||1|5|8|"3025913"|"691813"
"Paralithic bedrock"||30|41|51|||||||"3025914"|"691814"
"Lithic bedrock"||30|41|51|||||||"3025915"|"715190"
"Undefined"||25|38|51||||10|26|43|"3025919"|"715191"
"Undefined"||36|44|51||||10|26|43|"3025920"|"715192"
"Undefined"||36|44|51||||10|26|43|"3025921"|"715193"
"Undefined"||53|72|91||||10|26|43|"3025922"|"691819"
"Lithic bedrock"||56|79|102|||||||"3025922"|"715194"
"Undefined"||25|38|51||||10|26|43|"3025923"|"715195"
"Lithic bedrock"||23|37|51|||||||"3025924"|"715196"
"Paralithic bedrock"||10|23|36|||||||"3025925"|"715197"
"Lithic bedrock"||10|20|30|||||||"3025928"|"715199"
"Paralithic bedrock"||15|20|25|||||||"3025929"|"715200"
"Lithic bedrock"||30|41|51|||||||"3025930"|"715201"
"Lithic bedrock"||18|27|36|||||||"3025931"|"707410"
"Paralithic bedrock"||51|77|102|||||||"3025932"|"691827"
"Lithic bedrock"||10|18|25|||||||"3025935"|"699620"
"Undefined"||51|77|102||||10|26|43|"3025937"|"715205"
"Lithic bedrock"||25|38|51|||||||"3025941"|"699624"
"Undefined"||25|38|51||||10|26|43|"3025943"|"715209"
"Lithic bedrock"||0|0|0|||||||"3025947"|"691834"
"Paralithic bedrock"||0|0|0|||||||"3025950"|"715211"
"Undefined"||61|76|91||||10|26|43|"3025952"|"715212"
"Undefined"||30|38|46||||10|26|43|"3025953"|"691838"
"Lithic bedrock"||33|42|51|||||||"3025953"|"715213"
"Lithic bedrock"||36|44|51|||||||"3025954"|"699631"
"Undefined"||36|44|51||||1|5|8|"3025956"|"699632"
"Lithic bedrock"||20|28|36|||||||"3025957"|"715216"
"Lithic bedrock"||25|38|51|||||||"3025962"|"715218"
"Lithic bedrock"||25|38|51|||||||"3025963"|"715219"
"Lithic bedrock"||0|0|0|||||||"3025964"|"715220"
"Paralithic bedrock"||15|26|36|||||||"3025965"|"707429"
"Lithic bedrock"||0|0|0|||||||"3025966"|"707430"
"Lithic bedrock"||53|78|102|||||||"3025969"|"699640"
"Undefined"||51|71|91||||1|5|8|"3025969"|"707432"
"Undefined"||25|38|51||||10|26|43|"3025974"|"699641"
"Undefined"||102|127|152||||1|5|8|"3025975"|"715225"
"Undefined"||51|77|102||||10|26|43|"3025979"|"715226"
"Paralithic bedrock"||36|44|51|||||||"3025980"|"699643"
"Lithic bedrock"||36|44|51|||||||"3025981"|"691852"
"Lithic bedrock"||36|44|51|||||||"3025982"|"691853"
"Lithic bedrock"||13|22|30|||||||"3025984"|"699647"
