cell,calendar_year,P_mm,Q_mm,Ep_mm,Es_mm,Er_mm,Dp_mm,latqcc_mm,mean_soil_water_mm,mean_soil_water_total_mm,mean_porosity_capacity_mm,mean_field_capacity_mm,mean_wilting_point_mm,ET_mm,Es_fraction
undisturbed_pmet,2002,366.12971508722654,27.838658408299892,227.7087887306683,19.826474843754912,0.0,1.0524829731088685,44.24660371047643,97.82062858879041,97.82062858879041,275.91893258667346,160.0758131144192,76.73597383854681,247.5352635744232,0.08009555712369823
undisturbed_pmet,2003,514.5075186662621,92.23766486733756,355.66293723715575,26.33604959209244,0.0,1.4169660470623635,78.19142804895787,106.05708848235454,106.05708848235454,275.9189319897135,160.0758131144192,76.73597383854681,381.99898682924817,0.0689427210545575
undisturbed_pmet,2004,855.8631514398112,254.59676094756998,311.42173155963644,21.753359542001483,0.0,1.3975679397962462,156.3535636369666,110.71642051086273,110.71642051086273,275.91865734177696,160.0758131144192,76.7359738385468,333.1750911016379,0.06529107404180294
undisturbed_pmet,2005,1252.441327495822,495.94934960633634,349.63886594194383,27.778791258101958,0.0,1.4580297181777022,507.355069794288,118.75369574393667,118.75369574393667,275.9171419653539,160.0758131144192,76.73597383854681,377.41765720004577,0.07360225661985427
undisturbed_pmet,2006,547.5628714794586,78.14075188087372,356.379173602741,25.755102962649257,0.0,1.1952715286235613,116.66398392425788,105.80261602268412,105.80261602268412,275.91703122351043,160.0758131144192,76.73597383854681,382.1342765653902,0.06739804446263035
undisturbed_pmet,2007,299.0350730211695,0.10518739053683919,193.8912721350737,21.74030960460716,0.0,0.9761630151891165,10.85233738453641,90.33380781240817,90.33380781240817,275.91700236469734,160.0758131144192,76.73597383854681,215.63158173968085,0.1008215467753371
undisturbed_pmet,2008,655.4849392612678,132.48615606039584,251.38344560547284,21.499919777356236,0.0,1.3513467021129424,252.2842070017839,110.73573276482301,110.73573276482301,275.91700236469734,160.0758131144192,76.7359738385468,272.8833653828291,0.07878794571150909
undisturbed_pmet,2009,462.51021633389104,35.69347734309012,294.7558154315489,17.42734258796445,0.0,1.238169442026841,113.7256379271845,106.76440954375335,106.76440954375335,275.91700236469734,160.0758131144192,76.73597383854681,312.18315801951337,0.05582409601633646
undisturbed_pmet,2010,895.4966575830574,165.8156408098372,349.0149818540092,29.079775554319628,0.0,1.3838273760807345,290.29230848477346,115.15747289797568,115.15747289797568,275.91700236469734,160.0758131144192,76.73597383854681,378.0947574083288,0.07691134294918169
undisturbed_pmet,2011,401.81862488138967,23.60073069866933,384.73226307391116,26.000320880258904,0.0,1.3847590068061042,83.06409350057012,108.08369087147177,108.08369087147177,275.91700236469734,160.0758131144192,76.73597383854681,410.7325839541701,0.06330230884034281
undisturbed_pmet,2012,358.0194374340954,0.15185478283053924,245.71274584258157,23.39662856532416,0.0,0.9808502407173435,14.570057722001314,92.52146136076823,92.52146136076823,275.91700236469734,160.0758131144192,76.7359738385468,269.1093744079057,0.08694096449371713
undisturbed_pmet,2013,152.12396281750813,0.14787726340789079,210.37050146289334,16.535611346695617,0.0,0.8883948223977963,8.959890382014647,93.44739733188335,93.44739733188335,275.91700236469734,160.0758131144192,76.73597383854681,226.90611280958896,0.0728742436329676
undisturbed_pmet,2014,336.0856321538709,41.0721559209692,142.54214635306687,11.745496874138484,0.0,0.9928563479070855,59.81251629831899,93.61243617952036,93.61243617952036,275.91695986424156,160.0758131144192,76.73597383854681,154.28764322720536,0.07612726870707306
undisturbed_pmet,2015,231.98197879062124,0.11746851222915136,272.79296324852515,22.47066787892904,0.0,1.2323127922564958,12.025206872588132,95.27467014537608,95.27467014537608,275.9166423833796,160.0758131144192,76.73597383854681,295.2636311274542,0.07610374428142591
undisturbed_pmet,2016,438.2347784099771,17.389366235879223,266.0272847391062,21.296176051291983,0.0,1.0274398396062447,40.46566918983403,100.8407847270285,100.8407847270285,275.91632080351326,160.0758131144192,76.7359738385468,287.3234607903982,0.074119168663458
undisturbed_pmet,2017,495.54945063792997,116.03507124321794,179.56753671445452,15.168994666589658,0.0,1.3560103873780724,278.06313243937524,108.02527622796315,108.02527622796315,275.9151788531493,160.0758131144192,76.73597383854681,194.7365313810442,0.07789496176712851
undisturbed_pmet,2018,406.9292874775796,9.42518121084612,257.3993828406163,19.143631045538516,0.0,1.1847265557330664,60.14571099538897,101.60512521565373,101.60512521565373,275.91486185552884,160.0758131144192,76.73597383854681,276.5430138861548,0.06922478632354612
undisturbed_pmet,2019,838.5322600915501,98.99233918801532,265.1322813451756,23.001847022943483,0.0,1.4715167906627085,396.57121692794317,121.68290523004228,121.68290523004228,275.9139393804376,160.0758131144192,76.73597383854681,288.1341283681191,0.0798303455172669
undisturbed_pmet,2020,347.8140726609146,10.238070470879222,272.0884724506547,15.42312248519999,0.0,1.3955267856632283,113.94786837989318,104.63523126846076,104.63523126846076,275.91346164114833,160.0758131144192,76.7359738385468,287.5115949358547,0.05364347997388059
undisturbed_pmet,2021,571.7963981700382,135.8535293663142,199.19851350834736,17.053841867081637,0.0,1.0237419131591468,99.81750394617168,96.89162600072939,96.89162600072939,275.9133242632206,160.0758131144192,76.73597383854681,216.252355375429,0.07886083755006965
undisturbed_pmet,2022,255.73876973227573,1.5600481919561835,229.8395554262657,17.725404763008097,0.0,1.2356167409569898,74.48879433402286,101.43882828503843,101.43882828503843,275.913091502112,160.0758131144192,76.73597383854681,247.5649601892738,0.07159900476002856
undisturbed_pmet,2023,1125.2993254638452,303.968521109581,357.5673431320596,28.096298558523443,0.0,1.5143217854065654,446.3498867962156,124.69531008134474,124.69531008134474,275.9127330892422,160.0758131144192,76.73597383854681,385.66364169058306,0.0728518209166967
undisturbed_pmet,2024,777.2063735944386,241.1623155411795,282.85841493558763,22.06557818119362,0.0,1.4735676348278062,313.5686501914722,117.65713460581571,117.65713460581571,275.9125154224724,160.0758131144192,76.7359738385468,304.9239931167813,0.07236419133716
undisturbed_pmet,2025,960.59641575125,222.98406114670811,316.6746248201674,21.298181808998546,0.0,1.4421166119622129,229.71357570368585,115.11293756165007,115.11293756165007,275.91234048785833,160.0758131144192,76.73597383854681,337.972806629166,0.06301744220613452
burned_legacy,1980,1091.2086700860336,383.72098251417646,90.74354176141567,106.56584599801795,33.21975912115143,2.5184687333958538,499.62125517619506,155.1327656070808,155.1327656070808,275.9064558430772,160.0758131144192,76.7359738385468,230.52914688058502,0.462266257607848
burned_legacy,1981,533.9343723465845,49.70440543084752,98.38601650666762,87.97239568648384,32.235015539501724,2.569423464067926,244.41544611506524,149.42059044676373,149.42059044676373,275.9053634912547,160.0758131144192,76.73597383854681,218.59342773265317,0.4024475785890366
burned_legacy,1982,826.5774332970306,125.26219608031036,124.19802792829665,153.1300804439793,49.320009586985115,2.569423464067926,351.5895357741821,157.30529488369874,157.30529488369874,275.9052089273209,160.0758131144192,76.73597383854681,326.64811795926107,0.468792171222849
burned_legacy,1983,1531.4009662976644,394.84085569043685,161.27285613499177,211.23971990676463,74.91860688007898,2.569423464067926,671.1830596610416,168.12309262386614,168.12309262386614,275.9052089273209,160.0758131144192,76.73597383854681,447.4311829218354,0.4721166694894116
burned_legacy,1984,344.3438589810073,5.360763490566783,75.4823127195653,79.13614432503276,33.592255116249724,2.576462980407838,160.4420710458697,146.5981431855521,146.5981431855521,275.90515098357116,160.0758131144192,76.7359738385468,188.2107121608478,0.4204656760312441
burned_legacy,1985,380.0371198734407,36.80353094539394,92.9482758912103,85.60398476292212,31.860502516662745,2.569423464067926,159.72557562291433,147.87983281814113,147.87983281814113,275.9051059787162,160.0758131144192,76.73597383854681,210.41276317079516,0.4068383660426345
burned_legacy,1986,703.0585535478141,139.41545154318277,115.32422032941113,105.07416196944878,35.56514035354588,2.569423464067926,320.00025100288076,152.9352433403717,152.9352433403717,275.9051059787162,160.0758131144192,76.73597383854681,255.9635226524058,0.41050443782232887
burned_legacy,1987,457.66106862025913,37.571716874222886,87.43240975890977,100.62098699309983,40.66849921632205,2.569221352793491,155.01105828009986,145.99446349134718,145.99446349134718,275.9051059787162,160.0758131144192,76.73597383854681,228.72189596833164,0.43992721626892956
burned_legacy,1988,492.15754480622445,13.46583072264816,111.07542739275453,100.15079924091002,30.37482872372359,2.576462980407838,205.03431748723716,149.3624609497607,149.3624609497607,275.9051059787162,160.0758131144192,76.7359738385468,241.60105535738816,0.4145296430628667
burned_legacy,1989,211.12924710095118,3.866283851274373,83.71204575049592,63.437169949815654,20.995591191883115,2.569423464067926,105.32918248006321,143.89747419688146,143.89747419688146,275.9051059787162,160.0758131144192,76.73597383854681,168.14480689219468,0.37727700975319517
burned_legacy,1990,341.38724524669664,53.09832892454438,85.36525907682811,63.92063881063698,25.262202939280858,2.569423464067926,110.83663544705168,142.1486891391641,142.1486891391641,275.9051059787162,160.0758131144192,76.73597383854681,174.54810082674595,0.36620644113500683
burned_legacy,1991,734.9963277910555,193.40960632931774,89.58464293801885,80.92454866695182,29.13674378339497,2.569423464067926,258.6193934119164,147.94706514958062,147.94706514958062,275.9051059787162,160.0758131144192,76.73597383854681,199.64593538836564,0.40534032666145475
burned_legacy,1992,1082.4512245039093,277.961530865643,116.79519011625177,131.0086429293778,42.86609237787699,2.576462980407838,513.1362447609122,159.9261264650368,159.9261264650368,275.9051059787162,160.0758131144192,76.7359738385468,290.6699254235066,0.450712755158615
burned_legacy,1993,1121.8587115172484,371.9522591793343,114.6297050967916,111.66055534538161,38.40679669944275,2.569423464067926,549.4852075236231,157.72247664349737,157.72247664349737,275.9051059787162,160.0758131144192,76.73597383854681,264.69705714161597,0.4218428287460783
burned_legacy,1994,357.68054556892815,1.7572383980065576,108.4863610090568,100.51679414596394,35.114952577659736,2.569423464067926,100.19778766044422,143.6434319055272,143.6434319055272,275.9051059787162,160.0758131144192,76.73597383854681,244.11810773268047,0.4117547652631899
burned_legacy,1995,1320.8220918100442,526.1509296207583,103.826154486142,121.46253901457716,36.9380983294437,2.569423464067926,521.9366893884745,156.94607558586532,156.94607558586532,275.9051059787162,160.0758131144192,76.73597383854681,262.2267918301628,0.46319652605613676
burned_legacy,1996,804.8272825830506,155.5740679882132,106.85825439561721,129.35403830957696,38.74615571957446,2.576462980407838,332.52125722541325,154.86409094179712,154.86409094179712,275.9051059787162,160.0758131144192,76.7359738385468,274.9584484247686,0.47044940444872174
burned_legacy,1997,491.0863461984711,49.3197517923814,65.3762210039586,77.75734480908244,21.906021784606114,2.569423464067926,304.6919507310554,151.08043175908378,151.08043175908378,275.9051059787162,160.0758131144192,76.73597383854681,165.03958759764717,0.4711435961573559
burned_legacy,1998,936.0756209848522,160.05142256403653,136.41489493553118,158.8338901190472,52.68149176979564,2.569423464067926,453.47296447296867,159.84496394842517,159.84496394842517,275.9051059787162,160.0758131144192,76.73597383854681,347.930276824374,0.45651068820096485
