0|5|9||75|162|250||||"8005020"|"13231986"
0|10|20||2|4|5||||"8005020"|"13524796"
2|11|20||5|40|75||||"8005020"|"13671201"
1|2|3||250|625|1000||||"8005021"|"13231987"
0|6|12||2|4|5||||"8005021"|"13378392"
2|6|10||5|40|75||||"8005021"|"13524797"
9|12|14||75|162|250||||"8005021"|"13671202"
0|12|23||2|4|5||||"8005026"|"13231990"
0|6|11||5|40|75||||"8005026"|"13378396"
0|3|6||250|625|1000||||"8005029"|"13231992"
0|7|14||2|4|5||||"8005029"|"13378397"
2|7|11||5|40|75||||"8005029"|"13524802"
0|6|11||75|162|250||||"8005029"|"13671207"
0|7|14||2|4|5||||"8005030"|"13378398"
10|15|20||5|40|75||||"8005030"|"13524803"
0|5|9||75|162|250||||"8005030"|"13671208"
0|9|18||2|4|5||||"8005031"|"13231993"
2|9|15||5|40|75||||"8005031"|"13378399"
6|9|11||75|162|250||||"8005031"|"13524804"
5|17|28||5|40|75||||"8005032"|"13231994"
0|6|11||75|162|250||||"8005032"|"13378400"
0|16|31||2|4|5||||"8005032"|"13671209"
0|6|11||75|162|250||||"8005033"|"13231995"
0|3|6||250|625|1000||||"8005033"|"13378401"
0|10|20||2|4|5||||"8005033"|"13524805"
6|13|20||5|40|75||||"8005033"|"13671210"
0|7|14||2|4|5||||"8005034"|"13524806"
3|6|9||5|40|75||||"8005034"|"13671211"
0|2|4||75|162|250|"Nonflat"|"Subangular"||"8012207"|"13235318"
3|10|30||5|40|75|"Nonflat"|"Subangular"||"8012207"|"13528128"
0|2|5||2|4|5|"Nonflat"|"Subangular"||"8012207"|"13674533"
3|10|30||5|40|75|"Nonflat"|"Subangular"||"8012209"|"13381724"
0|2|5||2|4|5|"Nonflat"|"Subangular"||"8012209"|"13528129"
0|2|4||75|162|250|"Nonflat"|"Subangular"||"8012209"|"13674534"
2|2|5||2|4|5|"Nonflat"|"Subangular"||"8012210"|"13235319"
5|5|15||5|40|75|"Nonflat"|"Subangular"||"8012210"|"13381725"
0|1|5||75|162|250|"Nonflat"|"Subangular"||"8012210"|"13528130"
0|1|5||250|425|610|"Nonflat"|"Subangular"||"8012210"|"13674535"
2|5|10||2|4|5|"Nonflat"|"Subangular"||"8012211"|"13235320"
5|8|15||5|40|75|"Nonflat"|"Subangular"||"8012211"|"13381726"
0|2|5||75|162|250|"Nonflat"|"Subangular"||"8012211"|"13528131"
0|0|5||250|425|610|"Nonflat"|"Subangular"||"8012211"|"13674536"
2|3|5||2|4|5|"Nonflat"|"Subangular"||"8012212"|"13235321"
5|9|12||5|75|75|"Nonflat"|"Subangular"||"8012212"|"13381727"
0|1|2||75|160|250|"Nonflat"|"Subangular"||"8012212"|"13528132"
7|20|20|"Phyllite fragments"|75|162|250|"Flat"|"Subangular"||"8012214"|"13235322"
3|7|10|"Phyllite fragments"|250|625|1000|"Flat"|"Subangular"||"8012214"|"13381728"
5|10|10|"Phyllite fragments"|2|40|75|"Flat"|"Subangular"||"8012214"|"13674537"
3|9|14||75|162|250||||"8013011"|"13235700"
0|10|19||2|4|5||||"8013011"|"13528510"
4|13|22||5|40|75||||"8013011"|"13674915"
0|9|18||2|4|5||||"8013012"|"13382106"
2|10|18||5|40|75||||"8013012"|"13528511"
6|9|11||75|162|250||||"8013012"|"13674916"
0|11|22||2|4|5||||"8013013"|"13235701"
0|10|19||5|40|75||||"8013013"|"13382107"
3|6|9||75|162|250||||"8013013"|"13528512"
2|11|20||5|40|75||||"8013014"|"13235702"
0|5|9||75|162|250||||"8013014"|"13382108"
0|10|20||2|4|5||||"8013014"|"13674917"
3|9|14||75|162|250||||"8013015"|"13235703"
0|10|19||2|4|5||||"8013015"|"13528513"
4|13|22||5|40|75||||"8013015"|"13674918"
0|10|20||2|4|5||||"8013017"|"13382109"
8|16|23||5|40|75||||"8013017"|"13528514"
0|3|6||75|162|250||||"8013017"|"13674919"
0|10|20||2|4|5||||"8013018"|"13235704"
2|11|20||5|40|75||||"8013018"|"13382110"
0|5|9||75|162|250||||"8013018"|"13528515"
2|11|20||5|40|75||||"8013019"|"13235705"
0|5|9||75|162|250||||"8013019"|"13382111"
0|10|20||2|4|5||||"8013019"|"13674920"
9|12|14||75|162|250||||"8013020"|"13235706"
1|2|3||250|625|1000||||"8013020"|"13382112"
0|6|12||2|4|5||||"8013020"|"13528516"
2|6|10||5|40|75||||"8013020"|"13674921"
0|7|14||2|4|5||||"8013021"|"13528517"
3|6|9||5|40|75||||"8013021"|"13674922"
0|5|9||2|4|5||||"8013022"|"13235707"
0|2|3||5|40|75||||"8013022"|"13382113"
0|2|3||75|162|250||||"8013023"|"13235708"
0|20|40||2|4|5||||"8013023"|"13528518"
0|14|28||5|40|75||||"8013023"|"13674923"
0|10|19||2|4|5||||"8013024"|"13382114"
15|24|32||5|40|75||||"8013024"|"13528519"
3|9|14||75|162|250||||"8013024"|"13674924"
0|10|19||2|4|5||||"8013025"|"13235709"
2|11|19||5|40|75||||"8013025"|"13382115"
3|7|11||75|162|250||||"8013025"|"13528520"
0|2|3||5|40|75||||"8013026"|"13235710"
0|6|11||2|4|5||||"8013026"|"13674925"
0|12|23||2|4|5||||"8013028"|"13382116"
0|5|9||5|40|75||||"8013028"|"13528521"
2|8|13||5|40|75||||"8013029"|"13235711"
6|9|11||75|162|250||||"8013029"|"13382117"
0|7|13||2|4|5||||"8013029"|"13674926"
0|5|9||75|162|250||||"8013030"|"13235712"
0|9|17||2|4|5||||"8013030"|"13528522"
5|13|20||5|40|75||||"8013030"|"13674927"
0|7|14||2|4|5||||"8013031"|"13382118"
0|3|6||5|40|75||||"8013031"|"13528523"
3|7|11||5|40|75||||"8013032"|"13235713"
0|3|6||75|162|250||||"8013032"|"13382119"
0|6|11||2|4|5||||"8013032"|"13674928"
6|9|11||75|162|250||||"8013033"|"13235714"
0|7|13||2|4|5||||"8013033"|"13528524"
2|8|13||5|40|75||||"8013033"|"13674929"
0|13|26||2|4|5||||"8013034"|"13382120"
3|15|26||5|40|75||||"8013034"|"13528525"
0|2|3||75|162|250||||"8013034"|"13674930"
0|7|14||2|4|5||||"8013036"|"13235715"
11|17|23||5|40|75||||"8013036"|"13382121"
0|2|3||75|162|250||||"8013036"|"13528526"
7|17|26||5|40|75||||"8013037"|"13235716"
0|6|11||75|162|250||||"8013037"|"13382122"
0|16|31||2|4|5||||"8013037"|"13674931"
0|5|9||75|162|250||||"8013038"|"13235717"
0|9|17||2|4|5||||"8013038"|"13528527"
5|13|20||5|40|75||||"8013038"|"13674932"
0|9|17||2|4|5||||"8013039"|"13382123"
3|10|17||5|40|75||||"8013039"|"13528528"
0|3|6||75|162|250||||"8013039"|"13674933"
0|13|26||2|4|5||||"8013040"|"13235718"
3|15|26||5|40|75||||"8013040"|"13382124"
0|2|3||75|162|250||||"8013040"|"13528529"
0|1|1||250|625|1000||||"8013040"|"13674934"
0|12|23||2|4|5||||"8013041"|"13235719"
3|12|20||5|40|75||||"8013041"|"13382125"
0|12|23||2|4|5||||"8013042"|"13528530"
0|6|11||5|40|75||||"8013042"|"13674935"
0|2|3||2|4|5||||"8013044"|"13235720"
0|7|14||2|4|5||||"8013045"|"13382126"
0|3|6||5|40|75||||"8013045"|"13528531"
0|2|3||2|4|5||||"8013046"|"13674936"
0|7|14||2|4|5||||"8013047"|"13235721"
0|5|9||5|40|75||||"8013047"|"13382127"
0|3|6||75|162|250||||"8013047"|"13528532"
0|2|3||2|4|5||||"8013048"|"13674937"
0|9|17||2|4|5||||"8013050"|"13235722"
0|2|3||5|40|75||||"8013050"|"13382128"
0|6|11||2|4|5||||"8013051"|"13528533"
0|2|3||5|40|75||||"8013051"|"13674938"
0|12|23||2|4|5||||"8013052"|"13235723"
0|10|20||5|40|75||||"8013052"|"13382129"
0|5|9||75|162|250||||"8013052"|"13528534"
2|11|19||5|40|75||||"8013053"|"13235724"
3|7|11||75|162|250||||"8013053"|"13382130"
0|10|19||2|4|5||||"8013053"|"13674939"
0|5|9||75|162|250||||"8013054"|"13235725"
0|12|23||2|4|5||||"8013054"|"13528535"
0|10|20||5|40|75||||"8013054"|"13674940"
0|6|11||2|4|5||||"8013056"|"13382131"
3|6|9||5|40|75||||"8013056"|"13528536"
0|2|3||75|162|250||||"8013056"|"13674941"
0|10|19||2|4|5||||"8013057"|"13235726"
2|11|19||5|40|75||||"8013057"|"13382132"
3|6|9||75|162|250||||"8013057"|"13528537"
3|6|9||5|40|75||||"8013058"|"13235727"
0|3|6||75|162|250||||"8013058"|"13382133"
0|6|11||2|4|5||||"8013058"|"13674942"
0|3|6||75|162|250||||"8013059"|"13235728"
0|13|26||2|4|5||||"8013059"|"13528538"
3|13|23||5|40|75||||"8013059"|"13674943"
0|10|20||2|4|5||||"8013060"|"13382134"
2|11|20||5|40|75||||"8013060"|"13528539"
0|5|9||75|162|250||||"8013060"|"13674944"
0|20|40||2|4|5||||"8013061"|"13235729"
0|16|31||5|40|75||||"8013061"|"13382135"
0|6|11||75|162|250||||"8013061"|"13528540"
5|13|20||5|40|75||||"8013062"|"13235730"
0|5|9||75|162|250||||"8013062"|"13382136"
0|9|17||2|4|5||||"8013062"|"13674945"
0|2|3||75|162|250||||"8013063"|"13235731"
0|7|14||2|4|5||||"8013063"|"13528541"
0|5|9||5|40|75||||"8013063"|"13674946"
0|13|26||2|4|5||||"8013064"|"13382137"
0|12|23||5|40|75||||"8013064"|"13528542"
2|11|20||5|40|75||||"8013065"|"13235732"
0|5|9||75|162|250||||"8013065"|"13382138"
0|10|20||2|4|5||||"8013065"|"13674947"
0|5|9||75|162|250||||"8013066"|"13235733"
0|9|17||2|4|5||||"8013066"|"13528543"
5|13|20||5|40|75||||"8013066"|"13674948"
0|6|11||2|4|5||||"8013067"|"13382139"
3|7|11||5|40|75||||"8013067"|"13528544"
0|2|3||75|162|250||||"8013067"|"13674949"
0|10|20||2|4|5||||"8013068"|"13235734"
2|11|20||5|40|75||||"8013068"|"13382140"
0|5|9||75|162|250||||"8013068"|"13528545"
12|25|38||5|40|75||||"8013069"|"13235735"
3|10|17||75|162|250||||"8013069"|"13382141"
0|14|27||2|4|5||||"8013069"|"13674950"
0|6|11||75|162|250||||"8013070"|"13235736"
0|12|23||2|4|5||||"8013070"|"13528546"
5|14|23||5|40|75||||"8013070"|"13674951"
0|12|23||2|4|5||||"8013071"|"13382142"
0|10|20||5|40|75||||"8013071"|"13528547"
0|2|3||75|162|250||||"8013071"|"13674952"
0|7|14||2|4|5||||"8013072"|"13235737"
0|3|6||5|40|75||||"8013072"|"13382143"
0|6|11||75|162|250||||"8013073"|"13235738"
0|20|40||2|4|5||||"8013073"|"13528548"
0|16|31||5|40|75||||"8013073"|"13674953"
0|6|11||2|4|5||||"8013074"|"13382144"
0|2|3||5|40|75||||"8013074"|"13528549"
0|12|23||5|40|75||||"8013075"|"13235739"
0|13|26||2|4|5||||"8013075"|"13674954"
0|12|23||2|4|5||||"8013076"|"13382145"
0|9|17||5|40|75||||"8013076"|"13528550"
0|2|3||75|162|250||||"8013076"|"13674955"
0|14|27||2|4|5||||"8013077"|"13235740"
12|25|38||5|40|75||||"8013077"|"13382146"
3|10|17||75|162|250||||"8013077"|"13528551"
0|2|3||2|4|5||||"8013078"|"13674956"
0|2|3||2|4|5||||"8013079"|"13235741"
0|10|20||2|4|5||||"8013080"|"13382147"
2|11|20||5|40|75||||"8013080"|"13528552"
0|5|9||75|162|250||||"8013080"|"13674957"
0|16|31||2|4|5||||"8013081"|"13235742"
0|9|17||5|40|75||||"8013081"|"13382148"
0|5|9||75|162|250||||"8013081"|"13528553"
3|6|9||75|162|250||||"8022072"|"13239508"
0|8|16||2|4|5||||"8022072"|"13532318"
22|30|38||5|40|75||||"8022072"|"13678723"
0|7|14||2|4|5||||"8022082"|"13239514"
0|6|11||5|40|75||||"8022082"|"13385920"
0|2|3||75|162|250||||"8022082"|"13532325"
19|35|51||5|40|75||||"8022083"|"13239515"
0|7|14||75|162|250||||"8022083"|"13385921"
0|14|28||2|4|5||||"8022083"|"13678730"
0|6|11||2|4|5||||"8022084"|"13532326"
0|2|3||5|40|75||||"8022084"|"13678731"
0|7|14||2|4|5||||"8022085"|"13239516"
3|9|14||5|40|75||||"8022085"|"13385922"
0|6|11||2|4|5||||"8022086"|"13532327"
0|2|3||5|40|75||||"8022086"|"13678732"
0|7|14||2|4|5||||"8022087"|"13239517"
0|5|9||5|40|75||||"8022087"|"13385923"
3|9|14||75|162|250||||"8022089"|"13239518"
0|10|19||2|4|5||||"8022089"|"13532328"
15|21|27||5|40|75||||"8022089"|"13678733"
2|10|18||5|40|75||||"8022098"|"13239524"
6|10|14||75|162|250||||"8022098"|"13385930"
0|9|18||2|4|5||||"8022098"|"13678739"
0|6|11||75|162|250||||"8022099"|"13239525"
0|1|1||250|625|1000||||"8022099"|"13385931"
0|12|23||2|4|5||||"8022099"|"13532335"
0|12|23||5|40|75||||"8022099"|"13678740"
0|5|9||75|162|250||||"8022100"|"13239526"
0|12|23||2|4|5||||"8022100"|"13532336"
0|10|20||5|40|75||||"8022100"|"13678741"
0|10|20||2|4|5||||"8022101"|"13385932"
2|11|20||5|40|75||||"8022101"|"13532337"
0|5|9||75|162|250||||"8022101"|"13678742"
0|12|23||2|4|5||||"8022102"|"13239527"
0|10|20||5|40|75||||"8022102"|"13385933"
0|5|9||75|162|250||||"8022102"|"13532338"
0|10|20||2|4|5||||"8022103"|"13678743"
2|11|20||5|40|75||||"8022103"|"13239528"
0|5|9||75|162|250||||"8022103"|"13385934"
0|3|6||75|162|250||||"8022104"|"13239529"
0|6|11||2|4|5||||"8022104"|"13532339"
3|6|9||5|40|75||||"8022104"|"13678744"
0|10|20||2|4|5||||"8022105"|"13385935"
2|11|20||5|40|75||||"8022105"|"13532340"
0|5|9||75|162|250||||"8022105"|"13678745"
0|10|19||2|4|5||||"8022106"|"13239530"
4|13|22||5|40|75||||"8022106"|"13385936"
3|9|14||75|162|250||||"8022106"|"13532341"
0|10|19||2|4|5||||"8022139"|"13385958"
0|9|17||5|40|75||||"8022139"|"13532363"
9|13|17||75|162|250||||"8022139"|"13678768"
0|9|17||2|4|5||||"8022140"|"13239553"
5|13|20||5|40|75||||"8022140"|"13385959"
0|5|9||75|162|250||||"8022140"|"13532364"
2|11|20||5|40|75||||"8022141"|"13239554"
0|5|9||75|162|250||||"8022141"|"13385960"
0|10|20||2|4|5||||"8022141"|"13678769"
0|5|9||75|162|250||||"8022142"|"13239555"
0|10|20||2|4|5||||"8022142"|"13532365"
2|11|20||5|40|75||||"8022142"|"13678770"
2|8|13||5|40|75||||"8025813"|"13241127"
6|9|11||75|162|250||||"8025813"|"13387533"
0|7|13||2|4|5||||"8025813"|"13680342"
0|6|11||75|162|250||||"8025814"|"13241128"
0|3|6||250|625|1000||||"8025814"|"13387534"
0|7|14||2|4|5||||"8025814"|"13533938"
2|7|11||5|40|75||||"8025814"|"13680343"
0|5|9||75|162|250||||"8025815"|"13241129"
0|10|20||2|4|5||||"8025815"|"13533939"
2|11|20||5|40|75||||"8025815"|"13680344"
0|9|18||2|4|5||||"8025816"|"13387535"
2|10|18||5|40|75||||"8025816"|"13533940"
6|9|11||75|162|250||||"8025816"|"13680345"
2|11|19||5|40|75||||"8025820"|"13241131"
3|7|11||75|162|250||||"8025820"|"13387537"
0|10|19||2|4|5||||"8025820"|"13680346"
0|5|9||75|162|250||||"8025821"|"13241132"
0|9|17||2|4|5||||"8025821"|"13533942"
5|13|20||5|40|75||||"8025821"|"13680347"
0|7|14||2|4|5||||"8025827"|"13241135"
3|9|14||5|40|75||||"8025827"|"13387541"
0|6|11||75|162|250||||"8025828"|"13241136"
0|19|37||2|4|5||||"8025828"|"13533946"
2|15|28||5|40|75||||"8025828"|"13680351"
0|3|6||75|162|250||||"8025831"|"13241138"
0|6|11||2|4|5||||"8025831"|"13533948"
3|6|9||5|40|75||||"8025831"|"13680353"
0|12|23||2|4|5||||"8025832"|"13387544"
0|9|17||5|40|75||||"8025832"|"13533949"
0|5|9||75|162|250||||"8025832"|"13680354"
0|10|20||2|4|5||||"8025833"|"13241139"
2|11|20||5|40|75||||"8025833"|"13387545"
0|5|9||75|162|250||||"8025833"|"13533950"
4|16|27||5|40|75||||"8025834"|"13241140"
3|9|14||75|162|250||||"8025834"|"13387546"
0|15|30||2|4|5||||"8025834"|"13680355"
0|6|11||75|162|250||||"8025835"|"13241141"
0|3|6||250|625|1000||||"8025835"|"13387547"
0|7|14||2|4|5||||"8025835"|"13533951"
2|7|11||5|40|75||||"8025835"|"13680356"
0|12|23||2|4|5||||"8025836"|"13533952"
3|12|20||5|40|75||||"8025836"|"13680357"
0|2|10||75|162|250|"Nonflat"|"Subangular"||"8033020"|"13244432"
0|3|14||250|450|610|"Nonflat"|"Subangular"||"8033020"|"13390837"
0|1|2||2|4|5|"Nonflat"|"Subangular"||"8033020"|"13537242"
5|5|10||5|40|75|"Nonflat"|"Subangular"||"8033020"|"13683647"
5|10|20||5|40|75|"Nonflat"|"Subangular"||"8033022"|"13390838"
2|3|10||2|4|5|"Nonflat"|"Subangular"||"8033022"|"13537243"
0|1|5||75|162|250|"Nonflat"|"Subangular"||"8033022"|"13683648"
5|10|20||5|40|75|"Nonflat"|"Subangular"||"8033023"|"13244433"
2|3|10||2|4|5|"Nonflat"|"Subangular"||"8033023"|"13390839"
0|1|5||75|162|250|"Nonflat"|"Subangular"||"8033023"|"13537244"
5|15|20||5|75|75|"Nonflat"|"Subangular"||"8033024"|"13244434"
0|2|5||75|160|250|"Nonflat"|"Subangular"||"8033024"|"13390840"
2|3|5||2|4|5|"Nonflat"|"Subangular"||"8033024"|"13683649"
0|2|3||75|162|250|"Nonflat"|"Angular"||"8033025"|"13244435"
0|2|3||250|410|610|"Nonflat"|"Angular"||"8033025"|"13390841"
5|6|8||5|40|75|"Nonflat"|"Angular"||"8033025"|"13537245"
0|3|5||2|4|5|"Nonflat"|"Angular"||"8033025"|"13683650"
0|2|4||75|162|250|"Nonflat"|"Subangular"||"8033027"|"13244436"
3|10|30||5|40|75|"Nonflat"|"Subangular"||"8033027"|"13537246"
0|2|5||2|4|5|"Nonflat"|"Subangular"||"8033027"|"13683651"
0|10|20|"Wood fragments"|2|16|30|"Nonflat"|"Subrounded"||"8033028"|"13390842"
0|2|5||75|162|250|"Nonflat"|"Subrounded"||"8033029"|"13244437"
0|10|15||5|40|75|"Nonflat"|"Subrounded"||"8033029"|"13537247"
0|3|5||2|4|5|"Nonflat"|"Subrounded"||"8033029"|"13683652"
0|5|9||75|162|250||||"8033816"|"13244802"
0|9|17||2|4|5||||"8033816"|"13537612"
5|13|20||5|40|75||||"8033816"|"13684017"
0|3|6||250|625|1000||||"8033817"|"13244803"
0|10|20||2|4|5||||"8033817"|"13391208"
6|13|20||5|40|75||||"8033817"|"13537613"
0|6|11||75|162|250||||"8033817"|"13684018"
0|11|22||2|4|5||||"8033818"|"13391209"
0|10|19||5|40|75||||"8033818"|"13537614"
3|6|9||75|162|250||||"8033818"|"13684019"
0|10|20||2|4|5||||"8033819"|"13244804"
2|11|20||5|40|75||||"8033819"|"13391210"
0|5|9||75|162|250||||"8033819"|"13537615"
4|13|22||5|40|75||||"8033820"|"13244805"
3|9|14||75|162|250||||"8033820"|"13391211"
0|10|19||2|4|5||||"8033820"|"13684020"
9|12|14||75|162|250||||"8033821"|"13244806"
1|2|3||250|625|1000||||"8033821"|"13391212"
0|6|12||2|4|5||||"8033821"|"13537616"
2|6|10||5|40|75||||"8033821"|"13684021"
0|5|9||75|162|250||||"8033822"|"13244807"
0|10|20||2|4|5||||"8033822"|"13537617"
2|11|20||5|40|75||||"8033822"|"13684022"
0|10|19||2|4|5||||"8033823"|"13391213"
4|13|22||5|40|75||||"8033823"|"13537618"
3|9|14||75|162|250||||"8033823"|"13684023"
0|10|19||2|4|5||||"8033824"|"13244808"
2|11|19||5|40|75||||"8033824"|"13391214"
3|7|11||75|162|250||||"8033824"|"13537619"
5|13|20||5|40|75||||"8033825"|"13244809"
0|5|9||75|162|250||||"8033825"|"13391215"
0|9|17||2|4|5||||"8033825"|"13684024"
0|3|6||75|162|250||||"8033827"|"13244810"
0|10|20||2|4|5||||"8033827"|"13537620"
8|16|23||5|40|75||||"8033827"|"13684025"
0|12|23||2|4|5||||"8033828"|"13391216"
0|6|11||5|40|75||||"8033828"|"13537621"
2|8|13||5|40|75||||"8033829"|"13244811"
6|9|11||75|162|250||||"8033829"|"13391217"
0|7|13||2|4|5||||"8033829"|"13684026"
0|12|23||2|4|5||||"8033830"|"13537622"
0|6|11||5|40|75||||"8033830"|"13684027"
0|16|31||2|4|5||||"8033832"|"13244812"
0|9|17||5|40|75||||"8033832"|"13391218"
0|5|9||75|162|250||||"8033833"|"13244813"
0|10|20||2|4|5||||"8033833"|"13537623"
2|11|20||5|40|75||||"8033833"|"13684028"
0|6|11||2|4|5||||"8033834"|"13391219"
0|2|3||5|40|75||||"8033834"|"13537624"
2|11|20||5|40|75||||"8033835"|"13244814"
0|5|9||75|162|250||||"8033835"|"13391220"
0|10|20||2|4|5||||"8033835"|"13684029"
0|3|6||75|162|250||||"8033836"|"13244815"
0|10|20||2|4|5||||"8033836"|"13537625"
3|13|23||5|40|75||||"8033836"|"13684030"
0|1|1||250|625|1000||||"8033837"|"13244816"
0|17|34||2|4|5||||"8033837"|"13391221"
3|19|34||5|40|75||||"8033837"|"13537626"
0|2|3||75|162|250||||"8033837"|"13684031"
0|11|22||2|4|5||||"8033838"|"13391222"
0|10|19||5|40|75||||"8033838"|"13537627"
3|6|9||75|162|250||||"8033838"|"13684032"
0|9|17||2|4|5||||"8033839"|"13244817"
3|10|17||5|40|75||||"8033839"|"13391223"
0|3|6||75|162|250||||"8033839"|"13537628"
3|13|23||5|40|75||||"8033840"|"13244818"
0|3|6||75|162|250||||"8033840"|"13391224"
0|12|23||2|4|5||||"8033840"|"13684033"
0|6|11||75|162|250||||"8033841"|"13244819"
0|16|31||2|4|5||||"8033841"|"13537629"
7|21|34||5|40|75||||"8033841"|"13684034"
0|1|1||250|625|1000||||"8033842"|"13244820"
0|8|16||2|4|5||||"8033842"|"13391225"
10|18|25||5|40|75||||"8033842"|"13537630"
2|4|6||75|162|250||||"8033842"|"13684035"
0|6|11||2|4|5||||"8033843"|"13391226"
0|2|3||5|40|75||||"8033843"|"13537631"
3|12|20||5|40|75||||"8033844"|"13244821"
0|12|23||2|4|5||||"8033844"|"13684036"
0|12|23||2|4|5||||"8033845"|"13391227"
0|6|11||5|40|75||||"8033845"|"13537632"
0|2|3||2|4|5||||"8033846"|"13684037"
0|9|17||2|4|5||||"8033847"|"13244822"
5|13|20||5|40|75||||"8033847"|"13391228"
0|5|9||75|162|250||||"8033847"|"13537633"
0|12|23||5|40|75||||"8033848"|"13244823"
0|2|3||75|162|250||||"8033848"|"13391229"
0|14|28||2|4|5||||"8033848"|"13684038"
0|14|27||2|4|5||||"8033849"|"13537634"
12|25|38||5|40|75||||"8033849"|"13684039"
3|10|17||75|162|250||||"8033849"|"13244824"
0|2|3||2|4|5||||"8033851"|"13391230"
0|7|14||2|4|5||||"8033852"|"13537635"
0|3|6||5|40|75||||"8033852"|"13684040"
0|2|3||2|4|5||||"8033853"|"13244825"
0|12|23||2|4|5||||"8033854"|"13391231"
0|10|20||5|40|75||||"8033854"|"13537636"
0|5|9||75|162|250||||"8033854"|"13684041"
0|10|19||2|4|5||||"8033855"|"13244826"
4|12|19||5|40|75||||"8033855"|"13391232"
3|9|14||75|162|250||||"8033855"|"13537637"
2|11|20||5|40|75||||"8033856"|"13244827"
0|5|9||75|162|250||||"8033856"|"13391233"
0|10|20||2|4|5||||"8033856"|"13684042"
3|9|14||75|162|250||||"8033857"|"13244828"
0|10|19||2|4|5||||"8033857"|"13537638"
15|21|27||5|40|75||||"8033857"|"13684043"
0|6|11||2|4|5||||"8033858"|"13391234"
3|7|11||5|40|75||||"8033858"|"13537639"
0|2|3||75|162|250||||"8033858"|"13684044"
0|10|20||2|4|5||||"8033859"|"13244829"
2|11|20||5|40|75||||"8033859"|"13391235"
0|5|9||75|162|250||||"8033859"|"13537640"
2|11|20||5|40|75||||"8033860"|"13244830"
0|5|9||75|162|250||||"8033860"|"13391236"
0|10|20||2|4|5||||"8033860"|"13684045"
0|5|9||75|162|250||||"8033861"|"13244831"
0|10|20||2|4|5||||"8033861"|"13537641"
2|11|20||5|40|75||||"8033861"|"13684046"
0|6|11||2|4|5||||"8033863"|"13391237"
3|6|9||5|40|75||||"8033863"|"13537642"
0|3|6||75|162|250||||"8033863"|"13684047"
0|7|14||2|4|5||||"8033864"|"13244832"
0|5|9||5|40|75||||"8033864"|"13391238"
0|3|6||75|162|250||||"8033864"|"13537643"
0|12|23||5|40|75||||"8033865"|"13244833"
0|13|26||2|4|5||||"8033865"|"13684048"
0|16|31||2|4|5||||"8033866"|"13391239"
0|9|17||5|40|75||||"8033866"|"13537644"
0|3|6||75|162|250||||"8033866"|"13684049"
0|10|19||2|4|5||||"8033867"|"13244834"
2|11|19||5|40|75||||"8033867"|"13391240"
3|6|9||75|162|250||||"8033867"|"13537645"
2|7|11||5|40|75||||"8033868"|"13244835"
0|5|9||75|162|250||||"8033868"|"13391241"
0|9|17||2|4|5||||"8033868"|"13684050"
0|3|6||75|162|250||||"8033870"|"13244836"
0|6|11||2|4|5||||"8033870"|"13537646"
3|6|9||5|40|75||||"8033870"|"13684051"
0|14|28||2|4|5||||"8033871"|"13391242"
7|18|28||5|40|75||||"8033871"|"13537647"
0|6|11||75|162|250||||"8033871"|"13684052"
0|16|31||2|4|5||||"8033872"|"13244837"
0|9|17||5|40|75||||"8033872"|"13391243"
0|3|6||75|162|250||||"8033872"|"13537648"
3|7|11||5|40|75||||"8033873"|"13244838"
0|2|3||75|162|250||||"8033873"|"13391244"
0|6|11||2|4|5||||"8033873"|"13684053"
0|6|11||75|162|250||||"8033874"|"13244839"
0|14|28||2|4|5||||"8033874"|"13537649"
7|18|28||5|40|75||||"8033874"|"13684054"
0|12|23||2|4|5||||"8033875"|"13391245"
0|10|20||5|40|75||||"8033875"|"13537650"
0|3|6||75|162|250||||"8033875"|"13684055"
0|14|28||2|4|5||||"8033876"|"13244840"
0|13|26||5|40|75||||"8033876"|"13391246"
0|6|11||75|162|250||||"8033876"|"13537651"
0|2|3||5|40|75||||"8033877"|"13244841"
0|6|11||2|4|5||||"8033877"|"13684056"
0|10|20||2|4|5||||"8033878"|"13391247"
2|11|20||5|40|75||||"8033878"|"13537652"
0|5|9||75|162|250||||"8033878"|"13684057"
0|2|3||2|4|5||||"8033879"|"13244842"
0|2|3||2|4|5||||"8033880"|"13391248"
0|6|11||2|4|5||||"8033881"|"13537653"
0|2|3||5|40|75||||"8033881"|"13684058"
0|1|1||250|625|1000||||"8042855"|"13248592"
0|8|16||2|4|5||||"8042855"|"13394997"
7|16|24||5|40|75||||"8042855"|"13541402"
3|13|23||75|162|250||||"8042855"|"13687807"
0|3|6||250|625|1000||||"8042856"|"13248593"
0|12|23||2|4|5||||"8042856"|"13394998"
2|11|20||5|40|75||||"8042856"|"13541403"
0|3|6||75|162|250||||"8042856"|"13687808"
0|12|23||2|4|5||||"8042857"|"13394999"
5|13|20||5|40|75||||"8042857"|"13541404"
0|3|6||75|162|250||||"8042857"|"13687809"
0|13|26||2|4|5||||"8042865"|"13248599"
11|23|34||5|40|75||||"8042865"|"13395005"
0|6|11||75|162|250||||"8042865"|"13541410"
8|16|23||5|40|75||||"8042866"|"13248600"
0|3|6||75|162|250||||"8042866"|"13395006"
0|10|20||2|4|5||||"8042866"|"13687815"
0|2|3||2|4|5||||"8042867"|"13541411"
9|22|34||5|40|75||||"8042868"|"13248601"
0|6|11||75|162|250||||"8042868"|"13395007"
