site,comparison,outlet,duration_min,F,S,reference_probability,rain_mm,probability30,probability_change_pp,threshold10_mm_h,threshold30_mm_h,threshold_change_mm_h,threshold_change_pct
moscow_mountain,native,nested_20000,30,0.25,0.75,0.5,8.970852479827636,0.4857280897078757,-1.4271910292124323,17.941704959655272,18.21616416967544,0.2744592100201686,1.529727585183971
moscow_mountain,native,nested_20000,30,0.25,0.75,0.75,11.571245296230652,0.7359369540608461,-1.4063045939153862,23.142490592461304,23.49650765495279,0.35401706249148646,1.529727585183971
moscow_mountain,native,nested_20000,30,0.75,0.25,0.25,7.97496985911329,0.24060303372807046,-0.9396966271929541,15.94993971822658,16.25656498708682,0.30662526886023933,1.9224227443934927
moscow_mountain,native,nested_20000,30,0.75,0.25,0.5,11.230316479033718,0.4821362148223415,-1.786378517765852,22.460632958067436,22.892421274588063,0.43178831652062755,1.9224227443934927
moscow_mountain,native,nested_20000,30,0.75,0.25,0.75,14.485663098954145,0.7323160336273455,-1.7683966372654458,28.97132619790829,29.52827756208931,0.5569513641810211,1.9224227443934927
moscow_mountain,native,nested_20000,30,0.75,0.75,0.25,5.200956651954254,0.2438440955351081,-0.6155904464891893,10.401913303908508,10.531458665880441,0.12954536197193356,1.2453993624736093
moscow_mountain,native,nested_20000,30,0.75,0.75,0.5,7.323963629584943,0.4883471029143934,-1.1652897085606573,14.647927259169887,14.830352451871185,0.18242519270129876,1.2453993624736093
moscow_mountain,native,nested_20000,30,0.75,0.75,0.75,9.446970607215633,0.7385563150859726,-1.1443684914027363,18.893941214431266,19.129246237861928,0.23530502343066217,1.245399362473587
moscow_mountain,native,nested_20000,60,0.25,0.25,0.25,16.868713162796517,0.23681947310800724,-1.3180526891992757,16.868713162796517,17.39606540856983,0.5273522457733115,3.1262150270974676
moscow_mountain,native,nested_20000,60,0.25,0.25,0.5,24.716715202331603,0.4738020099244695,-2.6197990075530475,24.716715202331603,25.489412867191774,0.7726976648601713,3.1262150270974454
moscow_mountain,native,nested_20000,60,0.25,0.25,0.75,32.56471724186669,0.7232059764384543,-2.67940235615457,32.56471724186669,33.582760325813716,1.0180430839470276,3.1262150270974454
moscow_mountain,native,nested_20000,60,0.25,0.75,0.25,10.267517405683058,0.24191967630465397,-0.8080323695346031,10.267517405683058,10.460530590103525,0.193013184420467,1.879842777901053
moscow_mountain,native,nested_20000,60,0.25,0.75,0.5,15.044378376825687,0.484044813149566,-1.595518685043401,15.044378376825687,15.327189037222553,0.28281066039686564,1.879842777901053
moscow_mountain,native,nested_20000,60,0.25,0.75,0.75,19.821239347968316,0.733899637843945,-1.6100362156055037,19.821239347968316,20.19384748434158,0.3726081363732625,1.879842777901053
moscow_mountain,native,nested_20000,60,0.75,0.25,0.25,12.429256584950695,0.24024127889356683,-0.9758721106433166,12.429256584950695,12.713224106283699,0.28396752133300396,2.284670200443295
moscow_mountain,native,nested_20000,60,0.75,0.25,0.5,18.211845338888985,0.48068863431912506,-1.9311365680874937,18.211845338888985,18.6279259422974,0.4160806034084139,2.284670200443273
moscow_mountain,native,nested_20000,60,0.75,0.25,0.75,23.994434092827273,0.7304268585234325,-1.9573141476567524,23.994434092827273,24.5426277783111,0.5481936854838274,2.284670200443273
moscow_mountain,native,nested_20000,60,0.75,0.75,0.25,8.43394204056135,0.24334952831646897,-0.6650471683531028,8.43394204056135,8.563738189807776,0.12979614924642568,1.5389736925176534
moscow_mountain,native,nested_20000,60,0.75,0.75,0.5,12.357750199302554,0.4868926462564758,-1.3107353743524175,12.357750199302554,12.54793272385687,0.1901825245543165,1.5389736925176756
moscow_mountain,native,nested_20000,60,0.75,0.75,0.75,16.28155835804376,0.7368227808223843,-1.3177219177615718,16.28155835804376,16.532127257905966,0.25056889986220554,1.5389736925176756
moscow_mountain,native,nested_100000,15,0.25,0.25,0.25,6.729370757586865,0.21365452147813102,-3.634547852186898,26.91748303034746,29.203586679624795,2.2861036492773366,8.493006744723953
moscow_mountain,native,nested_100000,15,0.25,0.25,0.5,9.560420845326655,0.4278998829228583,-7.21001170771417,38.24168338130662,41.489552130176975,3.247868748870353,8.493006744723953
moscow_mountain,native,nested_100000,15,0.25,0.25,0.75,12.391470933066445,0.6730882951855279,-7.691170481447207,49.56588373226578,53.77551758072915,4.209633848463369,8.493006744723953
moscow_mountain,native,nested_100000,15,0.25,0.75,0.25,4.191241816217713,0.22689402377793663,-2.3105976222063367,16.76496726487085,17.624255291979722,0.859288027108871,5.125497792706191
moscow_mountain,native,nested_100000,15,0.25,0.75,0.5,5.9544996212902355,0.45490171691644443,-4.509828308355557,23.817998485160942,25.038789471784657,1.2207909866237152,5.1254977927061685
moscow_mountain,native,nested_100000,15,0.25,0.75,0.75,7.717757426362758,0.7035298218668744,-4.6470178133125595,30.871029705451033,32.4533236515896,1.5822939461385666,5.125497792706191
moscow_mountain,native,nested_100000,15,0.75,0.25,0.25,4.721722895311479,0.22407971278171682,-2.5920287218283184,18.886891581245916,19.984584563522755,1.0976929822768398,5.811930340971583
moscow_mountain,native,nested_100000,15,0.75,0.25,0.5,6.70815439070557,0.44923078623354673,-5.076921376645327,26.83261756282228,28.39211060423282,1.5594930414105406,5.811930340971583
moscow_mountain,native,nested_100000,15,0.75,0.25,0.75,8.694585886099661,0.6973034181091571,-5.269658189084292,34.778343544398645,36.79963664494288,2.0212931005442343,5.811930340971583
moscow_mountain,native,nested_100000,15,0.75,0.75,0.25,3.313698923382656,0.23160417193212413,-1.8395828067875875,13.254795693530625,13.786222677785862,0.531426984255237,4.009318563202102
moscow_mountain,native,nested_100000,15,0.75,0.75,0.5,4.707773936593819,0.46430783298172074,-3.5692167018279264,18.831095746375276,19.586094363789062,0.7549986174137864,4.009318563202102
moscow_mountain,native,nested_100000,15,0.75,0.75,0.75,6.101848949804981,0.713665041085813,-3.633495891418703,24.407395799219923,25.385966049792263,0.9785702505723393,4.009318563202124
moscow_mountain,native,nested_100000,30,0.25,0.25,0.25,10.315260272593184,0.21345035007221902,-3.654964992778098,20.630520545186368,22.337228240942647,1.706707695756279,8.272732101054503
moscow_mountain,native,nested_100000,30,0.25,0.25,0.5,14.525902852466121,0.42810660968748476,-7.1893390312515235,29.051805704932242,31.45518376142016,2.4033780564879166,8.272732101054526
moscow_mountain,native,nested_100000,30,0.25,0.25,0.75,18.736545432339057,0.6737270842300932,-7.627291576990681,37.47309086467811,40.573139281897674,3.1000484172195613,8.272732101054547
moscow_mountain,native,nested_100000,30,0.25,0.75,0.25,6.104121232159377,0.22788354376209685,-2.211645623790315,12.208242464318754,12.78636503304192,0.578122568723165,4.73551021297991
moscow_mountain,native,nested_100000,30,0.25,0.75,0.5,8.59579590576171,0.4572642706821983,-4.273572931780167,17.19159181152342,18.00570139753193,0.8141095860085095,4.73551021297991
moscow_mountain,native,nested_100000,30,0.25,0.75,0.75,11.087470579364043,0.7063202017741336,-4.367979822586642,22.174941158728085,23.22503776202194,1.0500966032938557,4.73551021297991
moscow_mountain,native,nested_100000,30,0.75,0.25,0.25,7.561921292042049,0.2228105028574461,-2.7189497142553893,15.123842584084098,16.02122498134313,0.8973823972590331,5.9335608147853325
moscow_mountain,native,nested_100000,30,0.75,0.25,0.5,10.64866335540208,0.44712695129569735,-5.287304870430265,21.29732671080416,22.561016543113244,1.2636898323090833,5.9335608147853325
moscow_mountain,native,nested_100000,30,0.75,0.25,0.75,13.73540541876211,0.6952523606055644,-5.4747639394435605,27.47081083752422,29.10080810488336,1.6299972673591405,5.9335608147853325
moscow_mountain,native,nested_100000,30,0.75,0.75,0.25,5.0220588723067365,0.23170134973947376,-1.829865026052624,10.044117744613473,10.432184772590832,0.3880670279773586,3.8636248383833838
moscow_mountain,native,nested_100000,30,0.75,0.75,0.5,7.072040585569646,0.46481219564573223,-3.518780435426777,14.144081171139293,14.690555404428537,0.5464742332892438,3.8636248383833838
moscow_mountain,native,nested_100000,30,0.75,0.75,0.75,9.122022298832556,0.7143816190774458,-3.5618380922554205,18.244044597665113,18.948926036266243,0.7048814386011308,3.8636248383833838
moscow_mountain,native,nested_100000,60,0.25,0.25,0.25,15.507340860113255,0.2133734909136031,-3.662650908639689,15.507340860113255,16.990212373230218,1.4828715131169634,9.562384205606044
moscow_mountain,native,nested_100000,60,0.25,0.25,0.5,22.721977893976877,0.4250730798404529,-7.49269201595471,22.721977893976877,24.894740719311823,2.172762825334946,9.562384205606067
moscow_mountain,native,nested_100000,60,0.25,0.25,0.75,29.936614927840502,0.6683531027493089,-8.164689725069108,29.936614927840502,32.799269065393425,2.862654137552923,9.562384205606044
moscow_mountain,native,nested_100000,60,0.25,0.75,0.25,9.746705486209317,0.2265055761470349,-2.34944238529651,9.746705486209317,10.312404145920743,0.5656986597114262,5.803998699989821
moscow_mountain,native,nested_100000,60,0.25,0.75,0.5,14.281263860420093,0.45269137984961394,-4.730862015038606,14.281263860420093,15.110148229220993,0.8288843688008996,5.803998699989821
moscow_mountain,native,nested_100000,60,0.25,0.75,0.75,18.815822234630872,0.7002617135347904,-4.973828646520961,18.815822234630872,19.90789231252124,1.0920700778903694,5.803998699989821
moscow_mountain,native,nested_100000,60,0.75,0.25,0.25,11.674117682254002,0.22204911817876913,-2.795088182123087,11.674117682254002,12.495094701783136,0.8209770195291348,7.03245454495558
moscow_mountain,native,nested_100000,60,0.75,0.25,0.5,17.10538552680803,0.44340960064225826,-5.659039935774174,17.10538552680803,18.308313988720215,1.2029284619121867,7.03245454495558
moscow_mountain,native,nested_100000,60,0.75,0.25,0.75,22.536653371362057,0.6897805334544456,-6.021946654555443,22.536653371362057,24.121533275657292,1.584879904295235,7.03245454495558
moscow_mountain,native,nested_100000,60,0.75,0.75,0.25,8.079322095235593,0.23041154223670704,-1.9588457763292961,8.079322095235593,8.464204866032757,0.38488277079716404,4.763800307257604
moscow_mountain,native,nested_100000,60,0.75,0.75,0.5,11.838146830089178,0.4607478144279091,-3.9252185572090923,11.838146830089178,12.40209250515457,0.5639456750653924,4.763800307257582
moscow_mountain,native,nested_100000,60,0.75,0.75,0.75,15.596971564942763,0.7091633049245488,-4.0836695075451175,15.596971564942763,16.339980144276385,0.7430085793336225,4.763800307257582
moscow_mountain,native,nested_1000000,15,0.25,0.25,0.25,8.180986709974283,0.24810515816396067,-0.18948418360393293,32.72394683989713,32.85140175007671,0.12745491017957988,0.38948514005097135
moscow_mountain,native,nested_1000000,15,0.25,0.25,0.5,11.622732450756763,0.49640160291679386,-0.35983970832061396,46.49092980302705,46.67200506608136,0.18107526305431065,0.38948514005094914
moscow_mountain,native,nested_1000000,15,0.25,0.25,0.75,15.064478191539243,0.7464856796226786,-0.3514320377321356,60.25791276615697,60.49260838208602,0.23469561592904853,0.38948514005094914
moscow_mountain,native,nested_1000000,15,0.25,0.75,0.25,4.711977737036074,0.24890745710784423,-0.10925428921557678,18.847910948144296,18.89012285693295,0.042211908788654995,0.22396067609185
moscow_mountain,native,nested_1000000,15,0.25,0.75,0.5,6.694309438826206,0.4979274183943597,-0.2072581605640278,26.777237755304824,26.837208238020327,0.05997048271550298,0.22396067609185
moscow_mountain,native,nested_1000000,15,0.25,0.75,0.75,8.676641140616338,0.7479798422570328,-0.20201577429671547,34.70656456246535,34.78429361910771,0.07772905664235452,0.22396067609185
moscow_mountain,native,nested_1000000,15,0.75,0.25,0.25,5.393177750647963,0.2487497750313119,-0.12502249686880962,21.572711002591852,21.628028004771583,0.05531700217973068,0.2564211895903279
moscow_mountain,native,nested_1000000,15,0.75,0.25,0.5,7.662090683845212,0.49762779414990177,-0.23722058500982302,30.648362735380847,30.72695163169687,0.07858889631602395,0.2564211895903279
moscow_mountain,native,nested_1000000,15,0.75,0.25,0.75,9.93100361704246,0.7476868987981921,-0.23131012018079433,39.72401446816984,39.825875258622155,0.10186079045231367,0.2564211895903279
moscow_mountain,native,nested_1000000,15,0.75,0.75,0.25,3.6309514400096417,0.2491578268840897,-0.08421731159103107,14.523805760038567,14.548857986226276,0.02505222618770908,0.17249078238597004
moscow_mountain,native,nested_1000000,15,0.75,0.75,0.5,5.158494766587235,0.498402908270399,-0.15970917296009857,20.63397906634894,20.66957077827784,0.03559171192890176,0.17249078238597004
moscow_mountain,native,nested_1000000,15,0.75,0.75,0.75,6.686038093164827,0.7484442639960764,-0.1555736003923558,26.744152372659308,26.790283570329407,0.046131197670099766,0.17249078238599225
moscow_mountain,native,nested_1000000,30,0.25,0.25,0.25,12.47593438326414,0.2481036922527118,-0.18963077472881895,24.95186876652828,25.04622634110168,0.09435757457340088,0.37815834740193566
moscow_mountain,native,nested_1000000,30,0.25,0.25,0.5,17.568554360817714,0.49643050885804185,-0.35694911419581477,35.13710872163543,35.269982631301986,0.1328739096665572,0.37815834740193566
moscow_mountain,native,nested_1000000,30,0.25,0.25,0.75,22.661174338371293,0.7465309286970093,-0.34690713029906783,45.322348676742585,45.49373892150229,0.17139024475970643,0.37815834740191345
moscow_mountain,native,nested_1000000,30,0.25,0.75,0.25,6.8011335428321935,0.24896504990516527,-0.10349500948347301,13.602267085664387,13.630259916913904,0.02799283124951657,0.205795335977621
moscow_mountain,native,nested_1000000,30,0.25,0.75,0.5,9.577325488559234,0.49805410360016855,-0.19458963998314482,19.154650977118468,19.194070355452173,0.03941937833370446,0.2057953359776432
moscow_mountain,native,nested_1000000,30,0.25,0.75,0.75,12.353517434286276,0.7481128025789752,-0.18871974210248332,24.707034868572553,24.757880793990438,0.05084592541788524,0.205795335977621
moscow_mountain,native,nested_1000000,30,0.75,0.25,0.25,8.661601322521845,0.24868243605662377,-0.1317563943376232,17.32320264504369,17.368630806424918,0.04542816138122774,0.2622388152587085
moscow_mountain,native,nested_1000000,30,0.75,0.25,0.5,12.197227799673808,0.4975218063575032,-0.24781936424967954,24.394455599347616,24.458427330700157,0.06397173135254164,0.2622388152587085
moscow_mountain,native,nested_1000000,30,0.75,0.25,0.75,15.732854276825769,0.7475949119142946,-0.2405088085705387,31.465708553651538,31.548223854975394,0.08251530132385554,0.2622388152587085
moscow_mountain,native,nested_1000000,30,0.75,0.75,0.25,5.48449812150091,0.24916518274238508,-0.08348172576149171,10.96899624300182,10.987192623793808,0.01819638079198782,0.1658892061668471
moscow_mountain,native,nested_1000000,30,0.75,0.75,0.5,7.723245444336943,0.49843080805210616,-0.15691919478938443,15.446490888673885,15.47211494978974,0.025624061115854246,0.1658892061668471
moscow_mountain,native,nested_1000000,30,0.75,0.75,0.75,9.961992767172974,0.7484788827263542,-0.1521117273645789,19.92398553434595,19.957037275785673,0.033051741439724225,0.1658892061668471
moscow_mountain,native,nested_1000000,60,0.25,0.25,0.25,19.33172649444628,0.24804125175292244,-0.1958748247077563,19.33172649444628,19.417855812243317,0.08612931779703814,0.44553350070302145
moscow_mountain,native,nested_1000000,60,0.25,0.25,0.5,28.325621137859446,0.4961633046230394,-0.3836695376960575,28.325621137859446,28.451821269310827,0.12620013145138032,0.44553350070302145
moscow_mountain,native,nested_1000000,60,0.25,0.25,0.75,37.319515781272614,0.7461896073988524,-0.3810392601147572,37.319515781272614,37.485786726378336,0.1662709451057225,0.44553350070302145
moscow_mountain,native,nested_1000000,60,0.25,0.75,0.25,11.130698745755085,0.24887094656827055,-0.11290534317294487,11.130698745755085,11.159198066425448,0.028499320670363204,0.25604251198723116
moscow_mountain,native,nested_1000000,60,0.25,0.75,0.5,16.309146302193046,0.4977909029101465,-0.22090970898535067,16.309146302193046,16.350904650068856,0.041758347875809676,0.25604251198725336
moscow_mountain,native,nested_1000000,60,0.25,0.75,0.75,21.487593858631005,0.7478107447107932,-0.21892552892067707,21.487593858631005,21.54261123371226,0.05501737508125615,0.25604251198725336
moscow_mountain,native,nested_1000000,60,0.75,0.25,0.25,13.71696440184338,0.24860909485864377,-0.139090514135623,13.71696440184338,13.76027200252054,0.043307600677159996,0.3157229209644896
moscow_mountain,native,nested_1000000,60,0.75,0.25,0.5,20.098646487665896,0.49727761890225236,-0.2722381097747639,20.098646487665896,20.16210252143108,0.06345603376518483,0.3157229209644896
moscow_mountain,native,nested_1000000,60,0.75,0.25,0.75,26.48032857348841,0.7473002466141214,-0.2699753385878578,26.48032857348841,26.563933040341624,0.08360446685321321,0.3157229209644896
moscow_mountain,native,nested_1000000,60,0.75,0.75,0.25,9.007742288575479,0.24908602737600463,-0.09139726239953683,9.007742288575479,9.026397901404534,0.018655612829055812,0.20710642280159508
moscow_mountain,native,nested_1000000,60,0.75,0.75,0.5,13.198505340273918,0.49821223964357575,-0.17877603564242506,13.198505340273918,13.225840292547439,0.02733495227352023,0.20710642280159508
moscow_mountain,native,nested_1000000,60,0.75,0.75,0.75,17.389268391972358,0.748229279946884,-0.17707200531159595,17.389268391972358,17.425282683690344,0.036014291717986424,0.20710642280161728
topanga,controlled,terminal,15,0.25,0.25,0.25,10.499401615669855,0.24905111312689313,-0.09488868731068745,41.99760646267942,42.07925729483369,0.08165083215426705,0.1944178228986182
topanga,controlled,terminal,15,0.25,0.25,0.5,14.91650581991443,0.49820028145375556,-0.17997185462444443,59.66602327965772,59.78202466312821,0.11600138347048983,0.1944178228986182
topanga,controlled,terminal,15,0.25,0.25,0.75,19.333610024159007,0.7482464236806011,-0.17535763193988751,77.33444009663603,77.48479203142273,0.1503519347866984,0.194417822898596
topanga,controlled,terminal,15,0.25,0.75,0.25,5.398577220749663,0.24951180096893436,-0.04881990310656448,21.594308882998654,21.61587540671624,0.02156652371758483,0.09987133107354218
topanga,controlled,terminal,15,0.25,0.75,0.5,7.66976171407576,0.49907461865259584,-0.09253813474041639,30.67904685630304,30.709686428759106,0.0306395724560673,0.09987133107354218
topanga,controlled,terminal,15,0.25,0.75,0.75,9.940946207401856,0.7490993651913719,-0.09006348086281202,39.763784829607424,39.80349745080198,0.03971262119455332,0.09987133107356438
topanga,controlled,terminal,15,0.75,0.25,0.25,6.3120028378182695,0.24942926190440493,-0.05707380955950747,25.248011351273078,25.277498262051665,0.029486910778587117,0.11678904278178415
topanga,controlled,terminal,15,0.75,0.25,0.5,8.967466005406797,0.4989180469215645,-0.10819530784355047,35.86986402162719,35.91175609246517,0.04189207083798152,0.11678904278176194
topanga,controlled,terminal,15,0.75,0.25,0.75,11.622929172995324,0.7489467668049828,-0.10532331950171558,46.491716691981296,46.54601392287867,0.054297230897375925,0.11678904278176194
topanga,controlled,terminal,15,0.75,0.75,0.25,4.025460453361822,0.24963591299541488,-0.0364087004585123,16.101841813447287,16.113829692005556,0.011987878558269216,0.07445035603479422
topanga,controlled,terminal,15,0.75,0.75,0.5,5.718973945219079,0.49930998710319907,-0.06900128968009289,22.875895780876316,22.89292696673132,0.017031185855003628,0.07445035603477201
topanga,controlled,terminal,15,0.75,0.75,0.75,7.412487437076336,0.7493286442432617,-0.06713557567382678,29.649949748305342,29.672024241457088,0.022074493151745145,0.07445035603477201
topanga,controlled,terminal,30,0.25,0.25,0.25,15.88110753580295,0.2490581016009986,-0.09418983990014118,31.7622150716059,31.821684856185264,0.05946978457936325,0.18723437406771293
topanga,controlled,terminal,30,0.25,0.25,0.5,22.36370379015634,0.4982292771242241,-0.17707228757758986,44.72740758031268,44.81115266193239,0.0837450816197105,0.18723437406771293
topanga,controlled,terminal,30,0.25,0.25,0.75,28.84630004450973,0.7482830798258371,-0.1716920174162917,57.69260008901946,57.800620467679515,0.10802037866005776,0.18723437406769072
topanga,controlled,terminal,30,0.25,0.75,0.25,7.701318425112083,0.2495429433131636,-0.045705668683640455,15.402636850224166,15.41660845626937,0.013971606045204865,0.09070918298643704
topanga,controlled,terminal,30,0.25,0.75,0.5,10.84496176759702,0.4991413102466348,-0.08586897533652271,21.68992353519404,21.709598287623198,0.019674752429157394,0.09070918298643704
topanga,controlled,terminal,30,0.25,0.75,0.75,13.988605110081958,0.7491683799791213,-0.0831620020878665,27.977210220163915,28.002588118977023,0.025377898813108146,0.09070918298643704
topanga,controlled,terminal,30,0.75,0.25,0.25,10.176493331150404,0.24939616549665333,-0.060383450334666744,20.352986662300808,20.377389431144156,0.024402768843348355,0.11989772925340425
topanga,controlled,terminal,30,0.75,0.25,0.5,14.330491873269864,0.49886533140734896,-0.11346685926510447,28.660983746539728,28.695347615233523,0.03436386869379504,0.11989772925342645
topanga,controlled,terminal,30,0.75,0.25,0.75,18.484490415389324,0.7489007100042572,-0.10992899957428248,36.96898083077865,37.013305799322886,0.044324968544238175,0.11989772925342645
topanga,controlled,terminal,30,0.75,0.75,0.25,6.055260088761213,0.2496405864527629,-0.035941354723709185,12.110520177522426,12.119155878219596,0.008635700697169568,0.07130742999130746
topanga,controlled,terminal,30,0.75,0.75,0.5,8.526989864662786,0.4993248439479017,-0.06751560520982802,17.053979729325572,17.06614048398179,0.012160754656218131,0.07130742999128525
topanga,controlled,terminal,30,0.75,0.75,0.75,10.998719640564358,0.7493462826453312,-0.06537173546687924,21.997439281128717,22.013125089743987,0.015685808615270247,0.07130742999130746
topanga,controlled,terminal,60,0.25,0.25,0.25,25.860077636762533,0.24897761373655516,-0.10223862634448355,25.860077636762533,25.920011895244954,0.0599342584824214,0.23176364481296563
topanga,controlled,terminal,60,0.25,0.25,0.5,37.89122311165557,0.49799989069184464,-0.20001093081553623,37.89122311165557,37.979041191403354,0.08781807974778388,0.23176364481296563
topanga,controlled,terminal,60,0.25,0.25,0.75,49.92236858654861,0.748018400892027,-0.198159910797302,49.92236858654861,50.038070487561754,0.11570190101314637,0.23176364481296563
topanga,controlled,terminal,60,0.25,0.75,0.25,13.023745646881322,0.24948475254254499,-0.05152474574550148,13.023745646881322,13.038929708784007,0.015184061902685286,0.11658751878589335
topanga,controlled,terminal,60,0.25,0.75,0.5,19.082914559927573,0.4989926937202647,-0.10073062797352761,19.082914559927573,19.105162856525027,0.022248296597453532,0.11658751878589335
topanga,controlled,terminal,60,0.25,0.75,0.75,25.142083472973827,0.7490033201361739,-0.0996679863826122,25.142083472973827,25.171396004266047,0.02931253129222,0.11658751878589335
topanga,controlled,terminal,60,0.75,0.25,0.25,16.71021509015896,0.24933903666283325,-0.06609633371667534,16.71021509015896,16.735219901321692,0.02500481116273079,0.14963787735715606
topanga,controlled,terminal,60,0.75,0.25,0.5,24.484477468267745,0.49870756920964315,-0.12924307903568466,24.484477468267745,24.521115520633256,0.03663805236551099,0.14963787735717826
topanga,controlled,terminal,60,0.75,0.25,0.75,32.258739846376535,0.7487207231178657,-0.12792768821342504,32.258739846376535,32.30701113994482,0.04827129356828408,0.14963787735715606
topanga,controlled,terminal,60,0.75,0.75,0.25,10.20858003223729,0.24959606648217816,-0.04039335178218362,10.20858003223729,10.217906933865997,0.009326901628707418,0.09136335904949
topanga,controlled,terminal,60,0.75,0.75,0.5,14.95802097302293,0.49921042897974377,-0.078957102025623,14.95802097302293,14.97168712343121,0.013666150408280231,0.09136335904949
topanga,controlled,terminal,60,0.75,0.75,0.75,19.70746191380857,0.7492189824803919,-0.07810175196081293,19.70746191380857,19.72546731299642,0.018005399187853044,0.09136335904949
topanga,controlled,nested_20000,15,0.25,0.25,0.25,6.744373738177841,0.20449949664315034,-4.550050335684966,26.977494952711364,29.957848930179633,2.980353977468269,11.04755642691253
topanga,controlled,nested_20000,15,0.25,0.25,0.5,9.581735588346616,0.40876116354059006,-9.123883645940994,38.326942353386464,42.56113293658707,4.234190583200608,11.04755642691253
topanga,controlled,nested_20000,15,0.25,0.25,0.75,12.419097438515392,0.650270382782785,-9.972961721721497,49.67638975406157,55.164416942994514,5.488027188932946,11.04755642691253
topanga,controlled,nested_20000,15,0.25,0.75,0.25,4.197056806965257,0.22092515050780193,-2.9074849492198074,16.78822722786103,17.89617872614842,1.1079514982873917,6.599574113749673
topanga,controlled,nested_20000,15,0.25,0.75,0.5,5.962760981937594,0.44282964044005546,-5.717035955994454,23.851043927750375,25.42511124866525,1.5740673209148746,6.599574113749673
topanga,controlled,nested_20000,15,0.25,0.75,0.75,7.728465156909929,0.6901693941545648,-5.98306058454352,30.913860627639718,32.95404377118208,2.040183143542361,6.599574113749673
topanga,controlled,nested_20000,15,0.75,0.25,0.25,4.729104331224451,0.21741787619187813,-3.2582123808121866,18.916417324897804,20.33494386803606,1.418526543138256,7.4989175739488045
topanga,controlled,nested_20000,15,0.75,0.25,0.5,6.718641200886338,0.43565811307288094,-6.434188692711906,26.87456480354535,28.889866266520666,2.015301462975316,7.498917573948782
topanga,controlled,nested_20000,15,0.75,0.25,0.75,8.708178070548223,0.6820421756966083,-6.79578243033917,34.832712282192894,37.44478866500528,2.6120763828123827,7.498917573948782
topanga,controlled,nested_20000,15,0.75,0.75,0.25,3.3173327444999345,0.2268128072865361,-2.3187192713463896,13.269330977999738,13.952051073569402,0.682720095569664,5.145098096517442
topanga,controlled,nested_20000,15,0.75,0.75,0.5,4.712936508312526,0.4547385924491078,-4.526140755089219,18.851746033250105,19.82168685956716,0.9699408263170533,5.145098096517442
topanga,controlled,nested_20000,15,0.75,0.75,0.75,6.1085402721251185,0.7033519430037367,-4.664805699626329,24.434161088500474,25.691322645564917,1.2571615570644425,5.145098096517442
topanga,controlled,nested_20000,30,0.25,0.25,0.25,10.337705821440254,0.20425054593909206,-4.574945406090794,20.67541164288051,22.898808884646982,2.223397241766474,10.753823334550594
topanga,controlled,nested_20000,30,0.25,0.25,0.5,14.557510572815078,0.4090252894625961,-9.097471053740392,29.115021145630156,32.24599908344827,3.1309779378181126,10.753823334550594
topanga,controlled,nested_20000,30,0.25,0.25,0.75,18.7773153241899,0.6511151300804274,-9.888486991957258,37.5546306483798,41.593189282249554,4.038558633869755,10.753823334550594
topanga,controlled,nested_20000,30,0.25,0.75,0.25,6.111974140494597,0.22216128062821994,-2.7838719371780063,12.223948280989195,12.96842067598296,0.7444723949937657,6.09027768999626
topanga,controlled,nested_20000,30,0.25,0.75,0.5,8.60685433575497,0.44582084135695366,-5.417915864304634,17.21370867150994,18.262071330351862,1.0483626588419206,6.09027768999626
topanga,controlled,nested_20000,30,0.25,0.75,0.75,11.101734531015342,0.6938060825889559,-5.6193917411044065,22.203469062030685,23.555721984720762,1.3522529226900772,6.09027768999626
topanga,controlled,nested_20000,30,0.75,0.25,0.25,7.573976702097557,0.21584041308947796,-3.4159586910522037,15.147953404195114,16.30808407164351,1.1601306674483958,7.658662767784241
topanga,controlled,nested_20000,30,0.75,0.25,0.5,10.665639729306887,0.43300174775716016,-6.699825224283984,21.331279458613775,22.964970216402634,1.6336907577888589,7.658662767784241
topanga,controlled,nested_20000,30,0.75,0.25,0.75,13.757302756516216,0.6793626475513427,-7.0637352448657325,27.514605513032432,29.621856361161754,2.107250848129322,7.658662767784219
topanga,controlled,nested_20000,30,0.75,0.75,0.25,5.027373205687514,0.22693522889277892,-2.3064771107221076,10.054746411375028,10.55305615121553,0.49830973984050253,4.955965267077844
topanga,controlled,nested_20000,30,0.75,0.75,0.5,7.079524205795876,0.45537857878823035,-4.462142121176965,14.159048411591751,14.860765933018977,0.7017175214272253,4.955965267077844
topanga,controlled,nested_20000,30,0.75,0.75,0.75,9.131675205904237,0.7042824271134298,-4.571757288657019,18.263350411808474,19.16847571482242,0.9051253030139463,4.955965267077844
topanga,controlled,nested_20000,60,0.25,0.25,0.25,15.545897280214971,0.20414281566872577,-4.585718433127423,15.545897280214971,17.48589574595282,1.9399984657378493,12.47916688737456
topanga,controlled,nested_20000,60,0.25,0.25,0.5,22.778472307372763,0.40519268396356706,-9.480731603643294,22.778472307372763,25.621035881004207,2.8425635736314447,12.47916688737456
topanga,controlled,nested_20000,60,0.25,0.25,0.75,30.011047334530552,0.6440188766369233,-10.598112336307675,30.011047334530552,33.75617601605559,3.7451286815250384,12.479166887374538
topanga,controlled,nested_20000,60,0.25,0.75,0.25,9.761922757633481,0.22043635049241625,-2.956364950758375,9.761922757633481,10.492944783239208,0.7310220256057267,7.488504506287885
