scenario,day,etorc,kcb,rawp,kcbadj,kcbcon,lai,root_depth,effective_root_depth,taw,raw,root_water,plant_stress,ep,es,etke,etkr,eaj,kcmax,kecon,surface_water,tew,rew,resint,fin,potes,bpotes,P,RM,Q,soil_water,soil_water_total,field_capacity,wilting_point
burned,196,10.827027,0.9499999900000001,0.80000001,1.0864703024337061,0.6655665699831189,2.2573712958781744,0.4003165309143983,0.4003165309143983,49.3591458243652,24.48042733059014,11.28231793305198,0.5821051957241331,3.78301314215376,0.00011064369355419569,0.42090374642329603,0.5197096555904902,0.7184859645090628,1.3364704340015476,0.18869953363599873,11.27835114558627,23.14252551895618,7.469655402426674,0.0,0.0,4.557136712710136,4.557136712710136,0.0,0.0,0.0,292.3620960821551,292.3620960821551,349.02420623197577,204.11634451712737
burned,197,7.2923803000000005,0.9499999900000001,0.80000001,1.006243336916368,0.6084226302398538,2.257390946198213,0.4003165309143983,0.4003165309143983,49.3591458243652,34.41181907462897,11.168442655918971,0.861834973618907,3.567588400471267,6.252510995146657e-05,0.3978207163191953,0.5084150194703524,0.7184859128061719,1.2562434279594854,0.1796606122676513,11.166401433129353,23.14252551895618,7.469655402426674,0.0,0.0,2.9010601844974326,2.9010601844974326,0.0,0.0,0.0,292.14876837588804,292.14876837588804,349.02420623197577,204.11634451712737
burned,198,7.303667099999999,0.9499999900000001,0.80000001,1.0181997872828303,0.6169520550165294,2.257409545551101,0.4003165309143983,0.4003165309143983,49.3591458243652,34.117719666666666,11.06118635896462,0.8545431106464093,3.5665381946542873,6.442415366392348e-05,0.40124773450446644,0.4982231216972638,0.7184858821541357,1.2681998461349093,0.18100037160708293,11.060078543490189,23.14252551895618,7.469655402426674,0.0,0.0,2.930580075668566,2.930580075668566,0.0,0.0,0.0,291.94564676092006,291.94564676092006,349.02420623197577,204.11634451712737
burned,199,7.4670706,0.9499999900000001,0.80000001,1.005228337122459,0.6077150439283955,2.2574239825209257,0.4003165309143983,0.4003165309143983,49.3591458243652,34.076144117113316,29.573858301751425,0.9509174236913553,4.166143548849969,2.9682601082267706,0.3975132887571217,1.0,0.7184796479390869,1.06387684347612,0.3809819847801927,29.573233145741014,23.14252551895618,7.469655402426674,1.236350583279173,12.400544995484282,2.9682600060533164,1.9713210647323627,14.0,14.0,0.0,299.2700182879652,299.2700182879652,349.02420623197577,204.11634451712737
burned,200,8.4973879,0.9499999900000001,0.80000001,1.0295991049103188,0.6250983202025743,2.257440396968418,0.4003165309143983,0.4003165309143983,49.3591458243652,31.324901887177326,13.0286594877541,0.8463852358669198,4.189117504290639,1.4821523045046383,0.40450079254835763,0.675181479129915,0.7184857787483537,1.2795992184778788,0.23736381193476502,13.02807288278821,23.14252551895618,7.469655402426674,0.25851446314341986,0.0,3.4372004390026025,3.178685917387634,0.29999999999999993,0.29999999999999993,0.0,294.43678835197295,294.43678835197295,349.02420623197577,204.11634451712737
burned,201,6.892509899999999,0.9499999900000001,0.80000001,0.9866284351318844,0.594468635498347,2.257452607547303,0.4003165309143983,0.4003165309143983,49.3591458243652,35.64853011809805,30.38544180867975,0.9817669202278961,3.9768569949286072,2.702965269800942,0.3921597913265809,1.0,0.7184795962361962,1.0538056776464795,0.3765292408728987,30.38488163909404,23.14252551895618,7.469655402426674,1.236351342850109,12.50052183272139,2.702965269800942,1.721732202549061,14.100000000000001,14.100000000000001,0.0,302.34847717521274,302.34847717521274,349.02420623197577,204.11634451712737
burned,202,4.5140023000000005,0.9499999900000001,0.80000001,0.9579484887543083,0.5740202582907786,2.2574647351550965,0.4003165309143983,0.4003165309143983,49.3591458243652,40.78118392361258,14.177552135752974,1.0,2.5911289732784692,1.1292964099641962,0.3839282334050784,0.7319423443975522,0.7184857270399315,1.2079485591052965,0.25017626624092637,14.177023203629458,23.14252551895618,7.469655402426674,0.0,0.0,1.7330531581219668,1.7330531581219668,0.0,0.0,0.0,299.0720468453261,299.0720468453261,349.02420623197577,204.11634451712737
burned,203,8.9334593,0.9499999900000001,0.80000001,1.0323841961138074,0.627114542826194,2.257473308834494,0.4003165309143983,0.4003165309143983,49.3591458243652,30.31966422831821,93.85174544010691,1.0,5.602302446444398,3.6204600201659987,0.4052696555616516,1.0,0.7184795138812688,1.078418077618344,0.38741110314553007,90.8533862558205,23.14252551895618,7.469655402426674,1.2363521342287402,54.628199172399235,3.6204600201659987,2.5874213342477317,58.7,58.7,4.2373299632313435,344.5224745023563,344.5224745023563,349.02420623197577,204.11634451712737
undisturbed,173,12.272262000000003,0.9499999900000001,0.8000000099999999,1.3602718254624744,1.3274249262502638,10.757783142800873,1.2187382320672435,1.2187382320672435,141.71883720531758,47.024058353309414,12.438969028008724,0.16264223569107408,2.634325206042063,0.08997474224400083,0.03284682261205599,0.6265975410747695,0.013285562485886615,0.256894820482521,0.003227352829894352,12.438969028008724,23.14252551895618,7.469655402426673,1.120229302947176,0.0,0.40310482741225284,0.31325779770697054,1.3,1.3,0.0,210.55694942674262,210.55694942674262,349.0242062319759,204.11634451712737
undisturbed,174,10.149650999999999,0.9499999900000001,0.8000000099999999,1.3011380529366254,1.2696873711120493,10.757785189421115,1.2187382320672435,1.2187382320672435,141.71883720531758,66.81228522416825,14.514312452345782,0.24362782754448903,3.1238805742421047,0.25172910270746296,0.031450651983350925,0.815815305206443,0.013285562485886615,0.24682833002743199,0.0050005812619931065,14.514312452345782,23.14252551895618,7.469655402426673,2.3977144608989245,0.9401628409861434,0.31921313262938733,0.08342451322501232,3.7,3.7,0.0,212.5300203981149,212.5300203981149,349.0242062319759,204.11634451712737
undisturbed,175,8.344254500000002,0.9499999900000001,0.8000000099999999,1.1719260980164592,1.1435261619188295,10.757786904156996,1.2187382320672435,1.2187382320672435,141.71883720531758,86.26186166511921,14.810601407751284,0.325115084797074,3.0994627290145598,0.03382803656066822,0.028399842682753047,0.7990233020088626,0.41542392773382925,1.4219262100865162,0.007044611895125975,14.810601407751284,23.14252551895618,7.469655402426673,0.0,0.0,0.23697553701688118,0.23697553701688118,0.0,0.0,0.0,211.76387564183725,211.76387564183725,349.0242062319759,204.11634451712737
undisturbed,176,5.5095415,0.9499999900000001,0.8000000099999999,1.0261279457972847,1.0011853342055286,10.758230274009989,1.2187382320672435,1.2187382320672435,141.71883720531758,109.66568231152846,14.232520229570234,0.5300212712189633,2.922343913511992,0.018320586565532815,0.024942597101385664,0.751739909132025,0.41542390240992116,1.276127960856721,0.006140461981180981,14.232520229570234,23.14252551895618,7.469655402426673,0.0,0.0,0.13742228838981502,0.13742228838981502,0.0,0.0,0.0,211.32901667018356,211.32901667018356,349.0242062319759,204.11634451712737
undisturbed,177,6.8487282,0.9499999900000001,0.8000000099999999,1.1151306036716608,1.0880804779559683,10.758231394119717,1.2187382320672435,1.2187382320672435,141.71883720531758,98.41210571097983,13.92554270304565,0.38283161405008087,2.847578195646057,0.023963677689356408,0.027050151691404657,0.7310298108060772,0.4154238760309384,1.3651307019132026,0.006421065024921713,13.92554270304565,23.14252551895618,7.469655402426673,0.0,0.0,0.185259137858831,0.185259137858831,0.0,0.0,0.0,211.0020686502075,211.0020686502075,349.0242062319759,204.11634451712737
undisturbed,178,7.354953799999999,0.9499999900000001,0.8000000099999999,1.1481211166279808,1.120289673461349,10.75823212703102,1.2187382320672435,1.2187382320672435,141.71883720531758,93.83276224414433,13.690225263332632,0.3408680332433003,2.8016533162762887,0.025984798475256383,0.02783135819840332,0.7185673496771471,0.4154238507070303,1.3981211304564958,0.006494640994346627,13.690225263332632,23.14252551895618,7.469655402426673,0.0,0.0,0.20469836016318493,0.20469836016318493,0.0,0.0,0.0,210.7219195329535,210.7219195329535,349.0242062319759,204.11634451712737
undisturbed,179,6.3753467,0.9499999900000001,0.8000000099999999,1.053339046641345,1.0277520978406136,10.758232652514595,1.2187382320672435,1.2187382320672435,141.71883720531758,103.64320513371318,13.489291515157909,0.4232596023035803,2.768468014911726,0.01873219099497081,0.025586890779053247,0.710016523497925,0.4154238243280475,1.3033390620524727,0.006050820276963635,13.489291515157909,23.14252551895618,7.469655402426673,0.0,0.0,0.16312530276936063,0.16312530276936063,0.0,0.0,0.0,210.47978687486813,210.47978687486813,349.0242062319759,204.11634451712737
undisturbed,180,8.0116549,0.9499999900000001,0.8000000099999999,1.099740971400436,1.0730552316803827,10.758233053541534,1.2187382320672435,1.2187382320672435,141.71883720531758,91.7589188331575,13.316499085095309,0.319871378864036,2.743331783934726,0.022860979407911656,0.026685692483266514,0.7041945411331504,0.4154237736802314,1.3497410593303794,0.006214907056815926,13.316499085095309,23.14252551895618,7.469655402426673,0.0,0.0,0.2137965601440529,0.2137965601440529,0.0,0.0,0.0,210.25199620173035,210.25199620173035,349.0242062319759,204.11634451712737
undisturbed,181,7.3129334,0.9499999900000001,0.8000000099999999,1.107486921488359,1.0806177007948232,10.758233316283324,1.2187382320672435,1.2187382320672435,141.71883720531758,95.79431706604768,18.142998615249347,0.4989125895596821,3.9344919008440598,0.19649206700351693,0.026869115642744603,0.9450333199662376,0.013279375747344729,0.022261094112682,0.005783779278328762,18.142998615249347,23.14252551895618,7.469655402426673,2.611034341281565,3.3265739187803334,0.19649206700351693,0.009061169023000634,6.300000000000001,6.300000000000001,0.0,214.27868115636207,214.27868115636207,349.0242062319759,204.11634451712737
undisturbed,182,6.7853966,0.9499999900000001,0.8000000099999999,1.0781161114510798,1.0519425012323276,10.758233509882535,1.2187382320672435,1.2187382320672435,141.71883720531758,100.23925539445733,16.049791780896115,0.46095875793134977,3.2877184969051134,0.06347861797082788,0.0261736001999578,0.8345037272603222,0.013285558265586974,0.2089794465358374,0.003147998484670465,16.049791780896115,23.14252551895618,7.469655402426673,1.3787437574734471,0.0,0.17759825313603436,0.12002005224730956,1.5999999999999999,1.5999999999999999,0.0,214.36035239502002,214.36035239502002,349.0242062319759,204.11634451712737
undisturbed,183,9.003945399999997,0.9499999900000001,0.8000000099999999,1.199079186410635,1.170039597974256,10.758480915847226,1.2187382320672435,1.2187382320672435,141.71883720531758,80.491590065907,31.67058806921291,0.6446530339558276,6.780605267489625,0.2614711228088908,0.02903961480476894,1.0,0.01327937469226982,0.022934043750439614,0.00600164679608919,31.67058806921291,23.14252551895618,7.469655402426673,2.6110343483153975,10.326419370345361,0.2614711228088908,0.020803265456847436,13.3,13.3,0.0,223.55360694942675,223.55360694942675,349.0242062319759,204.11634451712737
undisturbed,184,6.720326899999998,0.9499999900000001,0.8000000099999999,1.1139476898009426,1.0869288440458604,10.758547776718014,1.2187382320672435,1.2187382320672435,141.71883720531758,99.26999983583035,54.00160953900261,0.9439897462319758,6.8884020842793845,0.18157601788211294,0.027018924912850815,1.0,0.013279373637194909,0.02230741541816136,0.00579877628894985,54.00160953900261,23.14252551895618,7.469655402426673,2.611034351832314,24.326375594991916,0.18157601788211294,0.005734435183231344,27.3,27.3,0.0,246.55827178729692,246.55827178729692,349.0242062319759,204.11634451712737
undisturbed,185,6.9434190000000005,0.9499999900000001,0.8000000099999999,1.0979185466272772,1.0712808414433423,10.758629337300416,1.2187382320672435,1.2187382320672435,141.71883720531758,98.49320316445099,25.695631839417597,0.7012712890096364,5.201160718358302,0.07072417299846803,0.026637731399437294,1.0,0.4154236692193747,1.347918632798762,0.010185785155495109,25.695631839417597,23.14252551895618,7.469655402426673,0.0,0.0,0.1849569373994514,0.1849569373994514,0.0,0.0,0.0,242.8133558415981,242.8133558415981,349.0242062319759,204.11634451712737
undisturbed,186,8.614805200000001,0.9499999900000001,0.8000000099999999,1.2396962599985935,1.209684839269888,10.758725016796793,1.2187382320672435,1.2187382320672435,141.71883720531758,81.15205596792573,22.996836330238445,0.47849484390096364,4.968275299859323,0.09548913753717521,0.03001136555596117,1.0,0.4154236428403918,1.4896962894140817,0.011084305134357039,22.996836330238445,23.14252551895618,7.469655402426673,0.0,0.0,0.2585420890444538,0.2585420890444538,0.0,0.0,0.0,239.24471899838224,239.24471899838224,349.0242062319759,204.11634451712737
undisturbed,187,8.3709383,0.9499999900000001,0.8000000099999999,1.1235433248645985,1.0962946900541604,10.758828481747205,1.2187382320672435,1.2187382320672435,141.71883720531758,88.38897685369626,21.105665705774776,0.4787531045459661,4.386330964767533,0.059321427297216005,0.027248596037785747,0.9934554104241401,0.4154236175103992,1.3735434231061405,0.008180842998339877,21.105665705774776,23.14252551895618,7.469655402426673,0.0,0.0,0.2280963459307168,0.2280963459307168,0.0,0.0,0.0,236.28391362453402,236.28391362453402,349.0242062319759,204.11634451712737
undisturbed,188,5.0850587,0.9499999900000001,0.8000000099999999,0.9872346002574384,0.9632369965773371,10.758912351691636,1.2187382320672435,1.2187382320672435,141.71883720531758,113.25902879355701,19.675626769852993,0.786272209959907,3.839821309868468,0.018996107516190477,0.023997618570169518,0.9380470333790533,0.4154235911314163,1.2372346497854678,0.006504070810628542,19.675626769852993,23.14252551895618,7.469655402426673,0.0,0.0,0.12202930226144758,0.12202930226144758,0.0,0.0,0.0,233.8203334036717,233.8203334036717,349.0242062319759,204.11634451712737
undisturbed,189,8.898959199999998,0.9499999900000001,0.8000000099999999,1.224892396630794,1.1952184029260744,10.758980609242457,1.2187382320672435,1.2187382320672435,141.71883720531758,79.90481378792994,18.625514137567702,0.34095398744249844,3.6144100330730815,0.036975478427853974,0.029674033913990296,0.8588324254258985,0.4154235647524334,1.4748923966307943,0.007207850569453894,18.625514137567702,23.14252551895618,7.469655402426673,0.0,0.0,0.2640680416715201,0.2640680416715201,0.0,0.0,0.0,231.53432580713232,231.53432580713232,349.0242062319759,204.11634451712737
undisturbed,190,8.0339556,0.9499999900000001,0.8000000099999999,1.1346495547021171,1.1071292251740874,10.759034014967996,1.2187382320672435,1.2187382320672435,141.71883720531758,90.03042086727159,17.849129734092987,0.3859653245628473,3.4200855624463675,0.02933877603973131,0.02752031723828515,0.8214561568530632,0.41542353942852545,1.3846495685306321,0.006596578759324752,17.849129734092987,23.14252551895618,7.469655402426673,0.0,0.0,0.22109702594794967,0.22109702594794967,0.0,0.0,0.0,229.48820285573612,229.48820285573612,349.0242062319759,204.11634451712737
undisturbed,191,6.628963000000001,0.9499999900000001,0.8000000099999999,1.1319318818738133,1.1044737266019553,10.759083991221777,1.2187382320672435,1.2187382320672435,141.71883720531758,99.17239167004291,17.362209911092354,0.45562741495533515,3.3233289654146447,0.023772741758489133,0.027458124726116622,0.8109074701765492,0.4154235130495425,1.3819318818738133,0.006527591541401563,17.362209911092354,23.14252551895618,7.469655402426673,0.0,0.0,0.18201890751002325,0.18201890751002325,0.0,0.0,0.0,227.8516846029401,227.8516846029401,349.0242062319759,204.11634451712737
undisturbed,192,7.8069797,0.9499999900000001,0.8000000099999999,1.1513054663923474,1.1233808632482243,10.759115644692974,1.2187382320672435,1.2187382320672435,141.71883720531758,90.75311622754448,16.954368117253992,0.37223457031089546,3.252547743870015,0.02826771873645354,0.02792457413412112,0.8065985946606176,0.4154234877256346,1.4013054681508055,0.006587166790104383,16.954368117253992,23.14252551895618,7.469655402426673,0.0,0.0,0.2180065859430963,0.2180065859430963,0.0,0.0,0.0,226.62430540901738,226.62430540901738,349.0242062319759,204.11634451712737
