event_date,burned_precip,burned_runoff,burned_eff_int,burned_peak_ro,burned_eff_dur,burned_keff,burned_sm,burned_pre_event_soil_water_mm,burned_prior30_ep_mm,burned_prior30_es_mm,burned_prior30_er_mm,burned_ksat35_precip,burned_ksat35_runoff,burned_ksat35_eff_int,burned_ksat35_peak_ro,burned_ksat35_eff_dur,burned_ksat35_keff,burned_ksat35_sm,burned_ksat35_pre_event_soil_water_mm,burned_ksat35_prior30_ep_mm,burned_ksat35_prior30_es_mm,burned_ksat35_prior30_er_mm,undisturbed_precip,undisturbed_runoff,undisturbed_eff_int,undisturbed_peak_ro,undisturbed_eff_dur,undisturbed_keff,undisturbed_sm,undisturbed_pre_event_soil_water_mm,undisturbed_prior30_ep_mm,undisturbed_prior30_es_mm,undisturbed_prior30_er_mm,undisturbed_minus_burned_peak_ro,undisturbed_minus_burned_ksat35_peak_ro,burned_ksat35_minus_burned_peak_ro
2003-03-15,96.400000,32.845000,0.000000,4.760000,6.900000,20.000000,211.253000,150.960000,7.870000,36.680000,0.000000,96.400000,32.230000,0.000000,4.671000,6.900000,35.000000,211.253000,150.960000,7.870000,36.600000,0.000000,96.400000,26.721000,0.000000,3.873000,6.900000,35.000000,192.362000,125.820000,61.100000,21.040000,0.000000,-0.887000,-0.798000,-0.089000
2003-04-14,30.400000,0.035000,79.191000,0.131000,0.266000,20.000000,172.528000,144.100000,11.580000,23.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.100000,11.580000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.020000,90.780000,12.090000,0.000000,-0.131000,0.000000,-0.131000
2004-02-22,48.300000,0.773000,0.000000,0.276000,2.800000,20.000000,216.871000,173.490000,6.260000,23.670000,0.000000,48.300000,0.526000,0.000000,0.188000,2.800000,35.000000,216.824000,173.490000,6.260000,23.670000,0.000000,48.300000,6.210000,0.000000,2.218000,2.800000,35.000000,143.908000,104.610000,44.950000,12.330000,0.000000,1.942000,2.030000,-0.088000
2004-02-23,21.500000,0.210000,0.000000,0.131000,1.604000,20.000000,230.843000,216.870000,6.180000,25.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,216.820000,6.180000,25.450000,0.000000,21.500000,1.721000,0.000000,0.391000,4.400000,35.000000,158.967000,143.910000,44.390000,12.980000,0.000000,0.260000,0.391000,-0.131000
2004-02-26,108.200000,70.889000,43.911000,47.948000,1.478000,20.000000,249.590000,226.740000,6.250000,31.530000,0.000000,108.200000,68.191000,56.028000,123.211000,0.553000,35.000000,249.590000,225.990000,6.250000,31.530000,0.000000,108.200000,76.390000,50.534000,87.931000,0.869000,35.000000,199.138000,171.750000,45.070000,15.180000,0.000000,39.983000,-35.280000,75.263000
2004-10-20,74.900000,37.048000,74.314000,91.737000,0.404000,20.000000,219.632000,186.220000,0.710000,8.210000,0.000000,74.900000,34.699000,77.414000,75.602000,0.459000,35.000000,220.960000,186.220000,0.710000,8.210000,0.000000,74.900000,40.155000,80.801000,80.051000,0.502000,35.000000,152.297000,121.340000,4.340000,4.050000,0.000000,-11.686000,4.449000,-16.135000
2004-10-27,45.800000,12.584000,92.128000,49.453000,0.254000,20.000000,216.639000,190.480000,2.380000,25.310000,0.000000,45.800000,1.421000,92.447000,9.768000,0.145000,35.000000,227.765000,191.020000,2.380000,25.310000,0.000000,45.800000,7.994000,89.918000,23.834000,0.335000,35.000000,188.342000,153.750000,17.150000,10.250000,0.000000,-25.619000,14.066000,-39.685000
2004-12-28,106.500000,55.932000,39.264000,48.453000,1.154000,20.000000,215.019000,167.780000,5.370000,14.930000,0.000000,106.500000,54.776000,0.000000,11.655000,4.700000,35.000000,215.276000,167.780000,5.370000,14.930000,0.000000,106.500000,50.259000,0.000000,10.693000,4.700000,35.000000,168.778000,115.890000,41.820000,10.040000,0.000000,-37.760000,-0.962000,-36.798000
2004-12-29,91.100000,69.050000,37.129000,56.341000,1.226000,20.000000,231.239000,215.020000,5.290000,14.450000,0.000000,91.100000,67.384000,51.221000,75.773000,0.889000,35.000000,231.962000,215.280000,5.290000,14.450000,0.000000,91.100000,70.495000,51.221000,79.271000,0.889000,35.000000,185.304000,168.780000,41.250000,9.760000,0.000000,22.930000,3.498000,19.432000
2004-12-31,75.400000,36.014000,30.473000,32.078000,1.123000,20.000000,249.615000,223.600000,5.140000,15.780000,0.000000,75.400000,34.785000,0.000000,11.595000,3.000000,35.000000,249.615000,224.110000,5.140000,15.780000,0.000000,75.400000,41.979000,0.000000,13.993000,3.000000,35.000000,214.085000,184.830000,40.070000,9.690000,0.000000,-18.085000,2.398000,-20.483000
2005-01-02,20.700000,0.006000,24.466000,0.131000,0.043000,20.000000,243.542000,236.040000,5.060000,18.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.570000,5.060000,18.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210.130000,39.340000,10.080000,0.000000,-0.131000,0.000000,-0.131000
2005-01-03,166.100000,145.749000,26.022000,51.573000,2.826000,20.000000,249.654000,243.540000,4.990000,19.920000,0.000000,166.100000,141.047000,0.000000,16.994000,8.300000,35.000000,249.654000,241.120000,4.990000,19.920000,0.000000,166.100000,126.817000,0.000000,15.279000,8.300000,35.000000,248.903000,223.550000,38.780000,10.260000,0.000000,-36.294000,-1.715000,-34.579000
2005-01-07,48.500000,2.963000,0.000000,0.470000,6.300000,20.000000,249.636000,216.150000,4.970000,21.550000,0.000000,48.500000,0.978000,0.000000,0.155000,6.300000,35.000000,249.636000,214.310000,4.970000,21.550000,0.000000,48.500000,1.916000,0.000000,0.304000,6.300000,35.000000,248.756000,214.090000,38.700000,10.700000,0.000000,-0.166000,0.149000,-0.315000
2005-01-08,58.600000,44.201000,41.406000,46.538000,0.950000,20.000000,249.640000,249.640000,4.980000,21.620000,0.000000,58.600000,41.904000,53.002000,75.802000,0.553000,32.400000,249.640000,249.640000,4.980000,21.620000,0.000000,58.600000,41.845000,53.002000,75.694000,0.553000,32.400000,248.791000,248.760000,38.790000,10.740000,0.000000,29.156000,-0.108000,29.264000
2005-01-09,92.900000,78.458000,31.933000,58.330000,1.345000,20.000000,249.635000,249.640000,4.920000,21.110000,0.000000,92.900000,76.161000,38.266000,109.229000,0.697000,32.400000,249.635000,249.640000,4.920000,21.110000,0.000000,92.900000,76.160000,39.105000,127.432000,0.598000,32.400000,248.750000,248.790000,38.400000,10.560000,0.000000,69.102000,18.203000,50.899000
2005-01-10,87.400000,73.009000,37.458000,59.847000,1.220000,20.000000,249.641000,249.640000,4.830000,20.680000,0.000000,87.400000,70.713000,47.689000,88.355000,0.800000,32.400000,249.641000,249.640000,4.830000,20.680000,0.000000,87.400000,70.649000,47.689000,86.289000,0.819000,32.400000,248.812000,248.750000,37.690000,10.230000,0.000000,26.442000,-2.066000,28.508000
2005-01-11,71.900000,57.396000,24.128000,46.236000,1.241000,20.000000,249.629000,249.640000,4.750000,20.810000,0.000000,71.900000,55.100000,0.000000,13.439000,4.100000,32.400000,249.629000,249.640000,4.750000,20.810000,0.000000,71.900000,55.164000,0.000000,13.455000,4.100000,32.400000,248.715000,248.810000,37.090000,9.950000,0.000000,-32.781000,0.016000,-32.797000
2005-02-11,69.300000,12.058000,76.771000,34.307000,0.351000,20.000000,208.259000,153.690000,6.260000,35.020000,0.000000,69.300000,8.895000,80.770000,32.869000,0.271000,35.000000,210.713000,153.680000,6.260000,34.860000,0.000000,69.300000,7.918000,73.293000,1.650000,4.800000,35.000000,202.091000,143.450000,48.710000,19.150000,0.000000,-32.657000,-31.219000,-1.438000
2005-02-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.590000,5.980000,32.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187.390000,5.980000,32.620000,0.000000,44.500000,0.931000,0.000000,0.163000,5.700000,35.000000,222.342000,184.930000,46.340000,18.000000,0.000000,0.163000,0.163000,0.000000
2005-02-19,71.300000,41.863000,43.726000,45.042000,0.929000,20.000000,243.636000,224.520000,5.870000,33.060000,0.000000,71.300000,39.681000,52.605000,77.207000,0.514000,35.000000,244.967000,225.010000,5.870000,32.990000,0.000000,71.300000,44.933000,53.682000,90.539000,0.496000,35.000000,238.323000,222.340000,45.510000,17.670000,0.000000,45.497000,13.332000,32.165000
2005-02-20,53.000000,33.067000,38.061000,51.188000,0.646000,20.000000,249.073000,243.640000,5.830000,34.720000,0.000000,53.000000,31.869000,47.481000,71.374000,0.446000,35.000000,249.392000,244.970000,5.830000,34.720000,0.000000,53.000000,27.934000,47.481000,62.562000,0.446000,35.000000,248.211000,238.320000,45.170000,17.760000,0.000000,11.374000,-8.812000,20.186000
2005-02-21,65.700000,50.230000,39.396000,50.200000,1.001000,20.000000,249.590000,249.070000,5.840000,36.750000,0.000000,65.700000,48.253000,48.801000,89.604000,0.539000,32.400000,249.590000,249.390000,5.840000,36.750000,0.000000,65.700000,48.204000,48.801000,89.514000,0.539000,32.400000,248.382000,248.210000,45.250000,18.120000,0.000000,39.314000,-0.090000,39.404000
2005-02-22,48.800000,33.966000,26.854000,37.881000,0.897000,20.000000,249.358000,249.590000,5.830000,38.540000,0.000000,48.800000,31.466000,0.000000,11.238000,2.800000,32.400000,249.561000,249.590000,5.830000,38.540000,0.000000,48.800000,31.437000,0.000000,11.227000,2.800000,32.400000,248.302000,248.380000,45.240000,18.470000,0.000000,-26.654000,-0.011000,-26.643000
2005-02-23,15.400000,1.426000,0.000000,0.340000,4.200000,20.000000,248.218000,249.360000,5.810000,40.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.560000,5.810000,40.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.300000,45.180000,18.870000,0.000000,-0.340000,0.000000,-0.340000
2005-03-22,45.600000,2.111000,70.685000,3.853000,0.548000,20.000000,196.118000,155.730000,8.010000,44.180000,0.000000,45.600000,0.015000,76.433000,0.131000,0.115000,35.000000,198.192000,155.710000,8.010000,44.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.700000,62.570000,22.390000,0.000000,-3.853000,-0.131000,-3.722000
2006-01-02,92.600000,57.163000,24.311000,21.236000,2.692000,20.000000,224.855000,194.340000,5.110000,5.580000,0.000000,92.600000,55.915000,0.000000,14.337000,3.900000,35.000000,225.055000,194.340000,5.110000,5.580000,0.000000,92.600000,59.029000,0.000000,15.136000,3.900000,35.000000,151.769000,122.080000,2.770000,4.380000,0.000000,-6.100000,0.799000,-6.899000
2006-02-28,61.700000,18.777000,48.045000,29.529000,0.636000,20.000000,214.909000,176.320000,7.820000,10.060000,0.000000,61.700000,17.339000,0.000000,2.442000,7.100000,35.000000,215.536000,176.320000,7.820000,10.060000,0.000000,61.700000,15.667000,0.000000,2.207000,7.100000,35.000000,141.079000,98.950000,44.930000,6.310000,0.000000,-27.322000,-0.235000,-27.087000
2006-03-28,69.300000,9.534000,50.224000,33.303000,0.286000,20.000000,211.179000,154.230000,8.060000,49.060000,0.000000,69.300000,9.143000,0.000000,1.693000,5.400000,35.000000,211.182000,154.230000,8.060000,49.050000,0.000000,69.300000,7.481000,0.000000,1.385000,5.400000,35.000000,182.810000,123.290000,61.320000,27.800000,0.000000,-31.918000,-0.308000,-31.610000
2006-04-04,39.100000,0.006000,39.289000,0.131000,0.045000,20.000000,227.409000,196.510000,8.160000,52.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,196.270000,8.160000,52.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,188.030000,64.060000,28.920000,0.000000,-0.131000,0.000000,-0.131000
2008-01-06,43.100000,6.760000,0.000000,1.609000,4.200000,20.000000,229.259000,198.210000,4.860000,45.650000,0.000000,43.100000,6.099000,0.000000,1.452000,4.200000,35.000000,229.259000,198.210000,4.860000,45.650000,0.000000,43.100000,14.529000,0.000000,3.459000,4.200000,35.000000,202.231000,176.800000,35.580000,18.130000,0.000000,1.850000,2.007000,-0.157000
2008-01-07,23.500000,0.109000,21.815000,0.131000,0.832000,20.000000,242.585000,229.260000,4.820000,45.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.260000,4.820000,45.270000,0.000000,23.500000,3.909000,0.000000,1.086000,3.600000,35.000000,217.224000,202.230000,35.550000,17.980000,0.000000,0.955000,1.086000,-0.131000
2008-01-25,87.400000,55.173000,23.547000,54.252000,1.017000,20.000000,237.100000,212.380000,4.920000,37.160000,0.000000,87.400000,53.999000,0.000000,5.510000,9.800000,35.000000,237.076000,212.280000,4.920000,37.120000,0.000000,87.400000,59.776000,0.000000,6.100000,9.800000,35.000000,226.686000,205.570000,38.450000,16.980000,0.000000,-48.152000,0.590000,-48.742000
2008-01-27,58.600000,36.116000,37.531000,32.380000,1.115000,20.000000,249.644000,241.390000,4.880000,36.770000,0.000000,58.600000,32.997000,48.206000,94.350000,0.350000,35.000000,249.644000,240.520000,4.880000,36.730000,0.000000,58.600000,28.230000,48.206000,80.718000,0.350000,35.000000,248.808000,233.410000,38.150000,16.840000,0.000000,48.338000,-13.632000,61.970000
2008-01-28,44.900000,30.561000,0.000000,5.269000,5.800000,20.000000,249.645000,249.640000,4.910000,37.070000,0.000000,44.900000,28.264000,0.000000,4.873000,5.800000,32.400000,249.645000,249.640000,4.910000,37.030000,0.000000,44.900000,28.221000,0.000000,4.866000,5.800000,32.400000,248.842000,248.810000,38.400000,16.960000,0.000000,-0.403000,-0.007000,-0.396000
2008-12-15,72.000000,13.907000,78.666000,39.323000,0.354000,20.000000,207.601000,150.960000,6.110000,15.620000,0.000000,72.000000,11.710000,90.246000,41.166000,0.284000,35.000000,209.082000,150.960000,6.110000,15.620000,0.000000,72.000000,8.030000,74.016000,4.226000,1.900000,35.000000,138.498000,76.110000,19.910000,8.810000,0.000000,-35.097000,-36.940000,1.843000
2009-02-16,66.800000,13.475000,42.690000,21.529000,0.626000,20.000000,232.132000,186.120000,6.400000,32.870000,0.000000,66.800000,12.166000,0.000000,1.580000,7.700000,35.000000,232.647000,186.000000,6.400000,32.870000,0.000000,66.800000,18.741000,0.000000,2.434000,7.700000,35.000000,216.952000,173.900000,49.790000,15.230000,0.000000,-19.095000,0.854000,-19.949000
2009-10-14,71.600000,15.752000,86.194000,54.601000,0.288000,20.000000,197.514000,143.530000,0.220000,2.270000,0.000000,71.600000,8.004000,98.181000,28.948000,0.276000,35.000000,204.636000,143.530000,0.220000,2.270000,0.000000,71.600000,9.903000,98.181000,32.864000,0.301000,35.000000,137.488000,78.210000,1.290000,0.830000,0.000000,-21.737000,3.916000,-25.653000
2009-12-12,38.900000,11.309000,30.434000,19.940000,0.567000,20.000000,228.754000,206.800000,6.010000,6.690000,0.000000,38.900000,9.880000,35.782000,5.489000,1.800000,35.000000,229.092000,206.830000,6.020000,6.690000,0.000000,38.900000,16.509000,0.000000,9.172000,1.800000,35.000000,160.957000,142.400000,5.780000,2.720000,0.000000,-10.768000,3.683000,-14.451000
2010-01-18,51.500000,3.599000,0.000000,0.493000,7.300000,20.000000,213.698000,168.230000,5.470000,13.810000,0.000000,51.500000,3.241000,0.000000,0.444000,7.300000,35.000000,213.698000,168.230000,5.470000,13.810000,0.000000,51.500000,1.513000,0.000000,0.207000,7.300000,35.000000,182.675000,134.200000,42.480000,10.060000,0.000000,-0.286000,-0.237000,-0.049000
2010-01-19,20.200000,0.187000,0.000000,0.131000,1.429000,20.000000,228.374000,213.700000,5.360000,12.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,213.700000,5.360000,12.770000,0.000000,20.200000,1.231000,0.000000,0.410000,3.000000,35.000000,198.012000,182.680000,41.650000,9.660000,0.000000,0.279000,0.410000,-0.131000
2010-01-20,45.400000,19.652000,34.693000,33.466000,0.587000,20.000000,244.997000,228.370000,5.290000,12.590000,0.000000,45.400000,17.414000,43.527000,59.453000,0.293000,35.000000,245.183000,227.490000,5.290000,12.590000,0.000000,45.400000,25.798000,43.527000,83.629000,0.308000,35.000000,213.965000,198.010000,41.130000,9.410000,0.000000,50.163000,24.176000,25.987000
2010-01-21,30.300000,12.244000,30.742000,27.951000,0.438000,20.000000,249.679000,245.000000,5.220000,12.510000,0.000000,30.300000,10.344000,34.524000,2.722000,3.800000,35.000000,249.679000,245.180000,5.220000,12.510000,0.000000,30.300000,8.741000,0.000000,2.300000,3.800000,35.000000,229.319000,213.960000,40.590000,9.160000,0.000000,-25.651000,-0.422000,-25.229000
2010-01-22,13.800000,0.213000,0.000000,0.131000,1.628000,20.000000,249.288000,249.680000,5.150000,12.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.680000,5.150000,12.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.320000,40.050000,8.920000,0.000000,-0.131000,0.000000,-0.131000
2010-02-05,58.100000,0.129000,0.000000,0.131000,0.988000,20.000000,213.774000,158.200000,5.250000,27.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.810000,5.250000,27.170000,0.000000,58.100000,0.431000,0.000000,0.131000,3.300000,35.000000,207.208000,151.330000,40.790000,13.060000,0.000000,0.000000,0.131000,-0.131000
2010-02-06,46.000000,24.310000,32.584000,34.440000,0.706000,20.000000,229.458000,213.770000,5.110000,27.960000,0.000000,46.000000,22.968000,42.285000,140.718000,0.163000,35.000000,229.354000,213.400000,5.110000,27.740000,0.000000,46.000000,24.613000,42.285000,128.771000,0.191000,35.000000,222.552000,207.210000,39.690000,13.260000,0.000000,94.331000,-11.947000,106.278000
2010-02-27,44.800000,1.655000,0.000000,0.318000,5.200000,20.000000,217.726000,178.260000,6.670000,37.870000,0.000000,44.800000,1.322000,0.000000,0.254000,5.200000,35.000000,217.677000,178.260000,6.670000,37.650000,0.000000,44.800000,2.635000,0.000000,0.507000,5.200000,35.000000,202.618000,163.110000,51.800000,20.300000,0.000000,0.189000,0.253000,-0.064000
2010-12-18,79.000000,35.974000,41.431000,39.535000,0.910000,20.000000,216.795000,176.010000,5.500000,24.740000,0.000000,79.000000,34.712000,0.000000,11.571000,3.000000,35.000000,217.160000,176.010000,5.500000,24.740000,0.000000,79.000000,32.482000,0.000000,10.827000,3.000000,35.000000,145.602000,101.010000,33.340000,13.500000,0.000000,-28.708000,-0.744000,-27.964000
2010-12-19,70.200000,49.025000,99.683000,111.857000,0.438000,20.000000,232.501000,216.800000,5.280000,25.020000,0.000000,70.200000,47.666000,99.683000,101.528000,0.469000,35.000000,233.017000,217.160000,5.280000,25.020000,0.000000,70.200000,51.304000,99.683000,109.277000,0.469000,35.000000,161.191000,145.600000,33.530000,13.590000,0.000000,-2.580000,7.749000,-10.329000
2010-12-20,36.600000,11.006000,39.829000,28.579000,0.385000,20.000000,248.048000,232.500000,5.230000,24.450000,0.000000,36.600000,9.478000,46.997000,33.187000,0.286000,35.000000,248.810000,233.020000,5.230000,24.450000,0.000000,36.600000,17.608000,46.997000,59.774000,0.295000,35.000000,176.821000,161.190000,33.480000,13.390000,0.000000,31.195000,26.587000,4.608000
2010-12-21,28.200000,12.724000,24.839000,58.229000,0.219000,20.000000,249.676000,248.050000,5.180000,23.930000,0.000000,28.200000,11.165000,0.000000,5.876000,1.900000,32.400000,249.676000,248.810000,5.180000,23.930000,0.000000,28.200000,9.258000,0.000000,4.873000,1.900000,35.000000,192.092000,176.820000,33.300000,13.200000,0.000000,-53.356000,-1.003000,-52.353000
2010-12-22,30.000000,16.040000,37.908000,35.469000,0.452000,20.000000,249.679000,249.680000,5.120000,23.250000,0.000000,30.000000,13.743000,43.338000,62.926000,0.218000,32.400000,249.679000,249.680000,5.120000,23.250000,0.000000,30.000000,10.876000,46.679000,43.596000,0.249000,35.000000,207.566000,192.090000,33.020000,12.940000,0.000000,8.127000,-19.330000,27.457000
2011-03-20,93.200000,29.561000,49.581000,47.911000,0.617000,20.000000,209.945000,149.270000,8.580000,39.100000,0.000000,93.200000,28.702000,0.000000,5.979000,4.800000,35.000000,210.187000,149.270000,8.580000,39.100000,0.000000,93.200000,24.577000,0.000000,5.120000,4.800000,35.000000,155.299000,89.690000,67.250000,18.920000,0.000000,-42.791000,-0.859000,-41.932000
2014-02-28,79.400000,42.492000,62.993000,63.789000,0.666000,20.000000,215.074000,181.190000,6.030000,8.120000,0.000000,79.400000,40.840000,70.207000,65.000000,0.628000,35.000000,215.707000,181.190000,6.030000,8.120000,0.000000,79.400000,43.886000,70.207000,69.848000,0.628000,35.000000,147.932000,115.810000,5.160000,4.770000,0.000000,6.059000,4.848000,1.211000
2014-12-02,51.300000,5.071000,0.000000,1.127000,4.500000,20.000000,207.510000,162.910000,6.500000,6.250000,0.000000,51.300000,4.724000,0.000000,1.050000,4.500000,35.000000,207.510000,162.910000,6.500000,6.250000,0.000000,51.300000,5.924000,0.000000,1.316000,4.500000,35.000000,140.153000,96.530000,9.770000,4.530000,0.000000,0.189000,0.266000,-0.077000
2014-12-11,41.900000,0.003000,40.351000,0.131000,0.023000,20.000000,205.479000,167.500000,5.360000,16.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.390000,5.360000,16.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.390000,12.520000,6.220000,0.000000,-0.131000,0.000000,-0.131000
2016-01-06,36.200000,14.721000,26.580000,47.502000,0.310000,20.000000,219.957000,202.240000,3.270000,11.980000,0.000000,36.200000,13.476000,0.000000,1.643000,8.200000,35.000000,219.964000,202.140000,3.270000,11.980000,0.000000,36.200000,14.454000,0.000000,1.763000,8.200000,35.000000,150.541000,132.340000,11.330000,7.740000,0.000000,-45.739000,0.120000,-45.859000
2016-12-23,50.000000,5.719000,0.000000,2.859000,2.000000,20.000000,223.426000,183.680000,4.870000,25.900000,0.000000,50.000000,5.288000,0.000000,2.644000,2.000000,35.000000,223.426000,183.680000,4.870000,25.900000,0.000000,50.000000,11.352000,0.000000,5.676000,2.000000,35.000000,161.735000,125.340000,30.090000,13.800000,0.000000,2.817000,3.032000,-0.215000
2017-01-20,69.900000,30.942000,38.749000,47.551000,0.651000,20.000000,249.678000,221.990000,4.080000,41.940000,0.000000,69.900000,29.580000,48.299000,68.130000,0.434000,35.000000,249.678000,221.990000,4.080000,41.940000,0.000000,69.900000,31.725000,44.794000,61.027000,0.520000,35.000000,249.093000,223.240000,31.300000,15.050000,0.000000,13.476000,-7.103000,20.579000
2017-01-22,74.500000,55.839000,31.610000,48.556000,1.150000,20.000000,249.689000,244.860000,4.020000,41.330000,0.000000,74.500000,51.680000,40.726000,163.198000,0.317000,35.000000,249.689000,242.960000,4.020000,41.330000,0.000000,74.500000,51.831000,40.726000,163.677000,0.317000,35.000000,249.177000,242.600000,30.940000,14.830000,0.000000,115.121000,0.479000,114.642000
2017-02-17,80.900000,22.043000,0.000000,3.062000,7.200000,20.000000,215.629000,159.670000,5.440000,50.190000,0.000000,80.900000,21.496000,0.000000,2.986000,7.200000,35.000000,215.612000,159.660000,5.440000,50.090000,0.000000,80.900000,28.260000,0.000000,3.925000,7.200000,35.000000,211.537000,162.140000,42.230000,19.850000,0.000000,0.863000,0.939000,-0.076000
2018-01-09,49.200000,4.059000,0.000000,0.846000,4.800000,20.000000,206.917000,163.430000,0.150000,2.300000,0.000000,49.200000,3.748000,0.000000,0.781000,4.800000,35.000000,206.917000,163.430000,0.150000,2.300000,0.000000,49.200000,5.638000,0.000000,1.175000,4.800000,35.000000,140.161000,98.460000,0.890000,1.080000,0.000000,0.329000,0.394000,-0.065000
2018-11-29,45.200000,0.825000,61.351000,5.415000,0.152000,20.000000,200.078000,157.530000,2.070000,10.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.530000,2.070000,10.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.070000,9.040000,5.110000,0.000000,-5.415000,0.000000,-5.415000
2018-12-06,31.300000,5.499000,33.842000,14.804000,0.371000,20.000000,225.073000,204.550000,2.830000,21.620000,0.000000,31.300000,0.058000,42.509000,0.805000,0.072000,35.000000,229.983000,204.860000,2.830000,21.620000,0.000000,31.300000,5.776000,35.682000,15.779000,0.366000,35.000000,179.915000,157.050000,16.870000,9.020000,0.000000,0.975000,14.974000,-13.999000
2019-01-14,49.200000,3.112000,36.300000,0.366000,8.500000,20.000000,242.307000,204.500000,4.620000,15.540000,0.000000,49.200000,2.680000,0.000000,0.315000,8.500000,35.000000,242.311000,204.500000,4.620000,15.670000,0.000000,49.200000,5.864000,0.000000,0.690000,8.500000,35.000000,237.288000,201.830000,35.310000,8.540000,0.000000,0.324000,0.375000,-0.051000
2019-01-16,50.000000,34.198000,87.014000,87.924000,0.389000,20.000000,249.694000,247.670000,4.410000,15.000000,0.000000,50.000000,30.532000,86.961000,74.629000,0.409000,35.000000,249.694000,246.260000,4.410000,15.080000,0.000000,50.000000,28.087000,86.883000,72.717000,0.386000,35.000000,249.229000,243.130000,33.720000,7.780000,0.000000,-15.207000,-1.912000,-13.295000
2019-01-17,33.400000,19.371000,23.916000,62.322000,0.311000,20.000000,249.670000,249.690000,4.340000,15.120000,0.000000,33.400000,17.074000,0.000000,3.222000,5.300000,32.400000,249.670000,249.690000,4.340000,15.180000,0.000000,33.400000,17.241000,0.000000,3.253000,5.300000,32.400000,249.048000,249.230000,33.140000,7.560000,0.000000,-59.069000,0.031000,-59.100000
2019-02-02,52.100000,9.915000,0.000000,3.199000,3.100000,20.000000,227.773000,190.660000,4.910000,34.020000,0.000000,52.100000,9.400000,0.000000,3.032000,3.100000,35.000000,227.613000,190.520000,4.910000,33.880000,0.000000,52.100000,12.638000,0.000000,4.077000,3.100000,35.000000,218.959000,183.670000,37.780000,14.800000,0.000000,0.878000,1.045000,-0.167000
2019-02-03,25.600000,1.308000,0.000000,0.319000,4.100000,20.000000,242.902000,227.770000,4.820000,34.870000,0.000000,25.600000,0.591000,0.000000,0.144000,4.100000,35.000000,242.387000,227.610000,4.820000,34.730000,0.000000,25.600000,2.404000,0.000000,0.586000,4.100000,35.000000,234.323000,218.960000,37.150000,15.100000,0.000000,0.267000,0.442000,-0.175000
2019-11-27,34.000000,0.009000,91.511000,0.393000,0.022000,20.000000,174.374000,141.740000,1.080000,4.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.740000,1.080000,4.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.290000,4.030000,2.820000,0.000000,-0.393000,0.000000,-0.393000
2019-11-28,35.000000,5.550000,56.877000,15.688000,0.354000,20.000000,202.513000,174.370000,1.200000,6.150000,0.000000,35.000000,0.003000,67.830000,0.131000,0.023000,35.000000,207.606000,174.380000,1.200000,6.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.150000,4.730000,3.270000,0.000000,-15.688000,-0.131000,-15.557000
2019-12-25,48.700000,2.098000,45.177000,3.815000,0.550000,20.000000,237.827000,198.820000,4.310000,34.890000,0.000000,48.700000,1.657000,0.000000,0.690000,2.400000,35.000000,237.798000,198.720000,4.310000,34.890000,0.000000,48.700000,5.314000,0.000000,2.214000,2.400000,35.000000,230.239000,193.240000,31.470000,14.700000,0.000000,-1.601000,1.524000,-3.125000
