"Undefined"||51|77|102||||1|5|8|"2995295"|"698199"
"Lithic bedrock"||51|77|102|||||||"2995296"|"713783"
"Undefined"||64|83|102||||1|5|8|"2995299"|"713784"
"Paralithic bedrock"||51|51|51|||||||"2995301"|"690410"
"Undefined"||51|51|51||||1|5|8|"2995301"|"698202"
"Undefined"||51|77|102||||10|26|43|"2995307"|"705996"
"Undefined"||51|77|102||||10|26|43|"2995308"|"698205"
"Undefined"||51|77|102||||1|5|8|"2995309"|"705997"
"Lithic bedrock"||102|127|152|||||||"2995318"|"713790"
"Lithic bedrock"||0|0|0|||||||"2995320"|"690416"
"Lithic bedrock"||51|77|102|||||||"2995321"|"698209"
"Lithic bedrock"||51|77|102|||||||"2995322"|"713793"
"Lithic bedrock"||102|127|152|||||||"2995323"|"690418"
"Lithic bedrock"||0|0|0|||||||"2995324"|"713794"
"Lithic bedrock"||51|77|102|||||||"2995326"|"706004"
"Undefined"||51|77|102||||10|26|43|"2995332"|"690423"
"Lithic bedrock"||76|76|76|||||||"2995332"|"713798"
"Lithic bedrock"||30|41|51|||||||"2995333"|"698216"
"Lithic bedrock"||127|140|152|||||||"2995334"|"698217"
"Lithic bedrock"||51|77|102|||||||"2995335"|"706010"
"Lithic bedrock"||13|22|30|||||||"2995336"|"698219"
"Lithic bedrock"||13|22|30|||||||"2995337"|"690428"
"Undefined"||51|77|102||||1|5|8|"2995341"|"690429"
"Lithic bedrock"||0|0|0|||||||"2995342"|"706013"
"Lithic bedrock"||0|0|0|||||||"2995343"|"713805"
"Lithic bedrock"||51|77|102|||||||"2995347"|"698223"
"Paralithic bedrock"||30|41|51|||||||"2995349"|"706015"
"Paralithic bedrock"||102|127|152|||||||"2995351"|"698224"
"Paralithic bedrock"||102|127|152|||||||"2995352"|"690433"
"Paralithic bedrock"||102|127|152|||||||"2995354"|"690434"
"Lithic bedrock"||25|38|51|||||||"2995355"|"690435"
"Paralithic bedrock"||102|127|152|||||||"2995356"|"706019"
"Lithic bedrock"||13|32|51|||||||"2995357"|"698228"
"Undefined"||51|77|102||||1|5|8|"2995359"|"713812"
"Lithic bedrock"||64|108|152|||||||"2995360"|"698229"
"Lithic bedrock"||51|77|102|||||||"2996147"|"706296"
"Paralithic bedrock"||51|77|102|||||||"2996157"|"690718"
"Lithic bedrock"||0|0|0|||||||"2998899"|"699416"
"Lithic bedrock"||102|127|152|||||||"2998958"|"715028"
"Lithic bedrock"||25|38|51|||||||"2998959"|"715029"
"Lithic bedrock"||51|77|102|||||||"2998960"|"715030"
"Lithic bedrock"||51|77|102|||||||"2998962"|"715031"
"Lithic bedrock"||102|127|152|||||||"2998971"|"707242"
"Lithic bedrock"||51|102|152|||||||"3001611"|"700092"
"Lithic bedrock"||51|77|102|||||||"3001612"|"715676"
"Lithic bedrock"||51|77|102|||||||"3001613"|"707885"
"Lithic bedrock"||51|77|102|||||||"3001634"|"692307"
"Lithic bedrock"||51|77|102|||||||"3001640"|"700100"
"Lithic bedrock"||76|76|76|||||||"3001641"|"692309"
"Undefined"||51|77|102||||10|26|43|"3001641"|"700101"
"Lithic bedrock"||102|102|102|||||||"3001647"|"692311"
"Lithic bedrock"||25|38|51|||||||"3001648"|"715687"
"Lithic bedrock"||102|127|152|||||||"3001649"|"707896"
"Paralithic bedrock"||102|127|152|||||||"3001650"|"692313"
"Lithic bedrock"||25|38|51|||||||"3001652"|"692314"
"Lithic bedrock"||102|127|152|||||||"3001653"|"700106"
"Lithic bedrock"||102|102|102|||||||"3001655"|"692315"
"Undefined"||51|77|102||||10|26|43|"3001655"|"700107"
"Lithic bedrock"||51|77|102|||||||"3001657"|"692316"
"Lithic bedrock"||102|102|102|||||||"3001664"|"692318"
"Lithic bedrock"||25|38|51|||||||"3001666"|"700111"
"Lithic bedrock"||51|77|102|||||||"3001671"|"715696"
"Lithic bedrock"||25|38|51|||||||"3001674"|"715697"
"Paralithic bedrock"||51|77|102|||||||"3001676"|"715698"
"Undefined"||51|77|102||||1|5|8|"3001679"|"692324"
"Undefined"||25|64|102||||10|26|43|"3001680"|"692325"
"Lithic bedrock"||76|76|76|||||||"3001680"|"715700"
"Lithic bedrock"||102|127|152|||||||"3001681"|"692326"
"Paralithic bedrock"||51|77|102|||||||"3001683"|"715702"
"Lithic bedrock"||51|77|102|||||||"3001684"|"707911"
"Lithic bedrock"||51|77|102|||||||"3001686"|"707912"
"Paralithic bedrock"||102|127|152|||||||"3001687"|"700121"
"Lithic bedrock"||51|77|102|||||||"3001688"|"715705"
"Lithic bedrock"||10|18|25|||||||"3001692"|"692330"
"Paralithic bedrock"||51|77|102|||||||"3001694"|"692331"
"Lithic bedrock"||0|0|0|||||||"3001699"|"715707"
"Lithic bedrock"||102|102|102|||||||"3001700"|"700124"
"Paralithic bedrock"||102|127|152|||||||"3001702"|"707916"
"Lithic bedrock"||51|77|102|||||||"3001703"|"707917"
"Lithic bedrock"||51|77|102|||||||"3001704"|"692334"
"Paralithic bedrock"||102|127|152|||||||"3001705"|"715710"
"Lithic bedrock"||51|77|102|||||||"3001706"|"700127"
"Lithic bedrock"||51|77|102|||||||"3001708"|"715711"
"Lithic bedrock"||51|77|102|||||||"3001712"|"715712"
"Lithic bedrock"||51|77|102|||||||"3001713"|"707921"
"Lithic bedrock"||51|77|102|||||||"3001716"|"700131"
"Undefined"||102|127|152||||1|5|8|"3001721"|"707925"
"Undefined"||51|77|102||||1|5|8|"3001724"|"707927"
"Undefined"||51|77|102||||1|5|8|"3001725"|"692344"
"Undefined"||51|77|102||||1|5|8|"3001726"|"715720"
"Paralithic bedrock"||102|127|152|||||||"3001730"|"700137"
"Lithic bedrock"||30|41|51|||||||"3001737"|"715722"
"Undefined"||51|77|102||||1|5|8|"3001738"|"707931"
"Undefined"||51|77|102||||1|5|8|"3001739"|"700140"
"Undefined"||51|77|102||||1|5|8|"3001742"|"700141"
"Undefined"||51|77|102||||1|5|8|"3001743"|"707933"
"Undefined"||51|77|102||||1|5|8|"3001746"|"692350"
"Undefined"||64|83|102||||1|5|8|"3001747"|"692351"
"Lithic bedrock"||102|127|152|||||||"3001750"|"707935"
"Lithic bedrock"||102|127|152|||||||"3001751"|"700144"
"Paralithic bedrock"||102|127|152|||||||"3001753"|"707936"
"Lithic bedrock"||51|77|102|||||||"3001756"|"715729"
"Lithic bedrock"||102|127|152|||||||"3001757"|"715730"
"Paralithic bedrock"||102|127|152|||||||"3001761"|"700147"
"Lithic bedrock"||102|127|152|||||||"3001766"|"715732"
"Undefined"||102|127|152||||1|5|8|"3001770"|"700149"
"Undefined"||51|77|102||||1|5|8|"3001771"|"700150"
"Paralithic bedrock"||102|127|152|||||||"3001772"|"700151"
"Lithic bedrock"||51|77|102|||||||"3001773"|"715735"
"Paralithic bedrock"||102|127|152|||||||"3001774"|"692361"
"Lithic bedrock"||0|0|0|||||||"3001780"|"707946"
"Lithic bedrock"||51|77|102|||||||"3001781"|"700155"
"Undefined"||51|77|102||||1|5|8|"3001783"|"700156"
"Undefined"||25|38|51||||10|26|43|"3001793"|"715742"
"Lithic bedrock"||102|127|152|||||||"3001794"|"707951"
"Lithic bedrock"||13|22|30|||||||"3001795"|"707952"
"Lithic bedrock"||51|77|102|||||||"3001797"|"707953"
"Lithic bedrock"||10|18|25|||||||"3001800"|"707955"
"Lithic bedrock"||15|20|25|||||||"3001801"|"715747"
"Lithic bedrock"||15|20|25|||||||"3001802"|"707956"
"Lithic bedrock"||51|77|102|||||||"3001803"|"700165"
"Lithic bedrock"||51|77|102|||||||"3001805"|"700166"
"Paralithic bedrock"||102|127|152|||||||"3001807"|"707959"
"Lithic bedrock"||36|44|51|||||||"3001809"|"715752"
"Lithic bedrock"||51|77|102|||||||"3001811"|"707962"
"Lithic bedrock"||102|127|152|||||||"3001813"|"692380"
"Lithic bedrock"||0|0|0|||||||"3001818"|"707965"
"Undefined"||25|38|51||||10|26|43|"3001822"|"715758"
"Undefined"||51|77|102||||10|26|43|"3001823"|"692383"
"Lithic bedrock"||25|38|51|||||||"3001827"|"700175"
"Paralithic bedrock"||30|41|51|||||||"3001828"|"692384"
"Paralithic bedrock"||25|38|51|||||||"3001831"|"715760"
"Paralithic bedrock"||25|38|51|||||||"3001832"|"707969"
"Paralithic bedrock"||102|127|152|||||||"3001833"|"700178"
"Paralithic bedrock"||51|77|102|||||||"3002634"|"716035"
"Lithic bedrock"||0|0|0|||||||"3003920"|"700971"
"Lithic bedrock"||25|38|51|||||||"3005435"|"693592"
"Lithic bedrock"||102|127|152|||||||"3005437"|"716969"
"Lithic bedrock"||102|127|152|||||||"3005438"|"716970"
"Paralithic bedrock"||51|77|102|||||||"3005447"|"709181"
"Lithic bedrock"||25|38|51|||||||"3008089"|"709830"
"Lithic bedrock"||76|89|102|||||||"3008090"|"702039"
"Lithic bedrock"||25|38|51|||||||"3008091"|"702040"
"Lithic bedrock"||102|127|152|||||||"3008092"|"717625"
"Paralithic bedrock"||51|77|102|||||||"3008095"|"694251"
"Lithic bedrock"||56|79|102|||||||"3008096"|"709835"
"Paralithic bedrock"||102|127|152|||||||"3008103"|"709837"
"Lithic bedrock"||51|77|102|||||||"3008107"|"717629"
"Lithic bedrock"||25|38|51|||||||"3008108"|"702046"
"Lithic bedrock"||25|38|51|||||||"3008111"|"717631"
"Lithic bedrock"||0|0|0|||||||"3008115"|"717632"
"Lithic bedrock"||76|76|76|||||||"3008118"|"709841"
"Undefined"||51|77|102||||10|26|43|"3008118"|"717633"
"Lithic bedrock"||10|18|25|||||||"3008124"|"717634"
"Lithic bedrock"||51|77|102|||||||"3008125"|"702051"
"Lithic bedrock"||0|0|0|||||||"3008126"|"694260"
"Lithic bedrock"||0|0|0|||||||"3008130"|"694262"
"Undefined"||102|127|152||||1|5|8|"3008133"|"717638"
"Lithic bedrock"||25|38|51|||||||"3008136"|"702056"
"Lithic bedrock"||20|36|51|||||||"3008139"|"717641"
"Lithic bedrock"||0|0|0|||||||"3008140"|"694266"
"Lithic bedrock"||51|77|102|||||||"3008143"|"717643"
"Lithic bedrock"||25|38|51|||||||"3008144"|"702060"
"Paralithic bedrock"||102|127|152|||||||"3008145"|"702061"
"Undefined"||51|77|102||||10|26|43|"3008148"|"709854"
"Lithic bedrock"||0|0|0|||||||"3008150"|"702063"
"Undefined"||51|77|102||||1|5|8|"3008155"|"717649"
"Paralithic bedrock"||51|77|102|||||||"3008160"|"717651"
"Lithic bedrock"||0|0|0|||||||"3008167"|"709861"
"Lithic bedrock"||102|102|102|||||||"3008170"|"702070"
"Undefined"||51|77|102||||10|26|43|"3008172"|"702071"
"Paralithic bedrock"||51|77|102|||||||"3008179"|"717656"
"Lithic bedrock"||51|77|102|||||||"3008191"|"709869"
"Paralithic bedrock"||51|77|102|||||||"3008193"|"702078"
"Undefined"||102|127|152||||1|5|8|"3008197"|"717662"
"Undefined"||51|77|102||||1|5|8|"3008199"|"702079"
"Undefined"||51|64|76||||1|5|8|"3008202"|"709873"
"Paralithic bedrock"||102|127|152|||||||"3008208"|"702083"
"Lithic bedrock"||0|0|0|||||||"3008211"|"694292"
"Undefined"||51|77|102||||1|5|8|"3008214"|"694293"
"Undefined"||51|77|102||||1|5|8|"3008215"|"702085"
"Undefined"||51|77|102||||1|5|8|"3008223"|"709879"
"Lithic bedrock"||102|127|152|||||||"3008226"|"709880"
"Lithic bedrock"||51|77|102|||||||"3008227"|"702089"
"Lithic bedrock"||102|127|152|||||||"3008228"|"717673"
"Paralithic bedrock"||51|51|51|||||||"3008229"|"694298"
"Lithic bedrock"||102|127|152|||||||"3008231"|"709882"
"Lithic bedrock"||51|77|102|||||||"3008233"|"709883"
"Lithic bedrock"||0|0|0|||||||"3008238"|"709885"
"Undefined"||102|102|102||||1|5|8|"3008241"|"694302"
"Undefined"||51|77|102||||1|5|8|"3008244"|"717678"
"Undefined"||51|77|102||||1|5|8|"3008247"|"702095"
"Undefined"||51|77|102||||1|5|8|"3008248"|"717679"
"Lithic bedrock"||0|0|0|||||||"3008249"|"717680"
"Lithic bedrock"||0|0|0|||||||"3008254"|"709890"
"Undefined"||36|44|51||||1|5|8|"3008255"|"702099"
"Undefined"||51|77|102||||1|5|8|"3008257"|"702100"
"Undefined"||51|77|102||||1|5|8|"3008258"|"717684"
"Undefined"||25|38|51||||1|5|8|"3008261"|"702101"
"Lithic bedrock"||102|102|102|||||||"3008263"|"694310"
"Lithic bedrock"||13|22|30|||||||"3008271"|"717687"
"Lithic bedrock"||51|77|102|||||||"3008272"|"702104"
"Lithic bedrock"||0|0|0|||||||"3008273"|"717688"
"Lithic bedrock"||30|41|51|||||||"3008274"|"717689"
"Lithic bedrock"||51|77|102|||||||"3008275"|"709898"
"Lithic bedrock"||127|140|152|||||||"3008278"|"694316"
"Undefined"||102|127|152||||10|26|43|"3008278"|"702108"
"Lithic bedrock"||76|89|102|||||||"3008279"|"709901"
"Lithic bedrock"||51|77|102|||||||"3008280"|"694318"
"Paralithic bedrock"||64|78|91|||||||"3008283"|"717694"
"Lithic bedrock"||0|0|0|||||||"3008285"|"709903"
"Lithic bedrock"||76|76|76|||||||"3008286"|"709904"
"Undefined"||51|77|102||||10|26|43|"3008286"|"717696"
"Lithic bedrock"||10|18|25|||||||"3008288"|"709906"
"Lithic bedrock"||51|77|102|||||||"3008289"|"702115"
"Lithic bedrock"||30|41|51|||||||"3008290"|"702116"
"Paralithic bedrock"||76|89|102|||||||"3008293"|"702117"
"Lithic bedrock"||102|102|102|||||||"3008296"|"702118"
"Lithic bedrock"||51|77|102|||||||"3008299"|"694327"
"Paralithic bedrock"||102|127|152|||||||"3008303"|"702120"
"Lithic bedrock"||0|0|0|||||||"3008304"|"717704"
"Paralithic bedrock"||102|127|152|||||||"3008307"|"717705"
"Undefined"||51|77|102||||1|5|8|"3008312"|"717707"
"Lithic bedrock"||64|108|152|||||||"3008313"|"694332"
"Lithic bedrock"||64|108|152|||||||"3008314"|"694333"
"Lithic bedrock"|"Indurated"|51|77|102|||||||"3009101"|"702401"
"Lithic bedrock"||51|102|152|||||||"3010412"|"710729"
"Lithic bedrock"||51|77|102|||||||"3011852"|"718896"
"Lithic bedrock"|"Indurated"|0|0|0|||||||"3011908"|"718925"
"Lithic bedrock"||51|77|102|||||||"3011911"|"711134"
"Lithic bedrock"||25|38|51|||||||"3011915"|"703345"
"Lithic bedrock"||51|77|102|||||||"3014565"|"719575"
"Lithic bedrock"||76|89|102|||||||"3014567"|"703993"
"Lithic bedrock"||102|102|102|||||||"3014568"|"703994"
"Undefined"||51|77|102||||10|26|43|"3014568"|"711786"
"Lithic bedrock"||25|38|51|||||||"3014572"|"696204"
"Paralithic bedrock"||51|77|102|||||||"3014579"|"696206"
"Undefined"||36|44|51||||1|5|8|"3014580"|"696207"
"Lithic bedrock"||10|18|25|||||||"3014583"|"711791"
"Undefined"||51|77|102||||10|26|43|"3014594"|"719585"
"Lithic bedrock"||102|127|152|||||||"3014595"|"711794"
"Lithic bedrock"||102|127|152|||||||"3014603"|"696213"
"Lithic bedrock"||102|102|102|||||||"3014610"|"696216"
"Undefined"||51|77|102||||10|26|43|"3014610"|"704008"
"Undefined"||51|77|102||||10|26|43|"3014612"|"704009"
"Undefined"||25|38|51||||10|26|43|"3014613"|"719593"
"Lithic bedrock"||102|102|102|||||||"3014615"|"704010"
"Undefined"||25|38|51||||10|26|43|"3014615"|"711802"
"Lithic bedrock"||0|0|0|||||||"3014616"|"696219"
"Lithic bedrock"||20|36|51|||||||"3014617"|"719595"
"Lithic bedrock"||30|41|51|||||||"3014622"|"711806"
"Lithic bedrock"||10|18|25|||||||"3014627"|"696224"
"Undefined"||23|37|51||||10|26|43|"3014628"|"704016"
"Paralithic bedrock"||102|102|102|||||||"3014629"|"704017"
"Lithic bedrock"||51|77|102|||||||"3014630"|"711809"
"Undefined"||102|127|152||||1|5|8|"3014632"|"711810"
"Lithic bedrock"||76|76|76|||||||"3014633"|"696227"
"Undefined"||25|64|102||||10|26|43|"3014633"|"704019"
"Paralithic bedrock"||51|77|102|||||||"3014636"|"696229"
"Lithic bedrock"||51|77|102|||||||"3014637"|"719605"
"Lithic bedrock"||0|0|0|||||||"3014638"|"711814"
"Lithic bedrock"||0|0|0|||||||"3014640"|"711815"
"Paralithic bedrock"||25|38|51|||||||"3014651"|"696234"
"Lithic bedrock"||51|77|102|||||||"3014654"|"719610"
"Lithic bedrock"||25|38|51|||||||"3014657"|"719611"
"Paralithic bedrock"||102|127|152|||||||"3014658"|"719612"
"Lithic bedrock"||51|77|102|||||||"3014659"|"704029"
"Paralithic bedrock"||51|77|102|||||||"3014660"|"696238"
"Lithic bedrock"||20|29|38|||||||"3014661"|"719614"
"Paralithic bedrock"||102|127|152|||||||"3014665"|"719615"
"Lithic bedrock"||51|77|102|||||||"3014666"|"711824"
"Lithic bedrock"||102|127|152|||||||"3014667"|"704033"
"Paralithic bedrock"||51|77|102|||||||"3014669"|"704034"
"Undefined"||102|127|152||||1|5|8|"3014674"|"696244"
"Undefined"||102|127|152||||1|5|8|"3014675"|"719620"
"Undefined"||51|77|102||||1|5|8|"3014676"|"719621"
"Undefined"||51|77|102||||1|5|8|"3014677"|"711830"
"Undefined"||51|64|76||||1|5|8|"3014678"|"711831"
"Undefined"||102|121|140||||1|5|8|"3014683"|"719624"
"Paralithic bedrock"||102|127|152|||||||"3014685"|"711833"
"Lithic bedrock"||0|0|0|||||||"3014687"|"704042"
"Undefined"||51|70|89||||1|5|8|"3014693"|"704045"
"Undefined"||51|77|102||||1|5|8|"3014696"|"719629"
"Undefined"||51|77|102||||1|5|8|"3014699"|"711838"
"Undefined"||64|83|102||||1|5|8|"3014700"|"711839"
"Paralithic bedrock"||51|77|102|||||||"3014703"|"704048"
"Paralithic bedrock"||102|127|152|||||||"3014704"|"704049"
"Lithic bedrock"||51|77|102|||||||"3014708"|"696258"
"Lithic bedrock"||102|127|152|||||||"3014709"|"711842"
"Paralithic bedrock"||51|77|102|||||||"3014710"|"711843"
"Lithic bedrock"||0|0|0|||||||"3014711"|"704052"
"Lithic bedrock"||0|0|0|||||||"3014716"|"696261"
"Undefined"||102|127|152||||1|5|8|"3014724"|"711846"
"Undefined"||51|77|102||||1|5|8|"3014726"|"719639"
"Undefined"||25|31|36||||1|5|8|"3014728"|"704056"
"Paralithic bedrock"||51|77|102|||||||"3014731"|"719641"
"Undefined"||51|77|102||||1|5|8|"3014733"|"719642"
"Undefined"||51|77|102||||10|26|43|"3014738"|"704060"
"Lithic bedrock"||0|0|0|||||||"3014744"|"711853"
"Lithic bedrock"||13|22|30|||||||"3014748"|"711855"
"Lithic bedrock"||25|38|51|||||||"3014749"|"704064"
"Lithic bedrock"||51|77|102|||||||"3014752"|"711857"
"Paralithic bedrock"||102|127|152|||||||"3014753"|"696274"
"Lithic bedrock"||36|44|51|||||||"3014754"|"711858"
"Lithic bedrock"||15|20|25|||||||"3014755"|"711859"
"Lithic bedrock"||20|36|51|||||||"3014756"|"711860"
"Lithic bedrock"||51|77|102|||||||"3014760"|"719653"
"Lithic bedrock"||51|102|152|||||||"3014761"|"711862"
"Undefined"||28|38|48||||10|26|43|"3014762"|"719654"
"Undefined"||51|77|102||||10|26|43|"3014763"|"711863"
"Lithic bedrock"||28|40|51|||||||"3014764"|"719656"
"Lithic bedrock"||13|22|30|||||||"3014765"|"719657"
"Lithic bedrock"||30|41|51|||||||"3014766"|"719658"
"Undefined"||51|77|102||||1|5|8|"3014770"|"704076"
"Lithic bedrock"||51|77|102|||||||"3014771"|"696285"
"Paralithic bedrock"||51|77|102|||||||"3014772"|"711869"
"Lithic bedrock"||51|77|102|||||||"3014773"|"696286"
"Undefined"||13|19|25||||10|26|43|"3014776"|"704079"
"Paralithic bedrock"||30|41|51|||||||"3014781"|"711872"
"Lithic bedrock"||0|0|0|||||||"3014782"|"719664"
"Lithic bedrock"||25|38|51|||||||"3014784"|"711873"
"Lithic bedrock"||102|127|152|||||||"3014786"|"719666"
"Lithic bedrock"||64|108|152|||||||"3014790"|"696292"
"Lithic bedrock"||30|41|51|||||||"3015577"|"712133"
"Lithic bedrock"|"Indurated"|51|77|102|||||||"3015579"|"696551"
"Paralithic bedrock"||102|127|152|||||||"3015587"|"704347"
"Lithic bedrock"||25|38|51|||||||"3018388"|"713075"
"Lithic bedrock"||51|77|102|||||||"3018392"|"689702"
"Paralithic bedrock"||30|41|51|||||||"3018401"|"713080"
"Lithic bedrock"||102|127|152|||||||"3021042"|"705930"
"Lithic bedrock"||64|83|102|||||||"3021043"|"698139"
"Lithic bedrock"||51|77|102|||||||"3021047"|"705933"
"Lithic bedrock"||0|0|0|||||||"3021052"|"705934"
"Paralithic bedrock"||102|127|152|||||||"3021056"|"690352"
"Lithic bedrock"||25|38|51|||||||"3021062"|"690353"
"Paralithic bedrock"||51|77|102|||||||"3021064"|"713729"
"Lithic bedrock"||51|77|102|||||||"3021067"|"698146"
"Undefined"||23|37|51||||10|26|43|"3021071"|"698147"
"Lithic bedrock"||30|41|51|||||||"3021074"|"713732"
"Lithic bedrock"||51|77|102|||||||"3021078"|"690358"
"Lithic bedrock"||0|0|0|||||||"3021080"|"698151"
"Lithic bedrock"||51|77|102|||||||"3021081"|"713735"
"Undefined"||51|77|102||||10|26|43|"3021087"|"690363"
"Lithic bedrock"||102|102|102|||||||"3021087"|"713738"
"Lithic bedrock"||102|102|102|||||||"3021090"|"705947"
"Undefined"||51|77|102||||10|26|43|"3021092"|"690364"
"Lithic bedrock"||10|18|25|||||||"3021095"|"713741"
"Lithic bedrock"||51|77|102|||||||"3021098"|"713742"
"Undefined"||51|77|102||||1|5|8|"3021099"|"705951"
"Undefined"||51|77|102||||10|26|43|"3021101"|"705952"
"Lithic bedrock"||10|18|25|||||||"3021102"|"713744"
"Lithic bedrock"||102|127|152|||||||"3021105"|"705953"
"Paralithic bedrock"||25|38|51|||||||"3021106"|"698162"
"Lithic bedrock"||0|0|0|||||||"3021107"|"713746"
"Undefined"||102|127|152||||1|5|8|"3021109"|"690372"
"Undefined"||51|77|102||||1|5|8|"3021110"|"705956"
"Lithic bedrock"||0|0|0|||||||"3021113"|"698166"
"Lithic bedrock"||51|77|102|||||||"3021114"|"690375"
"Lithic bedrock"||15|33|51|||||||"3021117"|"713752"
"Lithic bedrock"||51|77|102|||||||"3021119"|"705961"
"Lithic bedrock"||51|77|102|||||||"3021132"|"705964"
"Lithic bedrock"||51|77|102|||||||"3021133"|"705965"
"Lithic bedrock"||25|38|51|||||||"3021136"|"698175"
"Lithic bedrock"||20|29|38|||||||"3021138"|"713759"
"Lithic bedrock"||0|0|0|||||||"3021141"|"690384"
"Lithic bedrock"||76|114|152|||||||"3021144"|"698177"
"Lithic bedrock"||0|0|0|||||||"3021145"|"705969"
"Lithic bedrock"||51|77|102|||||||"3021146"|"713761"
"Undefined"||64|83|102||||1|5|8|"3021150"|"698179"
"Lithic bedrock"||51|77|102|||||||"3021152"|"705972"
"Undefined"||51|77|102||||1|5|8|"3021153"|"698181"
"Undefined"||51|77|102||||1|5|8|"3021154"|"713765"
"Undefined"||51|77|102||||1|5|8|"3021155"|"698182"
"Undefined"||51|77|102||||1|5|8|"3021156"|"698183"
"Lithic bedrock"||51|77|102|||||||"3021165"|"690393"
"Lithic bedrock"||30|41|51|||||||"3021167"|"713770"
"Undefined"||64|83|102||||1|5|8|"3021168"|"705979"
"Undefined"||51|77|102||||1|5|8|"3021169"|"705980"
"Undefined"||51|70|89||||1|5|8|"3021170"|"698189"
"Undefined"||51|77|102||||1|5|8|"3021173"|"698190"
"Undefined"||51|77|102||||1|5|8|"3021176"|"690399"
"Undefined"||64|83|102||||1|5|8|"3021177"|"690400"
"Lithic bedrock"||102|127|152|||||||"3021180"|"713776"
"Paralithic bedrock"||102|127|152|||||||"3021181"|"698193"
"Lithic bedrock"||0|0|0|||||||"3021183"|"713777"
"Lithic bedrock"||102|127|152|||||||"3021187"|"698195"
"Paralithic bedrock"||102|127|152|||||||"3021191"|"705988"
"Paralithic bedrock"||102|127|152|||||||"3021200"|"713781"
"Paralithic bedrock"||51|77|102|||||||"3021202"|"705991"
"Undefined"||51|77|102||||1|5|8|"3021203"|"690408"
"Undefined"||64|83|102||||1|5|8|"3021206"|"690409"
"Lithic bedrock"||0|0|0|||||||"3021208"|"705994"
"Undefined"||51|77|102||||1|5|8|"3021210"|"690411"
"Lithic bedrock"||0|0|0|||||||"3021211"|"713787"
"Undefined"||36|44|51||||1|5|8|"3021213"|"698204"
"Undefined"||51|107|163||||1|5|8|"3021216"|"713789"
"Lithic bedrock"||102|127|152|||||||"3021224"|"698206"
"Lithic bedrock"||51|77|102|||||||"3021225"|"690415"
"Lithic bedrock"||51|77|102|||||||"3021226"|"713791"
"Lithic bedrock"||61|82|102|||||||"3021227"|"698208"
"Undefined"||51|71|91||||10|26|43|"3021227"|"706000"
"Paralithic bedrock"||102|127|152|||||||"3021230"|"698210"
"Lithic bedrock"||76|89|102|||||||"3021231"|"690419"
"Lithic bedrock"||15|20|25|||||||"3021232"|"690420"
"Lithic bedrock"||51|77|102|||||||"3021233"|"713796"
"Lithic bedrock"||10|18|25|||||||"3021237"|"713797"
"Lithic bedrock"||51|102|152|||||||"3021238"|"690422"
"Lithic bedrock"||13|22|30|||||||"3021239"|"698215"
"Undefined"||25|38|51||||10|26|43|"3021240"|"706008"
"Lithic bedrock"||127|140|152|||||||"3021241"|"706009"
"Lithic bedrock"||28|40|51|||||||"3021242"|"713802"
"Lithic bedrock"||51|77|102|||||||"3021243"|"706011"
"Lithic bedrock"||0|0|0|||||||"3021247"|"706012"
"Lithic bedrock"||51|77|102|||||||"3021248"|"698221"
"Undefined"||51|77|102||||10|26|43|"3021252"|"698222"
"Undefined"||51|77|102||||10|26|43|"3021253"|"713806"
"Paralithic bedrock"||51|77|102|||||||"3021257"|"713807"
"Paralithic bedrock"||102|127|152|||||||"3021258"|"706016"
"Lithic bedrock"||51|77|102|||||||"3021259"|"698225"
"Paralithic bedrock"||102|127|152|||||||"3021261"|"698226"
"Paralithic bedrock"||102|127|152|||||||"3021262"|"698227"
"Lithic bedrock"||102|127|152|||||||"3021263"|"713811"
"Lithic bedrock"||64|108|152|||||||"3021267"|"706021"
"Lithic bedrock"|"Indurated"|51|77|102|||||||"3022056"|"714089"
"Paralithic bedrock"||102|127|152|||||||"3022064"|"698510"
"Lithic bedrock"||25|38|51|||||||"3023350"|"691242"
"Lithic bedrock"||51|77|102|||||||"3024865"|"691653"
"Lithic bedrock"||102|127|152|||||||"3024866"|"691654"
"Lithic bedrock"||102|127|152|||||||"3024867"|"691655"
"Lithic bedrock"||25|38|51|||||||"3024868"|"699447"
"Paralithic bedrock"||51|77|102|||||||"3024877"|"715033"
"Lithic bedrock"||13|22|30|||||||"3027519"|"692301"
"Lithic bedrock"||76|89|102|||||||"3027520"|"715677"
"Lithic bedrock"||51|77|102|||||||"3027521"|"700094"
"Undefined"||25|38|51||||1|5|8|"3027522"|"692303"
"Lithic bedrock"||51|51|51|||||||"3027522"|"715678"
"Paralithic bedrock"||102|127|152|||||||"3027533"|"707889"
"Lithic bedrock"||25|38|51|||||||"3027537"|"692306"
"Lithic bedrock"||51|77|102|||||||"3027538"|"707890"
"Undefined"||51|77|102||||1|5|8|"3027544"|"707891"
"Undefined"||51|77|102||||10|26|43|"3027547"|"707892"
"Undefined"||51|77|102||||10|26|43|"3027548"|"707893"
"Lithic bedrock"||25|38|51|||||||"3027554"|"700103"
"Lithic bedrock"||10|18|25|||||||"3027555"|"692312"
"Lithic bedrock"||25|38|51|||||||"3027558"|"707897"
"Lithic bedrock"||25|38|51|||||||"3027561"|"715690"
"Paralithic bedrock"||51|77|102|||||||"3027567"|"707900"
"Lithic bedrock"||10|18|25|||||||"3027570"|"700109"
