contrast_id,group,scenario,topaz_id,treatment_changed
4,2,thinning_65_90,1413,True
4,2,thinning_65_90,1422,True
4,2,thinning_65_90,1423,True
4,2,thinning_65_90,1431,True
4,2,thinning_65_90,1432,True
4,2,thinning_65_90,1433,True
4,2,thinning_65_90,1441,True
4,2,thinning_65_90,1442,True
4,2,thinning_65_90,1443,True
4,2,thinning_65_90,1453,False
4,2,thinning_65_90,1472,True
4,2,thinning_65_90,1473,True
4,2,thinning_65_90,1482,True
4,2,thinning_65_90,1483,True
4,2,thinning_65_90,1492,True
4,2,thinning_65_90,1511,True
4,2,thinning_65_90,1512,True
4,2,thinning_65_90,1513,True
4,2,thinning_65_90,1522,True
4,2,thinning_65_90,1523,True
4,2,thinning_65_90,1531,True
4,2,thinning_65_90,1532,True
4,2,thinning_65_90,1533,True
4,2,thinning_65_90,1541,True
4,2,thinning_65_90,1542,True
4,2,thinning_65_90,1543,True
4,2,thinning_65_90,1551,True
4,2,thinning_65_90,1552,True
4,2,thinning_65_90,1553,False
4,2,thinning_65_90,1563,True
4,2,thinning_65_90,1571,True
4,2,thinning_65_90,1572,True
4,2,thinning_65_90,1573,True
4,2,thinning_65_90,1582,True
4,2,thinning_65_90,1583,True
4,2,thinning_65_90,1593,True
4,2,thinning_65_90,1612,True
4,2,thinning_65_90,1613,True
4,2,thinning_65_90,1622,True
4,2,thinning_65_90,1623,False
4,2,thinning_65_90,1632,True
4,2,thinning_65_90,1633,True
4,2,thinning_65_90,1642,True
4,2,thinning_65_90,1643,True
4,2,thinning_65_90,1653,True
4,2,thinning_65_90,1672,True
4,2,thinning_65_90,1682,True
4,2,thinning_65_90,1683,False
4,2,thinning_65_90,1691,False
4,2,thinning_65_90,1692,True
4,2,thinning_65_90,1693,False
4,2,thinning_65_90,1702,True
4,2,thinning_65_90,1703,True
4,2,thinning_65_90,1711,True
4,2,thinning_65_90,1712,False
4,2,thinning_65_90,1713,True
4,2,thinning_65_90,1722,True
4,2,thinning_65_90,1723,True
4,2,thinning_65_90,1731,True
4,2,thinning_65_90,1732,True
4,2,thinning_65_90,1733,True
4,2,thinning_65_90,1741,True
4,2,thinning_65_90,1742,True
4,2,thinning_65_90,1743,True
4,2,thinning_65_90,1753,False
4,2,thinning_65_90,1771,True
4,2,thinning_65_90,1772,True
4,2,thinning_65_90,1773,True
4,2,thinning_65_90,1781,True
4,2,thinning_65_90,1782,False
4,2,thinning_65_90,1783,True
4,2,thinning_65_90,1791,False
4,2,thinning_65_90,1793,False
4,2,thinning_65_90,1802,True
4,2,thinning_65_90,1803,False
4,2,thinning_65_90,1812,True
4,2,thinning_65_90,1813,False
4,2,thinning_65_90,1821,True
4,2,thinning_65_90,1822,True
4,2,thinning_65_90,1823,True
4,2,thinning_65_90,1832,True
4,2,thinning_65_90,1833,True
4,2,thinning_65_90,1841,True
4,2,thinning_65_90,1901,True
4,2,thinning_65_90,1902,True
4,2,thinning_65_90,1903,False
4,2,thinning_65_90,1911,True
4,2,thinning_65_90,1912,True
4,2,thinning_65_90,1913,False
4,2,thinning_65_90,1921,False
4,2,thinning_65_90,1922,True
4,2,thinning_65_90,1932,True
4,2,thinning_65_90,1933,True
4,2,thinning_65_90,1941,True
4,2,thinning_65_90,1942,True
4,2,thinning_65_90,1952,True
4,2,thinning_65_90,1953,True
4,2,thinning_65_90,2021,True
4,2,thinning_65_90,2022,True
4,2,thinning_65_90,2023,False
4,2,thinning_65_90,2031,True
4,2,thinning_65_90,2032,True
4,2,thinning_65_90,2033,True
4,2,thinning_65_90,2042,True
4,2,thinning_65_90,2043,True
4,2,thinning_65_90,2051,True
4,2,thinning_65_90,2052,True
4,2,thinning_65_90,2053,True
4,2,thinning_65_90,2122,True
4,2,thinning_65_90,2123,True
4,2,thinning_65_90,2131,True
4,2,thinning_65_90,2201,True
4,2,thinning_65_90,2202,True
4,2,thinning_65_90,2203,True
4,2,thinning_65_90,2211,True
4,2,thinning_65_90,2212,True
4,2,thinning_65_90,2213,True
5,3,thinning_30_75,2062,True
5,3,thinning_30_75,2063,True
5,3,thinning_30_75,2072,True
5,3,thinning_30_75,2073,True
5,3,thinning_30_75,2141,True
5,3,thinning_30_75,2142,True
5,3,thinning_30_75,2143,False
5,3,thinning_30_75,2152,True
5,3,thinning_30_75,2153,True
5,3,thinning_30_75,2162,True
5,3,thinning_30_75,2163,True
5,3,thinning_30_75,2171,True
5,3,thinning_30_75,2172,True
5,3,thinning_30_75,2222,True
5,3,thinning_30_75,2223,True
5,3,thinning_30_75,2232,True
5,3,thinning_30_75,2233,True
5,3,thinning_30_75,2242,True
5,3,thinning_30_75,2243,True
5,3,thinning_30_75,2251,True
5,3,thinning_30_75,2252,True
5,3,thinning_30_75,2253,True
5,3,thinning_30_75,2282,True
5,3,thinning_30_75,2283,True
5,3,thinning_30_75,2291,True
5,3,thinning_30_75,2292,True
5,3,thinning_30_75,2301,True
5,3,thinning_30_75,2303,True
5,3,thinning_30_75,2311,True
5,3,thinning_30_75,2312,True
5,3,thinning_30_75,2322,True
5,3,thinning_30_75,2323,True
5,3,thinning_30_75,2331,True
5,3,thinning_30_75,2332,True
5,3,thinning_30_75,2333,True
5,3,thinning_30_75,2372,True
5,3,thinning_30_75,2373,True
5,3,thinning_30_75,2381,True
5,3,thinning_30_75,2383,True
5,3,thinning_30_75,2392,True
5,3,thinning_30_75,2393,True
5,3,thinning_30_75,2401,True
5,3,thinning_30_75,2402,True
5,3,thinning_30_75,2403,True
5,3,thinning_30_75,2451,True
5,3,thinning_30_75,2452,True
5,3,thinning_30_75,2453,True
5,3,thinning_30_75,2461,True
5,3,thinning_30_75,2462,True
5,3,thinning_30_75,2463,True
5,3,thinning_30_75,2472,True
5,3,thinning_30_75,2473,True
5,3,thinning_30_75,2482,True
5,3,thinning_30_75,2483,True
5,3,thinning_30_75,2552,True
5,3,thinning_30_75,2553,True
5,3,thinning_30_75,2561,True
5,3,thinning_30_75,2562,True
5,3,thinning_30_75,2563,True
5,3,thinning_30_75,2572,True
5,3,thinning_30_75,2573,True
5,3,thinning_30_75,2582,True
5,3,thinning_30_75,2583,True
5,3,thinning_30_75,2651,True
5,3,thinning_30_75,2652,True
5,3,thinning_30_75,2653,True
5,3,thinning_30_75,2661,True
5,3,thinning_30_75,2662,True
5,3,thinning_30_75,2663,True
5,3,thinning_30_75,2671,True
5,3,thinning_30_75,2672,True
5,3,thinning_30_75,2681,True
5,3,thinning_30_75,2682,True
5,3,thinning_30_75,2683,True
5,3,thinning_30_75,2691,True
5,3,thinning_30_75,2692,True
5,3,thinning_30_75,2693,True
5,3,thinning_30_75,2701,True
5,3,thinning_30_75,2702,True
5,3,thinning_30_75,2703,True
6,3,thinning_65_90,2062,True
6,3,thinning_65_90,2063,True
6,3,thinning_65_90,2072,True
6,3,thinning_65_90,2073,True
6,3,thinning_65_90,2141,True
6,3,thinning_65_90,2142,True
6,3,thinning_65_90,2143,False
6,3,thinning_65_90,2152,True
6,3,thinning_65_90,2153,True
6,3,thinning_65_90,2162,True
6,3,thinning_65_90,2163,True
6,3,thinning_65_90,2171,True
6,3,thinning_65_90,2172,True
6,3,thinning_65_90,2222,True
6,3,thinning_65_90,2223,True
6,3,thinning_65_90,2232,True
6,3,thinning_65_90,2233,True
6,3,thinning_65_90,2242,True
6,3,thinning_65_90,2243,True
6,3,thinning_65_90,2251,True
6,3,thinning_65_90,2252,True
6,3,thinning_65_90,2253,True
6,3,thinning_65_90,2282,True
6,3,thinning_65_90,2283,True
6,3,thinning_65_90,2291,True
6,3,thinning_65_90,2292,True
6,3,thinning_65_90,2301,True
6,3,thinning_65_90,2303,True
6,3,thinning_65_90,2311,True
6,3,thinning_65_90,2312,True
6,3,thinning_65_90,2322,True
6,3,thinning_65_90,2323,True
6,3,thinning_65_90,2331,True
6,3,thinning_65_90,2332,True
6,3,thinning_65_90,2333,True
6,3,thinning_65_90,2372,True
6,3,thinning_65_90,2373,True
6,3,thinning_65_90,2381,True
6,3,thinning_65_90,2383,True
6,3,thinning_65_90,2392,True
6,3,thinning_65_90,2393,True
6,3,thinning_65_90,2401,True
6,3,thinning_65_90,2402,True
6,3,thinning_65_90,2403,True
6,3,thinning_65_90,2451,True
6,3,thinning_65_90,2452,True
6,3,thinning_65_90,2453,True
6,3,thinning_65_90,2461,True
6,3,thinning_65_90,2462,True
6,3,thinning_65_90,2463,True
6,3,thinning_65_90,2472,True
6,3,thinning_65_90,2473,True
6,3,thinning_65_90,2482,True
6,3,thinning_65_90,2483,True
6,3,thinning_65_90,2552,True
6,3,thinning_65_90,2553,True
6,3,thinning_65_90,2561,True
6,3,thinning_65_90,2562,True
6,3,thinning_65_90,2563,True
6,3,thinning_65_90,2572,True
6,3,thinning_65_90,2573,True
6,3,thinning_65_90,2582,True
6,3,thinning_65_90,2583,True
6,3,thinning_65_90,2651,True
6,3,thinning_65_90,2652,True
6,3,thinning_65_90,2653,True
6,3,thinning_65_90,2661,True
6,3,thinning_65_90,2662,True
6,3,thinning_65_90,2663,True
6,3,thinning_65_90,2671,True
6,3,thinning_65_90,2672,True
6,3,thinning_65_90,2681,True
6,3,thinning_65_90,2682,True
6,3,thinning_65_90,2683,True
6,3,thinning_65_90,2691,True
6,3,thinning_65_90,2692,True
6,3,thinning_65_90,2693,True
6,3,thinning_65_90,2701,True
6,3,thinning_65_90,2702,True
6,3,thinning_65_90,2703,True
7,4,thinning_30_75,1852,True
7,4,thinning_30_75,1962,True
7,4,thinning_30_75,1971,True
7,4,thinning_30_75,1972,False
7,4,thinning_30_75,1973,False
8,4,thinning_65_90,1852,True
8,4,thinning_65_90,1962,True
8,4,thinning_65_90,1971,True
8,4,thinning_65_90,1972,False
8,4,thinning_65_90,1973,False
9,5,thinning_30_75,1853,True
9,5,thinning_30_75,1963,True
10,5,thinning_65_90,1853,True
10,5,thinning_65_90,1963,True
11,6,thinning_30_75,1862,True
11,6,thinning_30_75,1982,True
11,6,thinning_30_75,1991,True
11,6,thinning_30_75,1992,True
11,6,thinning_30_75,1993,True
11,6,thinning_30_75,2082,True
11,6,thinning_30_75,2091,True
11,6,thinning_30_75,2092,True
11,6,thinning_30_75,2093,True
11,6,thinning_30_75,2192,True
11,6,thinning_30_75,2262,True
11,6,thinning_30_75,2271,True
11,6,thinning_30_75,2272,False
11,6,thinning_30_75,2273,False
11,6,thinning_30_75,2352,True
11,6,thinning_30_75,2362,False
11,6,thinning_30_75,2363,True
11,6,thinning_30_75,2422,True
11,6,thinning_30_75,2432,True
11,6,thinning_30_75,2433,False
11,6,thinning_30_75,2442,False
11,6,thinning_30_75,2443,False
11,6,thinning_30_75,2511,False
11,6,thinning_30_75,2512,False
11,6,thinning_30_75,2513,False
11,6,thinning_30_75,2522,True
11,6,thinning_30_75,2523,False
11,6,thinning_30_75,2532,True
11,6,thinning_30_75,2533,True
11,6,thinning_30_75,2541,True
11,6,thinning_30_75,2542,False
11,6,thinning_30_75,2592,True
11,6,thinning_30_75,2601,False
11,6,thinning_30_75,2602,False
11,6,thinning_30_75,2603,True
11,6,thinning_30_75,2612,True
11,6,thinning_30_75,2613,False
11,6,thinning_30_75,2622,True
11,6,thinning_30_75,2623,False
11,6,thinning_30_75,2631,True
11,6,thinning_30_75,2632,True
11,6,thinning_30_75,2633,True
11,6,thinning_30_75,2642,True
11,6,thinning_30_75,2712,True
11,6,thinning_30_75,2721,True
11,6,thinning_30_75,2722,False
11,6,thinning_30_75,2723,False
11,6,thinning_30_75,2731,True
11,6,thinning_30_75,2732,False
11,6,thinning_30_75,2733,False
11,6,thinning_30_75,2742,True
11,6,thinning_30_75,2743,True
11,6,thinning_30_75,2752,True
11,6,thinning_30_75,2753,False
11,6,thinning_30_75,2761,True
11,6,thinning_30_75,2762,True
11,6,thinning_30_75,2763,True
11,6,thinning_30_75,2771,True
11,6,thinning_30_75,2772,True
11,6,thinning_30_75,2773,True
11,6,thinning_30_75,2782,True
11,6,thinning_30_75,2783,True
11,6,thinning_30_75,2802,True
11,6,thinning_30_75,2811,True
11,6,thinning_30_75,2812,True
11,6,thinning_30_75,2813,True
11,6,thinning_30_75,2822,True
11,6,thinning_30_75,2823,True
11,6,thinning_30_75,2831,True
11,6,thinning_30_75,2832,False
11,6,thinning_30_75,2833,False
11,6,thinning_30_75,2842,True
11,6,thinning_30_75,2851,True
11,6,thinning_30_75,2852,True
11,6,thinning_30_75,2853,True
11,6,thinning_30_75,2862,True
11,6,thinning_30_75,2863,True
11,6,thinning_30_75,2882,True
11,6,thinning_30_75,2891,False
11,6,thinning_30_75,2892,False
11,6,thinning_30_75,2893,False
11,6,thinning_30_75,2902,True
11,6,thinning_30_75,2903,True
11,6,thinning_30_75,2912,True
11,6,thinning_30_75,2913,False
11,6,thinning_30_75,2921,True
11,6,thinning_30_75,2922,True
11,6,thinning_30_75,2931,True
11,6,thinning_30_75,2932,True
11,6,thinning_30_75,2933,True
11,6,thinning_30_75,2942,True
11,6,thinning_30_75,2943,True
11,6,thinning_30_75,2952,True
11,6,thinning_30_75,2961,True
11,6,thinning_30_75,2962,True
11,6,thinning_30_75,2963,True
11,6,thinning_30_75,2972,True
11,6,thinning_30_75,2973,False
11,6,thinning_30_75,2981,True
11,6,thinning_30_75,2982,True
11,6,thinning_30_75,2983,True
11,6,thinning_30_75,2991,True
11,6,thinning_30_75,2993,True
11,6,thinning_30_75,3002,True
11,6,thinning_30_75,3003,True
11,6,thinning_30_75,3011,True
11,6,thinning_30_75,3012,True
11,6,thinning_30_75,3013,True
11,6,thinning_30_75,3022,True
11,6,thinning_30_75,3023,True
11,6,thinning_30_75,3032,True
11,6,thinning_30_75,3041,True
11,6,thinning_30_75,3042,True
11,6,thinning_30_75,3043,True
11,6,thinning_30_75,3052,True
11,6,thinning_30_75,3053,False
11,6,thinning_30_75,3061,True
11,6,thinning_30_75,3062,True
11,6,thinning_30_75,3063,True
11,6,thinning_30_75,3072,True
11,6,thinning_30_75,3073,True
11,6,thinning_30_75,3082,True
11,6,thinning_30_75,3083,True
11,6,thinning_30_75,3092,True
11,6,thinning_30_75,3093,True
11,6,thinning_30_75,3101,True
11,6,thinning_30_75,3102,True
11,6,thinning_30_75,3122,True
11,6,thinning_30_75,3132,True
11,6,thinning_30_75,3133,False
11,6,thinning_30_75,3141,True
11,6,thinning_30_75,3142,True
11,6,thinning_30_75,3143,True
11,6,thinning_30_75,3152,True
11,6,thinning_30_75,3153,True
11,6,thinning_30_75,3161,True
11,6,thinning_30_75,3162,True
11,6,thinning_30_75,3163,True
11,6,thinning_30_75,3172,True
11,6,thinning_30_75,3173,True
11,6,thinning_30_75,3181,True
11,6,thinning_30_75,3182,True
11,6,thinning_30_75,3191,True
11,6,thinning_30_75,3193,True
11,6,thinning_30_75,3201,True
11,6,thinning_30_75,3202,True
11,6,thinning_30_75,3232,True
11,6,thinning_30_75,3241,True
11,6,thinning_30_75,3242,True
11,6,thinning_30_75,3243,True
11,6,thinning_30_75,3251,True
11,6,thinning_30_75,3253,False
11,6,thinning_30_75,3262,True
11,6,thinning_30_75,3263,True
11,6,thinning_30_75,3272,True
11,6,thinning_30_75,3273,True
11,6,thinning_30_75,3281,True
11,6,thinning_30_75,3282,True
11,6,thinning_30_75,3283,True
11,6,thinning_30_75,3292,True
11,6,thinning_30_75,3293,True
11,6,thinning_30_75,3301,True
11,6,thinning_30_75,3302,True
11,6,thinning_30_75,3303,True
11,6,thinning_30_75,3352,True
11,6,thinning_30_75,3362,True
11,6,thinning_30_75,3363,True
11,6,thinning_30_75,3371,True
11,6,thinning_30_75,3372,True
11,6,thinning_30_75,3373,True
11,6,thinning_30_75,3381,True
11,6,thinning_30_75,3382,True
11,6,thinning_30_75,3383,True
11,6,thinning_30_75,3391,True
11,6,thinning_30_75,3392,True
11,6,thinning_30_75,3393,True
11,6,thinning_30_75,3402,True
11,6,thinning_30_75,3403,True
11,6,thinning_30_75,3412,True
11,6,thinning_30_75,3413,True
11,6,thinning_30_75,3421,True
11,6,thinning_30_75,3422,True
11,6,thinning_30_75,3482,True
11,6,thinning_30_75,3491,True
11,6,thinning_30_75,3492,True
11,6,thinning_30_75,3493,True
11,6,thinning_30_75,3501,True
11,6,thinning_30_75,3502,True
11,6,thinning_30_75,3503,True
11,6,thinning_30_75,3512,True
11,6,thinning_30_75,3513,True
11,6,thinning_30_75,3522,True
11,6,thinning_30_75,3523,True
11,6,thinning_30_75,3531,True
11,6,thinning_30_75,3532,True
11,6,thinning_30_75,3533,True
11,6,thinning_30_75,3542,True
11,6,thinning_30_75,3543,True
11,6,thinning_30_75,3552,True
11,6,thinning_30_75,3561,True
11,6,thinning_30_75,3562,True
11,6,thinning_30_75,3572,True
11,6,thinning_30_75,3582,True
11,6,thinning_30_75,3583,True
11,6,thinning_30_75,3591,True
11,6,thinning_30_75,3592,True
11,6,thinning_30_75,3593,True
11,6,thinning_30_75,3601,True
11,6,thinning_30_75,3602,True
11,6,thinning_30_75,3603,True
11,6,thinning_30_75,3612,True
11,6,thinning_30_75,3613,True
11,6,thinning_30_75,3621,True
11,6,thinning_30_75,3622,True
11,6,thinning_30_75,3623,True
11,6,thinning_30_75,3642,True
11,6,thinning_30_75,3652,True
11,6,thinning_30_75,3653,True
11,6,thinning_30_75,3662,True
11,6,thinning_30_75,3663,True
11,6,thinning_30_75,3671,True
11,6,thinning_30_75,3672,True
11,6,thinning_30_75,3673,True
11,6,thinning_30_75,3681,True
11,6,thinning_30_75,3682,True
11,6,thinning_30_75,3683,True
11,6,thinning_30_75,3691,True
11,6,thinning_30_75,3692,True
11,6,thinning_30_75,3693,True
11,6,thinning_30_75,3701,True
11,6,thinning_30_75,3702,True
11,6,thinning_30_75,3703,True
11,6,thinning_30_75,3731,True
11,6,thinning_30_75,3732,True
11,6,thinning_30_75,3733,True
11,6,thinning_30_75,3742,True
11,6,thinning_30_75,3751,True
11,6,thinning_30_75,3753,True
11,6,thinning_30_75,3761,True
11,6,thinning_30_75,3762,True
11,6,thinning_30_75,3763,True
11,6,thinning_30_75,3772,True
11,6,thinning_30_75,3782,True
11,6,thinning_30_75,3783,True
11,6,thinning_30_75,3791,True
11,6,thinning_30_75,3792,True
11,6,thinning_30_75,3793,True
11,6,thinning_30_75,3802,True
11,6,thinning_30_75,3803,True
11,6,thinning_30_75,3831,True
11,6,thinning_30_75,3832,True
11,6,thinning_30_75,3833,True
11,6,thinning_30_75,3842,True
11,6,thinning_30_75,3843,True
11,6,thinning_30_75,3852,True
11,6,thinning_30_75,3853,True
11,6,thinning_30_75,3861,True
11,6,thinning_30_75,3862,True
11,6,thinning_30_75,3863,True
11,6,thinning_30_75,3882,True
11,6,thinning_30_75,3891,True
11,6,thinning_30_75,3892,True
11,6,thinning_30_75,3893,True
11,6,thinning_30_75,3901,True
11,6,thinning_30_75,3902,True
11,6,thinning_30_75,3903,True
11,6,thinning_30_75,3912,True
11,6,thinning_30_75,3913,True
11,6,thinning_30_75,3923,True
11,6,thinning_30_75,3942,True
11,6,thinning_30_75,3953,True
11,6,thinning_30_75,3961,True
11,6,thinning_30_75,3962,True
11,6,thinning_30_75,3963,True
11,6,thinning_30_75,3971,True
11,6,thinning_30_75,3972,True
11,6,thinning_30_75,3973,True
11,6,thinning_30_75,3982,True
11,6,thinning_30_75,3983,True
11,6,thinning_30_75,4012,True
11,6,thinning_30_75,4021,True
11,6,thinning_30_75,4022,True
11,6,thinning_30_75,4023,True
11,6,thinning_30_75,4031,True
11,6,thinning_30_75,4032,True
11,6,thinning_30_75,4033,True
11,6,thinning_30_75,4042,True
11,6,thinning_30_75,4043,True
11,6,thinning_30_75,4051,True
11,6,thinning_30_75,4052,True
11,6,thinning_30_75,4053,True
11,6,thinning_30_75,4061,True
11,6,thinning_30_75,4062,True
11,6,thinning_30_75,4063,False
11,6,thinning_30_75,4112,True
11,6,thinning_30_75,4113,True
11,6,thinning_30_75,4122,True
11,6,thinning_30_75,4123,True
11,6,thinning_30_75,4211,True
11,6,thinning_30_75,4212,True
11,6,thinning_30_75,4213,True
11,6,thinning_30_75,4222,True
11,6,thinning_30_75,4223,True
11,6,thinning_30_75,4231,True
11,6,thinning_30_75,4232,True
11,6,thinning_30_75,4241,True
11,6,thinning_30_75,4242,True
11,6,thinning_30_75,4243,True
11,6,thinning_30_75,4352,True
11,6,thinning_30_75,4353,True
11,6,thinning_30_75,4362,True
11,6,thinning_30_75,4451,True
11,6,thinning_30_75,4452,True
11,6,thinning_30_75,4462,True
11,6,thinning_30_75,4463,False
11,6,thinning_30_75,4472,True
11,6,thinning_30_75,4473,True
11,6,thinning_30_75,4481,True
11,6,thinning_30_75,4482,True
11,6,thinning_30_75,4483,True
11,6,thinning_30_75,4571,True
11,6,thinning_30_75,4572,True
11,6,thinning_30_75,4573,False
11,6,thinning_30_75,4582,True
11,6,thinning_30_75,4591,True
11,6,thinning_30_75,4592,True
11,6,thinning_30_75,4593,True
11,6,thinning_30_75,4602,True
11,6,thinning_30_75,4603,True
11,6,thinning_30_75,4671,True
11,6,thinning_30_75,4672,True
11,6,thinning_30_75,4673,False
11,6,thinning_30_75,4681,True
11,6,thinning_30_75,4682,True
11,6,thinning_30_75,4683,True
11,6,thinning_30_75,4691,True
11,6,thinning_30_75,4692,True
11,6,thinning_30_75,4693,True
11,6,thinning_30_75,4792,True
11,6,thinning_30_75,4793,True
11,6,thinning_30_75,4801,True
11,6,thinning_30_75,4802,True
11,6,thinning_30_75,4803,True
11,6,thinning_30_75,4871,True
11,6,thinning_30_75,4872,True
11,6,thinning_30_75,4873,True
11,6,thinning_30_75,4881,True
11,6,thinning_30_75,4882,True
11,6,thinning_30_75,4883,True
12,6,thinning_65_90,1862,True
12,6,thinning_65_90,1982,True
12,6,thinning_65_90,1991,True
12,6,thinning_65_90,1992,True
12,6,thinning_65_90,1993,True
12,6,thinning_65_90,2082,True
12,6,thinning_65_90,2091,True
12,6,thinning_65_90,2092,True
12,6,thinning_65_90,2093,True
12,6,thinning_65_90,2192,True
12,6,thinning_65_90,2262,True
12,6,thinning_65_90,2271,True
12,6,thinning_65_90,2272,False
12,6,thinning_65_90,2273,False
12,6,thinning_65_90,2352,True
12,6,thinning_65_90,2362,False
12,6,thinning_65_90,2363,True
12,6,thinning_65_90,2422,True
12,6,thinning_65_90,2432,True
12,6,thinning_65_90,2433,False
12,6,thinning_65_90,2442,False
12,6,thinning_65_90,2443,False
12,6,thinning_65_90,2511,False
12,6,thinning_65_90,2512,False
12,6,thinning_65_90,2513,False
12,6,thinning_65_90,2522,True
12,6,thinning_65_90,2523,False
12,6,thinning_65_90,2532,True
12,6,thinning_65_90,2533,True
12,6,thinning_65_90,2541,True
12,6,thinning_65_90,2542,False
12,6,thinning_65_90,2592,True
12,6,thinning_65_90,2601,False
12,6,thinning_65_90,2602,False
12,6,thinning_65_90,2603,True
12,6,thinning_65_90,2612,True
12,6,thinning_65_90,2613,False
12,6,thinning_65_90,2622,True
12,6,thinning_65_90,2623,False
12,6,thinning_65_90,2631,True
12,6,thinning_65_90,2632,True
12,6,thinning_65_90,2633,True
12,6,thinning_65_90,2642,True
12,6,thinning_65_90,2712,True
12,6,thinning_65_90,2721,True
12,6,thinning_65_90,2722,False
12,6,thinning_65_90,2723,False
12,6,thinning_65_90,2731,True
12,6,thinning_65_90,2732,False
12,6,thinning_65_90,2733,False
12,6,thinning_65_90,2742,True
12,6,thinning_65_90,2743,True
12,6,thinning_65_90,2752,True
12,6,thinning_65_90,2753,False
12,6,thinning_65_90,2761,True
12,6,thinning_65_90,2762,True
12,6,thinning_65_90,2763,True
12,6,thinning_65_90,2771,True
12,6,thinning_65_90,2772,True
12,6,thinning_65_90,2773,True
12,6,thinning_65_90,2782,True
12,6,thinning_65_90,2783,True
12,6,thinning_65_90,2802,True
12,6,thinning_65_90,2811,True
12,6,thinning_65_90,2812,True
12,6,thinning_65_90,2813,True
12,6,thinning_65_90,2822,True
12,6,thinning_65_90,2823,True
12,6,thinning_65_90,2831,True
12,6,thinning_65_90,2832,False
12,6,thinning_65_90,2833,False
12,6,thinning_65_90,2842,True
12,6,thinning_65_90,2851,True
12,6,thinning_65_90,2852,True
12,6,thinning_65_90,2853,True
12,6,thinning_65_90,2862,True
12,6,thinning_65_90,2863,True
12,6,thinning_65_90,2882,True
12,6,thinning_65_90,2891,False
12,6,thinning_65_90,2892,False
12,6,thinning_65_90,2893,False
12,6,thinning_65_90,2902,True
12,6,thinning_65_90,2903,True
12,6,thinning_65_90,2912,True
12,6,thinning_65_90,2913,False
12,6,thinning_65_90,2921,True
12,6,thinning_65_90,2922,True
12,6,thinning_65_90,2931,True
12,6,thinning_65_90,2932,True
12,6,thinning_65_90,2933,True
12,6,thinning_65_90,2942,True
12,6,thinning_65_90,2943,True
12,6,thinning_65_90,2952,True
12,6,thinning_65_90,2961,True
12,6,thinning_65_90,2962,True
12,6,thinning_65_90,2963,True
12,6,thinning_65_90,2972,True
12,6,thinning_65_90,2973,False
12,6,thinning_65_90,2981,True
12,6,thinning_65_90,2982,True
12,6,thinning_65_90,2983,True
12,6,thinning_65_90,2991,True
12,6,thinning_65_90,2993,True
12,6,thinning_65_90,3002,True
12,6,thinning_65_90,3003,True
12,6,thinning_65_90,3011,True
12,6,thinning_65_90,3012,True
12,6,thinning_65_90,3013,True
12,6,thinning_65_90,3022,True
12,6,thinning_65_90,3023,True
12,6,thinning_65_90,3032,True
12,6,thinning_65_90,3041,True
12,6,thinning_65_90,3042,True
12,6,thinning_65_90,3043,True
12,6,thinning_65_90,3052,True
12,6,thinning_65_90,3053,False
12,6,thinning_65_90,3061,True
12,6,thinning_65_90,3062,True
12,6,thinning_65_90,3063,True
12,6,thinning_65_90,3072,True
12,6,thinning_65_90,3073,True
12,6,thinning_65_90,3082,True
12,6,thinning_65_90,3083,True
12,6,thinning_65_90,3092,True
12,6,thinning_65_90,3093,True
12,6,thinning_65_90,3101,True
12,6,thinning_65_90,3102,True
12,6,thinning_65_90,3122,True
12,6,thinning_65_90,3132,True
12,6,thinning_65_90,3133,False
12,6,thinning_65_90,3141,True
12,6,thinning_65_90,3142,True
12,6,thinning_65_90,3143,True
12,6,thinning_65_90,3152,True
12,6,thinning_65_90,3153,True
12,6,thinning_65_90,3161,True
12,6,thinning_65_90,3162,True
12,6,thinning_65_90,3163,True
12,6,thinning_65_90,3172,True
12,6,thinning_65_90,3173,True
12,6,thinning_65_90,3181,True
12,6,thinning_65_90,3182,True
12,6,thinning_65_90,3191,True
12,6,thinning_65_90,3193,True
12,6,thinning_65_90,3201,True
12,6,thinning_65_90,3202,True
12,6,thinning_65_90,3232,True
12,6,thinning_65_90,3241,True
12,6,thinning_65_90,3242,True
12,6,thinning_65_90,3243,True
12,6,thinning_65_90,3251,True
12,6,thinning_65_90,3253,False
12,6,thinning_65_90,3262,True
12,6,thinning_65_90,3263,True
12,6,thinning_65_90,3272,True
12,6,thinning_65_90,3273,True
12,6,thinning_65_90,3281,True
12,6,thinning_65_90,3282,True
12,6,thinning_65_90,3283,True
12,6,thinning_65_90,3292,True
12,6,thinning_65_90,3293,True
12,6,thinning_65_90,3301,True
12,6,thinning_65_90,3302,True
12,6,thinning_65_90,3303,True
12,6,thinning_65_90,3352,True
12,6,thinning_65_90,3362,True
12,6,thinning_65_90,3363,True
12,6,thinning_65_90,3371,True
12,6,thinning_65_90,3372,True
12,6,thinning_65_90,3373,True
12,6,thinning_65_90,3381,True
12,6,thinning_65_90,3382,True
12,6,thinning_65_90,3383,True
12,6,thinning_65_90,3391,True
12,6,thinning_65_90,3392,True
12,6,thinning_65_90,3393,True
12,6,thinning_65_90,3402,True
12,6,thinning_65_90,3403,True
12,6,thinning_65_90,3412,True
12,6,thinning_65_90,3413,True
12,6,thinning_65_90,3421,True
12,6,thinning_65_90,3422,True
