year,delta_channel_loss_t,delta_hillslope_loss_t,delta_outlet_sediment_t,delta_water_m3,contrast_id,group,scenario
39,0.8999999999999773,0.0,0.5,66325.0,19,10,thinning_30_75
40,0.8999999999999773,0.0,0.8999999999999773,56700.0,19,10,thinning_30_75
41,2.599999999999909,0.0,4.399999999999977,121888.0,19,10,thinning_30_75
42,1.2000000000000455,0.0,-4.300000000000011,76647.0,19,10,thinning_30_75
43,0.8000000000000682,0.0,1.0999999999999943,41221.0,19,10,thinning_30_75
44,1.0,0.0,0.19999999999998863,74472.0,19,10,thinning_30_75
45,0.39999999999997726,0.0,0.3000000000000007,46122.0,19,10,thinning_30_75
46,1.400000000000091,0.0,-0.4000000000000341,66762.0,19,10,thinning_30_75
47,2.2000000000000455,0.0,-2.0,118456.0,19,10,thinning_30_75
48,1.3000000000000682,0.0,0.4000000000000057,73665.0,19,10,thinning_30_75
49,1.599999999999909,0.0,4.0,90646.0,19,10,thinning_30_75
50,2.2999999999999545,0.0,1.3999999999998636,107680.0,19,10,thinning_30_75
51,0.5999999999999659,0.0,0.5,58111.0,19,10,thinning_30_75
52,0.8999999999999773,0.0,1.0999999999999943,59967.0,19,10,thinning_30_75
53,3.400000000000091,0.0,1.8999999999998636,140580.0,19,10,thinning_30_75
54,3.1000000000001364,0.0,0.6999999999999318,144800.0,19,10,thinning_30_75
55,2.7999999999999545,0.0,-0.19999999999998863,133980.0,19,10,thinning_30_75
56,1.599999999999909,0.0,1.6000000000000227,89946.0,19,10,thinning_30_75
57,1.1000000000000227,0.0,0.8000000000000114,62980.0,19,10,thinning_30_75
58,0.4000000000000341,0.0,0.5,40409.0,19,10,thinning_30_75
59,5.800000000000182,12.0,15.799999999999955,184032.0,19,10,thinning_30_75
60,1.7000000000000455,0.0,0.5,85358.0,19,10,thinning_30_75
61,1.0,0.0,2.4000000000000057,64632.0,19,10,thinning_30_75
62,4.400000000000091,0.0,0.8000000000001819,162564.0,19,10,thinning_30_75
63,1.8999999999999773,0.0,0.20000000000001705,97719.0,19,10,thinning_30_75
64,0.7000000000000455,0.0,0.3999999999999915,45299.0,19,10,thinning_30_75
65,1.8999999999998636,0.0,3.1000000000000227,103012.0,19,10,thinning_30_75
66,2.400000000000091,0.0,1.6999999999999886,114634.0,19,10,thinning_30_75
67,0.4000000000000341,0.0,0.09999999999999432,38982.0,19,10,thinning_30_75
68,0.6999999999999318,-0.7000000000000455,1.1000000000000227,71776.0,19,10,thinning_30_75
69,0.8999999999999773,0.0,0.5999999999999943,63830.0,19,10,thinning_30_75
70,5.700000000000273,1.400000000000034,1.7999999999999545,174960.0,19,10,thinning_30_75
71,1.6000000000000227,0.0,0.0,77794.0,19,10,thinning_30_75
72,1.0,0.0,0.6999999999999886,66676.0,19,10,thinning_30_75
73,1.199999999999818,25.700000000000045,2.0,99590.0,19,10,thinning_30_75
74,1.7999999999999545,0.0,0.5,103802.0,19,10,thinning_30_75
75,4.199999999999818,0.0,1.400000000000091,181704.0,19,10,thinning_30_75
76,2.6000000000001364,0.0,2.0,119476.0,19,10,thinning_30_75
77,1.400000000000091,0.0,0.8000000000000114,95465.0,19,10,thinning_30_75
78,2.599999999999909,0.0,2.900000000000091,118606.0,19,10,thinning_30_75
79,2.099999999999909,0.0,-0.599999999999909,88998.0,19,10,thinning_30_75
80,0.7999999999999545,0.0,0.5,55561.0,19,10,thinning_30_75
81,1.599999999999909,0.0,1.2000000000000455,89660.0,19,10,thinning_30_75
82,2.2000000000000455,0.0,-0.19999999999998863,119438.0,19,10,thinning_30_75
83,1.3000000000000682,0.0,0.4000000000000341,76725.0,19,10,thinning_30_75
84,0.7000000000000455,0.0,0.8000000000000114,53243.0,19,10,thinning_30_75
85,1.599999999999909,0.0,0.7000000000000455,97350.0,19,10,thinning_30_75
86,0.5,0.0,0.6999999999999886,54724.0,19,10,thinning_30_75
87,1.3999999999999773,0.0,1.0,75840.0,19,10,thinning_30_75
88,0.30000000000001137,0.0,0.30000000000000426,40976.0,19,10,thinning_30_75
89,1.0,0.0,2.5,65102.0,19,10,thinning_30_75
90,2.099999999999909,2.8000000000000114,11.300000000000182,120090.0,19,10,thinning_30_75
91,1.0,0.0,0.10000000000000853,72530.0,19,10,thinning_30_75
92,1.2999999999999545,0.0,0.8000000000000114,71865.0,19,10,thinning_30_75
93,0.7000000000000455,0.0,0.6999999999999886,45063.0,19,10,thinning_30_75
94,0.30000000000001137,0.0,0.30000000000000426,28800.0,19,10,thinning_30_75
95,1.800000000000182,0.0,3.8999999999999773,87168.0,19,10,thinning_30_75
96,1.7000000000000455,0.0,3.3999999999999773,85248.0,19,10,thinning_30_75
97,0.30000000000001137,0.0,0.5,40600.0,19,10,thinning_30_75
98,0.5,0.0,0.5,37684.0,19,10,thinning_30_75
99,0.30000000000001137,0.0,1.5,19402.0,19,10,thinning_30_75
100,1.3999999999999773,0.0,-1.3000000000000114,78556.0,19,10,thinning_30_75
1,0.7000000000000455,0.0,1.5,43426.0,20,10,thinning_65_90
2,1.2000000000000455,0.0,-0.30000000000001137,66389.0,20,10,thinning_65_90
3,1.099999999999909,0.0,1.1999999999999886,61742.0,20,10,thinning_65_90
4,0.39999999999997726,0.0,0.19999999999998863,33934.0,20,10,thinning_65_90
5,0.6000000000000227,0.0,-1.1999999999999886,25020.0,20,10,thinning_65_90
6,1.3999999999998636,0.0,2.699999999999932,74412.0,20,10,thinning_65_90
7,1.6000000000001364,0.0,3.0,67640.0,20,10,thinning_65_90
8,1.199999999999818,0.0,-1.400000000000034,56118.0,20,10,thinning_65_90
9,0.7000000000000455,0.0,0.4000000000000341,45098.0,20,10,thinning_65_90
10,0.7999999999999545,0.0,-1.3000000000000114,45319.0,20,10,thinning_65_90
11,1.900000000000091,0.8000000000000114,-1.7000000000000455,110488.0,20,10,thinning_65_90
12,1.099999999999909,0.0,0.30000000000001137,68072.0,20,10,thinning_65_90
13,2.7000000000000455,0.6000000000000227,-0.6999999999999886,117756.0,20,10,thinning_65_90
14,2.400000000000091,0.0,-0.599999999999909,109076.0,20,10,thinning_65_90
15,0.6000000000000227,0.0,0.700000000000017,46160.0,20,10,thinning_65_90
16,0.6999999999999886,0.0,0.8999999999999915,42740.0,20,10,thinning_65_90
17,0.6999999999999318,0.0,-0.0999999999999659,40580.0,20,10,thinning_65_90
18,0.8999999999999773,0.0,1.0999999999999943,52596.0,20,10,thinning_65_90
19,1.0,0.0,1.1000000000000227,54172.0,20,10,thinning_65_90
20,0.7000000000000455,0.0,0.5999999999999943,38754.0,20,10,thinning_65_90
21,0.5,0.0,0.5999999999999943,36928.0,20,10,thinning_65_90
22,0.5,0.0,-0.4000000000000057,44272.0,20,10,thinning_65_90
23,1.7999999999999545,1.3000000000000114,2.5,93210.0,20,10,thinning_65_90
24,0.900000000000091,0.0,0.5,41936.0,20,10,thinning_65_90
25,0.20000000000001705,0.0,0.0,33164.0,20,10,thinning_65_90
26,1.5,0.0,1.7999999999999545,77424.0,20,10,thinning_65_90
27,0.8999999999998636,0.0,-6.600000000000023,50178.0,20,10,thinning_65_90
28,1.7000000000000455,0.0,1.1000000000000227,66823.0,20,10,thinning_65_90
29,0.7000000000000455,0.0,-0.8000000000000114,42680.0,20,10,thinning_65_90
30,4.400000000000091,17.0,1.0,169464.0,20,10,thinning_65_90
31,3.5,10.700000000000045,2.5,131764.0,20,10,thinning_65_90
32,2.300000000000182,0.0,0.2999999999999545,92528.0,20,10,thinning_65_90
33,0.5999999999999659,0.0,0.19999999999999574,39280.0,20,10,thinning_65_90
34,0.2999999999999545,0.0,0.19999999999998863,29850.0,20,10,thinning_65_90
35,-0.5,2.599999999999909,-18.899999999999977,38355.0,20,10,thinning_65_90
36,0.7000000000000455,0.0,0.8000000000000114,51144.0,20,10,thinning_65_90
37,1.400000000000091,-0.09999999999999432,-0.10000000000002274,84888.0,20,10,thinning_65_90
38,1.7999999999999545,0.0,1.3999999999999773,91480.0,20,10,thinning_65_90
39,0.6999999999999318,0.0,0.30000000000001137,57488.0,20,10,thinning_65_90
40,0.6999999999999318,0.0,0.8999999999999773,42078.0,20,10,thinning_65_90
41,1.2999999999999545,0.0,0.6999999999999886,70102.0,20,10,thinning_65_90
42,0.900000000000091,0.0,0.0,59457.0,20,10,thinning_65_90
43,0.6000000000000227,0.0,0.9000000000000057,29686.0,20,10,thinning_65_90
44,0.7000000000000455,0.0,2.5,54551.0,20,10,thinning_65_90
45,0.29999999999998295,0.0,0.1999999999999993,30562.0,20,10,thinning_65_90
46,0.599999999999909,0.0,0.39999999999997726,35460.0,20,10,thinning_65_90
47,2.0,0.0,-2.2999999999999545,93864.0,20,10,thinning_65_90
48,0.8999999999999773,0.0,0.5999999999999943,49441.0,20,10,thinning_65_90
49,1.099999999999909,0.0,2.400000000000091,62612.0,20,10,thinning_65_90
50,1.599999999999909,0.0,1.2999999999999545,78018.0,20,10,thinning_65_90
51,0.39999999999997726,0.0,0.4000000000000057,42826.0,20,10,thinning_65_90
52,0.6000000000000227,0.0,0.4000000000000057,41335.0,20,10,thinning_65_90
53,2.599999999999909,0.0,-0.8000000000001819,108172.0,20,10,thinning_65_90
54,2.2999999999999545,0.0,0.6000000000000227,116056.0,20,10,thinning_65_90
55,2.0,0.0,1.8999999999999773,98354.0,20,10,thinning_65_90
56,1.099999999999909,0.0,1.1999999999999886,63724.0,20,10,thinning_65_90
57,0.900000000000091,0.0,0.0,54184.0,20,10,thinning_65_90
58,0.30000000000001137,0.0,0.30000000000001137,30985.0,20,10,thinning_65_90
59,4.300000000000182,0.10000000000000142,0.09999999999990905,148200.0,20,10,thinning_65_90
60,1.400000000000091,0.0,0.5,69778.0,20,10,thinning_65_90
61,0.8999999999999773,0.0,0.799999999999983,59136.0,20,10,thinning_65_90
62,2.900000000000091,0.0,-17.399999999999864,120152.0,20,10,thinning_65_90
63,1.5,0.0,-0.09999999999999432,82316.0,20,10,thinning_65_90
64,0.39999999999997726,0.0,0.29999999999999716,27944.0,20,10,thinning_65_90
65,1.699999999999818,0.0,2.1000000000000227,74984.0,20,10,thinning_65_90
66,2.0,0.0,1.7999999999999545,85608.0,20,10,thinning_65_90
67,0.19999999999998863,0.0,-2.0,27537.0,20,10,thinning_65_90
68,0.6000000000000227,-1.900000000000091,1.1000000000000227,62736.0,20,10,thinning_65_90
69,0.6000000000000227,0.0,0.29999999999998295,45087.0,20,10,thinning_65_90
70,3.599999999999909,-0.19999999999998863,1.1000000000000227,123124.0,20,10,thinning_65_90
71,1.2000000000000455,0.0,0.29999999999999716,58428.0,20,10,thinning_65_90
72,0.599999999999909,0.0,1.4000000000000057,46994.0,20,10,thinning_65_90
73,1.3999999999998636,9.400000000000091,1.099999999999909,96204.0,20,10,thinning_65_90
74,1.5,0.0,0.20000000000001705,84798.0,20,10,thinning_65_90
75,2.799999999999727,0.0,2.1000000000000227,133974.0,20,10,thinning_65_90
76,2.0,0.0,1.2000000000000455,92664.0,20,10,thinning_65_90
77,0.900000000000091,0.0,0.8000000000000114,62630.0,20,10,thinning_65_90
78,2.099999999999909,0.0,-0.1999999999999318,101572.0,20,10,thinning_65_90
79,1.7999999999999545,0.0,0.0,77762.0,20,10,thinning_65_90
80,0.6999999999999886,0.0,0.5,49214.0,20,10,thinning_65_90
81,1.199999999999818,0.0,0.6000000000000227,73364.0,20,10,thinning_65_90
82,1.5,0.0,0.6999999999999886,89162.0,20,10,thinning_65_90
83,0.900000000000091,0.0,1.0,52363.0,20,10,thinning_65_90
84,0.6000000000000227,0.0,0.5,41383.0,20,10,thinning_65_90
85,1.2999999999999545,0.0,0.5,79672.0,20,10,thinning_65_90
86,0.4000000000000341,0.0,0.5,43862.0,20,10,thinning_65_90
87,1.0,0.0,1.0,56872.0,20,10,thinning_65_90
88,0.20000000000001705,0.0,0.5,27685.0,20,10,thinning_65_90
89,0.7999999999999545,0.0,2.299999999999983,53523.0,20,10,thinning_65_90
90,1.8999999999998636,0.8999999999999773,4.900000000000091,99810.0,20,10,thinning_65_90
91,0.6999999999999886,0.0,0.0,46892.0,20,10,thinning_65_90
92,0.8999999999999773,0.0,0.8000000000000114,50957.0,20,10,thinning_65_90
93,0.6000000000000227,0.0,0.6999999999999886,35044.0,20,10,thinning_65_90
94,0.19999999999998863,0.0,0.20000000000000284,17682.0,20,10,thinning_65_90
95,1.1000000000001364,0.0,0.10000000000002274,58936.0,20,10,thinning_65_90
96,1.2999999999999545,0.0,3.3999999999999773,65598.0,20,10,thinning_65_90
97,0.30000000000001137,0.0,0.5,35449.0,20,10,thinning_65_90
98,0.39999999999997726,0.0,0.5,26880.0,20,10,thinning_65_90
99,0.30000000000001137,0.0,1.5,13416.0,20,10,thinning_65_90
100,0.8999999999999773,0.0,1.3999999999999773,53072.0,20,10,thinning_65_90
1,22.700000000000045,0.0,-1.5999999999999943,678834.0,21,11,thinning_30_75
2,48.90000000000009,0.0,-31.100000000000023,1177344.0,21,11,thinning_30_75
3,57.899999999999864,15.399999999999991,-29.80000000000001,1274694.0,21,11,thinning_30_75
4,34.5,0.0,-5.800000000000011,845364.0,21,11,thinning_30_75
5,34.39999999999998,0.0,-13.799999999999983,835362.0,21,11,thinning_30_75
6,52.799999999999955,72.60000000000002,-92.70000000000005,1215932.0,21,11,thinning_30_75
7,51.80000000000018,2.8999999999999995,38.0,1065094.0,21,11,thinning_30_75
8,41.09999999999991,0.0,6.599999999999966,970172.0,21,11,thinning_30_75
9,25.200000000000045,0.29999999999999716,3.0,725586.0,21,11,thinning_30_75
10,33.89999999999998,0.0,0.09999999999999432,862313.0,21,11,thinning_30_75
11,60.09999999999991,85.80000000000001,18.100000000000023,1388478.0,21,11,thinning_30_75
12,49.09999999999991,0.0,-19.299999999999955,1094068.0,21,11,thinning_30_75
13,110.59999999999991,192.19999999999993,46.99999999999994,2020724.0,21,11,thinning_30_75
14,104.90000000000009,13.400000000000002,26.100000000000136,1923872.0,21,11,thinning_30_75
15,28.5,0.0,-17.799999999999983,698585.0,21,11,thinning_30_75
16,21.69999999999999,0.0,0.7999999999999972,587745.0,21,11,thinning_30_75
17,26.0,0.0,13.200000000000045,638596.0,21,11,thinning_30_75
18,40.10000000000002,0.0,8.099999999999994,973184.0,21,11,thinning_30_75
19,37.80000000000018,2.0,-1.6000000000000227,885586.0,21,11,thinning_30_75
20,26.200000000000045,0.0,-14.800000000000011,748385.0,21,11,thinning_30_75
21,23.900000000000034,0.0,8.5,674784.0,21,11,thinning_30_75
22,23.899999999999977,0.0,2.0,745962.0,21,11,thinning_30_75
23,78.20000000000005,118.09999999999997,49.90000000000009,1669164.0,21,11,thinning_30_75
24,47.09999999999991,0.0,4.5,923876.0,21,11,thinning_30_75
25,10.700000000000017,0.0,0.6000000000000014,519225.0,21,11,thinning_30_75
26,73.20000000000005,4.9,68.70000000000005,1481730.0,21,11,thinning_30_75
27,45.200000000000045,0.0,-3.8000000000000114,1056300.0,21,11,thinning_30_75
28,43.60000000000002,3.2,10.0,1040125.0,21,11,thinning_30_75
29,34.5,0.0,25.899999999999977,760930.0,21,11,thinning_30_75
30,119.50000000000045,1140.6999999999998,20.90000000000009,2287140.0,21,11,thinning_30_75
31,95.40000000000009,831.5,-7.600000000000136,1825856.0,21,11,thinning_30_75
32,58.600000000000136,10.700000000000001,17.299999999999955,1200730.0,21,11,thinning_30_75
33,17.899999999999977,0.0,2.5999999999999943,526388.0,21,11,thinning_30_75
34,21.5,0.0,-17.700000000000017,579138.0,21,11,thinning_30_75
35,22.700000000000045,218.0999999999999,-28.299999999999955,714700.0,21,11,thinning_30_75
36,26.5,0.0,-2.9000000000000057,811826.0,21,11,thinning_30_75
37,73.90000000000009,-9.399999999999977,-10.600000000000023,1463388.0,21,11,thinning_30_75
38,75.60000000000014,0.0,23.500000000000114,1536702.0,21,11,thinning_30_75
39,30.5,40.699999999999996,45.30000000000001,803345.0,21,11,thinning_30_75
40,19.899999999999977,20.4,14.600000000000023,650686.0,21,11,thinning_30_75
41,71.79999999999995,0.19999999999999996,-30.100000000000023,1504988.0,21,11,thinning_30_75
42,30.700000000000045,0.0,-10.699999999999989,837340.0,21,11,thinning_30_75
43,21.800000000000068,0.0,-3.8000000000000114,542266.0,21,11,thinning_30_75
44,37.0,0.0,-7.900000000000006,936474.0,21,11,thinning_30_75
45,14.399999999999977,0.0,3.599999999999998,628129.0,21,11,thinning_30_75
46,40.5,0.0,-3.2000000000000455,895642.0,21,11,thinning_30_75
47,66.39999999999986,21.200000000000003,0.9000000000000341,1436570.0,21,11,thinning_30_75
48,35.30000000000007,0.0,0.5999999999999943,824138.0,21,11,thinning_30_75
49,48.799999999999955,0.0,20.200000000000045,1092632.0,21,11,thinning_30_75
50,61.0,0.0,-8.400000000000091,1315970.0,21,11,thinning_30_75
51,20.5,1.2000000000000028,4.300000000000011,712072.0,21,11,thinning_30_75
52,32.60000000000002,0.0,-28.80000000000001,798668.0,21,11,thinning_30_75
53,83.19999999999982,-2.8000000000000114,55.09999999999991,1664572.0,21,11,thinning_30_75
54,83.5,18.299999999999997,-22.5,1657926.0,21,11,thinning_30_75
55,78.79999999999995,17.700000000000003,43.80000000000001,1552426.0,21,11,thinning_30_75
56,58.59999999999991,0.0,10.5,1184496.0,21,11,thinning_30_75
57,31.200000000000045,0.0,75.80000000000001,743968.0,21,11,thinning_30_75
58,15.900000000000034,0.0,-1.299999999999983,511055.0,21,11,thinning_30_75
59,87.90000000000009,405.0,-20.0,1877832.0,21,11,thinning_30_75
60,45.5,0.0,-2.1999999999999886,1022536.0,21,11,thinning_30_75
61,33.19999999999993,0.0,6.799999999999983,840066.0,21,11,thinning_30_75
62,93.79999999999973,55.49999999999997,49.0,1807816.0,21,11,thinning_30_75
63,48.69999999999993,0.0,-3.299999999999983,1102976.0,21,11,thinning_30_75
64,27.0,0.0,-3.6000000000000085,624973.0,21,11,thinning_30_75
65,63.0,0.0,-0.7999999999999545,1285144.0,21,11,thinning_30_75
66,70.10000000000014,2.8000000000000007,43.89999999999998,1464916.0,21,11,thinning_30_75
67,14.400000000000034,0.0,-2.4000000000000057,497274.0,21,11,thinning_30_75
68,36.19999999999993,51.299999999999955,-10.5,939882.0,21,11,thinning_30_75
69,40.89999999999998,0.0,-21.5,942516.0,21,11,thinning_30_75
70,123.90000000000009,90.70000000000005,37.60000000000002,2149712.0,21,11,thinning_30_75
71,40.19999999999993,0.0,1.2999999999999972,864910.0,21,11,thinning_30_75
72,27.199999999999932,0.0,-11.300000000000011,728184.0,21,11,thinning_30_75
73,48.399999999999864,425.4000000000001,22.09999999999991,1092940.0,21,11,thinning_30_75
74,51.799999999999955,0.0,-0.5,1168030.0,21,11,thinning_30_75
75,95.19999999999982,91.6,166.60000000000002,1974578.0,21,11,thinning_30_75
76,71.70000000000005,1.2999999999999998,0.39999999999997726,1475734.0,21,11,thinning_30_75
77,46.40000000000009,0.0,-9.100000000000023,1123901.0,21,11,thinning_30_75
78,67.89999999999986,4.5,63.5,1396076.0,21,11,thinning_30_75
79,51.799999999999955,0.0,24.90000000000009,1051798.0,21,11,thinning_30_75
80,23.19999999999999,0.0,-10.5,670910.0,21,11,thinning_30_75
81,54.399999999999864,0.2,25.100000000000023,1256504.0,21,11,thinning_30_75
82,69.5,6.6,43.69999999999999,1454674.0,21,11,thinning_30_75
83,42.700000000000045,0.0,6.400000000000034,956144.0,21,11,thinning_30_75
84,21.5,0.0,-3.5999999999999943,690646.0,21,11,thinning_30_75
85,57.200000000000045,7.2,32.700000000000045,1278878.0,21,11,thinning_30_75
86,18.900000000000034,0.0,-8.200000000000003,716797.0,21,11,thinning_30_75
87,42.0,0.0,19.200000000000045,1016097.0,21,11,thinning_30_75
88,14.500000000000028,0.0,5.600000000000001,603782.0,21,11,thinning_30_75
89,23.600000000000023,0.0,-2.9000000000000057,736790.0,21,11,thinning_30_75
90,67.20000000000005,87.39999999999998,66.90000000000009,1517114.0,21,11,thinning_30_75
91,29.299999999999955,0.0,-9.0,871422.0,21,11,thinning_30_75
92,38.200000000000045,0.0,41.5,879115.0,21,11,thinning_30_75
93,18.700000000000045,0.0,-4.400000000000006,517683.0,21,11,thinning_30_75
94,15.399999999999977,0.0,-11.600000000000001,532554.0,21,11,thinning_30_75
95,47.80000000000018,0.0,26.600000000000023,1153264.0,21,11,thinning_30_75
96,50.100000000000136,0.10000000000000009,17.19999999999999,1051898.0,21,11,thinning_30_75
97,10.0,0.0,2.8999999999999986,427914.0,21,11,thinning_30_75
98,20.399999999999977,0.0,2.8000000000000114,616376.0,21,11,thinning_30_75
99,11.0,0.0,4.799999999999997,432890.0,21,11,thinning_30_75
100,49.40000000000009,4.299999999999999,14.5,1095240.0,21,11,thinning_30_75
1,16.40000000000009,0.0,6.5,521480.0,22,11,thinning_65_90
2,32.0,0.0,-4.199999999999989,827476.0,22,11,thinning_65_90
3,33.299999999999955,3.6999999999999957,24.19999999999999,785364.0,22,11,thinning_65_90
4,17.600000000000023,0.0,-1.0999999999999943,497600.0,22,11,thinning_65_90
5,17.899999999999977,0.0,-17.899999999999977,465283.0,22,11,thinning_65_90
6,40.399999999999864,38.0,45.89999999999998,989830.0,22,11,thinning_65_90
7,41.90000000000009,0.0,29.40000000000009,854982.0,22,11,thinning_65_90
8,27.0,0.0,0.6999999999999886,671296.0,22,11,thinning_65_90
9,17.600000000000023,3.0999999999999943,-1.099999999999966,531545.0,22,11,thinning_65_90
10,21.299999999999955,0.0,-18.900000000000006,594270.0,22,11,thinning_65_90
11,43.09999999999991,42.89999999999998,17.600000000000023,1101234.0,22,11,thinning_65_90
12,32.299999999999955,0.0,-13.399999999999977,739168.0,22,11,thinning_65_90
13,63.30000000000018,55.799999999999955,30.69999999999999,1254428.0,22,11,thinning_65_90
14,62.80000000000018,0.0,29.0,1224396.0,22,11,thinning_65_90
15,18.40000000000009,0.0,-8.5,508111.0,22,11,thinning_65_90
16,17.19999999999999,0.0,-4.6000000000000085,463917.0,22,11,thinning_65_90
17,18.699999999999932,0.0,3.8000000000000114,463181.0,22,11,thinning_65_90
18,26.5,0.0,6.799999999999983,649018.0,22,11,thinning_65_90
19,26.800000000000182,0.0,-13.800000000000011,649876.0,22,11,thinning_65_90
20,18.399999999999977,0.0,-19.30000000000001,527386.0,22,11,thinning_65_90
21,15.800000000000011,0.0,5.200000000000003,483268.0,22,11,thinning_65_90
22,17.399999999999977,0.0,1.5999999999999943,558288.0,22,11,thinning_65_90
23,45.799999999999955,49.30000000000001,6.7000000000000455,1094920.0,22,11,thinning_65_90
24,26.200000000000045,0.0,-9.200000000000045,537332.0,22,11,thinning_65_90
25,8.900000000000006,0.0,0.6000000000000014,444554.0,22,11,thinning_65_90
26,47.99999999999977,0.0,24.0,1031510.0,22,11,thinning_65_90
27,25.5,0.0,-40.5,640506.0,22,11,thinning_65_90
28,25.5,0.0,-5.099999999999994,693456.0,22,11,thinning_65_90
29,22.90000000000009,0.0,24.69999999999999,531196.0,22,11,thinning_65_90
30,93.70000000000027,381.7999999999997,12.400000000000091,1825940.0,22,11,thinning_65_90
31,75.59999999999991,374.70000000000005,-2.1000000000001364,1485440.0,22,11,thinning_65_90
32,47.600000000000136,0.0,2.199999999999932,984426.0,22,11,thinning_65_90
33,13.599999999999966,0.0,0.6999999999999957,398930.0,22,11,thinning_65_90
34,12.899999999999977,0.0,-4.300000000000011,379458.0,22,11,thinning_65_90
35,12.700000000000045,114.69999999999993,-31.999999999999943,482837.0,22,11,thinning_65_90
36,19.0,0.0,-0.9000000000000057,604961.0,22,11,thinning_65_90
37,49.70000000000027,-18.69999999999999,3.5,1040472.0,22,11,thinning_65_90
38,52.40000000000009,0.0,33.80000000000007,1102190.0,22,11,thinning_65_90
39,26.0,0.3999999999999999,7.0,667475.0,22,11,thinning_65_90
40,11.0,-1.7999999999999972,7.0,429740.0,22,11,thinning_65_90
41,37.799999999999955,0.0,-6.400000000000034,872458.0,22,11,thinning_65_90
42,20.90000000000009,0.0,-5.900000000000006,614937.0,22,11,thinning_65_90
43,12.400000000000091,0.0,-0.4000000000000057,326692.0,22,11,thinning_65_90
44,20.700000000000045,0.0,-2.6999999999999886,627413.0,22,11,thinning_65_90
45,8.299999999999983,0.0,1.3000000000000007,418094.0,22,11,thinning_65_90
46,20.59999999999991,0.0,-4.600000000000023,512796.0,22,11,thinning_65_90
47,38.700000000000045,5.100000000000001,-9.5,946630.0,22,11,thinning_65_90
48,23.600000000000023,0.0,-10.0,572675.0,22,11,thinning_65_90
49,34.19999999999982,0.0,12.600000000000023,765690.0,22,11,thinning_65_90
50,42.5,0.0,-20.40000000000009,976506.0,22,11,thinning_65_90
51,13.199999999999989,4.100000000000001,2.8000000000000114,527356.0,22,11,thinning_65_90
52,17.700000000000045,0.0,-23.0,503423.0,22,11,thinning_65_90
53,62.90000000000009,-2.9000000000000057,34.799999999999955,1261800.0,22,11,thinning_65_90
54,58.40000000000009,9.600000000000009,-63.80000000000007,1221526.0,22,11,thinning_65_90
55,51.69999999999982,0.6000000000000014,-11.400000000000034,1052958.0,22,11,thinning_65_90
56,36.0,0.0,-21.30000000000001,754226.0,22,11,thinning_65_90
57,21.90000000000009,0.0,59.30000000000001,562478.0,22,11,thinning_65_90
58,10.700000000000045,0.0,1.1000000000000227,379359.0,22,11,thinning_65_90
59,73.80000000000018,10.0,15.199999999999818,1516964.0,22,11,thinning_65_90
60,33.799999999999955,0.0,-1.1999999999999886,785624.0,22,11,thinning_65_90
61,24.5,0.0,8.599999999999994,668390.0,22,11,thinning_65_90
62,70.90000000000009,19.19999999999999,8.200000000000045,1393484.0,22,11,thinning_65_90
63,40.299999999999955,0.0,-8.699999999999989,896924.0,22,11,thinning_65_90
64,11.799999999999955,0.0,0.7999999999999972,351239.0,22,11,thinning_65_90
65,44.399999999999864,0.0,-19.0,951296.0,22,11,thinning_65_90
66,48.5,0.0,33.10000000000002,1050298.0,22,11,thinning_65_90
67,8.400000000000034,0.0,-2.9000000000000057,344611.0,22,11,thinning_65_90
68,25.799999999999955,7.599999999999909,-3.8999999999999773,728967.0,22,11,thinning_65_90
69,21.699999999999932,0.0,-6.400000000000006,569652.0,22,11,thinning_65_90
70,83.5,10.900000000000034,-16.899999999999977,1491248.0,22,11,thinning_65_90
71,29.800000000000068,0.0,-1.2000000000000028,648194.0,22,11,thinning_65_90
72,17.199999999999932,0.0,-3.0999999999999943,487894.0,22,11,thinning_65_90
73,38.899999999999864,171.79999999999995,8.399999999999977,951640.0,22,11,thinning_65_90
74,37.0,0.0,-3.0999999999999943,870424.0,22,11,thinning_65_90
75,66.39999999999964,21.299999999999997,82.90000000000009,1454238.0,22,11,thinning_65_90
76,51.5,0.0,3.8999999999999773,1088776.0,22,11,thinning_65_90
77,27.200000000000045,0.0,-27.100000000000023,707074.0,22,11,thinning_65_90
78,49.799999999999955,0.0,67.90000000000009,1080718.0,22,11,thinning_65_90
79,42.899999999999864,0.0,17.90000000000009,878602.0,22,11,thinning_65_90
80,16.69999999999999,0.0,-10.300000000000011,519426.0,22,11,thinning_65_90
81,39.399999999999864,0.0,30.5,953566.0,22,11,thinning_65_90
82,50.90000000000009,0.0,21.600000000000023,1090758.0,22,11,thinning_65_90
83,23.800000000000068,0.0,2.8000000000000114,581846.0,22,11,thinning_65_90
84,14.800000000000068,0.0,-7.800000000000011,508734.0,22,11,thinning_65_90
85,43.700000000000045,0.0,34.700000000000045,988438.0,22,11,thinning_65_90
86,11.900000000000034,0.0,-5.1000000000000085,505774.0,22,11,thinning_65_90
87,23.299999999999955,0.0,-23.899999999999977,642274.0,22,11,thinning_65_90
88,9.099999999999994,0.0,1.3000000000000043,420465.0,22,11,thinning_65_90
89,19.299999999999955,0.0,-1.9000000000000057,603900.0,22,11,thinning_65_90
