year,julian,month,day_of_month,Suct_mean_mm,Saturation_mean,TSW_mean_mm
2005,45,2,14,0.34,0.9624242424242414,40.86979797979795
2005,46,2,15,0.34,0.9608080808080792,40.63484848484852
2005,47,2,16,0.34,0.9524242424242431,40.438787878787856
2005,48,2,17,0.34,0.932222222222223,39.54232323232323
2005,50,2,19,0.34,0.9251515151515163,39.09676767676769
2005,51,2,20,0.34,0.9085858585858592,38.3818181818182
2005,52,2,21,0.34,0.8981818181818187,37.97929292929293
2005,54,2,23,0.34,0.8663636363636366,36.61232323232322
2005,57,2,26,0.34,0.780707070707071,32.987373737373744
2005,59,2,28,0.34,0.8532323232323222,36.09363636363637
2005,60,3,1,0.34,0.925454545454546,39.12717171717172
2005,61,3,2,0.34,0.89959595959596,38.046969696969704
2005,62,3,3,0.34,0.8661616161616159,36.718585858585854
2005,70,3,11,0.34,0.9118181818181798,38.52919191919197
2005,73,3,14,0.34,0.921616161616163,38.90757575757573
2005,75,3,16,0.34,0.9087878787878768,38.548686868686836
2005,232,8,20,8.344747474747475,0.3675757575757572,15.486969696969677
2005,287,10,14,7.613030303030303,0.41959595959595947,17.64010101010099
2005,294,10,21,7.053636363636365,0.4392929292929292,18.542222222222215
2005,304,10,31,7.115959595959598,0.44646464646464673,18.855151515151498
2005,313,11,9,6.8976767676767725,0.48242424242424253,20.395050505050488
2005,319,11,15,6.43070707070707,0.4887878787878789,20.62323232323231
2005,328,11,24,6.703535353535361,0.48939393939393977,20.66939393939392
2005,329,11,25,6.693333333333338,0.4912121212121216,20.755757575757563
2005,334,11,30,6.565757575757579,0.5003030303030309,21.13858585858584
2005,342,12,8,6.370707070707069,0.5163636363636366,21.74474747474747
2005,353,12,19,6.191717171717173,0.5287878787878796,22.272121212121217
2005,357,12,23,6.2130303030303065,0.5246464646464654,22.14818181818181
2005,358,12,24,6.224343434343437,0.5248484848484856,22.17535353535352
2005,362,12,28,6.143434343434346,0.5292929292929303,22.30696969696968
2005,363,12,29,6.163939393939395,0.5253535353535361,22.20070707070706
2005,364,12,30,6.171010101010101,0.5277777777777788,22.2249494949495
2008,3,1,3,2.2093939393939426,0.8294949494949485,34.99808080808084
2008,7,1,7,1.3671717171717197,0.8754545454545445,37.08828282828283
2008,8,1,8,1.1465656565656595,0.9276767676767673,39.30020202020206
2008,9,1,9,0.3865656565656571,0.9441414141414128,40.0747474747475
2008,10,1,10,0.3388888888888889,0.9596969696969682,40.666868686868725
2008,11,1,11,0.34,0.9510101010101026,40.370808080808125
2008,12,1,12,0.34,0.9510101010101026,40.32222222222222
2008,13,1,13,0.34,0.94121212121212,39.72515151515148
2008,14,1,14,0.34,0.94121212121212,39.80333333333327
2008,16,1,16,0.34,0.9510101010101026,40.12636363636368
2008,17,1,17,0.34,0.9510101010101026,40.213232323232276
2008,20,1,20,0.34,0.9606060606060592,40.549696969697024
2008,22,1,22,0.34,0.9664646464646456,40.868282828282815
2008,23,1,23,0.34,0.9699999999999992,41.024343434343514
2008,24,1,24,0.34,0.9519191919191924,40.40030303030303
2008,25,1,25,0.34,0.9699999999999992,40.881212121212066
2008,26,1,26,0.34,0.9419191919191914,39.98535353535354
2008,27,1,27,0.34,0.9619191919191908,40.620909090909095
2008,35,2,4,0.34,0.94121212121212,39.950202020202006
2008,41,2,10,0.34,0.94121212121212,39.77393939393942
2008,42,2,11,0.34,0.94121212121212,39.7589898989899
2008,43,2,12,0.34,0.9314141414141434,39.36080808080807
2008,44,2,13,0.34,0.9328282828282838,39.61484848484854
2008,45,2,14,0.34,0.9413131313131301,39.95818181818185
2008,46,2,15,0.34,0.9314141414141434,39.44343434343438
2008,47,2,16,0.34,0.9405050505050492,39.72939393939399
2008,48,2,17,0.34,0.9416161616161609,39.96777777777775
2008,50,2,19,0.34,0.9508080808080813,40.26707070707067
2008,51,2,20,0.34,0.9363636363636356,39.592020202020194
2008,52,2,21,0.34,0.9420202020202008,39.86040404040405
2008,54,2,23,0.34,0.9254545454545468,39.21030303030305
2008,57,2,26,0.34,0.921616161616163,39.087777777777845
2008,59,2,28,0.34,0.9314141414141434,39.33292929292936
2008,60,2,29,0.34,0.9308080808080827,39.22484848484852
2008,61,3,1,0.34,0.9314141414141434,39.39030303030307
2008,62,3,2,0.34,0.921616161616163,38.81868686868685
2008,70,3,10,0.34,0.9096969696969677,38.56282828282832
2008,73,3,13,0.33919191919191927,0.90191919191919,38.08020202020205
2008,75,3,15,0.39525252525252585,0.8627272727272728,36.41888888888889
2008,232,8,19,8.55161616161616,0.35606060606060563,14.957373737373716
2008,287,10,13,7.996565656565653,0.39171717171717163,16.52636363636362
2008,294,10,20,7.937676767676773,0.40797979797979805,17.219797979797963
2008,304,10,30,7.7385858585858625,0.4217171717171719,17.751111111111097
2008,313,11,8,7.226868686868689,0.43909090909090903,18.464848484848474
2008,319,11,14,7.2043434343434365,0.43919191919191897,18.511717171717148
2008,328,11,23,7.163232323232328,0.45484848484848495,19.18939393939393
2008,329,11,24,7.136464646464651,0.4570707070707071,19.29808080808079
2008,334,11,29,6.218282828282833,0.49080808080808114,20.67646464646463
2008,342,12,7,6.444343434343436,0.5113131313131316,21.52909090909091
2008,353,12,18,4.740202020202018,0.5944444444444442,25.16595959595959
2008,357,12,22,3.202424242424241,0.726868686868687,30.798787878787877
2008,358,12,23,2.862727272727274,0.7593939393939392,32.09313131313134
2008,362,12,27,2.918686868686869,0.7540404040404041,32.01181818181818
2008,363,12,28,3.0739393939393937,0.7520202020202019,31.760909090909117
2008,364,12,29,3.1435353535353534,0.7512121212121211,31.728181818181824
2009,3,1,3,3.1695959595959593,0.7504040404040399,31.612727272727266
2009,7,1,7,3.274646464646463,0.7205050505050505,30.49151515151516
2009,8,1,8,3.309696969696968,0.715959595959596,30.229898989899006
2009,9,1,9,3.3429292929292913,0.6960606060606059,29.41606060606061
2009,10,1,10,3.403131313131308,0.6832323232323232,28.805656565656577
2009,11,1,11,3.5444444444444394,0.6650505050505053,28.07070707070707
2009,12,1,12,3.753636363636359,0.6474747474747485,27.408686868686868
2009,13,1,13,3.970303030303026,0.634242424242425,26.821919191919203
2009,14,1,14,4.18323232323232,0.6214141414141423,26.265050505050525
2009,16,1,16,4.6010101010100986,0.6152525252525256,25.97161616161618
2009,17,1,17,4.7063636363636325,0.6139393939393943,25.977070707070716
2009,20,1,20,4.844848484848482,0.6102020202020209,25.800707070707098
2009,22,1,22,4.90272727272727,0.6569696969696962,27.82121212121213
2009,23,1,23,4.20494949494949,0.6776767676767678,28.686262626262632
2009,24,1,24,3.650606060606057,0.7113131313131312,30.07474747474748
2009,25,1,25,3.006363636363634,0.6828282828282835,28.86808080808081
2009,26,1,26,3.4894949494949463,0.6575757575757579,27.804444444444435
2009,27,1,27,3.9823232323232283,0.6310101010101009,26.749292929292942
2009,35,2,4,5.016969696969694,0.5863636363636366,24.809090909090905
2009,41,2,10,1.3725252525252538,0.8500000000000011,35.87727272727275
2009,42,2,11,0.9385858585858613,0.8966666666666672,37.963636363636375
2009,43,2,12,0.734141414141417,0.9084848484848478,38.539595959595935
2009,44,2,13,0.6989898989899019,0.9189898989898989,38.8118181818182
2009,45,2,14,0.6498989898989928,0.9311111111111127,39.46777777777784
2009,46,2,15,0.5251515151515171,0.929191919191918,39.38040404040401
2009,47,2,16,0.43656565656565766,0.9489898989898974,40.05474747474745
2009,48,2,17,0.4052525252525259,0.9508080808080793,40.23747474747477
2009,50,2,19,0.3857575757575763,0.9276767676767694,39.30050505050503
2009,51,2,20,0.3406060606060607,0.9316161616161626,39.55909090909096
2009,52,2,21,0.34,0.9410101010100999,39.91262626262628
2009,54,2,23,0.34,0.9624242424242414,40.87060606060603
2009,57,2,26,0.34,0.9314141414141434,39.52888888888892
2009,59,2,28,0.34,0.9223232323232339,39.15494949494946
2009,60,3,1,0.34,0.9227272727272744,39.16393939393942
2009,61,3,2,0.34,0.8976767676767682,38.01808080808081
2009,62,3,3,0.34,0.9307070707070726,39.256060606060636
2009,70,3,11,0.3650505050505054,0.9196969696969716,38.99474747474745
2009,73,3,14,0.44595959595959683,0.9040404040404052,38.29505050505054
2009,75,3,16,0.5182828282828295,0.8990909090909102,37.97404040404038
2009,232,8,20,8.50151515151515,0.35747474747474706,15.061616161616142
2009,287,10,14,7.190707070707072,0.465050505050505,19.661919191919193
2009,294,10,21,3.710606060606057,0.6750505050505046,28.601111111111116
2009,304,10,31,4.549191919191915,0.566666666666667,23.967878787878796
2009,313,11,9,6.278080808080809,0.5047474747474751,21.333737373737367
2009,319,11,15,6.454242424242422,0.4938383838383839,20.780707070707052
2009,328,11,24,6.3698989898989895,0.5036363636363637,21.283232323232312
2009,329,11,25,6.379999999999999,0.5033333333333334,21.242222222222214
2009,334,11,30,6.375353535353539,0.5080808080808082,21.39979797979797
2009,342,12,8,4.326161616161614,0.5993939393939401,25.406969696969696
2009,353,12,19,2.1863636363636396,0.8131313131313137,34.327979797979786
2009,357,12,23,2.0538383838383862,0.8262626262626271,34.962626262626294
2009,358,12,24,2.0243434343434368,0.8353535353535344,35.314343434343456
2009,362,12,28,2.005656565656568,0.8364646464646459,35.471515151515156
2009,363,12,29,2.0080808080808112,0.837373737373737,35.510202020202044
2009,364,12,30,2.0067676767676796,0.8637373737373732,36.50303030303029
2010,3,1,3,1.9689898989899017,0.8197979797979805,34.59212121212121
2010,7,1,7,2.0196969696969727,0.8092929292929292,34.292626262626236
2010,8,1,8,2.045959595959599,0.8067676767676766,34.18414141414142
2010,9,1,9,2.075151515151518,0.8036363636363635,34.05181818181818
2010,10,1,10,2.103939393939397,0.7978787878787883,33.69606060606062
2010,11,1,11,2.13757575757576,0.7925252525252526,33.474646464646476
2010,12,1,12,2.193333333333336,0.7860606060606069,33.28767676767677
2010,13,1,13,2.099797979797982,0.8126262626262629,34.48171717171717
2010,14,1,14,1.7657575757575774,0.8043434343434345,33.964444444444446
2010,16,1,16,2.0448484848484876,0.785454545454546,33.15161616161617
2010,17,1,17,2.124848484848487,0.815656565656565,34.5267676767677
2010,20,1,20,1.0741414141414165,0.8682828282828282,36.803636363636365
2010,22,1,22,0.6588888888888904,0.8984848484848487,37.90575757575756
2010,23,1,23,0.5142424242424251,0.9318181818181808,39.405050505050525
2010,24,1,24,0.34,0.9517171717171725,40.391414141414195
2010,25,1,25,0.34,0.9608080808080792,40.77252525252528
2010,26,1,26,0.34,0.9543434343434353,40.51010101010102
2010,27,1,27,0.34,0.9510101010101026,40.19444444444443
2010,35,2,4,0.34,0.9608080808080792,40.691111111111155
2010,41,2,10,0.34,0.94121212121212,39.901212121212154
2010,42,2,11,0.34,0.9510101010101026,40.23404040404036
2010,43,2,12,0.34,0.94121212121212,39.66666666666663
2010,44,2,13,0.34,0.9227272727272744,39.16606060606063
2010,45,2,14,0.34,0.9122222222222204,38.72545454545453
2010,46,2,15,0.34,0.921616161616163,38.90181818181822
2010,47,2,16,0.34,0.9137373737373725,38.80414141414137
2010,48,2,17,0.34,0.921616161616163,38.94919191919186
2010,50,2,19,0.34,0.9349494949494956,39.51222222222222
2010,51,2,20,0.34,0.9177777777777765,38.89646464646464
2010,52,2,21,0.34,0.9510101010101026,40.37000000000004
2010,54,2,23,0.34,0.9313131313131332,39.51777777777781
2010,57,2,26,0.34,0.8774747474747475,37.24363636363633
2010,59,2,28,0.34,0.9314141414141434,39.509090909090965
2010,60,3,1,0.34,0.9314141414141434,39.44858585858591
2010,61,3,2,0.34,0.94121212121212,39.78363636363631
2010,62,3,3,0.34,0.8968686868686878,37.97454545454544
2010,70,3,11,0.34,0.921616161616163,39.01828282828288
2010,73,3,14,0.34,0.9115151515151495,38.593030303030304
2010,75,3,16,0.34,0.8863636363636368,37.42040404040402
2010,232,8,20,8.38010101010101,0.36060606060606026,15.162121212121193
2010,287,10,14,7.804343434343432,0.39525252525252513,16.66808080808079
2010,294,10,21,7.14282828282828,0.4191919191919188,17.684141414141397
2010,304,10,31,6.727272727272729,0.43606060606060587,18.385757575757566
2010,313,11,9,7.009292929292926,0.44959595959595966,18.986161616161603
2010,319,11,15,6.997676767676769,0.4560606060606061,19.245555555555534
2010,328,11,24,5.612424242424242,0.528585858585859,22.34929292929293
2010,329,11,25,5.886767676767676,0.5250505050505058,22.145454545454534
2010,334,11,30,6.1640404040404055,0.5151515151515157,21.766565656565643
2010,342,12,8,6.115555555555558,0.5185858585858591,21.859090909090906
2010,353,12,19,4.354040404040403,0.6821212121212111,28.895050505050488
2010,357,12,23,1.7370707070707088,0.8876767676767676,37.48929292929293
2010,358,12,24,0.39858585858585927,0.9459595959595946,40.05717171717172
2010,362,12,28,0.34,0.9339393939393954,39.659595959595976
2010,363,12,29,0.34,0.9621212121212112,40.799696969696946
2010,364,12,30,0.34,0.9706060606060598,40.92020202020207
2014,3,1,3,6.878282828282833,0.47797979797979817,20.174545454545438
2014,7,1,7,6.904949494949501,0.47747474747474766,20.16494949494948
2014,8,1,8,6.918181818181823,0.47979797979798017,20.194949494949483
2014,9,1,9,6.9180808080808145,0.4809090909090913,20.26060606060604
2014,10,1,10,6.91454545454546,0.47454545454545444,20.004040404040385
2014,11,1,11,6.915555555555559,0.47696969696969715,20.08555555555554
2014,12,1,12,6.933333333333336,0.4736363636363636,19.996262626262613
2014,13,1,13,6.945252525252528,0.4694949494949494,19.82272727272726
2014,14,1,14,6.967171717171722,0.4677777777777777,19.75272727272726
2014,16,1,16,7.035656565656571,0.45828282828282824,19.344848484848473
2014,17,1,17,7.072323232323239,0.45404040404040413,19.132525252525234
2014,20,1,20,7.169292929292935,0.45161616161616125,19.063131313131297
2014,22,1,22,7.223131313131318,0.4520202020202018,19.080606060606044
2014,23,1,23,7.219797979797983,0.4540404040404039,19.103636363636348
2014,24,1,24,7.233030303030304,0.457979797979798,19.281313131313112
2014,25,1,25,7.232222222222225,0.4554545454545453,19.19888888888887
2014,26,1,26,7.200909090909092,0.4639393939393942,19.521313131313118
2014,27,1,27,7.207979797979802,0.4614141414141412,19.476666666666652
2014,35,2,4,6.990303030303032,0.47010101010101024,19.81222222222221
2014,41,2,10,6.862828282828285,0.4655555555555559,19.628383838383826
2014,42,2,11,6.896969696969697,0.46313131313131306,19.490101010100993
2014,43,2,12,6.933737373737377,0.4563636363636364,19.199999999999985
2014,44,2,13,6.961212121212122,0.4488888888888885,18.94858585858584
2014,45,2,14,7.004545454545455,0.4399999999999997,18.557171717171705
2014,46,2,15,7.077979797979798,0.43545454545454515,18.36909090909089
2014,47,2,16,7.192121212121212,0.43323232323232325,18.228888888888875
2014,48,2,17,7.288484848484848,0.43161616161616145,18.166060606060583
2014,50,2,19,7.403939393939399,0.43030303030303,18.11373737373736
2014,51,2,20,7.418383838383842,0.4210101010101007,17.729292929292914
2014,52,2,21,7.458989898989904,0.4212121212121211,17.71464646464645
2014,54,2,23,7.587070707070712,0.4185858585858587,17.62151515151514
2014,57,2,26,7.670404040404048,0.4678787878787877,19.846060606060604
2014,59,2,28,5.807272727272728,0.6010101010101013,25.39808080808082
2014,60,3,1,4.062020202020203,0.6273737373737379,26.582727272727265
2014,61,3,2,3.5360606060606043,0.7162626262626267,30.31919191919192
2014,62,3,3,2.3345454545454563,0.7079797979797982,29.881616161616158
2014,70,3,11,3.8967676767676713,0.6625252525252517,27.994343434343453
2014,73,3,14,3.981212121212115,0.6484848484848481,27.45919191919194
2014,75,3,16,4.006565656565652,0.5913131313131313,25.027676767676795
2014,232,8,20,8.543535353535356,0.35888888888888854,15.095050505050487
2014,287,10,14,8.31838383838384,0.3984848484848486,16.742222222222203
2014,294,10,21,8.063535353535357,0.4155555555555554,17.539898989898976
2014,304,10,31,7.901414141414145,0.46202020202020216,19.5711111111111
2014,313,11,9,7.293434343434341,0.4445454545454546,18.708282828282808
2014,319,11,15,6.987272727272732,0.47535353535353553,20.00030303030301
2014,328,11,24,6.953030303030309,0.47878787878787893,20.182525252525227
2014,329,11,25,6.959696969696974,0.4752525252525254,20.052121212121197
2014,334,11,30,7.001313131313137,0.506262626262626,21.46646464646465
2014,342,12,8,3.149494949494949,0.7311111111111109,30.976565656565693
2014,353,12,19,0.5272727272727289,0.9459595959595951,39.899898989899036
2014,357,12,23,0.34,0.94121212121212,39.92020202020204
2014,358,12,24,0.34,0.9431313131313126,40.047979797979735
2014,362,12,28,0.34,0.9704040404040395,40.93808080808083
2014,363,12,29,0.34,0.9800000000000004,41.42191919191922
2014,364,12,30,0.34,0.9796969696969701,41.29242424242424
2017,3,1,3,1.2045454545454575,0.9004040404040401,38.22010101010107
2017,7,1,7,0.9022222222222249,0.9199999999999993,38.80222222222228
2017,8,1,8,0.8018181818181848,0.8962626262626252,37.7908080808081
2017,9,1,9,0.748181818181821,0.9046464646464635,38.20535353535353
2017,10,1,10,0.6728282828282851,0.9026262626262634,38.290505050505054
2017,11,1,11,0.6186868686868707,0.9107070707070691,38.57020202020201
2017,12,1,12,0.539696969696971,0.9405050505050505,39.76545454545456
2017,13,1,13,0.43373737373737437,0.9575757575757565,40.472222222222236
2017,14,1,14,0.34,0.9608080808080792,40.625959595959564
2017,16,1,16,0.34,0.9608080808080792,40.61616161616166
2017,17,1,17,0.34,0.9608080808080792,40.49888888888884
2017,20,1,20,0.34,0.9800000000000004,41.32111111111109
2017,22,1,22,0.34,0.9800000000000004,41.421818181818146
2017,23,1,23,0.34,0.9711111111111106,41.222929292929315
2017,24,1,24,0.34,0.9601010101010085,40.663131313131345
2017,25,1,25,0.34,0.9608080808080792,40.733333333333384
2017,26,1,26,0.34,0.9608080808080792,40.56545454545454
2017,27,1,27,0.34,0.9526262626262633,40.455555555555534
2017,35,2,4,0.34,0.9513131313131327,40.38070707070705
2017,41,2,10,0.34,0.9450505050505038,39.89191919191919
2017,42,2,11,0.34,0.9182828282828273,38.949797979797985
2017,43,2,12,0.34,0.94121212121212,39.76414141414137
2017,44,2,13,0.34,0.9314141414141434,39.42070707070703
2017,45,2,14,0.34,0.94121212121212,39.93898989898995
2017,46,2,15,0.34,0.9222222222222237,39.146767676767716
2017,47,2,16,0.34,0.8978787878787883,38.08646464646466
2017,48,2,17,0.34,0.9378787878787893,39.58595959595959
2017,50,2,19,0.34,0.9281818181818187,39.29545454545455
2017,51,2,20,0.34,0.9404040404040418,39.85424242424241
2017,52,2,21,0.34,0.9113131313131319,38.64888888888888
2017,54,2,23,0.34,0.94121212121212,39.920505050505064
2017,57,2,26,0.34,0.9041414141414138,38.369494949494964
2017,59,2,28,0.34,0.94121212121212,39.72444444444441
2017,60,3,1,0.34,0.9215151515151528,38.831919191919205
2017,61,3,2,0.34,0.9117171717171696,38.44949494949496
2017,62,3,3,0.34,0.9020202020202028,38.1847474747475
2017,70,3,11,0.39262626262626327,0.8887878787878786,37.728282828282815
2017,73,3,14,0.5923232323232338,0.8626262626262631,36.40444444444444
2017,75,3,16,0.7298989898989923,0.8653535353535352,36.73585858585864
2017,232,8,20,8.242121212121207,0.36797979797979763,15.453737373737358
2017,287,10,14,7.635656565656566,0.42232323232323216,17.80525252525251
2017,294,10,21,7.63575757575758,0.4257575757575755,17.912525252525235
2017,304,10,31,7.6541414141414155,0.4453535353535356,18.728080808080797
2017,313,11,9,6.746161616161618,0.4868686868686873,20.52616161616161
2017,319,11,15,6.603737373737377,0.5013131313131318,21.176565656565653
2017,328,11,24,6.65878787878788,0.49121212121212166,20.693232323232316
2017,329,11,25,6.67010101010101,0.48797979797979824,20.614040404040388
2017,334,11,30,6.692727272727277,0.4998989898989905,21.049797979797965
2017,342,12,8,6.664646464646466,0.5058585858585865,21.30050505050503
2017,353,12,19,6.713030303030306,0.5108080808080816,21.55131313131313
2017,357,12,23,6.660505050505052,0.5152525252525261,21.77010101010101
2017,358,12,24,6.652121212121215,0.5155555555555564,21.710303030303027
2017,362,12,28,6.602222222222222,0.5149494949494956,21.69919191919191
2017,363,12,29,6.601010101010101,0.5116161616161621,21.61131313131312
2017,364,12,30,6.607474747474748,0.5145454545454553,21.689696969696968
2019,3,1,3,0.6330303030303062,0.9331313131313118,39.49131313131311
2019,7,1,7,0.5473737373737396,0.9516161616161611,40.37767676767673
2019,8,1,8,0.5025252525252543,0.9444444444444432,39.97313131313126
2019,9,1,9,0.5183838383838403,0.9460606060606047,40.03000000000001
2019,10,1,10,0.4952525252525269,0.9503030303030289,40.233737373737426
2019,11,1,11,0.42545454545454636,0.9336363636363624,39.5670707070707
2019,12,1,12,0.41808080808080894,0.9283838383838392,39.371313131313144
2019,13,1,13,0.40868686868686943,0.9281818181818189,39.26212121212122
2019,14,1,14,0.40373737373737445,0.9647474747474745,40.964444444444524
2019,16,1,16,0.35585858585858604,0.9747474747474751,41.219494949494894
2019,17,1,17,0.34535353535353547,0.9663636363636356,41.01474747474752
2019,20,1,20,0.34,0.94121212121212,39.77414141414145
2019,22,1,22,0.34,0.9510101010101026,40.3515151515152
2019,23,1,23,0.34,0.9510101010101026,40.08767676767682
2019,24,1,24,0.34,0.94121212121212,39.88070707070711
2019,25,1,25,0.34,0.9318181818181834,39.55767676767671
2019,26,1,26,0.34,0.94121212121212,39.78303030303025
2019,27,1,27,0.34,0.94121212121212,39.782222222222174
2019,35,2,4,0.34,0.9614141414141404,40.812828282828335
2019,41,2,10,0.34,0.9613131313131303,40.553838383838354
2019,42,2,11,0.34,0.9510101010101026,40.175252525252475
2019,43,2,12,0.34,0.9510101010101026,40.116565656565626
2019,44,2,13,0.34,0.9800000000000004,41.32313131313127
2019,45,2,14,0.34,0.9599999999999985,40.500707070707
2019,46,2,15,0.34,0.9518181818181825,40.41979797979795
2019,47,2,16,0.34,0.9510101010101026,40.31171717171724
2019,48,2,17,0.34,0.9608080808080792,40.674949494949544
2019,50,2,19,0.34,0.9510101010101026,40.27282828282823
2019,51,2,20,0.34,0.9336363636363652,39.41141414141413
2019,52,2,21,0.34,0.9179797979797961,38.727979797979785
2019,54,2,23,0.34,0.9418181818181809,39.97929292929297
2019,57,2,26,0.34,0.9509090909090925,40.057474747474764
2019,59,2,28,0.34,0.9317171717171727,39.334949494949484
2019,60,3,1,0.34,0.9413131313131301,39.783838383838386
2019,61,3,2,0.34,0.9288888888888897,39.37535353535354
2019,62,3,3,0.34,0.9184848484848466,38.82606060606063
2019,70,3,11,0.34,0.9428282828282822,40.03707070707073
2019,73,3,14,0.34,0.921616161616163,39.04676767676763
2019,75,3,16,0.34,0.9021212121212129,38.30292929292932
2019,232,8,20,8.285353535353535,0.3679797979797977,15.440808080808061
2019,287,10,14,7.600000000000003,0.43101010101010095,18.145757575757557
2019,294,10,21,7.5319191919191955,0.4314141414141412,18.136565656565637
2019,304,10,31,7.483131313131312,0.44030303030303053,18.520909090909075
2019,313,11,9,7.55919191919192,0.4344444444444443,18.321717171717154
2019,319,11,15,7.571414141414144,0.44989898989899013,18.937373737373722
2019,328,11,24,6.900202020202018,0.4694949494949495,19.759292929292922
2019,329,11,25,6.911818181818181,0.47323232323232345,19.928181818181812
2019,334,11,30,5.301111111111108,0.5560606060606059,23.521111111111093
2019,342,12,8,2.213737373737376,0.8055555555555551,34.04424242424243
2019,353,12,19,1.7689898989899018,0.8536363636363626,36.078181818181854
2019,357,12,23,1.6498989898989929,0.8557575757575759,36.22121212121212
2019,358,12,24,1.4393939393939423,0.8940404040404036,37.93222222222226
2019,362,12,28,0.33808080808080815,0.9682828282828274,40.865151515151545
2019,363,12,29,0.34,0.9706060606060598,41.17292929292926
2019,364,12,30,0.34,0.9706060606060598,41.028080808080745
2021,3,1,3,5.982525252525255,0.5457575757575761,23.0130303030303
2021,7,1,7,6.060202020202024,0.544040404040405,22.921111111111102
2021,8,1,8,5.982424242424244,0.5435353535353543,22.952121212121213
2021,9,1,9,5.969898989898994,0.5467676767676777,23.034444444444443
2021,10,1,10,5.970404040404046,0.543333333333334,22.962525252525246
2021,11,1,11,5.9750505050505085,0.5431313131313139,22.936666666666664
2021,12,1,12,5.980606060606063,0.5437373737373745,22.980606060606064
2021,13,1,13,5.9869696969697,0.53939393939394,22.799999999999997
2021,14,1,14,5.994646464646466,0.5364646464646469,22.589797979797968
2021,16,1,16,6.040202020202021,0.532626262626263,22.43040404040403
2021,17,1,17,6.064747474747477,0.5274747474747479,22.29999999999999
2021,20,1,20,6.12848484848485,0.538181818181819,22.700505050505036
2021,22,1,22,6.126565656565659,0.5398989898989904,22.777272727272706
2021,23,1,23,5.962020202020199,0.5939393939393934,25.05101010101011
2021,24,1,24,4.977777777777775,0.6143434343434345,25.99616161616162
2021,25,1,25,4.469999999999997,0.6106060606060606,25.839494949494945
2021,26,1,26,4.668787878787876,0.5907070707070706,25.03565656565655
2021,27,1,27,5.043131313131313,0.59010101010101,24.953939393939404
2021,35,2,4,3.124646464646465,0.7421212121212128,31.425252525252542
2021,41,2,10,3.2641414141414127,0.732626262626263,31.02838383838384
2021,42,2,11,3.2939393939393917,0.7290909090909098,30.748686868686885
2021,43,2,12,3.3293939393939374,0.7211111111111111,30.540909090909093
2021,44,2,13,3.3647474747474715,0.7179797979797984,30.310101010101025
2021,45,2,14,3.3950505050505,0.7094949494949498,29.973636363636366
2021,46,2,15,3.4217171717171677,0.7034343434343439,29.779898989899014
2021,47,2,16,3.439393939393936,0.6895959595959594,29.124646464646485
2021,48,2,17,3.4933333333333296,0.6801010101010102,28.712727272727278
2021,50,2,19,3.75272727272727,0.6602020202020203,27.936565656565662
2021,51,2,20,3.8949494949494916,0.6620202020202024,27.96434343434344
2021,52,2,21,4.000202020202016,0.6425252525252529,27.1157575757576
2021,54,2,23,4.38252525252525,0.6203030303030309,26.247777777777788
2021,57,2,26,4.617777777777774,0.6128282828282836,25.925757575757583
2021,59,2,28,4.698686868686865,0.6120202020202026,25.823535353535355
2021,60,3,1,4.734141414141411,0.5986868686868687,25.32737373737373
2021,61,3,2,4.790404040404036,0.6043434343434347,25.54343434343435
2021,62,3,3,4.810909090909086,0.6196969696969702,26.245050505050504
2021,70,3,11,3.9289898989898946,0.6445454545454552,27.33757575757575
2021,73,3,14,4.588585858585856,0.5900000000000004,24.911515151515136
2021,75,3,16,4.250505050505045,0.604848484848485,25.552525252525264
2021,232,8,20,8.278888888888885,0.36737373737373713,15.454343434343421
2021,287,10,14,7.555656565656567,0.42161616161616144,17.799393939393916
2021,294,10,21,7.537070707070703,0.42414141414141393,17.87070707070705
2021,304,10,31,7.426060606060604,0.4377777777777778,18.466363636363614
2021,313,11,9,6.992323232323238,0.47212121212121255,19.913535353535345
2021,319,11,15,6.990000000000005,0.46484848484848496,19.56222222222221
2021,328,11,24,6.761212121212125,0.4890909090909095,20.590606060606035
2021,329,11,25,6.738989898989902,0.49121212121212177,20.68545454545453
2021,334,11,30,6.712020202020201,0.49474747474747527,20.82595959595958
2021,342,12,8,6.516666666666667,0.49787878787878836,21.01131313131312
2021,353,12,19,2.7978787878787887,0.7577777777777779,32.107575757575745
2021,357,12,23,2.8407070707070714,0.8122222222222216,34.48242424242424
2021,358,12,24,2.183737373737376,0.8120202020202023,34.410101010101016
2021,362,12,28,0.39535353535353596,0.9039393939393933,38.31757575757576
2021,363,12,29,0.37191919191919237,0.9152525252525254,38.629696969697
2021,364,12,30,0.35282828282828305,0.9195959595959596,38.99080808080808
2023,3,1,3,2.3340404040404064,0.7916161616161616,33.56878787878787
2023,7,1,7,0.4321212121212131,0.9446464646464637,39.85474747474746
2023,8,1,8,0.3401010101010101,0.9437373737373732,40.02171717171716
2023,9,1,9,0.34,0.9618181818181809,40.755959595959595
2023,10,1,10,0.34,0.9584848484848474,40.67616161616158
2023,11,1,11,0.34,0.9798989898989903,41.34343434343432
2023,12,1,12,0.34,0.9608080808080792,40.64585858585855
2023,13,1,13,0.34,0.9706060606060598,41.086363636363686
2023,14,1,14,0.34,0.9800000000000004,41.30868686868692
2023,16,1,16,0.34,0.9599999999999985,40.71575757575758
