"ARARN"|"Artemisia arbuscula var. nova"|"black sagebrush"|||"2965035"|"14209949"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976712"|"13823518"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||13|"2976712"|"14127105"
"CRAC2"|"Crepis acuminata"|"longleaf hawksbeard                                         "||5|"2976712"|"13975310"
"FEID"|"Festuca idahoensis"|"Idaho fescue                                                "||15|"2976712"|"14127104"
"PHMA5"|"Physocarpus malvaceus"|"mallow ninebark                                             "|8||"2976715"|"13823538"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|5||"2976715"|"14127127"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|8||"2976715"|"13823537"
"HODI"|"Holodiscus discolor"|"oceanspray                                                  "|10||"2976715"|"13975331"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|7||"2976715"|"13975332"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|6||"2976715"|"13975333"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976715"|"14127126"
"MOMA3"|"Moehringia macrophylla"|"largeleaf sandwort                                          "|5||"2976715"|"14278919"
"BRVU"|"Bromus vulgaris"|"Colombian brome                                             "|6||"2976715"|"14127124"
"ROSA5"|"Rosa"|"rose"|6||"2976715"|"14278920"
"AMAL2"|"Amelanchier alnifolia"|"Saskatoon serviceberry                                      "|5||"2976715"|"13823536"
"ARCO9"|"Arnica cordifolia"|"heartleaf arnica                                            "|6||"2976715"|"13975330"
"SPBE2"|"Spiraea betulifolia"|"white spirea                                                "|5||"2976715"|"13823539"
"LUPIN"|"Lupinus"|"lupine                                                      "|5||"2976715"|"14127125"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|8||"2976715"|"14278918"
"CAREX"|"Carex"|"sedge                                                       "|5||"2976716"|"14278928"
"SPBE2"|"Spiraea betulifolia"|"white spirea                                                "|5||"2976716"|"14278930"
"ARCO9"|"Arnica cordifolia"|"heartleaf arnica                                            "|5||"2976716"|"13975340"
"ROSA5"|"Rosa"|"rose"|6||"2976716"|"14127136"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|5||"2976716"|"13975342"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976716"|"14127137"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|6||"2976716"|"13823549"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976716"|"13823548"
"HODI"|"Holodiscus discolor"|"oceanspray                                                  "|15||"2976716"|"13975341"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|7||"2976716"|"13823547"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|6||"2976716"|"13975343"
"PHMA5"|"Physocarpus malvaceus"|"mallow ninebark                                             "|15||"2976716"|"14278929"
"BRVU"|"Bromus vulgaris"|"Colombian brome                                             "|5||"2976716"|"14127134"
"MOMA3"|"Moehringia macrophylla"|"largeleaf sandwort                                          "|5||"2976716"|"14127135"
"POAM"|"Poa ampla"|"big bluegrass"||5|"2976717"|"13823560"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||12|"2976717"|"13975354"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976717"|"14278942"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||9|"2976717"|"14127148"
"FEID"|"Festuca idahoensis"|"Idaho fescue                                                "||25|"2976717"|"14127147"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot                                        "||5|"2976717"|"13975353"
"LUPIN"|"Lupinus"|"lupine                                                      "||5|"2976717"|"14278941"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||34|"2976717"|"13823559"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"|10||"2976718"|"14278952"
"FRAGA"|"Fragaria"|"strawberry"|5||"2976718"|"14278953"
"CAGE2"|"Carex geyeri"|"elk sedge"|10||"2976718"|"13823571"
"SPBE2"|"Spiraea betulifolia"|"white spirea"|10||"2976718"|"14278954"
"UNKNOWN"|"unknown scientific name"|"other annual forbs"|5||"2976718"|"14127158"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976718"|"13823572"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|5||"2976718"|"13823573"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976718"|"13975366"
"CARU"|"Calamagrostis rubescens"|"pinegrass"|10||"2976718"|"13975365"
"FEOC"|"Festuca occidentalis"|"western fescue"|5||"2976718"|"14127159"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|15||"2976718"|"13975367"
"ROSA5"|"Rosa"|"rose"|5||"2976718"|"14127160"
"ROGY"|"Rosa gymnocarpa"|"baldhip rose"|5||"2976721"|"14127179"
"ADBI"|"Adenocaulon bicolor"|"American trailplant"|5||"2976721"|"13823589"
"LIBOL2"|"Linnaea borealis ssp. longiflora"|"longtube twinflower"|5||"2976721"|"14127178"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|10||"2976721"|"13823592"
"PAMY"|"Paxistima myrsinites"|"myrtle pachistima"|5||"2976721"|"14278972"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976721"|"13975385"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976721"|"14278973"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976721"|"13823591"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976721"|"14127180"
"BRVU"|"Bromus vulgaris"|"Columbia brome"|5||"2976721"|"14127177"
"COOC"|"Coptis occidentalis"|"Idaho goldthread"|5||"2976721"|"13975384"
"CAREX"|"Carex"|"sedge"|10||"2976721"|"14278971"
"TROV2"|"Trillium ovatum"|"Pacific trillium"|5||"2976721"|"13975386"
"CLUN2"|"Clintonia uniflora"|"queencup beadlily"|5||"2976721"|"13823590"
"ANPI"|"Anemone piperi"|"Piper's anemone"|5||"2976721"|"13975383"
"LIBOL2"|"Linnaea borealis ssp. longiflora"|"longtube twinflower"|5||"2976723"|"14278987"
"ADBI"|"Adenocaulon bicolor"|"American trailplant"|5||"2976723"|"14127192"
"ROGY"|"Rosa gymnocarpa"|"baldhip rose"|5||"2976723"|"14278988"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976723"|"14127195"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|15||"2976723"|"13975400"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976723"|"13823607"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|5||"2976723"|"14127194"
"PAMY"|"Paxistima myrsinites"|"myrtle pachistima"|5||"2976723"|"13823606"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|10||"2976723"|"13975401"
"BRVU"|"Bromus vulgaris"|"Columbia brome"|5||"2976723"|"13823605"
"CAREX"|"Carex"|"sedge"|10||"2976723"|"13975399"
"COOC"|"Coptis occidentalis"|"Idaho goldthread"|5||"2976723"|"14127193"
"ANPI"|"Anemone piperi"|"Piper's anemone"|5||"2976723"|"14278986"
"ANPI"|"Anemone piperi"|"Piper's anemone"|5||"2976724"|"13975410"
"COOC"|"Coptis occidentalis"|"Idaho goldthread"|5||"2976724"|"13823617"
"CAREX"|"Carex"|"sedge"|5||"2976724"|"14278998"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|10||"2976724"|"14279000"
"PAMY"|"Paxistima myrsinites"|"myrtle pachistima"|5||"2976724"|"14127205"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|15||"2976724"|"13823618"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976724"|"14127206"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|15||"2976724"|"14278999"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976724"|"13823619"
"BRVU"|"Bromus vulgaris"|"Columbia brome"|5||"2976724"|"14127204"
"ROGY"|"Rosa gymnocarpa"|"baldhip rose"|5||"2976724"|"13975412"
"ADBI"|"Adenocaulon bicolor"|"American trailplant"|5||"2976724"|"13823616"
"LIBOL2"|"Linnaea borealis ssp. longiflora"|"longtube twinflower"|5||"2976724"|"13975411"
"ELGL"|"Elymus glaucus"|"blue wildrye"|5||"2976725"|"14127216"
"ROSA5"|"Rosa"|"rose"|5||"2976725"|"14279011"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976725"|"13975423"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|5||"2976725"|"13975424"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976725"|"14127217"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|25||"2976725"|"14127218"
"CARU"|"Calamagrostis rubescens"|"pinegrass"|5||"2976725"|"13975422"
"POGR9"|"Potentilla gracilis"|"northwest cinquefoil"|5||"2976725"|"13823629"
"CAGE2"|"Carex geyeri"|"elk sedge"|10||"2976725"|"13823628"
"SPBE2"|"Spiraea betulifolia"|"white spirea"|10||"2976725"|"13823630"
"LUSE4"|"Lupinus sericeus"|"silky lupine"|5||"2976725"|"14279010"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"|5||"2976725"|"14279009"
"ANPI"|"Anemone piperi"|"Piper's anemone"|5||"2976726"|"14127223"
"CAREX"|"Carex"|"sedge"|10||"2976726"|"13823636"
"COOC"|"Coptis occidentalis"|"Idaho goldthread"|5||"2976726"|"13975430"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|10||"2976726"|"13823638"
"PAMY"|"Paxistima myrsinites"|"myrtle pachistima"|5||"2976726"|"14279018"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|15||"2976726"|"13975431"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976726"|"14279019"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|15||"2976726"|"13823637"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976726"|"13975432"
"BRVU"|"Bromus vulgaris"|"Columbia brome"|5||"2976726"|"14279017"
"ROGY"|"Rosa gymnocarpa"|"baldhip rose"|5||"2976726"|"14127225"
"ADBI"|"Adenocaulon bicolor"|"American trailplant"|5||"2976726"|"13975429"
"LIBOL2"|"Linnaea borealis ssp. longiflora"|"longtube twinflower"|5||"2976726"|"14127224"
"LIBOL2"|"Linnaea borealis ssp. longiflora"|"longtube twinflower"|5||"2976727"|"13975443"
"ADBI"|"Adenocaulon bicolor"|"American trailplant"|5||"2976727"|"14279029"
"ROGY"|"Rosa gymnocarpa"|"baldhip rose"|5||"2976727"|"13975444"
"UNKNOWN"|"unknown scientific name"|"other trees"|5||"2976727"|"13975445"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976727"|"14279031"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976727"|"14127238"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976727"|"13823650"
"PAMY"|"Paxistima myrsinites"|"myrtle pachistima"|5||"2976727"|"14127237"
"SYAL"|"Symphoricarpos albus"|"common snowberry"|10||"2976727"|"14279032"
"BRVU"|"Bromus vulgaris"|"Columbia brome"|5||"2976727"|"13975442"
"COOC"|"Coptis occidentalis"|"Idaho goldthread"|5||"2976727"|"13823649"
"CAREX"|"Carex"|"sedge"|10||"2976727"|"14127236"
"TROV2"|"Trillium ovatum"|"Pacific trillium"|5||"2976727"|"13823651"
"ANPI"|"Anemone piperi"|"Piper's anemone"|5||"2976727"|"13823648"
"CLUN2"|"Clintonia uniflora"|"queencup beadlily"|5||"2976727"|"14279030"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|10||"2976728"|"14279042"
"SPBE2"|"Spiraea betulifolia"|"white spirea                                                "|5||"2976728"|"14127250"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|5||"2976728"|"13823663"
"PHMA5"|"Physocarpus malvaceus"|"mallow ninebark                                             "|8||"2976728"|"14127249"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|10||"2976728"|"13823661"
"HODI"|"Holodiscus discolor"|"oceanspray                                                  "|10||"2976728"|"13975455"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|9||"2976728"|"14279044"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|15||"2976728"|"14279043"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|5||"2976728"|"13823662"
"BRVU"|"Bromus vulgaris"|"Colombian brome                                             "|6||"2976728"|"14127248"
"ROSA5"|"Rosa"|"rose"|5||"2976728"|"13975456"
"ARCO9"|"Arnica cordifolia"|"heartleaf arnica                                            "|7||"2976728"|"13975454"
"AMAL2"|"Amelanchier alnifolia"|"Saskatoon serviceberry                                      "|5||"2976728"|"13823660"
"ROGY"|"Rosa gymnocarpa"|"dwarf rose                                                  "|10||"2976730"|"13823687"
"ADBI"|"Adenocaulon bicolor"|"American trailplant                                         "|5||"2976730"|"14127272"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|7||"2976730"|"14279068"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|8||"2976730"|"14127274"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|10||"2976730"|"13975481"
"HODI"|"Holodiscus discolor"|"oceanspray                                                  "|15||"2976730"|"14279067"
"PHMA5"|"Physocarpus malvaceus"|"mallow ninebark                                             "|15||"2976730"|"13975480"
"BRVU"|"Bromus vulgaris"|"Colombian brome                                             "|6||"2976730"|"14279066"
"LIBO3"|"Linnaea borealis"|"twinflower                                                  "|5||"2976730"|"13823686"
"CAREX"|"Carex"|"sedge                                                       "|8||"2976730"|"13823685"
"COOC"|"Coptis occidentalis"|"western goldthread"|5||"2976730"|"14127273"
"CLUN2"|"Clintonia uniflora"|"queencup beadlily"|6||"2976730"|"13975479"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||20|"2976731"|"14279074"
"GEVI2"|"Geranium viscosissimum"|"sticky geranium"||5|"2976731"|"13975487"
"POSE"|"Poa secunda"|"Nevada bluegrass"||5|"2976731"|"13975486"
"CRAC2"|"Crepis acuminata"|"longleaf hawksbeard                                         "||5|"2976731"|"13823693"
"ARTRV"|"Artemisia tridentata ssp. vaseyana"|"mountain big sagebrush"||20|"2976731"|"13823692"
"ELLAL"|"Elymus lanceolatus ssp. lanceolatus"|"thickspike wheatgrass"||5|"2976731"|"14127280"
"DECA18"|"Deschampsia caespitosa"|"tufted hairgrass"||10|"2976732"|"14127283"
"AGGI2"|"Agrostis gigantea"|"redtop                                                      "||5|"2976732"|"14127282"
"POPR"|"Poa pratensis"|"Kentucky bluegrass                                          "||5|"2976732"|"13823696"
"POTEN"|"Potentilla"|"cinquefoil                                                  "||5|"2976732"|"13975490"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976732"|"14127285"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||5|"2976732"|"14127284"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976732"|"14279078"
"UNKNOWN"|"unknown scientific name"|"other perennial grasslikes"||5|"2976732"|"13823697"
"SASC"|"Salix scouleriana"|"Scouler's willow                                            "||5|"2976732"|"13975491"
"VALER"|"Valeriana"|"valerian                                                    "||5|"2976732"|"14279079"
"CANE2"|"Carex nebrascensis"|"Nebraska sedge                                              "||15|"2976732"|"14279076"
"CAQU2"|"Camassia quamash"|"small camas                                                 "||5|"2976732"|"13823695"
"CAREX"|"Carex"|"sedge                                                       "||15|"2976732"|"13975489"
"JUNCU"|"Juncus"|"rush                                                        "||10|"2976732"|"14279077"
"JUNCU"|"Juncus"|"rush                                                        "||10|"2976733"|"14127292"
"CAREX"|"Carex"|"sedge                                                       "||10|"2976733"|"13823704"
"CAQU2"|"Camassia quamash"|"small camas                                                 "||5|"2976733"|"14279085"
"CANE2"|"Carex nebrascensis"|"Nebraska sedge                                              "||15|"2976733"|"14127291"
"VALER"|"Valeriana"|"valerian                                                    "||5|"2976733"|"14279088"
"DAFL3"|"Dasiphora floribunda"|"shrubby cinquefoil"||5|"2976733"|"14279086"
"UNKNOWN"|"unknown scientific name"|"other perennial grasslikes"||5|"2976733"|"13823706"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976733"|"14279087"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||5|"2976733"|"14127293"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976733"|"14127294"
"POTEN"|"Potentilla"|"cinquefoil                                                  "||5|"2976733"|"13975499"
"POPR"|"Poa pratensis"|"Kentucky bluegrass                                          "||5|"2976733"|"13823705"
"AGGI2"|"Agrostis gigantea"|"redtop                                                      "||5|"2976733"|"13975497"
"DECA18"|"Deschampsia caespitosa"|"tufted hairgrass"||10|"2976733"|"13975498"
"SALIX"|"Salix"|"willow                                                      "||5|"2976733"|"13975500"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|20||"2976735"|"14279104"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|25||"2976735"|"13823723"
"ROWO"|"Rosa woodsii"|"Woods' rose"|5||"2976735"|"13823724"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|10||"2976735"|"14127312"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|5||"2976735"|"13975518"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976735"|"13975517"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976735"|"14127311"
"PUTR2"|"Purshia tridentata"|"antelope bitterbrush                                        "|5||"2976735"|"14279105"
"ARTRV"|"Artemisia tridentata ssp. vaseyana"|"mountain big sagebrush                                      "|5||"2976735"|"14127310"
"AMAL2"|"Amelanchier alnifolia"|"Saskatoon serviceberry                                      "|5||"2976735"|"13975516"
"KOCR"|"Koeleria cristata"|"prairie Junegrass"|5||"2976737"|"14279121"
"HISC2"|"Hieracium scouleri"|"woollyweed                                                  "|5||"2976737"|"14127327"
"SYOR2"|"Symphoricarpos oreophilus"|"whortleleaf snowberry                                       "|5||"2976737"|"14279122"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"|15||"2976737"|"13823738"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|10||"2976737"|"13975532"
"ROSA5"|"Rosa"|"rose"|5||"2976737"|"13975534"
"SALIX"|"Salix"|"willow                                                      "|5||"2976737"|"14127328"
"VIAM"|"Vicia americana"|"American vetch                                              "|5||"2976737"|"13823741"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|15||"2976737"|"13823740"
"CRAC2"|"Crepis acuminata"|"longleaf hawksbeard                                         "|5||"2976737"|"14279120"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|5||"2976737"|"14127326"
"FEID"|"Festuca idahoensis"|"Idaho fescue                                                "|15||"2976737"|"13975533"
"DACA3"|"Danthonia californica"|"California oatgrass                                         "|5||"2976737"|"13823739"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|5||"2976738"|"14279128"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|10||"2976738"|"13975542"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|30||"2976738"|"13975541"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|20||"2976738"|"13823748"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976738"|"14127335"
"SALIX"|"Salix"|"willow                                                      "|5||"2976738"|"14279129"
"ARCO9"|"Arnica cordifolia"|"heartleaf arnica                                            "|10||"2976738"|"13975540"
"CEVE"|"Ceanothus velutinus"|"snowbrush ceanothus                                         "|5||"2976738"|"13823747"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|5||"2976738"|"14127334"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|5||"2976739"|"13975552"
"CESA"|"Ceanothus sanguineus"|"redstem ceanothus                                           "|5||"2976739"|"14279140"
"SALIX"|"Salix"|"willow                                                      "|5||"2976739"|"14127345"
"PUTR2"|"Purshia tridentata"|"antelope bitterbrush                                        "|5||"2976739"|"13975551"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976739"|"14127347"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|5||"2976739"|"14279139"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976739"|"13975553"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|15||"2976739"|"13823758"
"PHMA5"|"Physocarpus malvaceus"|"mallow ninebark                                             "|35||"2976739"|"13823759"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|5||"2976739"|"14127346"
"CARU"|"Calamagrostis rubescens"|"pinegrass                                                   "|25||"2976740"|"13975564"
"SYAL"|"Symphoricarpos albus"|"common snowberry                                            "|10||"2976740"|"14279153"
"ROWO"|"Rosa woodsii"|"Woods' rose"|5||"2976740"|"13975565"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"|10||"2976740"|"14127358"
"UNKNOWN"|"unknown scientific name"|"other shrubs"|5||"2976740"|"14127359"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"|10||"2976740"|"14279152"
"PUTR2"|"Purshia tridentata"|"antelope bitterbrush                                        "|5||"2976740"|"13823771"
"AMAL2"|"Amelanchier alnifolia"|"Saskatoon serviceberry                                      "|5||"2976740"|"14127357"
"ARTRV"|"Artemisia tridentata ssp. vaseyana"|"mountain big sagebrush                                      "|5||"2976740"|"14279151"
"CAGE2"|"Carex geyeri"|"elk sedge                                                   "|20||"2976740"|"13823770"
"ARTRW8"|"Artemisia tridentata ssp. wyomingensis"|"Wyoming big sagebrush"||20|"2976741"|"13823780"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot"||5|"2976741"|"13975574"
"ACTH7"|"Achnatherum thurberianum"|"Thurber needlegrass"||15|"2976741"|"14279163"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||25|"2976741"|"14279161"
"POSE"|"Poa secunda"|"Sandberg bluegrass"||5|"2976741"|"14279162"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||10|"2976741"|"13823781"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||10|"2976741"|"14127369"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976741"|"13975575"
"CRAC2"|"Crepis acuminata"|"longleaf hawksbeard"||5|"2976741"|"14127368"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976743"|"13823795"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||10|"2976743"|"14127383"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||5|"2976743"|"14279176"
"ELELE"|"Elymus elymoides ssp. elymoides"|"bottlebrush squirreltail"||5|"2976743"|"13975589"
"POSE"|"Poa secunda"|"Sandberg bluegrass"||5|"2976743"|"14127382"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||35|"2976743"|"14279175"
"ACTH7"|"Achnatherum thurberianum"|"Thurber needlegrass"||5|"2976743"|"14279177"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot"||5|"2976743"|"13975588"
"ARTRW8"|"Artemisia tridentata ssp. wyomingensis"|"Wyoming big sagebrush"||25|"2976743"|"13823794"
"LUPIN"|"Lupinus"|"lupine"||5|"2976744"|"14127394"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot"||5|"2976744"|"14127393"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||20|"2976744"|"13823805"
"GEVI2"|"Geranium viscosissimum"|"sticky geranium"||5|"2976744"|"13823806"
"LITHO3"|"Lithospermum"|"stoneseed"||5|"2976744"|"13975600"
"ARTRV"|"Artemisia tridentata ssp. vaseyana"|"mountain big sagebrush"||10|"2976744"|"13975599"
"PUTR2"|"Purshia tridentata"|"antelope bitterbrush"||10|"2976744"|"13975601"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||5|"2976744"|"14279188"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976744"|"14127395"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976744"|"13823807"
"FEID"|"Festuca idahoensis"|"Idaho fescue"||25|"2976744"|"14279187"
"ELELE"|"Elymus elymoides ssp. elymoides"|"bottlebrush squirreltail"||5|"2976745"|"14279198"
"POSE"|"Poa secunda"|"Sandberg bluegrass"||5|"2976745"|"14127404"
"CHVI8"|"Chrysothamnus viscidiflorus"|"green rabbitbrush"||5|"2976745"|"13823816"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot"||5|"2976745"|"14279197"
"ACHY"|"Achnatherum hymenoides"|"Indian ricegrass"||5|"2976745"|"13975610"
"ARTRW8"|"Artemisia tridentata ssp. wyomingensis"|"Wyoming big sagebrush"||30|"2976745"|"14127403"
"ACTH7"|"Achnatherum thurberianum"|"Thurber needlegrass"||25|"2976745"|"13823817"
"ARTRW8"|"Artemisia tridentata ssp. wyomingensis"|"Wyoming big sagebrush"||25|"2976746"|"13975614"
"LUPIN"|"Lupinus"|"lupine"||5|"2976746"|"14127408"
"POSE"|"Poa secunda"|"Sandberg bluegrass"||5|"2976746"|"14279202"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||45|"2976746"|"13823820"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976746"|"13975615"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976746"|"14127409"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||10|"2976746"|"13823821"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||10|"2976747"|"14127417"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||10|"2976747"|"13975624"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||10|"2976747"|"14279211"
"FEID"|"Festuca idahoensis"|"Idaho fescue"||30|"2976747"|"14279210"
"PUTR2"|"Purshia tridentata"|"antelope bitterbrush"||5|"2976747"|"13823830"
"ARTRV"|"Artemisia tridentata ssp. vaseyana"|"mountain big sagebrush"||10|"2976747"|"13975622"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||10|"2976747"|"13823828"
"POSE"|"Poa secunda"|"Nevada bluegrass"||5|"2976747"|"13975623"
"LUPIN"|"Lupinus"|"lupine"||5|"2976747"|"13823829"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot"||5|"2976747"|"14127416"
"LUPIN"|"Lupinus"|"lupine"||5|"2976748"|"13975632"
"ARTRW8"|"Artemisia tridentata ssp. wyomingensis"|"Wyoming big sagebrush"||25|"2976748"|"13823838"
"POSE"|"Poa secunda"|"Sandberg bluegrass"||5|"2976748"|"14127426"
"PSSP6"|"Pseudoroegneria spicata"|"bluebunch wheatgrass"||45|"2976748"|"14279219"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976748"|"13823839"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||5|"2976748"|"13975633"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||10|"2976748"|"14279220"
"UNKNOWN"|"unknown scientific name"|"other perennial forbs"||10|"2976749"|"14127435"
"UNKNOWN"|"unknown scientific name"|"other shrubs"||10|"2976749"|"14127436"
"UNKNOWN"|"unknown scientific name"|"other perennial grasses"||5|"2976749"|"14279229"
"UNKNOWN"|"unknown scientific name"|"other perennial grasslikes"||5|"2976749"|"13823848"
"DECE"|"Deschampsia cespitosa"|"tufted hairgrass"||20|"2976749"|"13975641"
"SALIX"|"Salix"|"willow"||20|"2976749"|"13975642"
"AGGI2"|"Agrostis gigantea"|"redtop"||5|"2976749"|"14279228"
"CAREX"|"Carex"|"sedge"||25|"2976749"|"13823847"
"BASA3"|"Balsamorhiza sagittata"|"arrowleaf balsamroot                                        "||5|"2976750"|"13975651"
