ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Stream discharge (m^3/yr),Stream discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
lt_202012_43_Trout_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,43_Trout_Creek,9869.88,91712837.0,929.2193724746402,37680112.0,381.76869424957556,1684.1,170.6302406918828,1268.8,128.55272809801133,730.6,74.02318974496144,0.247,1685.7,0.1707923500589673,0.2916,213.04296000000002,21.58516212963076
lt_202012_5_Dollar_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,5_Dollar_Creek,262.68,2494390.0,949.5926602710522,1636626.0,623.0493375970763,25.9,98.59905588548804,17.9,68.14374904827166,42.4,161.41312623724684,0.968,51.6,0.19643672910004567,0.19,8.056,30.668493985076896
lt_202012_7_Watson_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,7_Watson_Creek,578.81,6863393.0,1185.7765069711998,4530186.0,782.6723795373267,166.9,288.350235828683,214.3,370.2423938770927,356.9,616.6099410860214,0.936,381.1,0.6584198614398509,0.1809,64.56321,111.54473834246127
lt_202012_8_Carnelian_Bay_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,8_Carnelian_Bay_Creek,198.2,2350201.0,1185.7724520686177,1553542.0,783.8254288597376,45.1,227.547931382442,31.8,160.44399596367307,77.3,390.01009081735623,1.006,85.6,0.4318869828456105,0.1743,13.47339,67.97875882946519
lt_202012_41_Intervening_Area_Bijou_Park_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,41_Intervening_Area_Bijou_Park_1,446.14,3453377.0,774.0567983144305,1245663.0,279.2089926928767,103.9,232.88653785807148,1.4,3.138028421571704,5.5,12.327968799031694,0.052,28.0,0.06276056843143409,0.514,2.827,6.336575962702291
lt_202012_41_Intervening_Area_Bijou_Park_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,41_Intervening_Area_Bijou_Park_2,285.95,2213465.0,774.0741388354608,819237.0,286.49659031299177,49.5,173.10718657107887,2.1,7.343941248470013,19.6,68.54345165238678,0.379,48.9,0.17100891764294457,0.1644,3.22224,11.268543451652388
lt_202012_3_Unnamed_Creek_near_Lake_Forest_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,3_Unnamed_Creek_near_Lake_Forest,187.97,2156972.0,1147.508644996542,1428158.0,759.7797520880991,6.8,36.17598552960579,24.6,130.87194765122095,31.4,167.04793318082673,1.002,39.0,0.2074799170080332,0.18730000000000002,5.881220000000001,31.288077884768853
lt_202012_4_Unnamed_Creek_at_Lake_Forest_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,4_Unnamed_Creek_at_Lake_Forest,110.57,1049978.0,949.6047752554942,628531.0,568.4462331554671,3.6,32.558560188116125,3.0,27.132133490096773,6.6,59.6906936782129,1.002,10.0,0.09044044496698925,0.1823,1.20318,10.88161345753821
lt_202012_6_Unnamed_Creek_at_Cedar_Flat_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,6_Unnamed_Creek_at_Cedar_Flat,139.98,1659912.0,1185.820831547364,1163728.0,831.3530504357766,12.1,86.44092013144736,21.5,153.59337048149737,33.8,241.46306615230748,1.006,40.3,0.2878982711815974,0.21150000000000002,7.1487,51.069438491213035
lt_202012_6_Intervening_Area_Cedar_Flat_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,6_Intervening_Area_Cedar_Flat,173.67,2059373.0,1185.796625784534,1337645.0,770.2222606092015,24.6,141.64795301433756,26.4,152.0124373812403,50.9,293.0845857085277,0.997,57.8,0.3328151091149882,0.17500000000000002,8.9075,51.289802498992344
lt_202012_9_Intervening_Area_Carnelian_Bay_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,9_Intervening_Area_Carnelian_Bay_1,29.69,352088.0,1185.8807679353317,239733.0,807.4536881104749,1.5,50.52206130010104,1.6,53.890198720107776,3.2,107.78039744021555,1.013,4.4,0.1481980464802964,0.1784,0.57088,19.22802290333446
lt_202012_9_Intervening_Area_Carnelian_Bay_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,9_Intervening_Area_Carnelian_Bay_2,40.25,477270.0,1185.7639751552795,325179.0,807.8981366459627,6.0,149.06832298136646,3.4,84.472049689441,9.5,236.0248447204969,1.017,11.2,0.2782608695652174,0.1696,1.6112,40.029813664596276
lt_202012_9_Carnelian_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,9_Carnelian_Creek,704.05,8348542.0,1185.7882252680918,5580974.0,792.6956892266174,228.1,323.98267168524967,110.6,157.09111568780628,343.3,487.6074142461473,1.014,373.5,0.5305020950216605,0.1745,59.90585,85.0874937859527
lt_202012_10_Intervening_Area_Agate_Bay_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,10_Intervening_Area_Agate_Bay,65.73,573114.0,871.9214970333181,354276.0,538.9867640346873,8.5,129.31690247984176,3.5,53.24813631522896,12.1,184.086414118363,1.009,14.1,0.2145139205842081,0.16820000000000002,2.0352200000000003,30.96333485470866
lt_202012_10_Snow_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,10_Snow_Creek,1123.26,11185739.0,995.8281252782081,7364410.0,655.6282605986147,161.7,143.9559852571978,156.5,139.326602923633,306.4,272.7774513469722,0.963,347.1,0.3090112707654506,0.20140000000000002,61.708960000000005,54.93737870128021
lt_202012_11_Griff_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,11_Griff_Creek,1012.88,10106586.0,997.8068478003318,4151373.0,409.85832477687387,228.9,225.98925835242082,192.0,189.55848669141457,424.8,419.3981518047548,1.009,459.9,0.45405181265302896,0.1981,84.15288,83.08277387252191
lt_202012_12_Intervening_Area_Griff_to_Baldy_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,12_Intervening_Area_Griff_to_Baldy,66.99,513175.0,766.047171219585,202931.0,302.927302582475,3.8,56.72488431109121,0.3,4.478280340349306,4.0,59.71040453799075,1.001,5.9,0.08807284669353636,0.16060000000000002,0.6424000000000001,9.589490968801316
lt_202012_12_Baldy_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,12_Baldy_Creek,143.35,1098193.0,766.0920823160097,372354.0,259.75165678409485,2.2,15.347052668294385,0.9,6.278339727938612,1.8,12.556679455877225,0.579,5.4,0.03767003836763168,0.4077,0.7338600000000001,5.119358214161144
lt_202012_13_East_Stateline_Point_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,13_East_Stateline_Point,341.89,2155428.0,630.4448799321419,663669.0,194.11769867501243,16.5,48.261136622890405,3.7,10.822194273011787,4.8,14.039603381204481,0.236,11.2,0.03275907455614379,0.6962,3.3417600000000003,9.77437187399456
lt_202012_14_First_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,14_First_Creek,416.14,4133224.0,993.2292017109627,1692562.0,406.7289854375931,78.2,187.91752775508243,106.2,255.20257605613497,86.7,208.34334598933052,0.47,102.8,0.2470322487624357,0.37360000000000004,32.39112000000001,77.8370740616139
lt_202012_15_Second_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,15_Second_Creek,373.48,3709523.0,993.232033843847,1430646.0,383.05826282531865,120.4,322.3733533254793,103.4,276.8555210453036,226.1,605.3871693263361,1.01,239.8,0.6420691871050659,0.1943,43.93123,117.62672700010708
lt_202012_17_Wood_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,17_Wood_Creek,459.02,4559119.0,993.2288353448652,1875212.0,408.52511873120994,166.0,361.64001568559104,135.0,294.1048320334626,306.7,668.1626072937999,1.019,324.6,0.7071587294671257,0.14200000000000002,43.5514,94.87909023571959
lt_202012_16_Intervening_Area_Second_to_Wood_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,16_Intervening_Area_Second_to_Wood,84.52,839485.0,993.2382867960246,367868.0,435.24372929484144,20.5,242.54614292475154,3.9,46.1429247515381,24.4,288.68906767628965,1.002,27.8,0.3289162328442972,0.182,4.440799999999999,52.541410317084704
lt_202012_18_Third_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,18_Third_Creek,1466.07,14945385.0,1019.4182406024269,5710002.0,389.4767644109763,349.7,238.52885605735062,517.2,352.77988090609597,855.4,583.4646367499506,0.987,653.9,0.44602235909608684,0.1461,124.97394,85.24418342916778
lt_202012_19_Incline_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,19_Incline_Creek,1575.21,16058040.0,1019.422172281791,7568943.0,480.5037423581618,286.5,181.88051116993924,263.7,167.40625059515872,547.9,347.8266389878175,0.996,918.2,0.5829064061299764,0.1511,82.78769,52.55660515105922
lt_202012_20_Mill_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,20_Mill_Creek,462.03,3762357.0,814.3101097331343,1487351.0,321.91654221587345,49.8,107.7852087526784,21.5,46.53377486310413,71.1,153.88611129147458,0.997,125.9,0.2724931281518516,0.1484,10.55124,22.83669891565483
lt_202012_21_Tunnel_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,21_Tunnel_Creek,289.26,2355499.0,814.3189518080619,981758.0,339.40330498513447,41.4,143.1238332296204,33.8,116.84989282997995,75.2,259.9737260596004,1.0,125.4,0.43352001659406764,0.11480000000000001,8.63296,29.844983751642125
lt_202012_22_Unnamed_creek_at_Sand_Harbor_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,22_Unnamed_creek_at_Sand_Harbor,217.06,1767577.0,814.3264535151571,712098.0,328.06505113793423,23.1,106.42218741361836,18.8,86.6119966829448,42.2,194.41629042661015,1.008,93.5,0.4307564728646457,0.1157,4.8825400000000005,22.4939648023588
lt_202012_23_Intervening_Area_Sand_Harbor_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,23_Intervening_Area_Sand_Harbor_1,48.32,309634.0,640.7988410596026,103055.0,213.27607615894038,3.6,74.50331125827815,0.9,18.625827814569536,4.5,93.12913907284768,1.002,10.3,0.21316225165562916,0.14120000000000002,0.6354000000000001,13.149834437086094
lt_202012_23_Intervening_Area_Sand_Harbor_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,23_Intervening_Area_Sand_Harbor_2,23.18,148519.0,640.7204486626403,53886.0,232.4676445211389,1.5,64.71095772217429,0.1,4.3140638481449525,1.6,69.02502157031924,1.006,3.9,0.16824849007765313,0.1587,0.25392000000000003,10.954270923209666
lt_202012_23_Intervening_Area_Sand_Harbor_3_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,23_Intervening_Area_Sand_Harbor_3,29.43,285867.0,971.3455657492354,125606.0,426.7957866123004,8.6,292.21882432891607,4.6,156.3030920829086,13.2,448.5219164118247,1.004,28.0,0.9514101257220523,0.18070000000000003,2.38524,81.04791029561673
lt_202012_23_Intervening_Area_Sand_Harbor_4_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,23_Intervening_Area_Sand_Harbor_4,130.52,1267863.0,971.3936561446521,585150.0,448.32209623046276,13.4,102.6662580447441,33.5,256.6656451118602,46.9,359.3319031566043,1.002,124.8,0.9561752988047808,0.1617,7.58373,58.10396874042292
lt_202012_24_Marlette_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,24_Marlette_Creek,1201.45,11670967.0,971.4068001165259,5319139.0,442.7266219984186,198.3,165.0505639019518,292.6,243.53905697282448,377.1,313.8707395230763,0.768,1015.9,0.8455616130508968,0.17450000000000002,65.80395000000001,54.77044404677682
lt_202012_25_Secret_Harbor_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,25_Secret_Harbor_Creek,473.41,4575167.0,966.428043345092,2035844.0,430.0382332439112,26.8,56.61054899558522,63.9,134.97813734395132,91.3,192.856086690184,1.007,258.6,0.5462495511290425,0.1535,14.01455,29.603409306943238
lt_202012_26_Bliss_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,26_Bliss_Creek,132.4,837109.0,632.2575528700906,280569.0,211.91012084592145,0.0,0.0,1.3,9.818731117824774,1.3,9.818731117824774,1.001,8.0,0.060422960725075525,0.19180000000000003,0.24934000000000003,1.8832326283987917
lt_202012_28_Slaughterhouse_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,28_Slaughterhouse_Creek,1529.97,12240884.0,800.0734654927875,5034067.0,329.03043850533015,179.3,117.19184036288293,103.9,67.90982829728688,94.9,62.027360013595036,0.335,359.4,0.23490656679542735,0.23460000000000003,22.263540000000003,14.551618659189396
lt_202012_29_Intervening_Area_Glenbrook_Bay_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,29_Intervening_Area_Glenbrook_Bay_1,81.95,498649.0,608.4795607077486,128907.0,157.29957291031116,1.3,15.86333129957291,0.2,2.4405125076266017,1.5,18.30384380719951,1.003,7.0,0.08541793776693105,0.1618,0.2427,2.9615619280048806
lt_202012_29_Intervening_Area_Glenbrook_Bay_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,29_Intervening_Area_Glenbrook_Bay_2,90.82,552657.0,608.5190486676944,145630.0,160.35014314027748,14.4,158.55538427659107,0.2,2.202158114952654,5.5,60.55934816119798,0.379,20.2,0.22241796961021804,0.46240000000000003,2.5432,28.00264258973795
lt_202012_29_Glenbrook_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,29_Glenbrook_Creek,985.93,7888140.0,800.0709989553011,2872164.0,291.3152049334131,228.5,231.76087551854596,45.8,46.45360218271074,266.8,270.6074467761403,0.973,981.3,0.9953039262422282,0.1915,51.092200000000005,51.82132605763087
lt_202012_30_North_Logan_House_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,30_North_Logan_House_Creek,266.97,1759411.0,659.0294789676742,474625.0,177.78214780686966,9.2,34.46080083904558,7.7,28.842192006592498,17.0,63.67756676780162,1.007,43.9,0.1644379518297936,0.2158,3.6685999999999996,13.741618908491587
lt_202012_32_Cave_Rock_Unnamed_Creek_at_Lincoln_Park_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,32_Cave_Rock_Unnamed_Creek_at_Lincoln_Park,136.52,899716.0,659.0360386756519,233338.0,170.9185467330794,0.0,0.0,1.0,7.324934075593319,1.0,7.324934075593319,1.001,5.9,0.04321711104600059,0.19180000000000003,0.19180000000000003,1.4049223556987989
lt_202012_33_Lincoln_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,33_Lincoln_Creek,658.72,6226140.0,945.1876366286131,2047094.0,310.7684600437212,21.6,32.79086713626427,60.9,92.4520281758562,81.8,124.18022832159339,0.992,243.1,0.36904906485304834,0.1841,15.05938,22.861580034005343
lt_202012_35_North_Zephyr_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,35_North_Zephyr_Creek,631.05,4519077.0,716.1202757309246,1263021.0,200.1459472308058,6.5,10.300293162190002,9.0,14.261944378416926,15.7,24.87916963790508,1.01,60.0,0.09507962918944617,0.1643,2.57951,4.087647571507804
lt_202012_37_Zephyr_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,37_Zephyr_Creek,399.89,3561231.0,890.5526519792943,1131843.0,283.03858561104306,0.0,0.0,9.8,24.506739353322164,9.8,24.506739353322164,0.996,42.1,0.10527895171172073,0.19180000000000003,1.8796400000000004,4.700392607967192
lt_202012_46_Taylor_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,46_Taylor_Creek,2564.08,43071894.0,1679.818648404106,33228679.0,1295.9298851829897,4885.4,1905.3227668403483,1528.7,596.1982465445697,1193.3,465.3910954416399,0.186,1729.1,0.6743549343234221,0.32130000000000003,383.40729000000005,149.53015896539893
lt_202012_38_McFaul_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,38_McFaul_Creek,876.49,7805531.0,890.5442161348104,2444473.0,278.8934271925521,8.6,9.81186322719027,31.6,36.05289278828053,20.7,23.61692660498123,0.515,87.4,0.09971591233214298,0.3045,6.30315,7.1913541512167845
lt_202012_39_Burke_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,39_Burke_Creek,1110.73,6605412.0,594.6910590332484,1617998.0,145.6697847361645,0.4,0.3601235223681723,2.4,2.1607411342090335,2.6,2.3408028953931197,0.96,28.0,0.02520864656577206,0.2011,0.52286,0.4707354622635564
lt_202012_47_Tallac_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,47_Tallac_Creek,876.86,10812449.0,1233.0872659261456,7592191.0,865.8384462742057,913.0,1041.2152453071185,148.6,169.46833017813563,279.6,318.865041169628,0.263,406.9,0.4640421504002919,0.31320000000000003,87.57072000000002,99.8685308943275
lt_202012_48_Cascade_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,48_Cascade_Creek,845.0,10419642.0,1233.093727810651,7452957.0,882.0067455621302,753.3,891.4792899408284,333.8,395.0295857988166,371.2,439.2899408284024,0.341,523.4,0.6194082840236687,0.1995,74.0544,87.63834319526626
lt_202012_51_Rubicon_Creek_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,51_Rubicon_Creek_1,386.88,4019925.0,1039.0625,2638864.0,682.0885028949546,239.8,619.8304383788255,53.6,138.54425144747725,243.3,628.8771712158809,0.829,329.0,0.8503928866832092,0.0827,20.12091,52.00814205955335
lt_202012_51_Rubicon_Creek_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,51_Rubicon_Creek_2,294.69,3061999.0,1039.0576538056941,1988344.0,674.7239471987513,108.9,369.54087346024636,49.7,168.65180359021343,158.7,538.5320166955105,1.001,216.0,0.7329736333095795,0.09860000000000001,15.64782,53.09925684617734
lt_202012_52_Paradise_Flat_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,52_Paradise_Flat,149.31,1551431.0,1039.0670417252695,995160.0,666.505927265421,107.4,719.3088205746434,13.9,93.0949032214855,57.4,384.43506797937175,0.474,79.5,0.5324492666264818,0.11550000000000002,6.629700000000001,44.40225035161745
lt_202012_53_Lonely_Gulch_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,53_Lonely_Gulch,246.11,2667882.0,1084.0201535898582,1802098.0,732.232741457072,88.7,360.4079476656779,55.1,223.88362927146397,144.2,585.9168664418349,1.003,196.2,0.7972045020519279,0.1028,14.82376,60.23225387022063
lt_202012_54_Sierra_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,54_Sierra_Creek,211.19,2289262.0,1083.9821961267105,1575110.0,745.8260334296132,107.4,508.54680619347505,13.4,63.44997395710024,107.3,508.0732989251385,0.889,147.2,0.6970026989914295,0.11920000000000001,12.790160000000002,60.56233723187652
lt_202012_55_Meeks_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,55_Meeks_Creek,1979.89,21462020.0,1084.0006262974205,14793230.0,747.174337968271,690.0,348.504209829839,443.5,224.00234356454146,306.4,154.75607230704736,0.27,451.7,0.22814398779730186,0.2611,80.00103999999999,40.40681047937006
lt_202012_56_General_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,56_General_Creek,1820.3,26426093.0,1451.7438334340493,19610721.0,1077.3345602373236,1274.4,700.104378399165,274.9,151.0190627918475,239.4,131.51678294786575,0.155,381.7,0.20969071032247433,0.24270000000000003,58.10238000000001,31.919123221447023
lt_202012_57_McKinney_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,57_McKinney_Creek,1308.39,21733174.0,1661.0623743684985,16748312.0,1280.0703154258285,1371.1,1047.9291342795343,249.0,190.31022860156375,1090.6,833.5435153127125,0.673,1479.7,1.130931908681662,0.1864,203.28784,155.3725112542896
lt_202012_63_Ward_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,63_Ward_Creek,2308.46,46234010.0,2002.8074993718756,36448054.0,1578.890429117247,5703.7,2470.7813867253494,1036.8,449.1305892239848,5810.5,2517.0459960319868,0.862,7758.9,3.361071883420115,0.2076,1206.2598,522.5387487762405
lt_202012_25_Intervening_Area_Marlette_to_Secret_Harbor_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,25_Intervening_Area_Marlette_to_Secret_Harbor,48.55,306948.0,632.2306900102986,101843.0,209.76930998970133,0.0,0.0,0.6,12.35839340885685,0.6,12.35839340885685,1.0,3.0,0.061791967044284246,0.19180000000000003,0.11508000000000002,2.370339855818744
lt_202012_27_Intervening_Area_Deadman_Point_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,27_Intervening_Area_Deadman_Point,36.73,232258.0,632.3386877212089,76491.0,208.25210999183233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.03267084127416281,0.19180000000000003,0.0,0.0
lt_202012_32_Intervening_Area_Logan_Shoals_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,32_Intervening_Area_Logan_Shoals_1,28.52,187987.0,659.1409537166901,49408.0,173.2398316970547,0.1,3.506311360448808,0.1,3.506311360448808,0.2,7.012622720897616,1.001,1.1,0.03856942496493689,0.1628,0.03256,1.1416549789621318
lt_202012_32_Intervening_Area_Logan_Shoals_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,32_Intervening_Area_Logan_Shoals_2,32.86,216586.0,659.1174680462568,57808.0,175.92209373097992,0.0,0.0,0.1,3.0432136335970785,0.1,3.0432136335970785,1.001,1.1,0.033475349969567865,0.19180000000000003,0.019180000000000003,0.5836883749239198
lt_202012_43_Trout_Creek_CurCond,CurCond,43_Trout_Creek,9869.88,89359592.0,905.3766813780919,29563025.0,299.52770449083476,41.8,4.235107215082656,1092.9,110.73082955415872,544.1,55.127316644173995,0.48,1270.0,0.1286743101233247,0.3207,174.49287,17.679330447786604
lt_202012_18_Third_Creek_CurCond,CurCond,18_Third_Creek,1466.07,15852745.0,1081.3088733825807,5939104.0,405.10371264673586,31.9,21.758851896567013,609.2,415.53268261406345,639.1,435.92734316915295,0.997,504.5,0.3441172658877134,0.1872,119.63952,81.60559864126543
lt_202012_40_Edgewood_Creek_CurCond,CurCond,40_Edgewood_Creek,1412.68,9211692.0,652.0720899283631,3298429.0,233.48734320582156,0.0,0.0,38.2,27.04080188011439,38.4,27.18237675906787,1.004,150.0,0.10618115921510887,0.19180000000000003,7.365120000000001,5.213579862389218
lt_202012_19_Incline_Creek_CurCond,CurCond,19_Incline_Creek,1575.21,14614838.0,927.8025152201928,5745923.0,364.7718716869497,5.5,3.491597945670736,216.1,137.18805746535384,221.2,140.42572101497578,0.999,405.2,0.25723554319741493,0.1882,41.62984,26.428120695018443
lt_202012_62_Blackwood_Creek_CurCond,CurCond,62_Blackwood_Creek,2666.22,39372017.0,1476.6979844123894,28738633.0,1077.879282279782,527.8,197.9581579914636,1913.2,717.5701930073287,1281.0,480.455476292279,0.525,1540.8,0.577896797713617,0.3013,385.9653,144.76123500686364
lt_202012_63_Ward_Creek_CurCond,CurCond,63_Ward_Creek,2308.46,32464789.0,1406.3396809994542,22142547.0,959.1912790345078,128.0,55.44822089184998,625.4,270.91654176377324,693.4,300.37340911256854,0.92,1028.1,0.44536184296024184,0.1922,133.27148,57.73176923143568
lt_202012_29_Glenbrook_Creek_CurCond,CurCond,29_Glenbrook_Creek,985.93,6077404.0,616.4133356323471,1536776.0,155.87070075968882,0.0,0.0,18.3,18.561155457283988,18.2,18.459728378282435,0.996,89.4,0.09067580862738735,0.19180000000000003,3.4907600000000003,3.540575902954571
lt_202012_31_Logan_House_Creek_CurCond,CurCond,31_Logan_House_Creek,500.18,3285735.0,656.9105122156024,435008.0,86.97029069534968,0.0,0.0,5.0,9.996401295533607,4.9,9.796473269622936,0.995,13.0,0.02599064336838738,0.19180000000000003,0.9398200000000002,1.8789635731136793
lt_202012_56_General_Creek_CurCond,CurCond,56_General_Creek,1820.3,23139016.0,1271.1649728066802,15260241.0,838.3365928693073,10.6,5.823215953414272,225.7,123.9905510080756,183.6,100.86249519310005,0.777,293.3,0.16112728671098173,0.2224,40.83264,22.43181893094545
lt_202012_44_Upper_Truckee_River_Big_Meadow_Creek_CurCond,CurCond,44_Upper_Truckee_River_Big_Meadow_Creek,13324.43,136593668.0,1025.1370452619738,89951145.0,675.0843750914673,1960.1,147.10572985110807,6600.6,495.3757871818907,2514.6,188.72101846007672,0.294,3512.5,0.2636135279332774,0.3423,860.74758,64.59920461888426
lt_202012_2_Burton_Creek_CurCond,CurCond,2_Burton_Creek,1344.11,14350557.0,1067.6623937028965,7062093.0,525.4103458794295,0.1,0.07439867272767854,185.2,137.78634189166067,184.9,137.56314587347762,0.998,226.2,0.16828979771000885,0.19180000000000003,35.463820000000005,26.384611378533013
lt_202012_42_Bijou_Creek_CurCond,CurCond,42_Bijou_Creek,471.6,3255168.0,690.2391857506361,978117.0,207.40394402035622,0.1,0.21204410517387615,2.8,5.937234944868532,2.9,6.149279050042408,0.972,17.1,0.03625954198473282,0.19110000000000002,0.5541900000000001,1.1751272264631043
lt_202012_0_Near_Burton_Creek_CurCond,CurCond,0_Near_Burton_Creek,122.27,1276853.0,1044.2896867588124,537836.0,439.8756849595158,0.0,0.0,2.5,20.44655271121289,2.5,20.44655271121289,1.002,5.6,0.045800278073116873,0.19180000000000003,0.47950000000000004,3.9216488100106326
lt_202012_46_Taylor_Creek_CurCond,CurCond,46_Taylor_Creek,2564.08,32401753.0,1263.679487379489,24113352.0,940.4290037752332,2266.1,883.7867773236404,1098.0,428.22376836916163,617.7,240.9051199650557,0.184,932.8,0.36379520139777227,0.3499,216.13323,84.29270147577299
lt_202012_4_Unnamed_Creek_at_Lake_Forest_CurCond,CurCond,4_Unnamed_Creek_at_Lake_Forest,110.57,1085173.0,981.4352898616261,365301.0,330.37984986886136,0.0,0.0,1.4,12.661662295378495,1.4,12.661662295378495,1.001,3.4,0.030749751288776342,0.19180000000000003,0.26852000000000004,2.4285068282535955
lt_202012_5_Dollar_Creek_CurCond,CurCond,5_Dollar_Creek,262.68,2538125.0,966.2421958276229,1137472.0,433.0257347342774,0.0,0.0,13.7,52.15471295873306,13.8,52.535404294198266,1.003,20.5,0.07804172377036699,0.19180000000000003,2.6468400000000005,10.076290543627229
