sim_day_index,year,month,day_of_month,julian,disturbed_class,area_m2,peakro_area_weighted_mean,peakro_max,runvol_sum_m3,runoff_area_weighted_mean,date,classification,landuse_group,severity_group,flash_index,teff_proxy
6553,1997,12,9,343,forest,27705.06,0.0,0.0,0.0,0.0,1997-12-09,"('forest', 'undisturbed')",forest,undisturbed,,
6562,1997,12,18,352,forest,27705.06,0.0,0.0,0.0,0.0,1997-12-18,"('forest', 'undisturbed')",forest,undisturbed,,
6584,1998,1,9,9,forest,27705.06,0.0007385906286180214,0.018907,592.5616000000001,0.00012689670796598164,1998-01-09,"('forest', 'undisturbed')",forest,undisturbed,5.820408113471487,0.17180925813182651
6585,1998,1,10,10,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-10,"('forest', 'undisturbed')",forest,undisturbed,,
6588,1998,1,13,13,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-13,"('forest', 'undisturbed')",forest,undisturbed,,
6590,1998,1,15,15,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-15,"('forest', 'undisturbed')",forest,undisturbed,,
6594,1998,1,19,19,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-19,"('forest', 'undisturbed')",forest,undisturbed,,
6604,1998,1,29,29,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-29,"('forest', 'undisturbed')",forest,undisturbed,,
6605,1998,1,30,30,forest,27705.06,0.0,0.0,0.0,0.0,1998-01-30,"('forest', 'undisturbed')",forest,undisturbed,,
6607,1998,2,1,32,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-01,"('forest', 'undisturbed')",forest,undisturbed,,
6608,1998,2,2,33,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-02,"('forest', 'undisturbed')",forest,undisturbed,,
6609,1998,2,3,34,forest,27705.06,0.04206347562290065,0.27517,72902.211,0.02204646414820975,1998-02-03,"('forest', 'undisturbed')",forest,undisturbed,1.9079465686708024,0.5241236921517483
6611,1998,2,5,36,forest,27705.06,0.0059320330467069905,0.10063,6621.397,0.0014302372363026825,1998-02-05,"('forest', 'undisturbed')",forest,undisturbed,4.147586775213555,0.24110405741866872
6612,1998,2,6,37,forest,27705.06,0.06618836391113389,0.90286,38896.97239999999,0.008645838908957424,1998-02-06,"('forest', 'undisturbed')",forest,undisturbed,7.655516672021286,0.13062475634789128
6613,1998,2,7,38,forest,27705.06,0.03842758347752359,0.54417,25618.112,0.00561609775495884,1998-02-07,"('forest', 'undisturbed')",forest,undisturbed,6.842399323194336,0.14614756502301823
6614,1998,2,8,39,forest,27705.06,0.0056442406624674325,0.15826,11494.098,0.0023098025471520365,1998-02-08,"('forest', 'undisturbed')",forest,undisturbed,2.443603099073003,0.4092317612378854
6615,1998,2,9,40,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-09,"('forest', 'undisturbed')",forest,undisturbed,,
6619,1998,2,13,44,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-13,"('forest', 'undisturbed')",forest,undisturbed,,
6620,1998,2,14,45,forest,27705.06,0.01027023354281853,0.10185,28663.803899999995,0.006345426241740676,1998-02-14,"('forest', 'undisturbed')",forest,undisturbed,1.6185253994854099,0.6178463435408166
6622,1998,2,16,47,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-16,"('forest', 'undisturbed')",forest,undisturbed,,
6623,1998,2,17,48,forest,27705.06,0.0017399529101723655,0.040825,4666.200000000001,0.0009543624355984067,1998-02-17,"('forest', 'undisturbed')",forest,undisturbed,1.8231573721584882,0.5484990024838455
6625,1998,2,19,50,forest,27705.06,0.0003590703932963869,0.0089535,2587.232,0.0005110214527959873,1998-02-19,"('forest', 'undisturbed')",forest,undisturbed,0.7026522885326634,1.4231790265542046
6626,1998,2,20,51,forest,27705.06,0.00013983394508079025,0.013495,199.68030000000002,2.5751938382374908e-05,1998-02-20,"('forest', 'undisturbed')",forest,undisturbed,5.430035712437675,0.18416085141198374
6627,1998,2,21,52,forest,27705.06,0.0,0.0,0.0,0.0,1998-02-21,"('forest', 'undisturbed')",forest,undisturbed,,
6628,1998,2,22,53,forest,27705.06,0.05260698772854849,0.60341,65790.41070000001,0.01540902231040106,1998-02-22,"('forest', 'undisturbed')",forest,undisturbed,3.4140380011675937,0.2929082803583329
6629,1998,2,23,54,forest,27705.06,0.4070730744113386,2.6199,78307.59410000002,0.01974141791030231,1998-02-23,"('forest', 'undisturbed')",forest,undisturbed,20.620255153957423,0.048496005143179845
6630,1998,2,24,55,forest,27705.06,0.0019343947575966261,0.029154,4298.385,0.0009010068153615258,1998-02-24,"('forest', 'undisturbed')",forest,undisturbed,2.1469257774931005,0.4657822876241532
6659,1998,3,25,84,forest,27705.06,0.13163927373227124,2.0063,101782.89500000002,0.03131912648700273,1998-03-25,"('forest', 'undisturbed')",forest,undisturbed,4.203159171342177,0.23791628135764226
6665,1998,3,31,90,forest,27705.06,0.0,0.0,0.0,0.0,1998-03-31,"('forest', 'undisturbed')",forest,undisturbed,,
6666,1998,4,1,91,forest,27705.06,0.0,0.0,0.0,0.0,1998-04-01,"('forest', 'undisturbed')",forest,undisturbed,,
6676,1998,4,11,101,forest,27705.06,0.0,0.0,0.0,0.0,1998-04-11,"('forest', 'undisturbed')",forest,undisturbed,,
6707,1998,5,12,132,forest,27705.06,0.0,0.0,0.0,0.0,1998-05-12,"('forest', 'undisturbed')",forest,undisturbed,,
6708,1998,5,13,133,forest,27705.06,0.012007821022369197,0.37967,3273.6023,0.0010744266750911202,1998-05-13,"('forest', 'undisturbed')",forest,undisturbed,11.176026527218188,0.08947723930008503
7042,1999,4,12,102,forest,27705.06,0.0,0.0,0.0,0.0,1999-04-12,"('forest', 'undisturbed')",forest,undisturbed,,
7352,2000,2,16,47,forest,27705.06,0.0,0.0,0.0,0.0,2000-02-16,"('forest', 'undisturbed')",forest,undisturbed,,
7356,2000,2,20,51,forest,27705.06,0.0,0.0,0.0,0.0,2000-02-20,"('forest', 'undisturbed')",forest,undisturbed,,
7357,2000,2,21,52,forest,27705.06,0.023084523081758342,0.13373,55198.78100000002,0.017003307464412632,2000-02-21,"('forest', 'undisturbed')",forest,undisturbed,1.357648982709599,0.7365674137686147
7358,2000,2,22,53,forest,27705.06,0.0,0.0,0.0,0.0,2000-02-22,"('forest', 'undisturbed')",forest,undisturbed,,
7359,2000,2,23,54,forest,27705.06,0.15107477336905603,3.024,51303.9667,0.013244459495052529,2000-02-23,"('forest', 'undisturbed')",forest,undisturbed,11.40663938951152,0.08766824003566788
7363,2000,2,27,58,forest,27705.06,0.0,0.0,0.0,0.0,2000-02-27,"('forest', 'undisturbed')",forest,undisturbed,,
7370,2000,3,5,65,forest,27705.06,0.002404471975512776,0.047521,2043.5404,0.0005960255072539096,2000-03-05,"('forest', 'undisturbed')",forest,undisturbed,4.034176299922111,0.24788207694822545
7371,2000,3,6,66,forest,27705.06,0.0,0.0,0.0,0.0,2000-03-06,"('forest', 'undisturbed')",forest,undisturbed,,
7373,2000,3,8,68,forest,27705.06,0.0014024183355314875,0.040493,2494.8500000000004,0.0005401139435539933,2000-03-08,"('forest', 'undisturbed')",forest,undisturbed,2.596523108260197,0.38513040643418384
7413,2000,4,17,108,forest,27705.06,0.0,0.0,0.0,0.0,2000-04-17,"('forest', 'undisturbed')",forest,undisturbed,,
7414,2000,4,18,109,forest,27705.06,8.486852654352668e-05,0.006087,25.9593,3.8374253656191316e-05,2000-04-18,"('forest', 'undisturbed')",forest,undisturbed,2.211600707700903,0.45216118647364806
7683,2001,1,12,12,forest,27705.06,0.6368829030243575,5.4076,140589.49499999997,0.042595933957912356,2001-01-12,"('forest', 'undisturbed')",forest,undisturbed,14.95172998562822,0.06688189266133163
7715,2001,2,13,44,forest,27705.06,0.09328073906293652,0.38817,205802.72499999998,0.06263870061786547,2001-02-13,"('forest', 'undisturbed')",forest,undisturbed,1.4891870064803274,0.6715073363173414
7716,2001,2,14,45,forest,27705.06,0.0,0.0,0.0,0.0,2001-02-14,"('forest', 'undisturbed')",forest,undisturbed,,
7726,2001,2,24,55,forest,27705.06,0.0,0.0,0.0,0.0,2001-02-24,"('forest', 'undisturbed')",forest,undisturbed,,
7727,2001,2,25,56,forest,27705.06,0.0,0.0,0.0,0.0,2001-02-25,"('forest', 'undisturbed')",forest,undisturbed,,
7728,2001,2,26,57,forest,27705.06,0.0864661245778569,0.64224,39066.727999999996,0.012258144068881281,2001-02-26,"('forest', 'undisturbed')",forest,undisturbed,7.05376964832394,0.1417681679238862
7729,2001,2,27,58,forest,27705.06,0.0,0.0,0.0,0.0,2001-02-27,"('forest', 'undisturbed')",forest,undisturbed,,
7730,2001,2,28,59,forest,27705.06,0.00037502417081933763,0.017704,497.097,9.288757284770362e-05,2001-02-28,"('forest', 'undisturbed')",forest,undisturbed,4.037398753374887,0.2476842296451629
7734,2001,3,4,63,forest,27705.06,0.0,0.0,0.0,0.0,2001-03-04,"('forest', 'undisturbed')",forest,undisturbed,,
7735,2001,3,5,64,forest,27705.06,0.0024603302110877937,0.072184,2145.5280000000002,0.0004502440841492492,2001-03-05,"('forest', 'undisturbed')",forest,undisturbed,5.464436508336734,0.18300148578437417
7736,2001,3,6,65,forest,27705.06,0.1350516356707511,1.9949,38974.237600000015,0.009185949587439983,2001-03-06,"('forest', 'undisturbed')",forest,undisturbed,14.701978754097258,0.06801805503366766
8348,2002,11,8,312,forest,27705.06,0.14618838756440158,1.006,73858.039,0.023575658498411485,2002-11-08,"('forest', 'undisturbed')",forest,undisturbed,6.2008188477217585,0.1612690234238031
8386,2002,12,16,350,forest,27705.06,1.1155130914713771e-05,0.0008,33.2282,3.8264117024110385e-05,2002-12-16,"('forest', 'undisturbed')",forest,undisturbed,0.29152981389025323,3.4301809021030394
8390,2002,12,20,354,forest,27705.06,0.022291342807422187,0.90749,22702.354299999988,0.007869192046687495,2002-12-20,"('forest', 'undisturbed')",forest,undisturbed,2.832735899081995,0.3530156130418194
8391,2002,12,21,355,forest,27705.06,0.0,0.0,0.0,0.0,2002-12-21,"('forest', 'undisturbed')",forest,undisturbed,,
8392,2002,12,22,356,forest,27705.06,0.0,0.0,0.0,0.0,2002-12-22,"('forest', 'undisturbed')",forest,undisturbed,,
8444,2003,2,12,43,forest,27705.06,0.496930461434734,6.3119,217106.191,0.06555872833410212,2003-02-12,"('forest', 'undisturbed')",forest,undisturbed,7.579928318655968,0.13192736896188942
8445,2003,2,13,44,forest,27705.06,0.0,0.0,0.0,0.0,2003-02-13,"('forest', 'undisturbed')",forest,undisturbed,,
8457,2003,2,25,56,forest,27705.06,0.0,0.0,0.0,0.0,2003-02-25,"('forest', 'undisturbed')",forest,undisturbed,,
8459,2003,2,27,58,forest,27705.06,0.0,0.0,0.0,0.0,2003-02-27,"('forest', 'undisturbed')",forest,undisturbed,,
8475,2003,3,15,74,forest,27705.06,0.03833286823287876,0.16197,102250.94,0.03171049579968425,2003-03-15,"('forest', 'undisturbed')",forest,undisturbed,1.2088385017701442,0.8272403621622452
8476,2003,3,16,75,forest,27705.06,0.0,0.0,0.0,0.0,2003-03-16,"('forest', 'undisturbed')",forest,undisturbed,,
8760,2003,12,25,359,forest,27705.06,0.002263994907222724,0.04489,2671.924,0.0007999958808968467,2003-12-25,"('forest', 'undisturbed')",forest,undisturbed,2.8300082053980584,0.3533558659273724
8819,2004,2,22,53,forest,27705.06,0.01870436966991949,0.1526,18219.537300000004,0.006368673023122852,2004-02-22,"('forest', 'undisturbed')",forest,undisturbed,2.9369335812985233,0.3404911865789843
8820,2004,2,23,54,forest,27705.06,0.00280935454062904,0.035576,4339.902099999999,0.0011147512354060952,2004-02-23,"('forest', 'undisturbed')",forest,undisturbed,2.5201627514730798,0.3967997699416366
8822,2004,2,25,56,forest,27705.06,0.0,0.0,0.0,0.0,2004-02-25,"('forest', 'undisturbed')",forest,undisturbed,,
8823,2004,2,26,57,forest,27705.06,0.6286033313425416,6.3869,205055.30600000007,0.06479479747103953,2004-02-26,"('forest', 'undisturbed')",forest,undisturbed,9.701447583403592,0.10307740070777835
8828,2004,3,2,62,forest,27705.06,0.0,0.0,0.0,0.0,2004-03-02,"('forest', 'undisturbed')",forest,undisturbed,,
9060,2004,10,20,294,forest,27705.06,0.5878062073484408,3.0879,119376.022,0.03692109765328066,2004-10-20,"('forest', 'undisturbed')",forest,undisturbed,15.920604876605307,0.06281168383680322
9067,2004,10,27,301,forest,27705.06,0.1623455160995861,1.2831,21111.65349999999,0.007519824869897409,2004-10-27,"('forest', 'undisturbed')",forest,undisturbed,21.589002258479585,0.046319880281045715
9129,2004,12,28,363,forest,27705.06,0.1583621791377821,1.2873,175138.08400000003,0.05318129606216337,2004-12-28,"('forest', 'undisturbed')",forest,undisturbed,2.9777796117017026,0.335820688700509
9130,2004,12,29,364,forest,27705.06,0.8905341834807071,9.357,229216.18076,0.06811519518571697,2004-12-29,"('forest', 'undisturbed')",forest,undisturbed,13.073943061495369,0.07648801859518135
9132,2004,12,31,366,forest,27705.06,0.08582572458890177,0.39397,101249.327,0.03183909976545801,2004-12-31,"('forest', 'undisturbed')",forest,undisturbed,2.695607765958679,0.3709738533285295
9134,2005,1,2,2,forest,27705.06,0.0004226491381718717,0.025217,398.05800000000005,6.828453906975837e-05,2005-01-02,"('forest', 'undisturbed')",forest,undisturbed,6.189529049029683,0.1615631806682881
9135,2005,1,3,3,forest,27705.06,0.3498057091974895,8.2993,401018.05,0.11872855379522726,2005-01-03,"('forest', 'undisturbed')",forest,undisturbed,2.946264382204167,0.3394128531166905
9136,2005,1,4,4,forest,27705.06,0.0,0.0,0.0,0.0,2005-01-04,"('forest', 'undisturbed')",forest,undisturbed,,
9139,2005,1,7,7,forest,27705.06,0.014375682975564746,0.12644,34852.5531,0.00749898801854246,2005-01-07,"('forest', 'undisturbed')",forest,undisturbed,1.9170163947480041,0.5216439477198379
9140,2005,1,8,8,forest,27705.06,0.4059247425524796,1.8894,112809.75049999995,0.030648530630469663,2005-01-08,"('forest', 'undisturbed')",forest,undisturbed,13.24450909072045,0.07550298717380426
9141,2005,1,9,9,forest,27705.06,0.5363757546112512,3.1908,215100.24699999997,0.06131934607840591,2005-01-09,"('forest', 'undisturbed')",forest,undisturbed,8.747251706262734,0.1143216216453488
9142,2005,1,10,10,forest,27705.06,0.5926903153303404,6.4746,210890.285,0.058583760062241315,2005-01-10,"('forest', 'undisturbed')",forest,undisturbed,10.116972940976249,0.09884379505946408
9143,2005,1,11,11,forest,27705.06,0.1269118433636311,0.60286,161288.28500000003,0.04311517920957398,2005-01-11,"('forest', 'undisturbed')",forest,undisturbed,2.943553655355086,0.339725419368776
9160,2005,1,28,28,forest,27705.06,0.0,0.0,0.0,0.0,2005-01-28,"('forest', 'undisturbed')",forest,undisturbed,,
9174,2005,2,11,42,forest,27705.06,0.0492552555813523,1.228,33498.9395,0.011442633464789465,2005-02-11,"('forest', 'undisturbed')",forest,undisturbed,4.304538438019307,0.23231294467430533
9175,2005,2,12,43,forest,27705.06,0.0,0.0,0.0,0.0,2005-02-12,"('forest', 'undisturbed')",forest,undisturbed,,
9180,2005,2,17,48,forest,27705.06,0.0,0.0,0.0,0.0,2005-02-17,"('forest', 'undisturbed')",forest,undisturbed,,
9181,2005,2,18,49,forest,27705.06,0.006051741925355872,0.082985,12176.143100000001,0.003494469163575173,2005-02-18,"('forest', 'undisturbed')",forest,undisturbed,1.731805788540531,0.5774319537543202
9182,2005,2,19,50,forest,27705.06,0.6084798628348395,3.6432,143601.3931,0.04068619661960667,2005-02-19,"('forest', 'undisturbed')",forest,undisturbed,14.955437307738249,0.06686531322508232
9183,2005,2,20,51,forest,27705.06,0.47489897395641806,2.5507,100381.92699999995,0.026079435924231887,2005-02-20,"('forest', 'undisturbed')",forest,undisturbed,18.209710337912732,0.05491575546470905
9184,2005,2,21,52,forest,27705.06,0.43583607527563545,2.2052,135001.13599999997,0.0372035012077938,2005-02-21,"('forest', 'undisturbed')",forest,undisturbed,11.714920938256522,0.08536122482349637
9185,2005,2,22,53,forest,27705.06,0.1530316485982704,1.6555,90557.80500000004,0.02351093230085045,2005-02-22,"('forest', 'undisturbed')",forest,undisturbed,6.508957051981084,0.15363444435320667
9186,2005,2,23,54,forest,27705.06,0.006249858004346496,0.064139,10058.768000000002,0.002005753833559645,2005-02-23,"('forest', 'undisturbed')",forest,undisturbed,3.1159646312402995,0.3209279046283504
9195,2005,3,4,63,forest,27705.06,0.0,0.0,0.0,0.0,2005-03-04,"('forest', 'undisturbed')",forest,undisturbed,,
9213,2005,3,22,81,forest,27705.06,0.0017451959510645344,0.030968,1570.1299000000001,0.00037759071869903894,2005-03-22,"('forest', 'undisturbed')",forest,undisturbed,4.621924916686191,0.2163600703225997
9214,2005,3,23,82,forest,27705.06,0.0017339072831461108,0.075302,1776.739,0.0003078124115594768,2005-03-23,"('forest', 'undisturbed')",forest,undisturbed,5.6329998987421535,0.17752530054603757
9499,2006,1,2,2,forest,27705.06,0.11811916052320401,0.53317,177445.62499999994,0.05390852166427361,2006-01-02,"('forest', 'undisturbed')",forest,undisturbed,2.1911036859592503,0.4563909989326711
9556,2006,2,28,59,forest,27705.06,0.031186437069199616,0.57533,49359.591299999985,0.015348452537731367,2006-02-28,"('forest', 'undisturbed')",forest,undisturbed,2.031894550446272,0.4921515241922208
9559,2006,3,3,62,forest,27705.06,0.0,0.0,0.0,0.0,2006-03-03,"('forest', 'undisturbed')",forest,undisturbed,,
9563,2006,3,7,66,forest,27705.06,0.0,0.0,0.0,0.0,2006-03-07,"('forest', 'undisturbed')",forest,undisturbed,,
9567,2006,3,11,70,forest,27705.06,0.0,0.0,0.0,0.0,2006-03-11,"('forest', 'undisturbed')",forest,undisturbed,,
9584,2006,3,28,87,forest,27705.06,0.028376670299901888,0.68215,45162.32899999997,0.014861173796916507,2006-03-28,"('forest', 'undisturbed')",forest,undisturbed,1.909450134133393,0.5237109794720309
9585,2006,3,29,88,forest,27705.06,0.0,0.0,0.0,0.0,2006-03-29,"('forest', 'undisturbed')",forest,undisturbed,,
9588,2006,4,1,91,forest,27705.06,0.0,0.0,0.0,0.0,2006-04-01,"('forest', 'undisturbed')",forest,undisturbed,,
9590,2006,4,3,93,forest,27705.06,0.0,0.0,0.0,0.0,2006-04-03,"('forest', 'undisturbed')",forest,undisturbed,,
9591,2006,4,4,94,forest,27705.06,0.0040172222146351595,0.061667,3724.3736999999996,0.0009385863907170745,2006-04-04,"('forest', 'undisturbed')",forest,undisturbed,4.280077203725514,0.23364064534386633
9592,2006,4,5,95,forest,27705.06,0.0015485080725325983,0.064052,742.04,0.00012830545586257525,2006-04-05,"('forest', 'undisturbed')",forest,undisturbed,12.06891836455627,0.08285746657602538
10219,2007,12,23,357,forest,27705.06,0.0003903074858202797,0.010265,735.1880000000001,0.00014836643872996483,2007-12-23,"('forest', 'undisturbed')",forest,undisturbed,2.630699295348465,0.3801270642251565
10231,2008,1,4,4,forest,27705.06,0.0,0.0,0.0,0.0,2008-01-04,"('forest', 'undisturbed')",forest,undisturbed,,
10232,2008,1,5,5,forest,27705.06,0.0,0.0,0.0,0.0,2008-01-05,"('forest', 'undisturbed')",forest,undisturbed,,
10233,2008,1,6,6,forest,27705.06,0.02054014630115581,0.14835,32106.041000000005,0.010037690206085099,2008-01-06,"('forest', 'undisturbed')",forest,undisturbed,2.0463020754220786,0.488686402663075
10234,2008,1,7,7,forest,27705.06,0.0033898963444908615,0.044929,4320.4619,0.0009787164679665012,2008-01-07,"('forest', 'undisturbed')",forest,undisturbed,3.4636142901877567,0.2887157507211323
10250,2008,1,23,23,forest,27705.06,0.0,0.0,0.0,0.0,2008-01-23,"('forest', 'undisturbed')",forest,undisturbed,,
10251,2008,1,24,24,forest,27705.06,0.003197654379633178,0.050445,2714.4100000000003,0.0006806909175074877,2008-01-24,"('forest', 'undisturbed')",forest,undisturbed,4.697659829724412,0.21287194821398234
10252,2008,1,25,25,forest,27705.06,0.047153049734889575,0.20705,178417.91000000003,0.05309396900179967,2008-01-25,"('forest', 'undisturbed')",forest,undisturbed,0.8881055724670213,1.1259922592560174
10253,2008,1,26,26,forest,27705.06,0.006072756629871943,0.091292,6404.2519999999995,0.0013892247815381015,2008-01-26,"('forest', 'undisturbed')",forest,undisturbed,4.371327599805985,0.22876345393202366
10254,2008,1,27,27,forest,27705.06,0.3340752479914498,2.5649,97983.79700000002,0.024950913651838328,2008-01-27,"('forest', 'undisturbed')",forest,undisturbed,13.38929919172863,0.07468650791056784
10255,2008,1,28,28,forest,27705.06,0.07929287540125522,0.8641,78673.419,0.020200369032660443,2008-01-28,"('forest', 'undisturbed')",forest,undisturbed,3.9253181599332465,0.2547564195451117
10261,2008,2,3,34,forest,27705.06,0.0,0.0,0.0,0.0,2008-02-03,"('forest', 'undisturbed')",forest,undisturbed,,
10280,2008,2,22,53,forest,27705.06,0.0,0.0,0.0,0.0,2008-02-22,"('forest', 'undisturbed')",forest,undisturbed,,
10282,2008,2,24,55,forest,27705.06,0.0009103950103952128,0.013918,1860.5755,0.0005256474067192056,2008-02-24,"('forest', 'undisturbed')",forest,undisturbed,1.7319499701851182,0.5773838836078595
10577,2008,12,15,350,forest,27705.06,0.05166924192454372,0.88972,29552.581999999984,0.010129230126626684,2008-12-15,"('forest', 'undisturbed')",forest,undisturbed,5.101003855043326,0.19603984400272645
10630,2009,2,6,37,forest,27705.06,0.0007666396625453976,0.019111,1518.3606,0.0003181324187711559,2009-02-06,"('forest', 'undisturbed')",forest,undisturbed,2.409813075657873,0.41496994522158215
10631,2009,2,7,38,forest,27705.06,0.0020091447920632544,0.03253,3462.8468,0.0007947942985505172,2009-02-07,"('forest', 'undisturbed')",forest,undisturbed,2.5278802272831764,0.3955883626158759
10633,2009,2,9,40,forest,27705.06,0.0,0.0,0.0,0.0,2009-02-09,"('forest', 'undisturbed')",forest,undisturbed,,
10637,2009,2,13,44,forest,27705.06,0.0,0.0,0.0,0.0,2009-02-13,"('forest', 'undisturbed')",forest,undisturbed,,
10640,2009,2,16,47,forest,27705.06,0.014694309577109736,0.094528,43155.26599999999,0.014013346646569254,2009-02-16,"('forest', 'undisturbed')",forest,undisturbed,1.0485938832254031,0.9536580519848812
10641,2009,2,17,48,forest,27705.06,0.001146044176016944,0.036537,2238.6830000000004,0.00039758787430888064,2009-02-17,"('forest', 'undisturbed')",forest,undisturbed,2.882492777248528,0.34692194474622273
10880,2009,10,14,287,forest,27705.06,0.14575940705782983,1.0459,24474.564899999983,0.00834805265792602,2009-10-14,"('forest', 'undisturbed')",forest,undisturbed,17.46028840863135,0.057272822567218204
10938,2009,12,11,345,forest,27705.06,0.0006710128372109642,0.016734,795.8181,0.0001746073354470266,2009-12-11,"('forest', 'undisturbed')",forest,undisturbed,3.842981942843633,0.2602145976413423
10939,2009,12,12,346,forest,27705.06,0.0493812346881761,0.3322,33010.86600000001,0.010704924464159262,2009-12-12,"('forest', 'undisturbed')",forest,undisturbed,4.612945645110106,0.2167812233079393
10976,2010,1,18,18,forest,27705.06,0.006519524995419609,0.06225,17224.3812,0.0058805878301292245,2010-01-18,"('forest', 'undisturbed')",forest,undisturbed,1.1086519211594437,0.9019963623516621
10977,2010,1,19,19,forest,27705.06,0.0028588491404458244,0.04207,3011.7508000000003,0.0007246497459669821,2010-01-19,"('forest', 'undisturbed')",forest,undisturbed,3.945146129363419,0.25347603541401853
10978,2010,1,20,20,forest,27705.06,0.09144257000883592,0.84936,55035.6654,0.01666953538368081,2010-01-20,"('forest', 'undisturbed')",forest,undisturbed,5.485610000765626,0.18229513214764265
10979,2010,1,21,21,forest,27705.06,0.013230548326728037,0.089314,19528.462100000004,0.004962691502238218,2010-01-21,"('forest', 'undisturbed')",forest,undisturbed,2.6660025755703214,0.3750934110729717
10980,2010,1,22,22,forest,27705.06,0.0007018289136352707,0.025948,1052.69,0.00017801103549315537,2010-01-22,"('forest', 'undisturbed')",forest,undisturbed,3.9426146344857167,0.2536387886488029
10994,2010,2,5,36,forest,27705.06,0.006975141056770858,0.06517,13264.390000000003,0.004793153617209272,2010-02-05,"('forest', 'undisturbed')",forest,undisturbed,1.4552300247017764,0.6871765858493281
10995,2010,2,6,37,forest,27705.06,0.0192869779064041,0.49985,62230.08000000001,0.018406848803575952,2010-02-06,"('forest', 'undisturbed')",forest,undisturbed,1.0478153057169222,0.9543666660946447
10998,2010,2,9,40,forest,27705.06,0.0,0.0,0.0,0.0,2010-02-09,"('forest', 'undisturbed')",forest,undisturbed,,
11015,2010,2,26,57,forest,27705.06,0.0,0.0,0.0,0.0,2010-02-26,"('forest', 'undisturbed')",forest,undisturbed,,
11016,2010,2,27,58,forest,27705.06,0.010345304618008406,0.08966,19253.077599999997,0.0066522427197775414,2010-02-27,"('forest', 'undisturbed')",forest,undisturbed,1.5551604254082847,0.6430204779275196
11310,2010,12,18,352,forest,27705.06,0.3076648440731044,3.5299,117834.35199999996,0.03620295808130357,2010-12-18,"('forest', 'undisturbed')",forest,undisturbed,8.498334400801157,0.11767011661787839
11311,2010,12,19,353,forest,27705.06,0.9373156822427019,4.1937,160627.108,0.04733569483877674,2010-12-19,"('forest', 'undisturbed')",forest,undisturbed,19.801456077388472,0.05050133667401926
11312,2010,12,20,354,forest,27705.06,0.16178057164816095,1.1784,42373.865300000005,0.01307703727658413,2010-12-20,"('forest', 'undisturbed')",forest,undisturbed,12.371347441048195,0.08083193886237441
11313,2010,12,21,355,forest,27705.06,0.025693095166843163,0.17595,18312.9496,0.00522179881072266,2010-12-21,"('forest', 'undisturbed')",forest,undisturbed,4.9203533299835085,0.20323743701620545
11314,2010,12,22,356,forest,27705.06,0.08696645081375026,0.68003,26911.570500000005,0.007717611788496394,2010-12-22,"('forest', 'undisturbed')",forest,undisturbed,11.26857027757984,0.08874240257343195
11317,2010,12,25,359,forest,27705.06,0.0,0.0,0.0,0.0,2010-12-25,"('forest', 'undisturbed')",forest,undisturbed,,
11320,2010,12,28,362,forest,27705.06,0.0,0.0,0.0,0.0,2010-12-28,"('forest', 'undisturbed')",forest,undisturbed,,
11321,2010,12,29,363,forest,27705.06,0.0,0.0,0.0,0.0,2010-12-29,"('forest', 'undisturbed')",forest,undisturbed,,
11325,2011,1,2,2,forest,27705.06,0.0,0.0,0.0,0.0,2011-01-02,"('forest', 'undisturbed')",forest,undisturbed,,
11380,2011,2,26,57,forest,27705.06,0.0,0.0,0.0,0.0,2011-02-26,"('forest', 'undisturbed')",forest,undisturbed,,
11402,2011,3,20,79,forest,27705.06,0.0507717918495033,0.98336,76866.38899999997,0.02368816887965591,2011-03-20,"('forest', 'undisturbed')",forest,undisturbed,2.143339660715928,0.46656160865608
11403,2011,3,21,80,forest,27705.06,0.0,0.0,0.0,0.0,2011-03-21,"('forest', 'undisturbed')",forest,undisturbed,,
11405,2011,3,23,82,forest,27705.06,0.0,0.0,0.0,0.0,2011-03-23,"('forest', 'undisturbed')",forest,undisturbed,,
11407,2011,3,25,84,forest,27705.06,0.0,0.0,0.0,0.0,2011-03-25,"('forest', 'undisturbed')",forest,undisturbed,,
12047,2012,12,24,359,forest,27705.06,0.0005932103226089384,0.015517,600.082,0.00012237220190102456,2012-12-24,"('forest', 'undisturbed')",forest,undisturbed,4.84759049353979,0.20628805204001127
12049,2012,12,26,361,forest,27705.06,0.0,0.0,0.0,0.0,2012-12-26,"('forest', 'undisturbed')",forest,undisturbed,,
12052,2012,12,29,364,forest,27705.06,0.0,0.0,0.0,0.0,2012-12-29,"('forest', 'undisturbed')",forest,undisturbed,,
12079,2013,1,25,25,forest,27705.06,0.0,0.0,0.0,0.0,2013-01-25,"('forest', 'undisturbed')",forest,undisturbed,,
12080,2013,1,26,26,forest,27705.06,0.0,0.0,0.0,0.0,2013-01-26,"('forest', 'undisturbed')",forest,undisturbed,,
