AFFGEOID,par,cli,lng,lat
0500000US48385,tx411398.par,0500000US48385.cli,-99.8229928029058,29.8319940234292
0500000US48399,tx410493.par,0500000US48399.cli,-99.9768008917675,31.8311505790987
0500000US48423,tx414525.par,0500000US48423.cli,-95.2698104588454,32.3754289690282
0500000US55015,wi471568.par,0500000US55015.cli,-88.218332175194,44.0822959288832
0500000US55021,wi476718.par,0500000US55021.cli,-89.3341620348981,43.4669221677134
0500000US55025,wi474961.par,0500000US55025.cli,-89.4187041310227,43.0675794669553
0500000US40021,ok346130.par,0500000US40021.cli,-94.9998705147872,35.9071957391809
0500000US40031,ok349629.par,0500000US40031.cli,-98.4725582746597,34.6626004963826
0500000US40035,ok348380.par,0500000US40035.cli,-95.208536246323,36.7620858736288
0500000US46109,sd397742.par,0500000US46109.cli,-96.9466384425196,45.6291693408659
0500000US46111,sd393029.par,0500000US46111.cli,-98.0921992067626,44.0236924002688
0500000US46121,sd395638.par,0500000US46121.cli,-100.718877541461,43.1940394327185
0500000US48441,tx410016.par,0500000US48441.cli,-99.8909083513868,32.301425307867
0500000US48451,tx417943.par,0500000US48451.cli,-100.46218399443,31.4050630777041
0500000US48481,tx417020.par,0500000US48481.cli,-96.2224957495851,29.2785073252585
0500000US48485,tx419729.par,0500000US48485.cli,-98.7038869545954,33.9879168746734
0500000US55039,wi472839.par,0500000US55039.cli,-88.4882375129557,43.7540964332645
0500000US55059,wi474174.par,0500000US55059.cli,-88.0434376113974,42.5773135898163
0500000US55067,wi474582.par,0500000US55067.cli,-89.0726649888879,45.2628311406715
0500000US40041,ok348380.par,0500000US40041.cli,-94.8035018918414,36.4086304078053
0500000US40045,ok343407.par,0500000US40045.cli,-99.754465502422,36.218413707319
0500000US46125,sd391579.par,0500000US46125.cli,-97.1489379469849,43.3114733444933
0500000US47039,tn408108.par,0500000US47039.cli,-88.1092465100076,35.6028380359367
0500000US48489,tx417458.par,0500000US48489.cli,-97.6492092452561,26.470406203471
0500000US48497,tx411063.par,0500000US48497.cli,-97.6550366666476,33.2162182647006
0500000US48507,tx416879.par,0500000US48507.cli,-99.7610122069985,28.8669974775733
0500000US55073,wi478968.par,0500000US55073.cli,-89.7596157552347,44.8986724294905
0500000US55077,wi476718.par,0500000US55077.cli,-89.3992911339792,43.8197213189246
0500000US55085,wi477113.par,0500000US55085.cli,-89.5216610114758,45.7061080650199
0500000US55089,wi473058.par,0500000US55089.cli,-87.9516663536081,43.384624779785
0500000US40069,ok345468.par,0500000US40069.cli,-96.6611548217411,34.3169531267711
0500000US40093,ok344019.par,0500000US40093.cli,-98.5365460587409,36.3119517558965
0500000US40103,ok347012.par,0500000US40103.cli,-97.2310484523904,36.3888889885609
0500000US47043,tn402489.par,0500000US47043.cli,-87.357510774612,36.1492750185101
0500000US49009,ut422864.par,0500000US49009.cli,-109.507954029312,40.8882904487836
0500000US49021,ut421267.par,0500000US49021.cli,-113.290065189578,37.8598963326125
0500000US49027,ut420730.par,0500000US49027.cli,-113.101117955472,39.0740300645956
0500000US50009,nh274556.par,0500000US50009.cli,-71.7365996328018,44.7275810876635
0500000US55105,wi470696.par,0500000US55105.cli,-89.0723794020805,42.6713139791345
0500000US55119,wi475255.par,0500000US55119.cli,-90.5021529789029,45.2122539122803
0500000US55123,wi478827.par,0500000US55123.cli,-90.8348137001908,43.5947543555134
0500000US40107,ok348042.par,0500000US40107.cli,-96.3229005073348,35.4657540998588
0500000US40121,ok345664.par,0500000US40121.cli,-95.7488829188713,34.9244792983056
0500000US47087,tn402009.par,0500000US47087.cli,-85.673316561243,36.3597372076628
0500000US47101,tn405089.par,0500000US47101.cli,-87.4933524931713,35.5275226492499
0500000US50019,vt435542.par,0500000US50019.cli,-72.2442484197561,44.8291452170004
0500000US50025,nh274399.par,0500000US50025.cli,-72.7141230988804,42.9910880264792
0500000US55127,wi471205.par,0500000US55127.cli,-88.542055024376,42.668705198238
0500000US56001,wy485415.par,0500000US56001.cli,-105.724410083899,41.652845184669
0500000US72079,pr665097.par,0500000US72079.cli,-67.040988029637,18.0121893825218
0500000US40127,ok349023.par,0500000US40127.cli,-95.3765812487798,34.4163113020838
0500000US40131,ok341828.par,0500000US40131.cli,-95.6046565262142,36.3720545395924
0500000US47115,tn406162.par,0500000US47115.cli,-85.6229380766701,35.1294168111999
0500000US47125,tn401790.par,0500000US47125.cli,-87.3836835360916,36.4972442453162
0500000US51011,va440243.par,0500000US51011.cli,-78.8135193764072,37.3727825832195
0500000US51025,va444414.par,0500000US51025.cli,-77.8592995390981,36.7649896834846
0500000US51153,md182325.par,0500000US51153.cli,-77.4757147945134,38.699218892884
0500000US51181,va449151.par,0500000US51181.cli,-76.9004196075063,37.1100340590791
0500000US72011,pr662801.par,0500000US72011.cli,-67.1210888515612,18.2883365788183
0500000US72013,pr663431.par,0500000US72013.cli,-66.6758277507844,18.4073583562212
0500000US40151,ok349404.par,0500000US40151.cli,-98.8651995800384,36.7674018510615
0500000US41011,or350471.par,0500000US41011.cli,-124.059639912503,43.173703510771
0500000US47139,tn401808.par,0500000US47139.cli,-84.5237154200684,35.1201417355789
0500000US47153,tn407184.par,0500000US47153.cli,-85.4110986051153,35.3715557249514
0500000US51043,va445851.par,0500000US51043.cli,-77.9976843528185,39.1127482252418
0500000US51049,va442941.par,0500000US51049.cli,-78.2457450772035,37.5125187668495
0500000US72045,pr662934.par,0500000US72045.cli,-66.2225694236636,18.2254618811994
0500000US72047,pr662934.par,0500000US72047.cli,-66.3285569188335,18.3050017221144
0500000US72051,pr662934.par,0500000US72051.cli,-66.2789650805149,18.4374080411027
0500000US41025,or355162.par,0500000US41025.cli,-118.9667523699,43.060161767037
0500000US41027,or354003.par,0500000US41027.cli,-121.65199446936,45.519079158254
0500000US41049,or353827.par,0500000US41049.cli,-119.583953733744,45.4185854107557
0500000US47169,tn405108.par,0500000US47169.cli,-86.1574625391601,36.3927869518121
0500000US47177,tn405882.par,0500000US47177.cli,-85.7784821876177,35.6788459252802
0500000US48017,tx416135.par,0500000US48017.cli,-102.830183813017,34.0687595890052
0500000US51075,va445050.par,0500000US51075.cli,-77.9167328010595,37.7223426979893
0500000US56005,wy483855.par,0500000US56005.cli,-105.548389578129,44.2457068018327
0500000US56015,wy489615.par,0500000US56015.cli,-104.353755607817,42.0874181455289
0500000US56019,wy481165.par,0500000US56019.cli,-106.58498749952,44.0378782768221
0500000US41059,or356546.par,0500000US41059.cli,-118.737685199939,45.5918444442423
0500000US42001,pa368073.par,0500000US42001.cli,-77.2183234530162,39.8719697647014
0500000US48045,tx418323.par,0500000US48045.cli,-101.208723630016,34.5304246249174
0500000US48049,tx411138.par,0500000US48049.cli,-99.0003006685382,31.7744177720456
0500000US48069,tx412464.par,0500000US48069.cli,-102.262323476381,34.5298834317121
0500000US48093,tx411138.par,0500000US48093.cli,-98.5582106174102,31.9483034270619
0500000US51079,va441593.par,0500000US51079.cli,-78.4669056656045,38.297615390288
0500000US72017,pr665807.par,0500000US72017.cli,-66.5608660431769,18.446238320171
0500000US72019,pr662934.par,0500000US72019.cli,-66.3099097623566,18.2017533989082
0500000US42011,pa364896.par,0500000US42011.cli,-75.9262702099994,40.4164877030053
0500000US42019,pa368184.par,0500000US42019.cli,-79.9139846190472,40.9123032775187
0500000US42053,pa368873.par,0500000US42053.cli,-79.2364053633464,41.5133386269453
0500000US48097,ok345563.par,0500000US48097.cli,-97.2125897818452,33.6395003068188
0500000US48107,tx412121.par,0500000US48107.cli,-101.300229433402,33.6148638152003
0500000US51135,va442941.par,0500000US51135.cli,-78.0520488045663,37.1438599904708
0500000US51197,va449301.par,0500000US51197.cli,-81.0789214785154,36.9177613235633
0500000US72057,pr664193.par,0500000US72057.cli,-66.1381331304382,18.0044552076492
0500000US72059,pr660061.par,0500000US72059.cli,-66.7918742704793,18.0391797317064
0500000US42073,pa366233.par,0500000US42073.cli,-80.3345577574867,40.9916379897378
0500000US42083,pa360865.par,0500000US42083.cli,-78.5696799875211,41.8080347473705
0500000US42105,pa368469.par,0500000US42105.cli,-77.8965149805417,41.7449803963858
0500000US42115,pa367029.par,0500000US42115.cli,-75.8008352059805,41.8218819990039
0500000US42121,pa363028.par,0500000US42121.cli,-79.7582858143045,41.4016416715985
0500000US48113,tx412244.par,0500000US48113.cli,-96.7787747706192,32.7671629337904
0500000US48127,tx412679.par,0500000US48127.cli,-99.7569766305879,28.4228871786246
0500000US48131,tx410690.par,0500000US48131.cli,-98.5096570541727,27.6817898917977
0500000US48143,tx419532.par,0500000US48143.cli,-98.2181586650466,32.236279728712
0500000US51540,va441593.par,0500000US51540.cli,-78.4857138362995,38.0378075162732
0500000US51570,va444101.par,0500000US51570.cli,-77.397556817805,37.2654838354209
0500000US51610,md182325.par,0500000US51610.cli,-77.1759482868472,38.8853546399297
0500000US51630,va442009.par,0500000US51630.cli,-77.4875046525195,38.2993405750599
0500000US51685,md182325.par,0500000US51685.cli,-77.4458383830014,38.7725969785953
0500000US56041,wy483100.par,0500000US56041.cli,-110.547994231188,41.2876394985369
0500000US56045,wy489205.par,0500000US56045.cli,-104.568737615801,43.8408514272146
0500000US69120,pi914690.par,0500000US69120.cli,145.626217171183,15.0033944908572
0500000US72001,pr660061.par,0500000US72001.cli,-66.7541182566159,18.1798530150835
0500000US44001,ri376698.par,0500000US44001.cli,-71.2843869065862,41.7179499841506
0500000US45001,sc381277.par,0500000US45001.cli,-82.4592693814167,34.2225754270487
0500000US48145,tx415611.par,0500000US48145.cli,-96.9367416718458,31.2537047393865
0500000US48149,tx414903.par,0500000US48149.cli,-96.9208590971465,29.8773006613686
0500000US48161,tx416757.par,0500000US48161.cli,-96.1496211957244,31.7051781627226
0500000US48163,tx416879.par,0500000US48163.cli,-99.1084524544922,28.868616568065
0500000US48165,tx418201.par,0500000US48165.cli,-102.635308576832,32.7413479105802
0500000US48179,tx411761.par,0500000US48179.cli,-100.812994938576,35.4012706365437
0500000US51720,va449215.par,0500000US51720.cli,-82.6262325546028,36.9315145336666
0500000US51740,va446139.par,0500000US51740.cli,-76.3540496546983,36.8470300362569
0500000US51790,va448062.par,0500000US51790.cli,-79.0613801780577,38.1594027278369
0500000US51810,va446139.par,0500000US51810.cli,-76.0440444460267,36.7341389936974
0500000US72021,pr668306.par,0500000US72021.cli,-66.1691116866103,18.3502434789109
0500000US72025,pr664276.par,0500000US72025.cli,-66.0513217701307,18.2122550770061
0500000US72033,pr668306.par,0500000US72033.cli,-66.1389316108601,18.4422116173555
0500000US45039,sc389327.par,0500000US45039.cli,-81.1214754382691,34.3955045412093
0500000US48183,tx414081.par,0500000US48183.cli,-94.8178875591287,32.480548205813
0500000US48189,tx417079.par,0500000US48189.cli,-101.827574325065,34.0711053712578
0500000US48221,tx419532.par,0500000US48221.cli,-97.8323566654371,32.4299701694818
0500000US48227,tx410786.par,0500000US48227.cli,-101.436556536783,32.3063005950595
0500000US51830,va449151.par,0500000US51830.cli,-76.7083202629406,37.2699895955373
0500000US53013,wa452030.par,0500000US53013.cli,-117.907485806964,46.2972726403785
0500000US53029,wa451783.par,0500000US53029.cli,-122.555817514021,48.1673344111507
0500000US53035,wa450872.par,0500000US53035.cli,-122.67220191149,47.6132829904892
0500000US53041,wa451276.par,0500000US53041.cli,-122.392611773257,46.5797095815814
0500000US53051,id107386.par,0500000US53051.cli,-117.274046826821,48.5316035847121
0500000US72061,pr668306.par,0500000US72061.cli,-66.114830206254,18.3441030140814
0500000US72065,pr663431.par,0500000US72065.cli,-66.796499802753,18.4107085120491
0500000US45081,sc387631.par,0500000US45081.cli,-81.7276501575856,34.0065342352825
0500000US46005,sd394127.par,0500000US46005.cli,-98.278123433693,44.4147052937216
0500000US46011,sd391076.par,0500000US46011.cli,-96.7905217995245,44.3702208827212
0500000US48231,tx413734.par,0500000US48231.cli,-96.085782248334,33.123595769611
0500000US48251,tx411800.par,0500000US48251.cli,-97.3664101998348,32.3798506503258
0500000US53059,wa451760.par,0500000US53059.cli,-121.916082525958,46.0227204818956
0500000US54011,wv463846.par,0500000US54011.cli,-82.2419125401148,38.4208491976166
0500000US54015,wv463361.par,0500000US54015.cli,-81.076175784792,38.4628152643613
0500000US72005,pr664702.par,0500000US72005.cli,-67.1212915925108,18.4603322912729
0500000US72007,pr664276.par,0500000US72007.cli,-66.1280920216326,18.251642320925
0500000US46015,sd399232.par,0500000US46015.cli,-99.0818216327377,43.7180259159209
0500000US46035,sd390128.par,0500000US46035.cli,-98.1463603624662,43.6751152342631
0500000US46039,sd391777.par,0500000US46039.cli,-96.669091993771,44.760448995514
0500000US46049,sd392927.par,0500000US46049.cli,-99.1454534442612,45.0718656055878
0500000US48275,tx419163.par,0500000US48275.cli,-99.7421576299621,33.6060503197793
0500000US48279,tx416644.par,0500000US48279.cli,-102.352228068734,34.0692710705938
0500000US48285,tx413873.par,0500000US48285.cli,-96.9302308020091,29.3848670467422
0500000US48303,tx415411.par,0500000US48303.cli,-101.820809645456,33.6103963278107
0500000US54049,wv462920.par,0500000US54049.cli,-80.2434995453141,39.5106424996001
0500000US54073,wv466849.par,0500000US54073.cli,-81.1609808488227,39.3710674524561
0500000US72035,pr664193.par,0500000US72035.cli,-66.1502075573448,18.1034767719742
0500000US72041,pr664276.par,0500000US72041.cli,-66.161186118231,18.1739162361555
0500000US46059,sd395561.par,0500000US46059.cli,-99.0054925523127,44.5472167735237
0500000US46063,sd395048.par,0500000US46063.cli,-103.495929877127,45.5801995138596
0500000US46073,sd399070.par,0500000US46073.cli,-98.6299065238558,44.0663481462154
0500000US46077,sd392302.par,0500000US46077.cli,-97.4917856907679,44.3703285527194
0500000US46087,sd390128.par,0500000US46087.cli,-97.3684339714246,43.6742953580827
0500000US48309,tx419419.par,0500000US48309.cli,-97.2020775360619,31.5527615430766
0500000US48337,tx410984.par,0500000US48337.cli,-97.7254404713312,33.6757679579926
0500000US48355,tx417677.par,0500000US48355.cli,-97.5854413357924,27.7307269116387
0500000US54097,wv461220.par,0500000US54097.cli,-80.2337081408497,38.898236845369
0500000US54101,wv463361.par,0500000US54101.cli,-80.4222786153215,38.4953199615503
0500000US55005,wi477132.par,0500000US55005.cli,-91.8484000275812,45.4240383523805
0500000US72069,pr665064.par,0500000US72069.cli,-65.8111690378038,18.1456950328362
0500000US72077,pr665064.par,0500000US72077.cli,-65.9095009198385,18.2236070237218
0500000US13047,tn401656.par,0500000US13047.cli,-85.1385480172496,34.9040905229865
0500000US20051,ks143527.par,0500000US20051.cli,-99.3179512360912,38.9152083942339
0500000US20059,ks146128.par,0500000US20059.cli,-95.2861289304382,38.564651770393
0500000US20065,ks148495.par,0500000US20065.cli,-99.8841991334846,39.3501726773542
0500000US20069,ks141522.par,0500000US20069.cli,-100.43878782577,37.7386689302615
0500000US23009,me170355.par,0500000US23009.cli,-68.3621100673033,44.6572423144544
0500000US23019,me170355.par,0500000US23019.cli,-68.6516113902612,45.3974346891587
0500000US24015,md180015.par,0500000US24015.cli,-75.9411964655951,39.5717350389651
0500000US24025,md180015.par,0500000US24025.cli,-76.3156405769819,39.5864804102605
0500000US24035,de072730.par,0500000US24035.cli,-76.0213586195246,39.0685296932341
0500000US25001,ma192451.par,0500000US25001.cli,-70.2920517152637,41.7247699547071
0500000US25009,ma194744.par,0500000US25009.cli,-70.9651259857987,42.69495735264
0500000US13167,ga097777.par,0500000US13167.cli,-82.6602827959323,32.7022247156904
0500000US13175,ga092966.par,0500000US13175.cli,-82.9226733950364,32.4636542866778
0500000US05065,ar031132.par,0500000US05065.cli,-91.9141991299466,36.0951012907385
0500000US05071,ar036928.par,0500000US05071.cli,-93.4601648095587,35.570099211305
0500000US20117,ks145063.par,0500000US20117.cli,-96.5232779278884,39.7835220711359
0500000US20123,ks140693.par,0500000US20123.cli,-98.2102574077799,39.393615472897
0500000US20127,ks143594.par,0500000US20127.cli,-96.6503384782288,38.6875525183858
0500000US20129,ks142432.par,0500000US20129.cli,-101.799372711965,37.1917049147336
0500000US20137,ks145856.par,0500000US20137.cli,-99.9043383041954,39.785073096907
0500000US25013,ma190120.par,0500000US25013.cli,-72.6317513943267,42.135380621375
0500000US26001,mi203529.par,0500000US26001.cli,-83.5945649454063,44.6860292756693
0500000US72083,pr660061.par,0500000US72083.cli,-66.9838184652933,18.2370637961059
0500000US72087,pr668812.par,0500000US72087.cli,-65.9001375830589,18.4267602267389
0500000US05079,ar032148.par,0500000US05079.cli,-91.7343060109558,33.9574792317848
0500000US05083,ar036928.par,0500000US05083.cli,-93.7174910106926,35.2155696600461
0500000US20139,ks146128.par,0500000US20139.cli,-95.7270711706561,38.6528586885714
0500000US20147,ks144357.par,0500000US20147.cli,-99.3470592700145,39.7851982298613
0500000US20151,ks146549.par,0500000US20151.cli,-98.7397550417542,37.6482187588523
0500000US20157,ks140682.par,0500000US20157.cli,-97.6513190645879,39.8277460264792
0500000US20163,ks148648.par,0500000US20163.cli,-99.3252731829448,39.3501236291347
0500000US26005,mi200864.par,0500000US26005.cli,-85.8893863391303,42.5914437625048
0500000US26009,mi202381.par,0500000US26009.cli,-85.141242020401,44.999312923289
0500000US72089,pr665064.par,0500000US72089.cli,-65.7256148851418,18.3432042322087
0500000US72093,pr660061.par,0500000US72093.cli,-66.9427735866634,18.1725466441636
0500000US72099,pr662801.par,0500000US72099.cli,-67.0810283671705,18.378620819809
0500000US05089,ar035036.par,0500000US05089.cli,-92.6846981173035,36.2684449665746
0500000US05123,ar038052.par,0500000US05123.cli,-90.7478560076047,35.0223795539476
0500000US20167,ks147046.par,0500000US20167.cli,-98.7630431390463,38.9146856879532
0500000US20173,ks148830.par,0500000US20173.cli,-97.4614566848837,37.6848782591147
0500000US20177,ks148167.par,0500000US20177.cli,-95.7572833310399,39.0419390480958
0500000US20181,ks143153.par,0500000US20181.cli,-101.720418141691,39.3518612821526
0500000US26011,mi207820.par,0500000US26011.cli,-83.8808109947179,44.0624793649534
0500000US26015,mi203661.par,0500000US26015.cli,-85.3094482460765,42.5956161782192
0500000US72101,pr662934.par,0500000US72101.cli,-66.42113938953,18.3174917441643
0500000US72103,pr665064.par,0500000US72103.cli,-65.7538127922701,18.2308920289578
0500000US72105,pr662934.par,0500000US72105.cli,-66.2531107638064,18.2891441395275
0500000US05127,ar037488.par,0500000US05127.cli,-94.0637027163035,34.8610629414945
0500000US05137,ar031132.par,0500000US05137.cli,-92.15756421568,35.8600050632996
0500000US20185,ks143847.par,0500000US20185.cli,-98.7177161657919,38.0311911438606
0500000US20191,ks148670.par,0500000US20191.cli,-97.4774979688856,37.2376474984122
0500000US20201,ks148578.par,0500000US20201.cli,-97.0878173792977,39.7847244938256
0500000US20205,ks141427.par,0500000US20205.cli,-95.7443370285732,37.5594434356675
0500000US26021,mi202445.par,0500000US26021.cli,-86.4125797459138,41.9552921202437
0500000US26025,mi200552.par,0500000US26025.cli,-85.0060984604795,42.2471330587225
0500000US26035,mi203170.par,0500000US26035.cli,-84.8488208937674,43.9884320451306
0500000US26039,mi203391.par,0500000US26039.cli,-84.6107728867173,44.6841473554826
0500000US72111,pr667292.par,0500000US72111.cli,-66.7217407665827,18.0609975018897
0500000US72121,pr665097.par,0500000US72121.cli,-66.9438323458079,18.0841661522023
0500000US05141,ar032794.par,0500000US05141.cli,-92.5159320498338,35.5810297638139
0500000US06049,ca040161.par,0500000US06049.cli,-120.7248035666,41.5905353257437
0500000US06087,ca047916.par,0500000US06087.cli,-122.002488259508,37.0567845443605
0500000US06103,ca046506.par,0500000US06103.cli,-122.235450495167,40.1266111246786
0500000US06111,ca046399.par,0500000US06111.cli,-119.115238154676,34.4137955398302
0500000US08009,co058793.par,0500000US08009.cli,-102.560560022741,37.319551334415
0500000US08011,co054388.par,0500000US08011.cli,-103.072123323743,37.9549212220071
0500000US20209,ks144559.par,0500000US20209.cli,-94.7648540478106,39.115236694989
0500000US21001,ky153430.par,0500000US21001.cli,-85.2810152469982,37.1048853637992
0500000US21015,ky151855.par,0500000US21015.cli,-84.7284107972212,38.9702826256946
0500000US26043,mi204090.par,0500000US26043.cli,-87.8708101729915,46.0091793927474
0500000US26049,mi202846.par,0500000US26049.cli,-83.7077277063542,43.0222630413133
0500000US26059,mi203823.par,0500000US26059.cli,-84.5932147670381,41.8882208116684
0500000US72123,pr664193.par,0500000US72123.cli,-66.2555242124323,18.0077004840592
0500000US72131,pr664702.par,0500000US72131.cli,-66.9720533475006,18.3290626271162
0500000US08014,co050848.par,0500000US08014.cli,-105.054488498528,39.9547529056621
0500000US08017,co054603.par,0500000US08017.cli,-102.603767502876,38.8287126547868
0500000US08041,co051778.par,0500000US08041.cli,-104.525710629502,38.8320796920161
0500000US21019,wv464393.par,0500000US21019.cli,-82.6881801742239,38.3600475332074
0500000US21039,il111166.par,0500000US21039.cli,-88.9710483867162,36.8538279125851
0500000US26067,mi204078.par,0500000US26067.cli,-85.0747015425681,42.9453898802801
0500000US26073,mi200146.par,0500000US26073.cli,-84.8469129108534,43.6409842657698
0500000US26081,mi203429.par,0500000US26081.cli,-85.5496602980256,43.0323760349246
0500000US26087,mi204655.par,0500000US26087.cli,-83.2219200899845,43.090503627965
0500000US72133,pr667292.par,0500000US72133.cli,-66.3889427493726,17.9949047405797
0500000US72135,pr662934.par,0500000US72135.cli,-66.2468605138549,18.3625693006092
0500000US72137,pr668306.par,0500000US72137.cli,-66.2122327130895,18.4327445743419
0500000US08047,co050848.par,0500000US08047.cli,-105.523449933712,39.8580710164833
0500000US08061,co054603.par,0500000US08061.cli,-102.740672037651,38.4339529358355
0500000US08075,co054945.par,0500000US08075.cli,-103.11077379089,40.7248001853893
0500000US21047,tn401790.par,0500000US21047.cli,-87.4909287010577,36.8939662823448
0500000US21053,ky155524.par,0500000US21053.cli,-85.1364823738197,36.7278503506568
0500000US26091,mi200032.par,0500000US26091.cli,-84.0669455477758,41.8954477508421
0500000US26093,mi205452.par,0500000US26093.cli,-83.9123655340852,42.6032132371258
0500000US26101,mi205065.par,0500000US26101.cli,-86.0571924837256,44.3329803057618
0500000US26117,mi203429.par,0500000US26117.cli,-85.1530038341271,43.3110384030821
0500000US72149,pr667292.par,0500000US72149.cli,-66.4734809828776,18.1283347964191
0500000US72153,pr660061.par,0500000US72153.cli,-66.8586467593353,18.0804133867691
0500000US08081,co056832.par,0500000US08081.cli,-108.207287516971,40.6187807793615
0500000US08085,co055722.par,0500000US08085.cli,-108.270915660452,38.4035465365484
0500000US08089,co057167.par,0500000US08089.cli,-103.717093019145,37.9025275365535
0500000US08099,co054770.par,0500000US08099.cli,-102.39335146591,37.9554774523166
0500000US21077,ky151855.par,0500000US21077.cli,-84.8596534750893,38.7575637032083
0500000US21081,ky151855.par,0500000US21081.cli,-84.6255322614423,38.6495311458501
0500000US26121,mi205712.par,0500000US26121.cli,-86.1529437725044,43.2916948016156
0500000US27007,mn211374.par,0500000US27007.cli,-94.9364315953782,47.9729455572034
0500000US13055,al018469.par,0500000US13055.cli,-85.3457693320051,34.4754268964498
0500000US01053,al011084.par,0500000US01053.cli,-87.1617444318488,31.1263784382928
0500000US01057,al018998.par,0500000US01057.cli,-87.739620903797,33.7215366459444
0500000US08103,co056832.par,0500000US08103.cli,-108.217807840964,39.9813329968888
0500000US08109,co051458.par,0500000US08109.cli,-106.28134946385,38.0814298537572
0500000US08119,co057309.par,0500000US08119.cli,-105.162279377819,38.8826684169613
0500000US09003,ct063451.par,0500000US09003.cli,-72.7338100121059,41.8070112357497
0500000US12001,fl083956.par,0500000US12001.cli,-82.3584722395163,29.6749896803063
0500000US21087,ky153430.par,0500000US21087.cli,-85.5538445077681,37.2640394812103
0500000US21105,tn409219.par,0500000US21105.cli,-88.9767639779901,36.6782079426502
0500000US21129,ky158551.par,0500000US21129.cli,-83.7162552798649,37.5950714498606
0500000US13057,ga094648.par,0500000US13057.cli,-84.4763900928639,34.2444702449647
0500000US13061,ga092450.par,0500000US13061.cli,-84.9802011824722,31.6268161091434
0500000US01067,al013761.par,0500000US01067.cli,-85.2423272307155,31.5150226528442
0500000US01077,al015749.par,0500000US01077.cli,-87.6542359704384,34.901653426588
0500000US09015,ri376698.par,0500000US09015.cli,-71.9877153847553,41.8302031644941
0500000US12011,fl083163.par,0500000US12011.cli,-80.4876942560255,26.1526895538969
0500000US21143,ky155694.par,0500000US21143.cli,-88.0836010435035,37.0194861413529
0500000US21149,ky155067.par,0500000US21149.cli,-87.2640611484783,37.5298551634049
0500000US21169,ky153430.par,0500000US21169.cli,-85.6296035064325,36.9911736713008
0500000US13065,ga094429.par,0500000US13065.cli,-82.7061142109876,30.9156689986095
0500000US13071,ga096087.par,0500000US13071.cli,-83.7689911861701,31.1891357654004
0500000US01083,al010655.par,0500000US01083.cli,-86.9816532166851,34.8106993850156
0500000US01111,al010369.par,0500000US01111.cli,-85.4597495379859,33.2943123648806
0500000US01125,al010505.par,0500000US01125.cli,-87.5259150872765,33.2901684968811
0500000US12015,fl080228.par,0500000US12015.cli,-81.9125946244248,26.9061910167105
0500000US12021,fl082850.par,0500000US12021.cli,-81.3481699313216,26.1113991025385
0500000US12027,fl080228.par,0500000US12027.cli,-81.8099249653634,27.1869245916463
0500000US21173,ky152791.par,0500000US21173.cli,-83.9139942552541,38.0342224794108
0500000US21191,oh331576.par,0500000US21191.cli,-84.3607025289931,38.6958334729306
0500000US13085,ga094648.par,0500000US13085.cli,-84.1713288166165,34.4448184065876
0500000US13089,ga090451.par,0500000US13089.cli,-84.2269977810452,33.7721892839191
0500000US13171,ga095988.par,0500000US13171.cli,-84.1395801000673,33.0768420614966
0500000US02013,ak502102.par,0500000US02013.cli,-162.060347634267,55.1926639574773
0500000US02060,ak504766.par,0500000US02060.cli,-156.700429793692,58.7442645616753
0500000US02068,ak505778.par,0500000US02068.cli,-150.034130224917,63.6765490208579
0500000US02188,ak505076.par,0500000US02188.cli,-159.993526385578,67.055759634049
0500000US02230,ak504100.par,0500000US02230.cli,-135.336975172901,59.5629930154298
0500000US02275,ak500657.par,0500000US02275.cli,-132.021682253085,56.3391956832096
0500000US12051,fl085895.par,0500000US12051.cli,-81.1664691653277,26.553345598316
0500000US12061,fl089219.par,0500000US12061.cli,-80.6066991860478,27.6948753448661
0500000US12063,fl081544.par,0500000US12063.cli,-85.2154594882586,30.7957727908794
0500000US21201,ky155243.par,0500000US21201.cli,-84.0527130948573,38.5196163852712
0500000US21207,ky155524.par,0500000US21207.cli,-85.059043866146,36.9918068363686
0500000US13091,ga092966.par,0500000US13091.cli,-83.169174941694,32.1726832792045
0500000US13099,ga092153.par,0500000US13099.cli,-84.9040269074888,31.3233421169261
0500000US04003,az028619.par,0500000US04003.cli,-109.751617686818,31.8800457576641
0500000US04017,az029439.par,0500000US04017.cli,-110.320958549516,35.3907713566293
0500000US05023,ar030458.par,0500000US05023.cli,-92.0274905274986,35.5388381813443
0500000US12067,fl085539.par,0500000US12067.cli,-83.1813914115161,29.985549549264
0500000US12081,fl086880.par,0500000US12081.cli,-82.3160973028959,27.4719700769149
0500000US21211,ky154954.par,0500000US21211.cli,-85.1950066817771,38.2155687846751
0500000US21219,tn401790.par,0500000US21219.cli,-87.1798240229461,36.8356007602489
0500000US13101,fl084394.par,0500000US13101.cli,-82.8943449048916,30.7103364611784
0500000US13109,ga093754.par,0500000US13109.cli,-81.8873641594932,32.1573661188423
0500000US05031,ar033734.par,0500000US05031.cli,-90.6330709752575,35.8313327752013
0500000US05037,ar038052.par,0500000US05037.cli,-90.7711574440813,35.296345971103
0500000US05047,ar036928.par,0500000US05047.cli,-93.8911453617747,35.5126980635262
0500000US12099,fl081276.par,0500000US12099.cli,-80.4661964558586,26.6478449564554
0500000US13011,ga092283.par,0500000US13011.cli,-83.4974094087202,34.3541086718982
0500000US21225,ky153762.par,0500000US21225.cli,-87.9459537402019,37.6585570689681
