trial_id,scenario,hillslope_id,family,direction,year,day,ofe,ordinal,runoff_post_m_baseline,surdra_raw_m_baseline,surdra_realized_m_baseline,added_rate_m_s_baseline,forcing_mode_baseline,solver_baseline,peak_m_s_baseline,runoff_post_m_mutant,surdra_raw_m_mutant,surdra_realized_m_mutant,added_rate_m_s_mutant,forcing_mode_mutant,solver_mutant,peak_m_s_mutant,baseline_event_present,mutant_event_present,event_presence_changed,solver_changed,forcing_mode_changed,surplus_depth_changed,peak_gt25pct_runoff_lt5pct,peak_twofold,surplus_rate_twofold,expected_response_reversal,candidate
burned-h035-ksat-plus,burned,35,ksat,plus,2005,3,1,1,0.0706692636013031,0.06352313607931137,0.06352313607931137,7.006679425103357e-06,1.0,HDRIVE,8.3543009168352e-06,0.0705636590719223,0.0640455111861229,0.0640455111861229,7.698681656620465e-06,1.0,HDRIVE,8.983310181065463e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h035-ksat-plus,burned,35,ksat,plus,2005,52,1,1,0.00864461436867714,0.0,0.0,0.0,0.0,HDRIVE,5.0251987886440475e-06,0.00844326987862587,0.0,0.0,0.0,0.0,APPMTH,4.818898560188245e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h035-ksat-plus,burned,35,ksat,plus,2010,95,1,1,2.718341420404613e-05,0.0,0.0,0.0,0.0,HDRIVE,2.824024818437465e-07,8.815594810585026e-06,0.0,0.0,0.0,0.0,HDRIVE,1.3853660618678987e-07,True,True,False,False,False,False,False,True,False,False,True
burned-h035-ksat-plus,burned,35,ksat,plus,2012,85,1,1,0.004714507609605789,0.0,0.0,0.0,0.0,HDRIVE,4.847391210205387e-06,0.004587892442941666,0.0,0.0,0.0,0.0,APPMTH,5.0636135711101815e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h035-ksat-plus,burned,35,ksat,plus,2019,65,1,1,0.0006967969238758087,0.0,0.0,0.0,0.0,APPMTH,8.802275033303886e-07,0.0001911523868329823,0.0,0.0,0.0,0.0,HDRIVE,6.133577130640333e-07,True,True,False,True,False,False,False,False,False,False,True
burned-h035-ksat-plus,burned,35,ksat,plus,2021,348,1,1,0.00517486035823822,0.0,0.0,0.0,0.0,APPMTH,3.567880867194617e-06,0.004933122545480728,0.0,0.0,0.0,0.0,HDRIVE,3.5870843930752017e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h035-ksat-plus,burned,35,ksat,plus,2023,354,1,1,0.008138973265886307,0.0,0.0,0.0,0.0,HDRIVE,1.313547636527801e-05,0.008083656430244446,0.0,0.0,0.0,0.0,APPMTH,1.2119871826143935e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h035-ksat-plus,burned,35,ksat,plus,2024,35,1,1,0.09504133462905884,0.04248732700943947,0.04248732700943947,5.178340870770626e-06,1.0,HDRIVE,1.770363815012388e-05,0.09492665529251099,0.04289458692073822,0.04289458692073822,5.295370101521257e-06,1.0,APPMTH,1.2427762158040423e-05,True,True,False,True,False,True,True,False,False,False,True
burned-h035-cover-minus,burned,35,cover,minus,1984,328,1,1,0.002792010083794594,0.0,0.0,0.0,0.0,APPMTH,7.127684057195438e-06,0.004438714124262333,0.0,0.0,0.0,0.0,APPMTH,1.4318228750198614e-05,True,True,False,False,False,False,False,True,False,False,True
burned-h035-cover-plus,burned,35,cover,plus,1993,344,1,1,5.303182206262136e-06,0.0,0.0,0.0,0.0,HDRIVE,4.9066535723341076e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h035-cover-plus,burned,35,cover,plus,2006,142,1,1,1.606720070412848e-05,0.0,0.0,0.0,0.0,HDRIVE,1.1065878879890079e-07,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1980,62,1,1,0.0023609288036823273,0.0,0.0,0.0,0.0,HDRIVE,2.7405596938478993e-06,0.0025962665677070618,0.0,0.0,0.0,0.0,APPMTH,2.711520210141316e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1983,23,1,1,0.011355400085449219,0.0,0.0,0.0,0.0,HDRIVE,1.3268703696667217e-05,0.012139983475208282,0.0,0.0,0.0,0.0,APPMTH,1.3508950360119343e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1987,308,1,1,2.0598787159542553e-05,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,2.7235711968387477e-05,0.0,0.0,0.0,0.0,HDRIVE,5.789217425444804e-07,True,True,False,True,False,False,False,True,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1988,350,1,1,1.0790801752591506e-05,0.0,0.0,0.0,0.0,HDRIVE,1.9600584266754595e-07,0.0007198303937911987,0.0,0.0,0.0,0.0,HDRIVE,1.2168031844339566e-06,True,True,False,False,False,False,False,True,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1992,364,1,1,0.0008584447205066681,0.0,0.0,0.0,0.0,APPMTH,1.8607157699079835e-06,0.0009045172482728958,0.0,0.0,0.0,0.0,HDRIVE,1.7275995105592301e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,1995,24,1,1,0.014433637261390686,0.0,0.0,0.0,0.0,HDRIVE,4.407940195960691e-06,0.015289276838302612,0.0,0.0,0.0,0.0,APPMTH,4.399810677568894e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1995,70,1,1,0.016702499240636826,0.0,0.0,0.0,0.0,HDRIVE,1.1981574971287046e-05,0.017095189541578293,0.0,0.0,0.0,0.0,APPMTH,1.171952681033872e-05,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,1996,51,1,1,0.0372912734746933,0.003217484802007675,0.003217484802007675,6.619590067202807e-07,1.0,HDRIVE,1.37010429170914e-05,0.03787637874484062,0.0030580759048461914,0.0030580759048461914,4.7192528995765315e-07,1.0,APPMTH,1.2854970918851905e-05,True,True,False,True,False,True,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,1997,330,1,1,,,,,,,,5.002891612093663e-06,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,1998,37,1,1,,,,,,,,7.71990162320435e-05,0.0,0.0,0.0,0.0,APPMTH,6.483751491259682e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,2001,44,1,1,0.01333988830447197,0.008070509880781174,0.008070509880781174,1.8317861076866393e-06,1.0,APPMTH,3.0277917630883167e-06,0.013463843613862991,0.007877737283706665,0.007877737283706665,1.6740433466111426e-06,1.0,APPMTH,2.8611079869733658e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,2003,43,1,1,0.048211704939603806,0.009429540485143661,0.009429540485143661,1.795170305740612e-06,1.0,HDRIVE,1.6827640138217248e-05,0.04833325371146202,0.009115766733884811,0.009115766733884811,1.5575245697618811e-06,1.0,HDRIVE,1.6681922716088593e-05,True,True,False,False,False,True,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,2003,74,1,1,0.009951382875442505,0.006575729697942734,0.006575729697942734,2.9888301469327416e-06,1.0,HDRIVE,4.93423658554093e-06,0.01004866510629654,0.006360873579978943,0.006360873579978943,2.8911726985825226e-06,1.0,APPMTH,4.567364157992415e-06,True,True,False,True,False,True,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,2004,363,1,1,0.025832127779722214,0.010553006082773209,0.010553006082773209,2.2320255084196106e-06,1.0,HDRIVE,7.464798727596644e-06,0.02596740424633026,0.010227985680103302,0.010227985680103302,1.9356227767275413e-06,1.0,HDRIVE,7.248744623211678e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h031-ksat-minus,burned,31,ksat,minus,2008,25,1,1,8.52927696541883e-05,0.0,0.0,0.0,0.0,APPMTH,7.52730571207394e-08,0.0003665164113044739,0.0,0.0,0.0,0.0,APPMTH,5.470100745696982e-07,True,True,False,False,False,False,False,True,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,2009,341,1,1,,,,,,,,6.392825889633968e-05,0.0,0.0,0.0,0.0,APPMTH,4.8841023669865535e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,2018,340,1,1,6.876184488646686e-05,0.0,0.0,0.0,0.0,HDRIVE,3.6236255596122646e-07,0.0007839957252144814,0.0,0.0,0.0,0.0,APPMTH,1.4446645764110144e-06,True,True,False,True,False,False,False,True,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,2023,354,1,1,0.007262829691171646,0.0,0.0,0.0,0.0,APPMTH,1.2067347597621847e-05,0.007316865958273411,0.0,0.0,0.0,0.0,HDRIVE,1.2763679478666745e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-minus,burned,31,ksat,minus,2024,51,1,1,0.010855201631784439,0.0,0.0,0.0,0.0,HDRIVE,6.766669685021043e-06,0.011244356632232666,0.0,0.0,0.0,0.0,APPMTH,6.6280867940804455e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,1981,29,1,1,0.00046115415170788765,0.0,0.0,0.0,0.0,APPMTH,8.960885793385387e-07,2.1507861674763262e-05,0.0,0.0,0.0,0.0,HDRIVE,2.868241040232533e-07,True,True,False,True,False,False,False,True,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,1983,57,1,1,0.0017027612775564194,0.0,0.0,0.0,0.0,HDRIVE,1.893896524052252e-06,0.0015816818922758102,0.0,0.0,0.0,0.0,APPMTH,2.018409986703773e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,1983,119,1,1,1.1542357242433354e-05,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,1983,358,1,1,0.005686301738023758,0.0,0.0,0.0,0.0,APPMTH,5.234262516751187e-06,0.005065364763140678,0.0,0.0,0.0,0.0,HDRIVE,4.805724984180415e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,1986,30,1,1,0.011328350752592087,0.0,0.0,0.0,0.0,APPMTH,6.18770263827173e-06,0.010980755090713501,0.0,0.0,0.0,0.0,HDRIVE,6.305391252681147e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,1990,47,1,1,0.016299035400152206,0.0,0.0,0.0,0.0,APPMTH,9.713102372188587e-06,0.015990566462278366,0.0,0.0,0.0,0.0,HDRIVE,9.922400749928784e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,1993,49,1,1,0.004795648157596588,0.0,0.0,0.0,0.0,APPMTH,3.6197798181092367e-06,0.004202034790068865,0.0,0.0,0.0,0.0,HDRIVE,3.711159934027819e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,1996,31,1,1,0.0012006089091300964,0.0,0.0,0.0,0.0,APPMTH,1.993769046748639e-06,0.000787416473031044,0.0,0.0,0.0,0.0,HDRIVE,2.0116983705520397e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,1998,312,1,1,7.2114135036827065e-06,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2003,74,1,1,0.009951382875442505,0.006575729697942734,0.006575729697942734,2.9888301469327416e-06,1.0,HDRIVE,4.93423658554093e-06,0.009896468371152878,0.0066231973469257355,0.0066231973469257355,3.010405180248199e-06,1.0,APPMTH,4.4981870814808644e-06,True,True,False,True,False,True,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2004,57,1,1,0.024878110736608505,0.0,0.0,0.0,0.0,APPMTH,9.190425771521404e-06,0.02464112639427185,0.00011053308844566345,0.00011053308844566345,2.076735761136206e-08,1.0,APPMTH,9.11264396563638e-06,True,True,False,False,True,True,False,False,True,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2005,3,1,1,0.06180276721715927,0.056604862213134766,0.056604862213134766,8.480303222313523e-06,1.0,HDRIVE,9.812574717216194e-06,0.061665214598178864,0.05699300765991211,0.05699300765991211,9.381776180816814e-06,1.0,HDRIVE,1.0652907803887501e-05,True,True,False,False,False,True,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,2006,2,1,1,0.00031254044733941555,0.0,0.0,0.0,0.0,HDRIVE,2.1939516159363848e-07,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2010,354,1,1,0.0005301162600517273,0.0,0.0,0.0,0.0,APPMTH,1.1124033107989817e-06,5.6886633501562756e-06,0.0,0.0,0.0,0.0,HDRIVE,1.4015650151577574e-07,True,True,False,True,False,False,False,True,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2010,356,1,1,0.0014326591044664383,0.0,0.0,0.0,0.0,HDRIVE,2.2301428543869406e-06,0.0013606417924165726,0.0,0.0,0.0,0.0,APPMTH,3.5336886412551394e-06,True,True,False,True,False,False,False,False,False,True,True
burned-h031-ksat-plus,burned,31,ksat,plus,2014,345,1,1,0.001329151913523674,0.0,0.0,0.0,0.0,HDRIVE,3.243344281145255e-06,0.0012666694819927216,0.0,0.0,0.0,0.0,APPMTH,2.799754383886466e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2020,72,1,1,0.007363710552453995,0.0,0.0,0.0,0.0,HDRIVE,5.3926423788652755e-06,0.007175307720899582,0.0,0.0,0.0,0.0,APPMTH,5.128995780978585e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h031-ksat-plus,burned,31,ksat,plus,2023,9,1,1,0.032503869384527206,0.020095836371183395,0.020095836371183395,3.3493060982436873e-06,1.0,APPMTH,5.4173115131561644e-06,0.031964752823114395,0.020475678145885468,0.020475678145885468,4.6472405301756226e-06,1.0,HDRIVE,8.996428732643835e-06,True,True,False,True,False,True,True,False,False,True,True
burned-h031-cover-minus,burned,31,cover,minus,1988,350,1,1,1.0790801752591506e-05,0.0,0.0,0.0,0.0,HDRIVE,1.9600584266754595e-07,0.0006305109709501266,0.0,0.0,0.0,0.0,HDRIVE,1.1340472383380984e-06,True,True,False,False,False,False,False,True,False,False,True
burned-h031-cover-minus,burned,31,cover,minus,2003,74,1,1,0.009951382875442505,0.006575729697942734,0.006575729697942734,2.9888301469327416e-06,1.0,HDRIVE,4.93423658554093e-06,0.009966041892766953,0.006490301340818405,0.006490301340818405,2.9500008622562746e-06,1.0,APPMTH,4.529809757514158e-06,True,True,False,True,False,True,False,False,False,True,True
burned-h031-cover-plus,burned,31,cover,plus,1983,119,1,1,1.1542357242433354e-05,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1980,11,1,1,0.02881452441215515,0.022261254489421844,0.022261254489421844,2.670035655683023e-06,1.0,HDRIVE,4.0323684515897185e-06,0.028843823820352554,0.021916810423135757,0.021916810423135757,2.442142886138754e-06,1.0,HDRIVE,3.852057943731779e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,1981,29,1,1,0.0011551782954484224,0.0,0.0,0.0,0.0,APPMTH,2.454114564898191e-07,0.0011087978491559625,0.0,0.0,0.0,0.0,HDRIVE,1.190992065858154e-06,True,True,False,True,False,False,True,True,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1981,63,1,1,,,,,,,,3.621961241151439e-06,0.0,0.0,0.0,0.0,HDRIVE,3.630000122711863e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1981,331,1,1,0.04830160364508629,0.0,0.0,0.0,0.0,APPMTH,2.279083855682984e-05,0.048397134989500046,0.0,0.0,0.0,0.0,HDRIVE,2.3285152565222234e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1982,1,1,1,,,,,,,,2.7632281671685632e-06,0.0,0.0,0.0,0.0,HDRIVE,3.630000122711863e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1985,86,1,1,,,,,,,,5.809242338727927e-06,0.0,0.0,0.0,0.0,HDRIVE,3.630000122711863e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1986,45,1,1,0.049776941537857056,0.011119108647108078,0.011119108647108078,2.4544635834899964e-06,1.0,HDRIVE,1.868154686235357e-05,0.04950932413339615,0.010661987587809563,0.010661987587809563,2.309094725205796e-06,1.0,HDRIVE,1.8570593965705484e-05,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,1992,6,1,1,0.0004666730819735676,6.877444684505463e-05,6.877444684505463e-05,4.847574786026598e-08,1.0,HDRIVE,5.638837023980159e-07,0.0004214312066324055,0.0,0.0,0.0,0.0,HDRIVE,5.609974778053584e-07,True,True,False,False,True,True,False,False,True,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1993,12,1,1,0.030453931540250778,0.029453258961439133,0.029453258961439133,9.526289431960322e-06,1.0,HDRIVE,1.0577706234471407e-05,0.030390700325369835,0.027974102646112442,0.027974100783467293,8.708060704520904e-06,1.0,HDRIVE,9.80769436864648e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,1993,17,1,1,0.04918314516544342,0.034574829041957855,0.034574829041957855,5.181263986742124e-06,1.0,HDRIVE,8.99430233403109e-06,0.049195241183042526,0.034303147345781326,0.034303147345781326,4.795836503035389e-06,1.0,HDRIVE,8.642451575724408e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,1994,359,1,1,,,,,,,,4.164349718394078e-07,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,False,True,True,False,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1995,7,1,1,0.05376975238323212,0.013521654531359673,0.013521653600037098,2.2263964183366625e-06,1.0,HDRIVE,1.5891713701421395e-05,0.05378381535410881,0.013307854533195496,0.013307854533195496,2.039419541688403e-06,1.0,HDRIVE,1.5749508747830987e-05,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,1996,344,1,1,0.02381328120827675,0.0,0.0,0.0,0.0,HDRIVE,1.1254894161538687e-05,0.023993898183107376,0.0,0.0,0.0,0.0,APPMTH,1.1864545740536414e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1996,345,1,1,0.0083775594830513,0.0,0.0,0.0,0.0,APPMTH,4.1618282011768315e-06,0.008500870317220688,0.0,0.0,0.0,0.0,HDRIVE,4.067820100317476e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,1996,346,1,1,0.008553052321076393,0.0042402055114507675,0.0042402055114507675,1.5002030977484537e-06,1.0,HDRIVE,3.5695527458301513e-06,0.008374743163585663,0.003936830908060074,0.003936830908060074,1.2229613730596611e-06,1.0,HDRIVE,3.3186406653840095e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,2008,6,1,1,0.017706161364912987,0.015690702944993973,0.015690702944993973,4.441834789759014e-06,1.0,HDRIVE,4.960534624842694e-06,0.017685411497950554,0.015537993982434273,0.015537993982434273,4.189575520285871e-06,1.0,HDRIVE,4.7472335609199945e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,2009,36,1,1,0.020058052614331245,0.0,0.0,0.0,0.0,HDRIVE,4.145892944507068e-06,0.02017376199364662,0.0,0.0,0.0,0.0,APPMTH,4.097392320545623e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,2010,21,1,1,0.016977183520793915,0.007702447474002838,0.007702447474002838,3.4557708659122e-06,1.0,APPMTH,7.782893590047024e-06,0.016985571011900902,0.007615566253662109,0.007615566253662109,3.1935653623804683e-06,1.0,HDRIVE,7.916963113530073e-06,True,True,False,True,False,True,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,2010,355,1,1,0.013390293344855309,0.007778983563184738,0.007778983563184738,2.2531801278091734e-06,1.0,HDRIVE,4.756031103170244e-06,0.01340756006538868,0.007637400180101395,0.007637400180101395,2.102550070048892e-06,1.0,HDRIVE,4.635705863620387e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,2017,48,1,1,0.05289852246642113,0.0,0.0,0.0,0.0,HDRIVE,1.1105986231996212e-05,0.05309928581118584,0.0,0.0,0.0,0.0,APPMTH,1.1487324627523776e-05,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,2019,5,1,1,0.01569085195660591,0.0,0.0,0.0,0.0,HDRIVE,3.0529795367328916e-06,0.01586202159523964,0.0,0.0,0.0,0.0,APPMTH,3.1856450277700787e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-minus,burned,91,ksat,minus,2019,34,1,1,0.006375649478286505,0.006352825090289116,0.006352825090289116,7.750652002869174e-06,1.0,HDRIVE,3.5702096283785067e-06,0.0061636692844331264,0.0061377789825201035,0.0061377789825201035,7.4882891567540355e-06,1.0,HDRIVE,3.4309091461182106e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,2024,37,1,1,0.022850802168250084,0.021670153364539146,0.021670153364539146,7.93536764831515e-06,1.0,HDRIVE,9.221340405929368e-06,0.022860607132315636,0.021586669608950615,0.021586669608950615,7.811898285581265e-06,1.0,HDRIVE,9.104911441681907e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-minus,burned,91,ksat,minus,2024,50,1,1,0.04769379645586014,0.008617209270596504,0.008617209270596504,8.650741278870555e-07,1.0,HDRIVE,9.846026841842104e-06,0.047672271728515625,0.008195754140615463,0.008195754140615463,7.988107313394721e-07,1.0,APPMTH,9.977944500860758e-06,True,True,False,True,False,True,False,False,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1980,10,1,1,0.022197619080543518,0.015731871128082275,0.015731871128082275,4.983810867997818e-06,1.0,HDRIVE,8.410786904278211e-06,0.022188570350408554,0.01585199311375618,0.01585199311375618,5.267348569759633e-06,1.0,HDRIVE,8.65901165525429e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1981,331,1,1,0.04830160364508629,0.0,0.0,0.0,0.0,APPMTH,2.279083855682984e-05,0.04813578352332115,0.0,0.0,0.0,0.0,HDRIVE,2.324386514374055e-05,True,True,False,True,False,False,False,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1982,20,1,1,0.02586299553513527,0.0,0.0,0.0,0.0,APPMTH,2.197478352172766e-06,0.02557496353983879,0.0,0.0,0.0,0.0,HDRIVE,2.0917825622746022e-06,True,True,False,True,False,False,False,False,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1984,354,1,1,0.000764145574066788,0.0,0.0,0.0,0.0,HDRIVE,8.889703053682751e-07,0.0006454107933677733,0.0,0.0,0.0,0.0,APPMTH,1.038923329588215e-07,True,True,False,True,False,False,False,True,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1991,59,1,1,0.04441783204674721,0.021367155015468597,0.021367155015468597,1.8860017689803499e-06,1.0,APPMTH,4.099969373783097e-06,0.044537901878356934,0.022297292947769165,0.022297291085124016,2.1479920633282745e-06,1.0,HDRIVE,5.88200646234327e-06,True,True,False,True,False,True,True,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1992,6,1,1,0.0004666730819735676,6.877444684505463e-05,6.877444684505463e-05,4.847574786026598e-08,1.0,HDRIVE,5.638837023980159e-07,0.0005587615887634456,0.00018361583352088928,0.00018361583352088928,1.2942183502673288e-07,1.0,HDRIVE,5.864823151568999e-07,True,True,False,False,False,True,False,False,True,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1993,17,1,1,0.04918314516544342,0.034574829041957855,0.034574829041957855,5.181263986742124e-06,1.0,HDRIVE,8.99430233403109e-06,0.04917154461145401,0.03482818976044655,0.03482818976044655,5.489541308634216e-06,1.0,APPMTH,7.750308213871904e-06,True,True,False,True,False,True,False,False,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1994,114,1,1,3.586431603253004e-06,0.0,0.0,0.0,0.0,APPMTH,3.630000122711863e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1995,4,1,1,0.012786000035703182,0.012717027217149734,0.012717027217149734,7.943848686409183e-06,1.0,HDRIVE,6.400359779945575e-06,0.012874232605099678,0.012820612639188766,0.012820612639188766,8.741440979065374e-06,1.0,HDRIVE,7.15076976121054e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1995,7,1,1,0.05376975238323212,0.013521654531359673,0.013521653600037098,2.2263964183366625e-06,1.0,HDRIVE,1.5891713701421395e-05,0.05375528708100319,0.01375008374452591,0.01375008374452591,2.4830171696521575e-06,1.0,HDRIVE,1.6102250810945407e-05,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1995,39,1,1,1.6743964806664735e-05,0.0,0.0,0.0,0.0,HDRIVE,3.630000122711863e-08,,,,,,,,True,False,True,False,False,False,False,False,False,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1996,346,1,1,0.008553052321076393,0.0042402055114507675,0.0042402055114507675,1.5002030977484537e-06,1.0,HDRIVE,3.5695527458301513e-06,0.008715635165572166,0.004612782970070839,0.004612782970070839,1.7775101923689363e-06,1.0,HDRIVE,3.82622920369613e-06,True,True,False,False,False,True,False,False,False,True,True
burned-h091-ksat-plus,burned,91,ksat,plus,1997,15,1,1,0.0011107259197160602,0.0011088307946920395,0.0011088307946920395,1.6826378441692214e-06,1.0,HDRIVE,2.693128067221551e-07,0.0011198613792657852,0.0011198613792657852,0.0011198613792657852,3.9881104640926424e-08,2.0,APPMTH,3.9881104640926424e-08,True,True,False,True,True,True,True,True,True,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,1998,38,1,1,0.00820687785744667,0.0082034170627594,0.0082034170627594,1.1851066119561438e-05,1.0,HDRIVE,4.857224666920956e-06,0.008205626159906387,0.008205626159906387,0.008205626159906387,5.300791485751688e-07,2.0,APPMTH,5.300791485751688e-07,True,True,False,True,True,False,True,True,True,False,True
burned-h091-ksat-plus,burned,91,ksat,plus,2005,50,1,1,0.059350475668907166,0.023882325738668442,0.023882325738668442,4.227024419378722e-06,1.0,HDRIVE,1.7774278603610583e-05,0.059499941766262054,0.024354755878448486,0.024354755878448486,4.5807046262780204e-06,1.0,HDRIVE,1.8080170775647275e-05,True,True,False,False,False,True,False,False,False,True,True
